time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,Performance,[DomFlist],DomEst,RelErr
Y,N,N,Y,N,Y,N,N,N,N,N,218.15,[4Y 11N 2N ],223.5980,0.0250
Y,N,N,Y,Y,Y,Y,N,Y,Y,N,215.73,[4Y 11N 2N ],223.5980,0.0365
Y,N,Y,N,N,N,N,N,N,N,N,219.64,[4N 2N 3Y ],224.2867,0.0212
Y,N,Y,N,Y,N,Y,N,Y,N,Y,234.47,[4N 2N 3Y ],224.2867,0.0434
Y,N,Y,N,Y,N,Y,N,N,N,N,222.82,[4N 2N 3Y ],224.2867,0.0066
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,241.33,[4N 2Y 3Y ],243.8125,0.0103
Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,264.60,[4Y 11Y 3Y ],253.9160,0.0404
Y,Y,N,N,N,N,Y,N,N,Y,N,221.25,[4N 2Y 3N ],231.0133,0.0441
Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,253.47,[4N 2Y 3N ],231.0133,0.0886
Y,N,N,N,Y,N,Y,N,Y,Y,Y,215.99,[4N 2N 3N ],213.2400,0.0127
Y,Y,Y,Y,Y,N,Y,N,N,N,Y,266.48,[4Y 11Y 3Y ],253.9160,0.0471
Y,N,Y,Y,N,N,Y,N,Y,Y,N,227.40,[4Y 11N 2N ],223.5980,0.0167
Y,Y,N,Y,Y,Y,N,N,N,Y,Y,246.94,[4Y 11Y 3N ],258.1180,0.0453
Y,N,Y,Y,Y,Y,N,N,N,Y,N,226.75,[4Y 11N 2N ],223.5980,0.0139
Y,Y,N,Y,Y,N,N,N,N,Y,Y,245.21,[4Y 11Y 3N ],258.1180,0.0526
Y,N,Y,N,N,N,Y,N,Y,Y,N,219.28,[4N 2N 3Y ],224.2867,0.0228
Y,Y,Y,N,N,Y,Y,Y,N,Y,N,240.98,[4N 2Y 3Y ],243.8125,0.0118
Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,241.83,[4N 2Y 3Y ],243.8125,0.0082
Y,N,Y,N,N,Y,Y,Y,Y,N,Y,235.73,[4N 2N 3Y ],224.2867,0.0485
Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,234.34,[4Y 11N 2Y ],247.7575,0.0573
Y,Y,Y,Y,N,N,N,Y,N,Y,N,248.97,[4Y 11N 2Y ],247.7575,0.0049
Y,N,N,Y,Y,Y,Y,N,N,Y,Y,266.12,[4Y 11Y 3N ],258.1180,0.0301
Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,248.42,[4Y 11Y 3Y ],253.9160,0.0221
Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,249.83,[4Y 11Y 3Y ],253.9160,0.0164
Y,N,Y,N,Y,Y,Y,N,Y,N,N,222.16,[4N 2N 3Y ],224.2867,0.0096
Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,248.63,[4Y 11Y 3N ],258.1180,0.0382
Y,N,Y,Y,Y,N,Y,Y,N,Y,N,227.99,[4Y 11N 2N ],223.5980,0.0193
Y,N,N,Y,Y,Y,Y,N,N,Y,N,216.92,[4Y 11N 2N ],223.5980,0.0308
Y,N,N,Y,N,N,N,N,N,N,N,208.92,[4Y 11N 2N ],223.5980,0.0703
Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,260.33,[4Y 11Y 3Y ],253.9160,0.0246
Y,N,N,Y,Y,N,Y,N,Y,N,N,211.27,[4Y 11N 2N ],223.5980,0.0584
Y,Y,N,N,Y,N,Y,Y,N,N,Y,237.63,[4N 2Y 3N ],231.0133,0.0278
Y,N,N,Y,Y,N,Y,N,Y,N,N,211.59,[4Y 11N 2N ],223.5980,0.0568
Y,N,N,N,N,N,N,Y,N,N,N,204.53,[4N 2N 3N ],213.2400,0.0426
Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,236.84,[4Y 11N 2Y ],247.7575,0.0461
Y,N,N,N,N,Y,Y,Y,Y,Y,Y,219.37,[4N 2N 3N ],213.2400,0.0279
Y,Y,N,N,N,Y,Y,Y,N,N,N,227.44,[4N 2Y 3N ],231.0133,0.0157
Y,Y,N,N,N,Y,Y,Y,Y,N,N,229.31,[4N 2Y 3N ],231.0133,0.0074
Y,N,Y,N,N,N,Y,N,Y,N,Y,232.00,[4N 2N 3Y ],224.2867,0.0332
Y,N,N,Y,Y,Y,N,N,N,N,N,216.37,[4Y 11N 2N ],223.5980,0.0334
Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,247.26,[4Y 11Y 3Y ],253.9160,0.0269
Y,N,Y,N,N,N,N,N,N,Y,Y,230.74,[4N 2N 3Y ],224.2867,0.0280
Y,Y,Y,N,N,N,N,Y,N,N,Y,252.18,[4N 2Y 3Y ],243.8125,0.0332
Y,Y,N,N,N,Y,Y,N,Y,N,Y,233.12,[4N 2Y 3N ],231.0133,0.0090
Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,250.73,[4Y 11N 2Y ],247.7575,0.0119
Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,231.69,[4Y 11N 2N ],223.5980,0.0349
Y,N,Y,N,Y,N,N,Y,N,Y,N,220.86,[4N 2N 3Y ],224.2867,0.0155
Y,Y,N,N,Y,N,Y,Y,Y,N,N,230.13,[4N 2Y 3N ],231.0133,0.0038
Y,N,Y,N,Y,N,N,N,N,Y,Y,231.32,[4N 2N 3Y ],224.2867,0.0304
Y,Y,Y,N,Y,Y,Y,Y,N,N,N,244.61,[4N 2Y 3Y ],243.8125,0.0033
Y,N,N,Y,N,Y,Y,Y,N,Y,N,213.00,[4Y 11N 2N ],223.5980,0.0498
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,226.65,[4N 2Y 3N ],231.0133,0.0193
Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,251.98,[4N 2Y 3Y ],243.8125,0.0324
Y,Y,N,Y,N,Y,N,N,N,N,Y,252.21,[4Y 11Y 3N ],258.1180,0.0234
Y,N,N,Y,N,N,N,Y,N,N,Y,246.96,[4Y 11Y 3N ],258.1180,0.0452
Y,N,N,Y,N,N,Y,Y,Y,N,Y,243.83,[4Y 11Y 3N ],258.1180,0.0586
Y,N,N,Y,N,N,Y,N,N,Y,Y,256.94,[4Y 11Y 3N ],258.1180,0.0046
Y,Y,Y,N,N,N,Y,N,Y,Y,N,241.97,[4N 2Y 3Y ],243.8125,0.0076
Y,Y,Y,Y,N,Y,N,Y,N,Y,N,247.27,[4Y 11N 2Y ],247.7575,0.0020
Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,255.62,[4Y 11N 2Y ],247.7575,0.0308
Y,Y,N,N,N,Y,N,N,N,Y,Y,231.22,[4N 2Y 3N ],231.0133,0.0009
Y,N,N,Y,N,Y,Y,N,Y,N,N,211.74,[4Y 11N 2N ],223.5980,0.0560
Y,Y,Y,N,Y,N,Y,N,N,Y,Y,251.10,[4N 2Y 3Y ],243.8125,0.0290
Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,251.25,[4Y 11Y 3Y ],253.9160,0.0106
Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,261.85,[4Y 11Y 3Y ],253.9160,0.0303
Y,N,N,N,N,Y,Y,Y,N,Y,N,203.19,[4N 2N 3N ],213.2400,0.0495
Y,N,N,Y,N,Y,N,N,N,Y,N,209.58,[4Y 11N 2N ],223.5980,0.0669
Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,241.57,[4Y 11N 2Y ],247.7575,0.0256
Y,Y,N,Y,N,Y,Y,N,N,N,N,240.23,[4Y 11N 2Y ],247.7575,0.0313
Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,256.18,[4Y 11N 2Y ],247.7575,0.0329
Y,N,N,Y,N,N,Y,Y,N,N,Y,259.39,[4Y 11Y 3N ],258.1180,0.0049
Y,Y,Y,N,N,N,Y,N,N,N,N,244.50,[4N 2Y 3Y ],243.8125,0.0028
Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,249.13,[4Y 11Y 3Y ],253.9160,0.0192
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,240.54,[4Y 11N 2Y ],247.7575,0.0300
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,231.91,[4Y 11N 2Y ],247.7575,0.0683
Y,N,Y,N,N,Y,Y,N,Y,Y,Y,234.22,[4N 2N 3Y ],224.2867,0.0424
Y,Y,N,Y,N,N,Y,Y,Y,N,Y,243.81,[4Y 11Y 3N ],258.1180,0.0587
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,261.44,[4Y 11Y 3Y ],253.9160,0.0288
Y,N,Y,Y,Y,N,N,N,N,N,N,224.33,[4Y 11N 2N ],223.5980,0.0033
Y,Y,Y,N,Y,Y,N,N,N,Y,N,239.56,[4N 2Y 3Y ],243.8125,0.0178
Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,253.65,[4Y 11N 2Y ],247.7575,0.0232
Y,Y,N,Y,Y,N,N,N,N,N,N,257.51,[4Y 11N 2Y ],247.7575,0.0379
Y,Y,N,Y,N,N,N,N,N,N,Y,240.35,[4Y 11Y 3N ],258.1180,0.0739
Y,N,N,Y,N,N,Y,Y,N,N,N,212.52,[4Y 11N 2N ],223.5980,0.0521
Y,Y,N,N,Y,N,Y,Y,N,Y,N,224.30,[4N 2Y 3N ],231.0133,0.0299
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,239.24,[4Y 11N 2Y ],247.7575,0.0356
Y,Y,Y,N,Y,N,N,Y,N,N,N,246.27,[4N 2Y 3Y ],243.8125,0.0100
Y,N,Y,N,N,Y,N,Y,N,Y,Y,231.63,[4N 2N 3Y ],224.2867,0.0317
Y,Y,Y,N,Y,Y,Y,N,Y,N,N,243.96,[4N 2Y 3Y ],243.8125,0.0006
Y,N,Y,Y,Y,Y,Y,N,N,Y,N,231.77,[4Y 11N 2N ],223.5980,0.0353
Y,N,N,Y,N,Y,Y,N,Y,Y,Y,265.40,[4Y 11Y 3N ],258.1180,0.0274
Y,N,N,Y,N,Y,Y,Y,Y,N,Y,263.57,[4Y 11Y 3N ],258.1180,0.0207
Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,262.95,[4Y 11Y 3Y ],253.9160,0.0344
Y,N,Y,Y,Y,N,Y,N,Y,N,N,227.73,[4Y 11N 2N ],223.5980,0.0181
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,250.60,[4N 2Y 3Y ],243.8125,0.0271
Y,N,Y,N,N,Y,Y,Y,N,N,Y,232.59,[4N 2N 3Y ],224.2867,0.0357
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,231.16,[4N 2N 3Y ],224.2867,0.0297
Y,N,Y,Y,Y,N,Y,N,Y,N,Y,249.30,[4Y 11Y 3Y ],253.9160,0.0185
Y,N,Y,Y,N,N,Y,Y,Y,N,Y,250.12,[4Y 11Y 3Y ],253.9160,0.0152
Y,N,N,N,Y,Y,N,Y,N,N,Y,215.20,[4N 2N 3N ],213.2400,0.0091
Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,268.42,[4Y 11Y 3Y ],253.9160,0.0540
Y,Y,N,Y,Y,N,Y,N,N,Y,N,234.25,[4Y 11N 2Y ],247.7575,0.0577
Y,N,Y,Y,N,N,Y,Y,N,N,N,232.76,[4Y 11N 2N ],223.5980,0.0394
Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,267.32,[4Y 11Y 3Y ],253.9160,0.0501
Y,Y,N,N,Y,Y,N,N,N,Y,N,223.13,[4N 2Y 3N ],231.0133,0.0353
Y,Y,N,N,N,N,Y,Y,Y,N,N,225.50,[4N 2Y 3N ],231.0133,0.0244
Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,252.81,[4N 2Y 3Y ],243.8125,0.0356
Y,N,N,N,Y,Y,Y,Y,Y,N,Y,217.40,[4N 2N 3N ],213.2400,0.0191
Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,237.36,[4N 2N 3Y ],224.2867,0.0551
Y,Y,Y,N,N,N,Y,N,Y,N,N,240.16,[4N 2Y 3Y ],243.8125,0.0152
Y,Y,N,Y,N,N,Y,N,Y,Y,N,233.67,[4Y 11N 2Y ],247.7575,0.0603
Y,N,Y,Y,N,Y,N,N,N,N,Y,252.27,[4Y 11Y 3Y ],253.9160,0.0065
Y,N,Y,N,Y,N,Y,Y,Y,N,N,221.44,[4N 2N 3Y ],224.2867,0.0129
Y,N,N,Y,Y,Y,Y,N,Y,N,Y,261.43,[4Y 11Y 3N ],258.1180,0.0127
Y,N,N,Y,N,Y,N,Y,N,N,Y,263.58,[4Y 11Y 3N ],258.1180,0.0207
Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,255.47,[4Y 11N 2Y ],247.7575,0.0302
Y,Y,N,N,N,N,Y,Y,Y,Y,N,225.62,[4N 2Y 3N ],231.0133,0.0239
Y,Y,Y,N,N,N,N,N,N,N,N,232.70,[4N 2Y 3Y ],243.8125,0.0478
Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,249.30,[4Y 11Y 3N ],258.1180,0.0354
Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,266.52,[4Y 11Y 3Y ],253.9160,0.0473
Y,Y,Y,N,N,Y,N,Y,N,Y,N,241.70,[4N 2Y 3Y ],243.8125,0.0087
Y,Y,Y,Y,N,N,N,Y,N,N,Y,264.99,[4Y 11Y 3Y ],253.9160,0.0418
Y,N,Y,Y,N,N,Y,N,N,Y,N,226.88,[4Y 11N 2N ],223.5980,0.0145
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,252.28,[4N 2Y 3Y ],243.8125,0.0336
Y,N,N,Y,N,N,Y,Y,Y,N,N,208.37,[4Y 11N 2N ],223.5980,0.0731
Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,254.42,[4N 2Y 3Y ],243.8125,0.0417
Y,N,N,N,Y,N,Y,Y,N,N,Y,219.83,[4N 2N 3N ],213.2400,0.0300
Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,265.42,[4Y 11Y 3Y ],253.9160,0.0433
Y,N,Y,Y,N,Y,Y,N,N,Y,Y,251.20,[4Y 11Y 3Y ],253.9160,0.0108
Y,N,N,Y,N,Y,Y,N,Y,Y,N,213.60,[4Y 11N 2N ],223.5980,0.0468
Y,N,Y,N,N,Y,Y,N,Y,N,Y,233.00,[4N 2N 3Y ],224.2867,0.0374
Y,N,N,N,N,Y,Y,Y,Y,N,N,204.73,[4N 2N 3N ],213.2400,0.0416
Y,Y,N,N,Y,N,Y,N,Y,Y,N,224.53,[4N 2Y 3N ],231.0133,0.0289
Y,Y,Y,N,N,N,Y,Y,Y,N,N,241.17,[4N 2Y 3Y ],243.8125,0.0110
Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,253.10,[4Y 11N 2Y ],247.7575,0.0211
Y,N,N,N,Y,N,Y,N,Y,N,N,203.56,[4N 2N 3N ],213.2400,0.0476
Y,N,N,N,N,N,N,Y,N,Y,N,203.18,[4N 2N 3N ],213.2400,0.0495
Y,Y,N,N,N,Y,Y,N,Y,Y,N,229.24,[4N 2Y 3N ],231.0133,0.0077
Y,N,Y,Y,N,Y,Y,N,N,N,Y,250.24,[4Y 11Y 3Y ],253.9160,0.0147
Y,Y,Y,N,Y,Y,Y,N,N,N,Y,254.50,[4N 2Y 3Y ],243.8125,0.0420
Y,Y,Y,Y,N,Y,N,Y,N,N,N,253.26,[4Y 11N 2Y ],247.7575,0.0217
Y,N,Y,Y,Y,Y,Y,N,Y,N,N,228.97,[4Y 11N 2N ],223.5980,0.0235
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,250.34,[4N 2Y 3Y ],243.8125,0.0261
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,257.17,[4Y 11N 2Y ],247.7575,0.0366
Y,N,N,N,Y,Y,Y,N,Y,N,N,203.93,[4N 2N 3N ],213.2400,0.0457
Y,Y,Y,N,N,N,N,Y,N,N,N,242.92,[4N 2Y 3Y ],243.8125,0.0037
Y,Y,N,N,Y,N,N,N,N,N,N,232.20,[4N 2Y 3N ],231.0133,0.0051
Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,262.74,[4Y 11Y 3Y ],253.9160,0.0336
Y,N,N,N,Y,Y,N,N,N,N,N,205.95,[4N 2N 3N ],213.2400,0.0354
Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,249.62,[4Y 11Y 3N ],258.1180,0.0340
Y,N,N,N,Y,Y,Y,N,Y,Y,Y,216.87,[4N 2N 3N ],213.2400,0.0167
Y,N,Y,Y,Y,N,Y,N,Y,N,N,227.75,[4Y 11N 2N ],223.5980,0.0182
Y,Y,N,Y,N,N,Y,Y,N,N,Y,255.17,[4Y 11Y 3N ],258.1180,0.0116
Y,N,Y,N,N,N,Y,Y,Y,N,N,221.10,[4N 2N 3Y ],224.2867,0.0144
Y,Y,Y,N,N,Y,Y,N,Y,N,N,245.20,[4N 2Y 3Y ],243.8125,0.0057
Y,N,N,Y,N,N,Y,N,N,N,Y,248.20,[4Y 11Y 3N ],258.1180,0.0400
Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,242.74,[4N 2Y 3Y ],243.8125,0.0044
Y,Y,N,N,Y,Y,Y,Y,N,N,Y,256.23,[4N 2Y 3N ],231.0133,0.0984
Y,Y,N,N,N,N,Y,N,Y,N,N,224.43,[4N 2Y 3N ],231.0133,0.0293
Y,N,N,N,N,N,Y,Y,N,N,N,202.39,[4N 2N 3N ],213.2400,0.0536
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,230.79,[4Y 11N 2N ],223.5980,0.0312
Y,N,Y,Y,N,N,N,Y,N,N,Y,248.90,[4Y 11Y 3Y ],253.9160,0.0202
Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,267.70,[4Y 11Y 3N ],258.1180,0.0358
Y,Y,N,Y,Y,N,Y,N,Y,N,Y,251.90,[4Y 11Y 3N ],258.1180,0.0247
Y,Y,Y,N,N,N,N,N,N,N,Y,238.23,[4N 2Y 3Y ],243.8125,0.0234
Y,N,Y,Y,N,Y,N,Y,N,Y,Y,246.65,[4Y 11Y 3Y ],253.9160,0.0295
Y,Y,Y,Y,Y,N,N,N,N,Y,Y,260.17,[4Y 11Y 3Y ],253.9160,0.0240
Y,N,Y,N,Y,Y,Y,N,N,N,N,232.66,[4N 2N 3Y ],224.2867,0.0360
Y,N,Y,N,N,N,Y,Y,Y,Y,N,219.39,[4N 2N 3Y ],224.2867,0.0223
Y,N,N,Y,Y,Y,N,N,N,Y,N,210.51,[4Y 11N 2N ],223.5980,0.0622
Y,Y,Y,Y,N,N,Y,Y,N,N,N,256.45,[4Y 11N 2Y ],247.7575,0.0339
Y,N,Y,N,N,Y,N,N,N,N,Y,237.10,[4N 2N 3Y ],224.2867,0.0540
Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,252.75,[4Y 11Y 3N ],258.1180,0.0212
Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,260.41,[4Y 11Y 3N ],258.1180,0.0088
Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,230.82,[4Y 11N 2N ],223.5980,0.0313
Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,264.29,[4Y 11Y 3N ],258.1180,0.0234
Y,Y,Y,Y,N,Y,Y,N,N,Y,N,251.52,[4Y 11N 2Y ],247.7575,0.0150
Y,N,N,N,Y,N,Y,N,N,Y,Y,214.89,[4N 2N 3N ],213.2400,0.0077
Y,Y,N,Y,N,Y,Y,N,Y,Y,N,240.99,[4Y 11N 2Y ],247.7575,0.0281
Y,N,N,Y,Y,Y,N,Y,N,N,N,212.71,[4Y 11N 2N ],223.5980,0.0512
Y,Y,Y,N,N,Y,N,Y,N,N,Y,253.12,[4N 2Y 3Y ],243.8125,0.0368
Y,Y,Y,N,N,Y,Y,N,Y,Y,N,242.43,[4N 2Y 3Y ],243.8125,0.0057
Y,N,Y,Y,N,Y,Y,N,Y,N,N,228.27,[4Y 11N 2N ],223.5980,0.0205
Y,N,Y,N,Y,N,Y,Y,N,N,Y,237.41,[4N 2N 3Y ],224.2867,0.0553
Y,Y,N,Y,N,N,Y,Y,N,N,N,238.78,[4Y 11N 2Y ],247.7575,0.0376
Y,N,Y,Y,Y,Y,Y,Y,N,N,N,222.63,[4Y 11N 2N ],223.5980,0.0043
Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,251.43,[4N 2Y 3Y ],243.8125,0.0303
Y,N,N,Y,Y,Y,Y,Y,N,Y,N,214.50,[4Y 11N 2N ],223.5980,0.0424
Y,Y,N,Y,Y,Y,Y,N,Y,N,N,242.46,[4Y 11N 2Y ],247.7575,0.0218
Y,Y,Y,Y,N,Y,Y,Y,N,N,N,252.68,[4Y 11N 2Y ],247.7575,0.0195
Y,N,N,Y,Y,N,N,Y,N,N,N,216.84,[4Y 11N 2N ],223.5980,0.0312
Y,N,Y,Y,N,Y,Y,N,Y,Y,N,230.47,[4Y 11N 2N ],223.5980,0.0298
Y,N,N,N,N,N,N,N,N,Y,N,210.34,[4N 2N 3N ],213.2400,0.0138
Y,N,Y,N,N,N,Y,N,Y,Y,Y,236.60,[4N 2N 3Y ],224.2867,0.0520
Y,Y,N,N,Y,Y,Y,N,Y,Y,N,227.27,[4N 2Y 3N ],231.0133,0.0165
Y,N,Y,Y,Y,N,Y,N,N,Y,Y,247.67,[4Y 11Y 3Y ],253.9160,0.0252
Y,N,N,N,Y,Y,Y,N,Y,Y,Y,218.40,[4N 2N 3N ],213.2400,0.0236
Y,N,Y,N,N,Y,N,N,N,Y,Y,231.62,[4N 2N 3Y ],224.2867,0.0317
Y,N,N,N,Y,Y,Y,Y,Y,Y,N,206.23,[4N 2N 3N ],213.2400,0.0340
Y,Y,N,N,Y,N,Y,Y,Y,N,Y,235.23,[4N 2Y 3N ],231.0133,0.0179
Y,Y,N,N,Y,Y,N,N,N,Y,Y,232.22,[4N 2Y 3N ],231.0133,0.0052
