time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,Performance,[DomFlist],DomEst,RelErr
Y,Y,N,N,Y,N,N,Y,N,Y,Y,234.24,[4N 2Y ],239.2890,0.0216
Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,236.17,[4N 2N 5N ],228.8867,0.0308
Y,Y,Y,Y,Y,N,Y,N,N,Y,N,251.41,[4Y 11N 3Y ],248.2100,0.0127
Y,N,Y,N,Y,Y,N,N,N,N,N,233.28,[4N 2N 5Y ],219.2611,0.0601
Y,Y,Y,N,Y,Y,Y,Y,N,N,N,244.61,[4N 2Y ],239.2890,0.0218
Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,267.59,[4Y 11Y 10N ],260.8727,0.0251
Y,N,Y,Y,N,N,Y,Y,N,Y,N,227.19,[4Y 11N 3Y ],248.2100,0.0925
Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,251.43,[4N 2Y ],239.2890,0.0483
Y,N,N,N,Y,N,Y,N,Y,Y,Y,218.20,[4N 2N 5Y ],219.2611,0.0049
Y,N,N,Y,Y,Y,N,Y,N,Y,Y,260.77,[4Y 11Y 10Y ],254.9156,0.0225
Y,N,Y,Y,Y,N,Y,N,Y,N,Y,248.19,[4Y 11Y 10N ],260.8727,0.0511
Y,Y,N,N,N,N,Y,N,Y,N,Y,235.73,[4N 2Y ],239.2890,0.0151
Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,251.31,[4Y 11Y 10Y ],254.9156,0.0143
Y,N,N,Y,Y,Y,N,Y,N,Y,N,211.48,[4Y 11N 3N ],226.7422,0.0722
Y,Y,N,Y,Y,Y,N,N,N,Y,N,233.74,[4Y 11N 3N ],226.7422,0.0299
Y,Y,N,N,N,Y,N,N,N,Y,N,222.24,[4N 2Y ],239.2890,0.0767
Y,Y,N,Y,Y,Y,N,Y,N,Y,N,238.46,[4Y 11N 3N ],226.7422,0.0491
Y,N,Y,N,Y,N,Y,Y,Y,Y,N,223.42,[4N 2N 5Y ],219.2611,0.0186
Y,N,Y,N,N,N,Y,N,Y,Y,N,219.28,[4N 2N 5N ],228.8867,0.0438
Y,Y,N,Y,Y,Y,Y,N,N,N,N,256.97,[4Y 11N 3N ],226.7422,0.1176
Y,Y,N,N,Y,Y,Y,N,N,N,N,230.59,[4N 2Y ],239.2890,0.0377
Y,N,Y,N,N,N,Y,Y,N,N,N,220.42,[4N 2N 5N ],228.8867,0.0384
Y,Y,N,Y,Y,Y,N,N,N,N,Y,239.50,[4Y 11Y 10N ],260.8727,0.0892
Y,Y,Y,N,Y,N,Y,Y,N,Y,N,240.41,[4N 2Y ],239.2890,0.0047
Y,Y,Y,N,N,N,Y,Y,Y,Y,N,245.16,[4N 2Y ],239.2890,0.0239
Y,N,N,Y,N,N,Y,N,N,N,N,214.72,[4Y 11N 3N ],226.7422,0.0560
Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,254.27,[4Y 11Y 10Y ],254.9156,0.0025
Y,N,N,Y,N,N,N,Y,N,Y,N,212.94,[4Y 11N 3N ],226.7422,0.0648
Y,N,Y,Y,Y,N,Y,N,Y,Y,N,228.26,[4Y 11N 3Y ],248.2100,0.0874
Y,Y,Y,N,N,N,Y,Y,Y,N,N,236.89,[4N 2Y ],239.2890,0.0101
Y,N,Y,Y,N,Y,N,Y,N,N,Y,252.93,[4Y 11Y 10N ],260.8727,0.0314
Y,N,N,N,Y,N,Y,N,Y,N,N,201.55,[4N 2N 5Y ],219.2611,0.0879
Y,Y,Y,Y,Y,N,N,Y,N,N,Y,268.38,[4Y 11Y 10N ],260.8727,0.0280
Y,Y,N,N,N,Y,N,N,N,N,Y,238.75,[4N 2Y ],239.2890,0.0023
Y,Y,N,Y,Y,N,Y,N,Y,N,Y,251.90,[4Y 11Y 10N ],260.8727,0.0356
Y,Y,N,Y,N,N,Y,Y,N,Y,N,233.43,[4Y 11N 3N ],226.7422,0.0287
Y,N,N,N,N,N,Y,Y,Y,N,N,199.95,[4N 2N 5N ],228.8867,0.1447
Y,N,N,Y,Y,N,N,Y,N,N,Y,264.74,[4Y 11Y 10N ],260.8727,0.0146
Y,N,N,Y,Y,Y,Y,Y,N,N,Y,263.43,[4Y 11Y 10N ],260.8727,0.0097
Y,N,N,Y,Y,N,Y,N,N,N,N,214.34,[4Y 11N 3N ],226.7422,0.0579
Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,231.33,[4Y 11N 3Y ],248.2100,0.0730
Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,249.47,[4Y 11Y 10N ],260.8727,0.0457
Y,N,Y,N,N,Y,Y,N,N,N,Y,234.42,[4N 2N 5N ],228.8867,0.0236
Y,N,N,N,N,Y,Y,N,N,Y,Y,218.30,[4N 2N 5N ],228.8867,0.0485
Y,Y,Y,Y,N,N,Y,N,N,N,Y,267.85,[4Y 11Y 10N ],260.8727,0.0260
Y,N,Y,Y,Y,N,Y,N,Y,N,Y,249.30,[4Y 11Y 10N ],260.8727,0.0464
Y,Y,N,Y,N,Y,Y,N,Y,N,N,238.25,[4Y 11N 3N ],226.7422,0.0483
Y,N,N,Y,Y,N,Y,N,Y,N,Y,257.71,[4Y 11Y 10N ],260.8727,0.0123
Y,Y,N,Y,N,N,Y,N,Y,N,Y,249.66,[4Y 11Y 10N ],260.8727,0.0449
Y,Y,N,Y,N,N,Y,N,Y,N,N,236.24,[4Y 11N 3N ],226.7422,0.0402
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,231.91,[4Y 11N 3N ],226.7422,0.0223
Y,N,N,Y,N,Y,Y,Y,Y,Y,N,218.32,[4Y 11N 3N ],226.7422,0.0386
Y,N,Y,Y,Y,N,Y,Y,N,Y,N,227.99,[4Y 11N 3Y ],248.2100,0.0887
Y,Y,Y,N,N,Y,Y,Y,Y,N,N,245.60,[4N 2Y ],239.2890,0.0257
Y,N,N,N,Y,N,Y,Y,Y,N,N,200.82,[4N 2N 5Y ],219.2611,0.0918
Y,Y,Y,N,Y,N,Y,N,Y,Y,N,240.22,[4N 2Y ],239.2890,0.0039
Y,Y,Y,N,N,N,Y,N,Y,N,N,240.16,[4N 2Y ],239.2890,0.0036
Y,N,Y,N,N,N,Y,Y,Y,N,N,221.10,[4N 2N 5N ],228.8867,0.0352
Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,262.95,[4Y 11Y 10Y ],254.9156,0.0306
Y,N,Y,Y,N,N,Y,N,N,Y,Y,247.25,[4Y 11Y 10Y ],254.9156,0.0310
Y,N,N,N,N,Y,Y,N,N,N,Y,217.68,[4N 2N 5N ],228.8867,0.0515
Y,N,N,N,Y,N,Y,Y,Y,N,Y,214.00,[4N 2N 5Y ],219.2611,0.0246
Y,Y,N,Y,Y,Y,Y,Y,N,N,N,258.50,[4Y 11N 3N ],226.7422,0.1229
Y,Y,N,N,Y,N,Y,Y,Y,N,N,222.56,[4N 2Y ],239.2890,0.0752
Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,262.68,[4Y 11Y 10N ],260.8727,0.0069
Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,268.80,[4Y 11Y 10Y ],254.9156,0.0517
Y,Y,N,Y,N,Y,Y,N,N,N,Y,253.39,[4Y 11Y 10N ],260.8727,0.0295
Y,Y,N,N,N,Y,Y,Y,Y,N,N,229.31,[4N 2Y ],239.2890,0.0435
Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,215.95,[4Y 11N 3N ],226.7422,0.0500
Y,N,Y,Y,Y,Y,N,N,N,N,N,223.77,[4Y 11N 3Y ],248.2100,0.1092
Y,N,N,Y,Y,N,N,N,N,Y,N,208.99,[4Y 11N 3N ],226.7422,0.0849
Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,249.74,[4Y 11Y 10N ],260.8727,0.0446
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,250.50,[4N 2Y ],239.2890,0.0448
Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,263.79,[4Y 11Y 10Y ],254.9156,0.0336
Y,N,N,Y,N,N,Y,N,Y,Y,N,211.39,[4Y 11N 3N ],226.7422,0.0726
Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,261.57,[4Y 11Y 10Y ],254.9156,0.0254
Y,Y,N,N,Y,N,Y,N,Y,Y,N,224.53,[4N 2Y ],239.2890,0.0657
Y,N,N,N,N,N,N,N,N,Y,Y,212.45,[4N 2N 5N ],228.8867,0.0774
Y,N,N,N,Y,N,Y,N,N,Y,N,201.70,[4N 2N 5Y ],219.2611,0.0871
Y,N,Y,N,N,Y,N,Y,N,Y,N,218.56,[4N 2N 5N ],228.8867,0.0472
Y,N,N,Y,N,N,Y,Y,Y,N,Y,243.83,[4Y 11Y 10N ],260.8727,0.0699
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,215.74,[4Y 11N 3N ],226.7422,0.0510
Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,261.36,[4Y 11Y 10Y ],254.9156,0.0247
Y,N,Y,Y,N,Y,N,N,N,N,Y,252.27,[4Y 11Y 10N ],260.8727,0.0341
Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,263.72,[4Y 11Y 10N ],260.8727,0.0108
Y,Y,Y,N,N,N,N,Y,N,N,N,242.92,[4N 2Y ],239.2890,0.0149
Y,N,N,Y,Y,N,Y,N,Y,N,N,211.27,[4Y 11N 3N ],226.7422,0.0732
Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,248.81,[4Y 11N 3Y ],248.2100,0.0024
Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,247.31,[4Y 11Y 10N ],260.8727,0.0548
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,241.33,[4N 2Y ],239.2890,0.0085
Y,Y,Y,N,N,Y,Y,N,N,N,Y,255.13,[4N 2Y ],239.2890,0.0621
Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,264.40,[4Y 11Y 10Y ],254.9156,0.0359
Y,N,N,N,Y,N,Y,Y,Y,Y,N,207.10,[4N 2N 5Y ],219.2611,0.0587
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,231.20,[4Y 11N 3Y ],248.2100,0.0736
Y,N,Y,N,Y,N,Y,N,Y,Y,Y,233.23,[4N 2N 5Y ],219.2611,0.0599
Y,N,Y,N,Y,Y,Y,N,N,Y,Y,236.35,[4N 2N 5Y ],219.2611,0.0723
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,262.94,[4Y 11Y 10N ],260.8727,0.0079
Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,262.22,[4Y 11Y 10N ],260.8727,0.0051
Y,N,Y,N,Y,Y,N,Y,N,N,N,222.90,[4N 2N 5Y ],219.2611,0.0163
Y,Y,N,Y,Y,N,Y,N,Y,N,Y,247.79,[4Y 11Y 10N ],260.8727,0.0528
Y,N,Y,N,Y,N,Y,N,N,N,N,222.82,[4N 2N 5Y ],219.2611,0.0160
Y,N,Y,N,N,Y,Y,Y,Y,N,Y,235.73,[4N 2N 5N ],228.8867,0.0290
Y,N,Y,Y,N,N,Y,N,Y,Y,Y,248.20,[4Y 11Y 10Y ],254.9156,0.0271
Y,N,N,Y,Y,N,Y,Y,Y,N,N,214.15,[4Y 11N 3N ],226.7422,0.0588
Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,241.69,[4Y 11N 3Y ],248.2100,0.0270
Y,N,Y,Y,N,N,Y,N,Y,Y,N,229.64,[4Y 11N 3Y ],248.2100,0.0809
Y,N,Y,Y,N,Y,Y,Y,N,N,Y,247.87,[4Y 11Y 10N ],260.8727,0.0525
Y,N,N,N,N,N,N,Y,N,Y,Y,216.59,[4N 2N 5N ],228.8867,0.0568
Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,237.23,[4N 2N 5Y ],219.2611,0.0757
Y,N,N,Y,N,N,N,N,N,N,N,208.92,[4Y 11N 3N ],226.7422,0.0853
Y,N,N,Y,Y,N,N,Y,N,N,N,216.84,[4Y 11N 3N ],226.7422,0.0457
Y,N,N,N,N,Y,Y,N,Y,Y,Y,216.72,[4N 2N 5N ],228.8867,0.0561
Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,243.44,[4N 2Y ],239.2890,0.0171
Y,Y,Y,Y,Y,Y,N,N,N,N,Y,251.80,[4Y 11Y 10N ],260.8727,0.0360
Y,N,N,N,N,N,Y,N,Y,N,Y,216.22,[4N 2N 5N ],228.8867,0.0586
Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,268.41,[4Y 11Y 10Y ],254.9156,0.0503
Y,Y,N,Y,Y,Y,N,N,N,N,N,257.54,[4Y 11N 3N ],226.7422,0.1196
Y,N,N,N,Y,N,N,N,N,Y,N,199.68,[4N 2N 5Y ],219.2611,0.0981
Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,249.62,[4Y 11Y 10N ],260.8727,0.0451
Y,N,N,Y,N,N,Y,N,Y,N,Y,260.88,[4Y 11Y 10N ],260.8727,0.0000
Y,Y,N,Y,N,Y,N,Y,N,Y,Y,245.56,[4Y 11Y 10Y ],254.9156,0.0381
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,232.47,[4N 2N 5N ],228.8867,0.0154
Y,Y,N,N,N,N,Y,Y,Y,Y,Y,234.10,[4N 2Y ],239.2890,0.0222
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,250.24,[4N 2Y ],239.2890,0.0438
Y,Y,N,N,Y,Y,N,Y,N,N,Y,238.74,[4N 2Y ],239.2890,0.0023
Y,Y,N,N,N,Y,Y,Y,Y,N,Y,234.95,[4N 2Y ],239.2890,0.0185
Y,N,N,N,Y,N,N,Y,N,Y,N,204.50,[4N 2N 5Y ],219.2611,0.0722
Y,Y,Y,Y,N,Y,N,Y,N,N,Y,266.45,[4Y 11Y 10N ],260.8727,0.0209
Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,247.37,[4Y 11Y 10Y ],254.9156,0.0305
Y,Y,Y,N,Y,N,Y,Y,N,N,Y,251.32,[4N 2Y ],239.2890,0.0479
Y,Y,N,N,N,Y,Y,N,Y,Y,N,229.24,[4N 2Y ],239.2890,0.0438
Y,Y,Y,Y,N,N,Y,N,N,Y,N,247.77,[4Y 11N 3Y ],248.2100,0.0018
Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,260.69,[4Y 11Y 10Y ],254.9156,0.0222
Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,249.13,[4Y 11Y 10Y ],254.9156,0.0232
Y,Y,Y,N,N,N,Y,N,Y,Y,Y,250.87,[4N 2Y ],239.2890,0.0462
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,248.34,[4N 2Y ],239.2890,0.0364
Y,Y,Y,N,Y,Y,N,N,N,N,Y,254.73,[4N 2Y ],239.2890,0.0606
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,230.94,[4Y 11N 3Y ],248.2100,0.0748
Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,262.11,[4Y 11Y 10Y ],254.9156,0.0274
Y,N,N,Y,N,N,Y,Y,Y,Y,N,210.24,[4Y 11N 3N ],226.7422,0.0785
Y,Y,N,N,Y,Y,Y,N,Y,N,Y,236.64,[4N 2Y ],239.2890,0.0112
Y,N,N,N,N,N,Y,N,N,Y,N,200.66,[4N 2N 5N ],228.8867,0.1407
Y,N,Y,Y,Y,N,N,Y,N,Y,Y,249.53,[4Y 11Y 10Y ],254.9156,0.0216
Y,N,N,Y,Y,N,Y,Y,Y,N,N,214.31,[4Y 11N 3N ],226.7422,0.0580
Y,Y,N,N,Y,Y,Y,N,Y,Y,N,229.82,[4N 2Y ],239.2890,0.0412
Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,229.55,[4Y 11N 3Y ],248.2100,0.0813
Y,Y,N,Y,N,Y,N,N,N,Y,N,232.33,[4Y 11N 3N ],226.7422,0.0241
Y,Y,N,N,Y,Y,Y,N,Y,Y,N,227.27,[4N 2Y ],239.2890,0.0529
Y,Y,N,Y,N,Y,Y,N,Y,Y,N,240.99,[4Y 11N 3N ],226.7422,0.0591
