no_asm,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,rc_lookahead_20,rc_lookahead_40,rc_lookahead_60,ref,ref_1,ref_5,ref_9,Performance,[DomFlist],DomEst,RelErr
Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,589.740,[14N 15N 5N ],518.6258,0.1206
Y,N,Y,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,260.267,[14Y 6N ],255.0087,0.0202
Y,N,N,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,519.413,[14N 15Y 5N ],391.0789,0.2471
Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,291.633,[14Y 6Y ],284.0869,0.0259
Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,665.293,[14N 15N 5Y ],626.7977,0.0579
Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,631.053,[14N 15N 5Y ],626.7977,0.0067
Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,743.123,[14N 15N 5Y ],626.7977,0.1565
Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,295.607,[14Y 6Y ],284.0869,0.0390
Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,275.387,[14Y 6Y ],284.0869,0.0316
Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,513.530,[14N 15Y 5Y ],444.8978,0.1336
Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,690.463,[14N 15N 5N ],518.6258,0.2489
Y,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,494.597,[14N 15Y 5Y ],444.8978,0.1005
Y,N,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,299.890,[14Y 6Y ],284.0869,0.0527
Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,279.753,[14Y 6Y ],284.0869,0.0155
Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,672.413,[14N 15N 5Y ],626.7977,0.0678
Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,299.770,[14Y 6Y ],284.0869,0.0523
Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,628.150,[14N 15N 5Y ],626.7977,0.0022
Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,645.380,[14N 15N 5Y ],626.7977,0.0288
Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,251.530,[14Y 6N ],255.0087,0.0138
Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,491.520,[14N 15N 5N ],518.6258,0.0551
Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,299.660,[14Y 6Y ],284.0869,0.0520
Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,721.487,[14N 15N 5N ],518.6258,0.2812
Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,310.153,[14Y 6Y ],284.0869,0.0840
Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,484.853,[14N 15Y 5Y ],444.8978,0.0824
Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,244.230,[14Y 6N ],255.0087,0.0441
Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,414.833,[14N 15Y 5N ],391.0789,0.0573
Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,575.700,[14N 15N 5N ],518.6258,0.0991
Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,445.667,[14N 15Y 5Y ],444.8978,0.0017
Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,581.107,[14N 15N 5N ],518.6258,0.1075
Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,680.647,[14N 15N 5N ],518.6258,0.2380
Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,513.233,[14N 15Y 5N ],391.0789,0.2380
Y,N,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,510.017,[14N 15N 5N ],518.6258,0.0169
Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,462.627,[14N 15Y 5Y ],444.8978,0.0383
Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,607.377,[14N 15N 5Y ],626.7977,0.0320
Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,806.923,[14N 15N 5Y ],626.7977,0.2232
Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,367.963,[14N 15Y 5N ],391.0789,0.0628
Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,305.400,[14Y 6Y ],284.0869,0.0698
Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,476.093,[14N 15Y 5Y ],444.8978,0.0655
Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,463.347,[14N 15Y 5Y ],444.8978,0.0398
Y,Y,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,497.370,[14N 15N 5N ],518.6258,0.0427
Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,251.870,[14Y 6N ],255.0087,0.0125
Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,496.230,[14N 15N 5N ],518.6258,0.0451
Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,442.500,[14N 15Y 5Y ],444.8978,0.0054
Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,608.997,[14N 15N 5Y ],626.7977,0.0292
Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,644.160,[14N 15N 5Y ],626.7977,0.0270
Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,671.697,[14N 15N 5Y ],626.7977,0.0668
Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,745.443,[14N 15N 5Y ],626.7977,0.1592
Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,378.283,[14N 15Y 5N ],391.0789,0.0338
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,476.913,[14N 15Y 5Y ],444.8978,0.0671
Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,817.340,[14N 15N 5Y ],626.7977,0.2331
Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,382.980,[14N 15Y 5N ],391.0789,0.0211
Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,291.200,[14Y 6Y ],284.0869,0.0244
Y,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,493.893,[14N 15Y 5Y ],444.8978,0.0992
Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,277.563,[14Y 6N ],255.0087,0.0813
Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,492.267,[14N 15Y 5N ],391.0789,0.2056
Y,N,N,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,268.017,[14Y 6N ],255.0087,0.0485
Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,617.207,[14N 15N 5Y ],626.7977,0.0155
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,556.513,[14N 15N 5N ],518.6258,0.0681
Y,N,Y,N,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,437.933,[14N 15Y 5N ],391.0789,0.1070
Y,N,N,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,384.197,[14N 15Y 5N ],391.0789,0.0179
Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,305.147,[14Y 6Y ],284.0869,0.0690
Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,423.077,[14N 15Y 5N ],391.0789,0.0756
Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,535.553,[14N 15Y 5Y ],444.8978,0.1693
Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,571.473,[14N 15Y 5Y ],444.8978,0.2215
Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,276.010,[14Y 6Y ],284.0869,0.0293
Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,269.950,[14Y 6N ],255.0087,0.0553
Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,268.397,[14Y 6N ],255.0087,0.0499
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,364.347,[14N 15Y 5N ],391.0789,0.0734
Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,291.210,[14Y 6Y ],284.0869,0.0245
Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,380.180,[14N 15Y 5N ],391.0789,0.0287
Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,631.737,[14N 15N 5Y ],626.7977,0.0078
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,295.410,[14Y 6Y ],284.0869,0.0383
Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,444.607,[14N 15Y 5Y ],444.8978,0.0007
Y,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,Y,N,445.577,[14N 15Y 5N ],391.0789,0.1223
Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,543.590,[14N 15Y 5Y ],444.8978,0.1816
Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,310.217,[14Y 6Y ],284.0869,0.0842
Y,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,587.773,[14N 15N 5N ],518.6258,0.1176
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,299.703,[14Y 6Y ],284.0869,0.0521
Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,496.780,[14N 15N 5N ],518.6258,0.0440
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,299.750,[14Y 6Y ],284.0869,0.0523
Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,305.027,[14Y 6Y ],284.0869,0.0686
Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,286.457,[14Y 6Y ],284.0869,0.0083
Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,310.253,[14Y 6Y ],284.0869,0.0843
Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,279.790,[14Y 6Y ],284.0869,0.0154
Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,276.010,[14Y 6Y ],284.0869,0.0293
Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,705.397,[14N 15N 5Y ],626.7977,0.1114
Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,Y,492.130,[14N 15N 5N ],518.6258,0.0538
Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,N,Y,493.277,[14N 15N 5N ],518.6258,0.0514
Y,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,422.647,[14N 15Y 5N ],391.0789,0.0747
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,507.390,[14N 15Y 5Y ],444.8978,0.1232
Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,652.467,[14N 15N 5Y ],626.7977,0.0393
Y,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,573.400,[14N 15Y 5Y ],444.8978,0.2241
Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,264.287,[14Y 6N ],255.0087,0.0351
Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,N,246.400,[14Y 6N ],255.0087,0.0349
Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,613.763,[14N 15N 5Y ],626.7977,0.0212
Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,665.167,[14N 15N 5Y ],626.7977,0.0577
Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,821.963,[14N 15N 5Y ],626.7977,0.2374
Y,N,N,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,N,270.070,[14Y 6N ],255.0087,0.0558
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,286.280,[14Y 6Y ],284.0869,0.0077
Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,275.373,[14Y 6N ],255.0087,0.0740
Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,494.257,[14N 15Y 5N ],391.0789,0.2088
Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,268.263,[14Y 6N ],255.0087,0.0494
Y,Y,Y,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,416.887,[14N 15Y 5N ],391.0789,0.0619
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,680.477,[14N 15N 5N ],518.6258,0.2378
Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,279.223,[14Y 6Y ],284.0869,0.0174
Y,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,519.027,[14N 15Y 5N ],391.0789,0.2465
Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,310.227,[14Y 6Y ],284.0869,0.0843
Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,493.543,[14N 15N 5N ],518.6258,0.0508
Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,287.053,[14Y 6Y ],284.0869,0.0103
Y,N,N,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,741.207,[14N 15N 5Y ],626.7977,0.1544
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,561.743,[14N 15N 5N ],518.6258,0.0768
Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,279.130,[14Y 6Y ],284.0869,0.0178
Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,556.630,[14N 15N 5N ],518.6258,0.0683
Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,632.127,[14N 15N 5Y ],626.7977,0.0084
Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,276.027,[14Y 6Y ],284.0869,0.0292
Y,N,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,508.983,[14N 15Y 5Y ],444.8978,0.1259
Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,780.657,[14N 15N 5Y ],626.7977,0.1971
Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,456.740,[14N 15Y 5Y ],444.8978,0.0259
Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,733.777,[14N 15N 5Y ],626.7977,0.1458
Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,N,428.027,[14N 15Y 5N ],391.0789,0.0863
Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,266.527,[14Y 6N ],255.0087,0.0432
Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,305.480,[14Y 6Y ],284.0869,0.0700
Y,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,518.800,[14N 15Y 5Y ],444.8978,0.1424
Y,N,N,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,722.037,[14N 15N 5N ],518.6258,0.2817
Y,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,726.790,[14N 15N 5N ],518.6258,0.2864
Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,266.220,[14Y 6N ],255.0087,0.0421
Y,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,601.590,[14N 15N 5N ],518.6258,0.1379
Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,247.507,[14Y 6N ],255.0087,0.0303
Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,629.620,[14N 15N 5Y ],626.7977,0.0045
Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,715.747,[14N 15N 5N ],518.6258,0.2754
Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,407.763,[14N 15Y 5N ],391.0789,0.0409
Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,251.573,[14Y 6N ],255.0087,0.0137
Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,625.710,[14N 15N 5Y ],626.7977,0.0017
