no_asm,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,rc_lookahead_20,rc_lookahead_40,rc_lookahead_60,ref,ref_1,ref_5,ref_9,Performance,[DomFlist],DomEst,RelErr
Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,775.803,[6Y 3Y ],277.9439,0.6417
Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,279.247,[6Y 3Y ],277.9439,0.0047
Y,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,310.697,[6Y 3N ],288.5761,0.0712
Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,364.497,[6N 3Y 10N ],251.1091,0.3111
Y,N,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,476.863,[6Y 3Y ],277.9439,0.4171
Y,N,N,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,271.337,[6N 3N ],259.8798,0.0422
Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,N,Y,605.273,[6N 3Y 10Y ],246.8520,0.5922
Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,807.437,[6Y 3Y ],277.9439,0.6558
Y,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,310.777,[6Y 3N ],288.5761,0.0714
Y,N,Y,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,438.197,[6N 3Y 10N ],251.1091,0.4269
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,629.390,[6N 3N ],259.8798,0.5871
Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,543.523,[6Y 3N ],288.5761,0.4691
Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,652.550,[6Y 3N ],288.5761,0.5578
Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,511.373,[6Y 3Y ],277.9439,0.4565
Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,252.630,[6N 3Y 10N ],251.1091,0.0060
Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,418.123,[6N 3Y 10N ],251.1091,0.3994
Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,261.203,[6N 3N ],259.8798,0.0051
Y,Y,Y,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,581.513,[6N 3Y 10N ],251.1091,0.5682
Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,712.953,[6N 3N ],259.8798,0.6355
Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,291.603,[6Y 3N ],288.5761,0.0104
Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,809.530,[6Y 3Y ],277.9439,0.6567
Y,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,510.857,[6N 3N ],259.8798,0.4913
Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,666.553,[6Y 3Y ],277.9439,0.5830
Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,275.960,[6Y 3Y ],277.9439,0.0072
Y,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,818.040,[6Y 3N ],288.5761,0.6472
Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,488.773,[6N 3Y 10N ],251.1091,0.4862
Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,492.427,[6N 3Y 10N ],251.1091,0.4901
Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,652.467,[6Y 3N ],288.5761,0.5577
Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,408.627,[6Y 3Y ],277.9439,0.3198
Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,706.833,[6N 3Y 10N ],251.1091,0.6447
Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,263.910,[6N 3N ],259.8798,0.0153
Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,487.090,[6Y 3Y ],277.9439,0.4294
Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,368.630,[6N 3N ],259.8798,0.2950
Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,279.303,[6N 3N ],259.8798,0.0695
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,446.250,[6N 3N ],259.8798,0.4176
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,476.100,[6Y 3Y ],277.9439,0.4162
Y,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,617.420,[6N 3N ],259.8798,0.5791
Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,508.423,[6N 3N ],259.8798,0.4889
Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,476.937,[6Y 3Y ],277.9439,0.4172
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,492.937,[6N 3Y 10N ],251.1091,0.4906
Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,279.927,[6Y 3Y ],277.9439,0.0071
Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,517.123,[6N 3N ],259.8798,0.4975
Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,279.083,[6N 3N ],259.8798,0.0688
Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,310.287,[6Y 3N ],288.5761,0.0700
Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,443.647,[6N 3Y 10Y ],246.8520,0.4436
Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,269.523,[6N 3Y 10N ],251.1091,0.0683
Y,Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,497.803,[6N 3N ],259.8798,0.4779
Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,518.567,[6N 3N ],259.8798,0.4989
Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,584.977,[6N 3Y 10N ],251.1091,0.5707
Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,299.627,[6Y 3Y ],277.9439,0.0724
Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,275.957,[6N 3N ],259.8798,0.0583
Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,N,428.027,[6N 3N ],259.8798,0.3928
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,575.553,[6Y 3Y ],277.9439,0.5171
Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,485.477,[6Y 3Y ],277.9439,0.4275
Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,362.613,[6N 3Y 10Y ],246.8520,0.3192
Y,Y,N,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,370.770,[6N 3N ],259.8798,0.2991
Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,275.970,[6Y 3Y ],277.9439,0.0072
Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,428.157,[6N 3Y 10N ],251.1091,0.4135
Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,286.457,[6Y 3N ],288.5761,0.0074
Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,821.963,[6Y 3N ],288.5761,0.6489
Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,291.633,[6Y 3N ],288.5761,0.0105
Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,576.410,[6Y 3Y ],277.9439,0.5178
Y,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,264.293,[6N 3N ],259.8798,0.0167
Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,561.847,[6Y 3N ],288.5761,0.4864
Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,428.427,[6Y 3Y ],277.9439,0.3512
Y,Y,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,257.927,[6N 3N ],259.8798,0.0076
Y,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,383.890,[6N 3N ],259.8798,0.3230
Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,310.520,[6Y 3N ],288.5761,0.0707
Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,259.840,[6N 3Y 10Y ],246.8520,0.0500
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,680.477,[6Y 3Y ],277.9439,0.5915
Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,295.427,[6Y 3Y ],277.9439,0.0592
Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,252.963,[6N 3Y 10N ],251.1091,0.0073
Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,299.843,[6Y 3Y ],277.9439,0.0730
Y,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,291.577,[6Y 3N ],288.5761,0.0103
Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,562.183,[6Y 3Y ],277.9439,0.5056
Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,576.540,[6Y 3Y ],277.9439,0.5179
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,268.873,[6N 3Y 10N ],251.1091,0.0661
Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,413.913,[6Y 3N ],288.5761,0.3028
Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,275.387,[6Y 3Y ],277.9439,0.0093
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,433.927,[6N 3N ],259.8798,0.4011
Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,277.563,[6N 3N ],259.8798,0.0637
Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,580.410,[6Y 3N ],288.5761,0.5028
Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,257.463,[6N 3N ],259.8798,0.0094
Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,683.520,[6Y 3Y ],277.9439,0.5934
Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,562.570,[6Y 3Y ],277.9439,0.5059
Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,414.847,[6Y 3N ],288.5761,0.3044
Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,299.677,[6Y 3Y ],277.9439,0.0725
Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,544.740,[6Y 3N ],288.5761,0.4702
Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,609.330,[6N 3Y 10Y ],246.8520,0.5949
Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,581.107,[6N 3Y 10N ],251.1091,0.5679
Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,482.613,[6Y 3N ],288.5761,0.4021
Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,437.483,[6N 3Y 10Y ],246.8520,0.4357
Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,445.667,[6N 3Y 10N ],251.1091,0.4366
Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,279.840,[6Y 3Y ],277.9439,0.0068
Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,256.720,[6N 3N ],259.8798,0.0123
Y,N,Y,N,N,N,N,N,Y,N,Y,N,Y,Y,N,N,262.563,[6N 3Y 10N ],251.1091,0.0436
Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,492.267,[6Y 3N ],288.5761,0.4138
Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,279.223,[6Y 3Y ],277.9439,0.0046
Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,671.697,[6Y 3N ],288.5761,0.5704
Y,N,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,510.837,[6N 3N ],259.8798,0.4913
Y,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,610.823,[6N 3N ],259.8798,0.5745
Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,561.373,[6Y 3N ],288.5761,0.4859
Y,N,N,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,446.600,[6N 3N ],259.8798,0.4181
Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,482.640,[6Y 3N ],288.5761,0.4021
Y,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,263.437,[6N 3N ],259.8798,0.0135
Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,428.073,[6Y 3Y ],277.9439,0.3507
Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,449.133,[6N 3N ],259.8798,0.4214
Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,545.017,[6Y 3N ],288.5761,0.4705
Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,491.687,[6N 3N ],259.8798,0.4715
Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,247.693,[6N 3Y 10N ],251.1091,0.0138
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,644.157,[6Y 3Y ],277.9439,0.5685
Y,N,N,N,N,N,Y,N,Y,N,N,Y,Y,Y,N,N,272.130,[6N 3N ],259.8798,0.0450
Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,295.577,[6Y 3Y ],277.9439,0.0597
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,408.750,[6Y 3Y ],277.9439,0.3200
Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,495.450,[6N 3N ],259.8798,0.4755
Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,821.520,[6Y 3N ],288.5761,0.6487
Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,604.917,[6N 3Y 10Y ],246.8520,0.5919
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,246.580,[6N 3Y 10N ],251.1091,0.0184
Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,259.903,[6N 3Y 10Y ],246.8520,0.0502
Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,672.600,[6Y 3N ],288.5761,0.5710
Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,363.560,[6N 3Y 10N ],251.1091,0.3093
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,556.513,[6Y 3Y ],277.9439,0.5006
Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,629.337,[6N 3Y 10N ],251.1091,0.6010
Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,445.213,[6N 3Y 10N ],251.1091,0.4360
Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,651.640,[6Y 3N ],288.5761,0.5572
Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,310.290,[6Y 3N ],288.5761,0.0700
Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,414.737,[6Y 3N ],288.5761,0.3042
Y,N,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,510.017,[6N 3N ],259.8798,0.4904
Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,260.617,[6N 3N ],259.8798,0.0028
Y,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,516.767,[6N 3N ],259.8798,0.4971
Y,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,422.647,[6N 3N ],259.8798,0.3851
Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,430.697,[6N 3N ],259.8798,0.3966
Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,576.217,[6Y 3Y ],277.9439,0.5176
Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,783.777,[6Y 3N ],288.5761,0.6318
Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,246.237,[6N 3Y 10N ],251.1091,0.0198
Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,627.053,[6N 3Y 10Y ],246.8520,0.6063
Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,252.737,[6N 3Y 10N ],251.1091,0.0064
Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,279.753,[6Y 3Y ],277.9439,0.0065
Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,671.550,[6Y 3N ],288.5761,0.5703
Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,433.860,[6N 3N ],259.8798,0.4010
Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,428.263,[6N 3Y 10N ],251.1091,0.4137
Y,N,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,580.877,[6Y 3N ],288.5761,0.5032
Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,417.633,[6N 3Y 10Y ],246.8520,0.4089
Y,N,N,N,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,721.873,[6Y 3N ],288.5761,0.6002
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,731.217,[6N 3Y 10N ],251.1091,0.6566
Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,428.020,[6Y 3Y ],277.9439,0.3506
Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,617.207,[6N 3N ],259.8798,0.5789
Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,449.280,[6N 3N ],259.8798,0.4216
