HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS1K,PS4K,PS8K,PS16K,PS32K,CACHESIZE,CS32MB,CS16MB,CS64MB,CS512MB,Performance
Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,10.7330
Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,21.2639
Y,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5272
Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8699
Y,N,Y,Y,N,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,37.8368
N,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,0.7755
N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,1.2696
Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,3.2370
Y,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,2.0360
N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5116
Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,19.9360
N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,0.3660
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.3110
Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,19.9742
N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,0.5277
Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,5.8433
Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,21.2192
N,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,0.5003
Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,Y,Y,N,N,N,20.0173
Y,N,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,37.8427
Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,10.9373
N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,0.5719
Y,N,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,Y,37.8101
Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,2.0868
Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8320
N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5056
Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,10.9222
N,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,2.3905
Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,10.8962
N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,0.3919
Y,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,10.7003
N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,0.6314
N,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4728
N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,0.4967
N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5357
Y,N,N,Y,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,19.9786
Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,19.9844
N,Y,Y,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N,1.2572
N,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,0.3658
Y,N,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,6.5274
N,Y,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,0.7761
Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2226
Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5345
Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,37.6069
N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,0.7550
N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,0.7684
Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,38.9433
N,Y,Y,Y,N,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,2.1179
N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,1.2584
Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,2.0861
Y,N,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,37.7478
Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,10.7386
N,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.4439
N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,0.7652
N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,0.6355
Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8231
N,Y,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,1.3119
N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5135
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,2.0794
Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,39.0424
Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,19.9132
N,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,2.4064
Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,10.9626
N,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4692
N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5115
Y,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,38.8651
N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5159
N,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5132
Y,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,37.6323
N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9492
N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9520
N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,1.2669
Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8130
N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,0.6271
Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,10.9368
Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2671
Y,N,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,10.7131
Y,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,3.2008
Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8334
N,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6287
Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8387
Y,N,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,37.7792
Y,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,21.2629
N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,0.5075
N,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4443
Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,10.7313
N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,0.9484
Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,10.7633
N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,2.1644
Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0157
N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,2.3746
Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8252
N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,0.3633
N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5313
N,N,N,N,Y,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9177
Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8540
Y,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,10.7301
Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,10.7185
Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,3.2549
N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,0.4856
Y,N,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,37.8634
N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,0.5302
N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,Y,N,N,N,0.6161
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,10.9415
Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,37.8018
Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,21.2535
Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,19.9794
Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8173
Y,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,10.7266
Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,6.4945
Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8444
N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,0.5174
N,N,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,0.9278
N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,2.1371
N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,0.4742
Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,10.9099
N,N,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,0.5212
N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5753
N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3853
N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,0.9552
N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5765
Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,37.6824
Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,Y,N,N,39.0524
N,N,N,Y,N,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,0.5046
N,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6432
N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,0.9256
N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,0.5228
N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5667
N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,0.5206
Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8521
Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,38.8597
N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,0.5204
Y,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,19.9645
N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,0.5192
N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.3941
Y,Y,Y,Y,N,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,21.2230
N,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5340
Y,Y,N,N,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,10.8897
Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,37.7024
N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4646
N,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,2.3944
Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,3.2472
Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5208
Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,21.2706
Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,38.9308
N,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,2.1859
N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4450
N,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6315
Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8673
Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,21.2475
Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2817
Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,3.2793
N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,Y,N,N,2.0975
Y,N,Y,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,20.0178
Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,Y,N,N,38.9730
N,N,Y,N,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,0.5002
N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,0.9178
N,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,0.6431
Y,Y,N,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,10.9193
N,N,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4545
Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,10.7275
Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,10.8905
Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0881
N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5103
Y,Y,Y,N,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,38.9627
Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2374
N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5278
N,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7732
Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,Y,39.0850
N,N,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4498
Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,10.9186
Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,6.5138
Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.7450
N,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,0.5255
N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,2.1464
N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4593
Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,3.2797
Y,Y,N,Y,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,Y,38.9837
Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8173
Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8516
N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,2.0939
N,Y,N,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,1.2756
Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8404
N,N,N,Y,N,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,0.5117
Y,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,21.2693
Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,10.7352
Y,Y,Y,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,38.9802
Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.9381
N,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,0.9619
N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,0.5135
N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,0.7476
Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,3.2556
Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0870
Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.7295
Y,N,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,37.8014
Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,37.6924
Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.7475
N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,0.5189
Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,37.6677
N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,0.5044
Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0315
Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,38.8875
Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0185
Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5204
N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,2.1478
N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,2.1609
Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8559
N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4772
N,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,0.7822
N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5260
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,2.0744
N,N,N,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,0.9296
