time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,Performance,[DomFlist],DomEst,RelErr
Y,Y,Y,N,Y,Y,N,N,N,N,N,245.76,[4N 11N 6Y ],243.9809,0.0072
Y,N,Y,Y,Y,N,N,N,N,Y,N,225.34,[4Y 11N 6N ],250.6112,0.1121
Y,Y,N,N,Y,N,N,N,N,N,N,232.20,[4N 11N 6N ],241.4010,0.0396
Y,N,N,Y,Y,N,Y,N,N,N,N,214.34,[4Y 11N 6N ],250.6112,0.1692
Y,N,Y,Y,Y,Y,N,Y,N,N,Y,250.61,[4Y 11Y ],262.9080,0.0491
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,239.24,[4Y 11N 6Y ],252.5050,0.0554
Y,N,N,N,Y,N,Y,Y,Y,N,N,205.74,[4N 11N 6N ],241.4010,0.1733
Y,Y,N,Y,N,N,Y,N,Y,N,Y,249.66,[4Y 11Y ],262.9080,0.0531
Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,264.93,[4Y 11Y ],262.9080,0.0076
Y,Y,N,Y,N,Y,Y,N,N,Y,N,237.87,[4Y 11N 6Y ],252.5050,0.0615
Y,Y,N,N,N,N,N,N,N,Y,N,219.15,[4N 11N 6N ],241.4010,0.1015
Y,Y,N,Y,Y,N,Y,N,Y,N,Y,251.90,[4Y 11Y ],262.9080,0.0437
Y,N,N,Y,Y,N,N,Y,N,N,N,216.84,[4Y 11N 6N ],250.6112,0.1557
Y,N,N,N,Y,Y,Y,N,Y,Y,Y,216.87,[4N 11Y 5Y ],251.5571,0.1599
Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,245.22,[4N 11N 6N ],241.4010,0.0156
Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,268.41,[4Y 11Y ],262.9080,0.0205
Y,Y,N,N,Y,Y,Y,Y,Y,N,N,226.87,[4N 11N 6Y ],243.9809,0.0754
Y,N,N,Y,N,N,Y,N,Y,N,N,209.70,[4Y 11N 6N ],250.6112,0.1951
Y,Y,N,N,Y,Y,Y,Y,N,N,N,228.56,[4N 11N 6Y ],243.9809,0.0675
Y,N,Y,N,N,Y,Y,Y,N,Y,Y,232.99,[4N 11Y 5N ],250.5475,0.0754
Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,250.28,[4N 11Y 5Y ],251.5571,0.0051
Y,Y,N,N,Y,Y,Y,N,N,N,Y,255.12,[4N 11Y 5Y ],251.5571,0.0140
Y,N,Y,Y,Y,Y,Y,N,N,Y,N,231.77,[4Y 11N 6Y ],252.5050,0.0895
Y,N,Y,N,N,Y,Y,Y,Y,Y,N,223.29,[4N 11N 6Y ],243.9809,0.0927
Y,Y,Y,Y,N,N,N,Y,N,N,N,253.53,[4Y 11N 6N ],250.6112,0.0115
Y,N,Y,N,N,Y,N,N,N,Y,N,217.70,[4N 11N 6Y ],243.9809,0.1207
Y,Y,Y,N,N,N,Y,N,N,N,N,244.50,[4N 11N 6N ],241.4010,0.0127
Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,235.96,[4N 11Y 5Y ],251.5571,0.0661
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,225.16,[4Y 11N 6Y ],252.5050,0.1214
Y,N,N,Y,N,N,Y,N,N,Y,Y,256.94,[4Y 11Y ],262.9080,0.0232
Y,Y,Y,Y,Y,N,Y,N,Y,N,N,248.89,[4Y 11N 6N ],250.6112,0.0069
Y,Y,N,Y,Y,N,Y,N,Y,Y,N,239.60,[4Y 11N 6N ],250.6112,0.0460
Y,N,Y,Y,N,N,N,N,N,N,Y,256.25,[4Y 11Y ],262.9080,0.0260
Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,252.58,[4Y 11N 6N ],250.6112,0.0078
Y,Y,N,N,N,Y,N,N,N,Y,Y,231.22,[4N 11Y 5N ],250.5475,0.0836
Y,N,Y,N,N,Y,Y,Y,Y,N,Y,234.25,[4N 11Y 5N ],250.5475,0.0696
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,250.50,[4N 11Y 5N ],250.5475,0.0002
Y,N,Y,N,N,N,Y,Y,Y,N,N,221.10,[4N 11N 6N ],241.4010,0.0918
Y,Y,N,N,N,Y,Y,Y,Y,Y,N,230.65,[4N 11N 6Y ],243.9809,0.0578
Y,Y,Y,N,Y,N,Y,N,N,N,N,244.49,[4N 11N 6N ],241.4010,0.0126
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,263.82,[4Y 11Y ],262.9080,0.0035
Y,N,N,N,Y,N,Y,Y,N,N,Y,219.83,[4N 11Y 5Y ],251.5571,0.1443
Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,261.57,[4Y 11Y ],262.9080,0.0051
Y,N,Y,N,N,Y,Y,N,Y,N,Y,233.00,[4N 11Y 5N ],250.5475,0.0753
Y,N,N,Y,N,Y,Y,N,Y,Y,Y,265.40,[4Y 11Y ],262.9080,0.0094
Y,N,Y,N,N,N,Y,Y,N,N,N,220.42,[4N 11N 6N ],241.4010,0.0952
Y,Y,N,N,N,Y,Y,N,Y,N,Y,233.12,[4N 11Y 5N ],250.5475,0.0748
Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,249.30,[4Y 11Y ],262.9080,0.0546
Y,N,Y,N,Y,N,Y,N,Y,Y,N,222.37,[4N 11N 6N ],241.4010,0.0856
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,253.51,[4N 11Y 5N ],250.5475,0.0117
Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,259.26,[4Y 11Y ],262.9080,0.0141
Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,249.74,[4Y 11Y ],262.9080,0.0527
Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,250.75,[4Y 11Y ],262.9080,0.0485
Y,Y,Y,N,Y,N,Y,N,Y,N,Y,251.85,[4N 11Y 5Y ],251.5571,0.0012
Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,218.62,[4Y 11N 6Y ],252.5050,0.1550
Y,N,Y,N,Y,N,N,N,N,N,N,234.80,[4N 11N 6N ],241.4010,0.0281
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,250.26,[4Y 11Y ],262.9080,0.0505
Y,Y,Y,N,N,N,Y,N,Y,Y,Y,248.69,[4N 11Y 5N ],250.5475,0.0075
Y,Y,N,Y,N,Y,N,Y,N,N,Y,251.91,[4Y 11Y ],262.9080,0.0437
Y,N,N,N,N,Y,Y,N,N,Y,N,205.36,[4N 11N 6Y ],243.9809,0.1881
Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,252.37,[4Y 11Y ],262.9080,0.0418
Y,Y,N,N,N,Y,Y,Y,N,Y,N,225.26,[4N 11N 6Y ],243.9809,0.0831
Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,237.23,[4N 11Y 5Y ],251.5571,0.0604
Y,N,Y,Y,N,N,Y,Y,N,Y,N,227.19,[4Y 11N 6N ],250.6112,0.1031
Y,N,N,N,N,N,Y,Y,Y,Y,N,201.52,[4N 11N 6N ],241.4010,0.1979
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,250.24,[4N 11Y 5N ],250.5475,0.0012
Y,Y,Y,N,Y,N,Y,Y,N,N,N,242.56,[4N 11N 6N ],241.4010,0.0048
Y,Y,N,Y,Y,Y,N,N,N,Y,N,233.74,[4Y 11N 6Y ],252.5050,0.0803
Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,252.77,[4N 11Y 5N ],250.5475,0.0088
Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,242.86,[4N 11N 6N ],241.4010,0.0060
Y,Y,N,N,N,N,Y,N,Y,N,Y,235.73,[4N 11Y 5N ],250.5475,0.0629
Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,252.81,[4N 11Y 5Y ],251.5571,0.0050
Y,N,N,N,Y,Y,N,Y,N,N,Y,215.20,[4N 11Y 5Y ],251.5571,0.1689
Y,N,Y,N,N,N,N,Y,N,Y,Y,233.66,[4N 11Y 5N ],250.5475,0.0723
Y,N,Y,N,Y,Y,N,Y,N,N,Y,234.63,[4N 11Y 5Y ],251.5571,0.0721
Y,N,N,Y,Y,N,Y,N,N,Y,Y,264.18,[4Y 11Y ],262.9080,0.0048
Y,Y,Y,Y,N,N,Y,N,N,N,Y,267.85,[4Y 11Y ],262.9080,0.0185
Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,267.59,[4Y 11Y ],262.9080,0.0175
Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,236.58,[4N 11Y 5Y ],251.5571,0.0633
Y,N,Y,Y,Y,N,Y,N,Y,N,Y,248.19,[4Y 11Y ],262.9080,0.0593
Y,N,Y,Y,N,Y,N,N,N,N,Y,252.27,[4Y 11Y ],262.9080,0.0422
Y,Y,N,N,Y,Y,Y,N,Y,Y,N,229.82,[4N 11N 6Y ],243.9809,0.0616
Y,Y,Y,Y,N,N,Y,Y,Y,N,N,245.32,[4Y 11N 6N ],250.6112,0.0216
Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,250.45,[4Y 11Y ],262.9080,0.0497
Y,Y,N,N,N,N,N,Y,N,N,Y,236.21,[4N 11Y 5N ],250.5475,0.0607
Y,N,N,Y,Y,N,Y,N,Y,N,N,211.59,[4Y 11N 6N ],250.6112,0.1844
Y,Y,N,N,N,N,Y,Y,Y,N,N,221.33,[4N 11N 6N ],241.4010,0.0907
Y,N,Y,Y,Y,N,N,N,N,N,N,224.33,[4Y 11N 6N ],250.6112,0.1172
Y,N,Y,Y,Y,N,Y,Y,N,N,Y,250.37,[4Y 11Y ],262.9080,0.0501
Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,268.80,[4Y 11Y ],262.9080,0.0219
Y,N,N,Y,N,Y,Y,N,Y,Y,Y,263.13,[4Y 11Y ],262.9080,0.0008
Y,N,N,Y,N,N,Y,N,Y,Y,N,215.85,[4Y 11N 6N ],250.6112,0.1610
Y,N,N,Y,Y,N,N,N,N,N,N,217.29,[4Y 11N 6N ],250.6112,0.1533
Y,Y,Y,Y,Y,N,N,Y,N,N,N,256.47,[4Y 11N 6N ],250.6112,0.0228
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,246.81,[4N 11Y 5N ],250.5475,0.0151
Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,239.32,[4Y 11N 6Y ],252.5050,0.0551
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,261.44,[4Y 11Y ],262.9080,0.0056
Y,N,Y,Y,N,N,Y,N,Y,N,Y,247.47,[4Y 11Y ],262.9080,0.0624
Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,253.82,[4Y 11Y ],262.9080,0.0358
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,254.12,[4N 11Y 5Y ],251.5571,0.0101
Y,N,N,Y,N,N,Y,Y,Y,N,Y,243.83,[4Y 11Y ],262.9080,0.0782
Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,252.51,[4Y 11N 6N ],250.6112,0.0075
Y,N,N,N,Y,Y,N,Y,N,N,N,202.94,[4N 11N 6Y ],243.9809,0.2022
Y,Y,N,N,Y,Y,Y,N,N,N,N,230.59,[4N 11N 6Y ],243.9809,0.0581
Y,Y,Y,N,N,N,Y,N,Y,N,Y,251.71,[4N 11Y 5N ],250.5475,0.0046
Y,N,Y,Y,N,N,N,N,N,Y,Y,244.92,[4Y 11Y ],262.9080,0.0734
Y,N,Y,N,N,N,Y,N,Y,Y,Y,236.60,[4N 11Y 5N ],250.5475,0.0589
Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,236.95,[4Y 11N 6Y ],252.5050,0.0656
Y,Y,N,Y,Y,Y,Y,Y,N,N,N,258.50,[4Y 11N 6Y ],252.5050,0.0232
Y,N,N,N,Y,Y,Y,Y,N,Y,Y,216.91,[4N 11Y 5Y ],251.5571,0.1597
Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,248.74,[4Y 11Y ],262.9080,0.0570
Y,N,N,N,N,Y,Y,Y,N,Y,N,203.19,[4N 11N 6Y ],243.9809,0.2008
Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,268.42,[4Y 11Y ],262.9080,0.0205
Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,236.38,[4N 11Y 5Y ],251.5571,0.0642
Y,N,Y,N,N,N,N,N,N,N,N,219.64,[4N 11N 6N ],241.4010,0.0991
Y,Y,Y,N,N,Y,N,Y,N,N,Y,253.12,[4N 11Y 5N ],250.5475,0.0102
Y,Y,N,N,Y,N,Y,Y,N,Y,N,224.30,[4N 11N 6N ],241.4010,0.0762
Y,N,N,N,Y,Y,Y,N,N,N,N,206.62,[4N 11N 6Y ],243.9809,0.1808
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,269.47,[4Y 11Y ],262.9080,0.0244
Y,N,N,N,N,Y,N,Y,N,Y,N,201.47,[4N 11N 6Y ],243.9809,0.2110
Y,Y,Y,N,N,N,Y,N,N,Y,Y,247.69,[4N 11Y 5N ],250.5475,0.0115
Y,N,Y,N,Y,Y,Y,N,Y,N,N,220.37,[4N 11N 6Y ],243.9809,0.1071
Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,251.52,[4Y 11Y ],262.9080,0.0453
Y,Y,Y,N,Y,N,Y,N,Y,N,Y,249.44,[4N 11Y 5Y ],251.5571,0.0085
Y,Y,Y,N,N,Y,Y,Y,N,N,N,247.28,[4N 11N 6Y ],243.9809,0.0133
Y,N,N,N,Y,Y,Y,N,Y,N,N,202.81,[4N 11N 6Y ],243.9809,0.2030
Y,N,N,N,Y,Y,Y,Y,Y,N,N,205.71,[4N 11N 6Y ],243.9809,0.1860
Y,N,Y,Y,N,N,N,Y,N,N,Y,248.90,[4Y 11Y ],262.9080,0.0563
Y,N,N,Y,N,Y,Y,Y,N,N,Y,267.17,[4Y 11Y ],262.9080,0.0160
Y,N,Y,N,Y,N,Y,N,Y,N,N,221.62,[4N 11N 6N ],241.4010,0.0893
Y,Y,N,N,N,Y,N,Y,N,Y,Y,231.89,[4N 11Y 5N ],250.5475,0.0805
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,216.91,[4Y 11N 6N ],250.6112,0.1554
Y,N,Y,N,N,Y,N,Y,N,N,N,224.18,[4N 11N 6Y ],243.9809,0.0883
Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,235.79,[4N 11Y 5Y ],251.5571,0.0669
Y,Y,Y,N,N,N,Y,N,Y,Y,N,238.78,[4N 11N 6N ],241.4010,0.0110
Y,N,N,N,N,Y,Y,Y,Y,N,N,204.96,[4N 11N 6Y ],243.9809,0.1904
Y,Y,Y,N,Y,N,Y,N,N,N,Y,252.99,[4N 11Y 5Y ],251.5571,0.0057
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,252.14,[4Y 11N 6Y ],252.5050,0.0014
Y,Y,Y,N,Y,N,N,N,N,Y,Y,247.80,[4N 11Y 5Y ],251.5571,0.0152
Y,N,Y,N,N,N,N,N,N,Y,Y,230.74,[4N 11Y 5N ],250.5475,0.0858
Y,Y,N,N,N,N,Y,Y,Y,Y,N,229.79,[4N 11N 6N ],241.4010,0.0505
Y,N,Y,N,Y,Y,N,N,N,N,N,233.28,[4N 11N 6Y ],243.9809,0.0459
Y,N,Y,N,N,N,Y,N,Y,N,Y,232.00,[4N 11Y 5N ],250.5475,0.0799
Y,Y,Y,N,Y,Y,Y,N,Y,N,N,241.23,[4N 11N 6Y ],243.9809,0.0114
Y,N,Y,N,N,Y,Y,N,N,Y,N,222.19,[4N 11N 6Y ],243.9809,0.0981
Y,Y,Y,Y,Y,N,N,N,N,Y,N,246.73,[4Y 11N 6N ],250.6112,0.0157
Y,Y,Y,Y,Y,N,N,N,N,N,Y,252.50,[4Y 11Y ],262.9080,0.0412
Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,250.86,[4Y 11N 6Y ],252.5050,0.0066
Y,Y,N,N,N,N,Y,N,Y,N,N,224.43,[4N 11N 6N ],241.4010,0.0756
Y,N,N,Y,N,Y,Y,Y,Y,N,N,211.00,[4Y 11N 6Y ],252.5050,0.1967
Y,N,N,N,Y,Y,Y,Y,Y,N,Y,217.40,[4N 11Y 5Y ],251.5571,0.1571
Y,N,N,N,N,Y,Y,Y,N,N,N,203.19,[4N 11N 6Y ],243.9809,0.2008
Y,N,N,Y,Y,N,N,Y,N,N,Y,264.74,[4Y 11Y ],262.9080,0.0069
Y,N,N,N,N,N,Y,Y,Y,N,N,204.18,[4N 11N 6N ],241.4010,0.1823
Y,N,N,Y,N,Y,N,Y,N,Y,Y,263.75,[4Y 11Y ],262.9080,0.0032
Y,Y,Y,N,Y,N,Y,N,N,Y,N,242.87,[4N 11N 6N ],241.4010,0.0060
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,252.28,[4N 11Y 5Y ],251.5571,0.0029
Y,Y,N,N,N,Y,Y,N,N,Y,Y,235.70,[4N 11Y 5N ],250.5475,0.0630
Y,N,N,Y,Y,N,Y,N,Y,Y,Y,261.84,[4Y 11Y ],262.9080,0.0041
Y,N,N,N,Y,Y,Y,N,Y,Y,Y,218.40,[4N 11Y 5Y ],251.5571,0.1518
Y,N,N,N,Y,Y,Y,Y,Y,Y,N,207.65,[4N 11N 6Y ],243.9809,0.1750
Y,N,N,Y,N,Y,Y,Y,Y,N,Y,263.57,[4Y 11Y ],262.9080,0.0025
Y,Y,Y,Y,N,N,Y,N,N,Y,N,247.77,[4Y 11N 6N ],250.6112,0.0115
Y,Y,Y,N,Y,N,Y,N,Y,Y,N,240.22,[4N 11N 6N ],241.4010,0.0049
Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,254.27,[4Y 11Y ],262.9080,0.0340
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,254.24,[4Y 11N 6Y ],252.5050,0.0068
Y,N,Y,Y,N,N,Y,Y,Y,Y,N,227.15,[4Y 11N 6N ],250.6112,0.1033
Y,N,N,N,N,Y,Y,N,Y,Y,Y,216.72,[4N 11Y 5N ],250.5475,0.1561
Y,Y,N,N,N,N,Y,Y,N,Y,Y,232.27,[4N 11Y 5N ],250.5475,0.0787
Y,Y,N,N,Y,Y,Y,N,N,Y,Y,234.53,[4N 11Y 5Y ],251.5571,0.0726
Y,N,N,Y,N,Y,Y,N,N,N,Y,265.69,[4Y 11Y ],262.9080,0.0105
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,215.74,[4Y 11N 6N ],250.6112,0.1616
Y,N,Y,N,N,N,Y,Y,N,Y,N,218.89,[4N 11N 6N ],241.4010,0.1028
Y,N,N,N,N,N,Y,N,Y,N,Y,216.22,[4N 11Y 5N ],250.5475,0.1588
Y,N,N,Y,Y,N,Y,N,Y,N,N,211.27,[4Y 11N 6N ],250.6112,0.1862
Y,N,N,Y,N,Y,N,N,N,N,N,218.15,[4Y 11N 6Y ],252.5050,0.1575
Y,N,N,N,N,N,Y,N,N,Y,Y,214.37,[4N 11Y 5N ],250.5475,0.1688
Y,N,Y,N,N,Y,Y,N,N,N,N,222.52,[4N 11N 6Y ],243.9809,0.0964
Y,N,N,Y,N,Y,Y,N,Y,N,N,214.38,[4Y 11N 6Y ],252.5050,0.1778
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,262.94,[4Y 11Y ],262.9080,0.0001
Y,Y,Y,N,Y,N,Y,N,Y,Y,N,244.59,[4N 11N 6N ],241.4010,0.0130
Y,Y,N,Y,N,N,Y,N,Y,Y,N,237.44,[4Y 11N 6N ],250.6112,0.0555
Y,N,N,N,Y,N,Y,N,Y,N,Y,215.85,[4N 11Y 5Y ],251.5571,0.1654
Y,Y,N,N,Y,Y,Y,Y,N,Y,N,225.77,[4N 11N 6Y ],243.9809,0.0807
Y,N,Y,N,N,Y,Y,N,Y,Y,N,221.73,[4N 11N 6Y ],243.9809,0.1004
Y,Y,N,N,N,Y,N,Y,N,N,Y,239.59,[4N 11Y 5N ],250.5475,0.0457
Y,Y,N,N,Y,Y,Y,Y,N,N,Y,256.23,[4N 11Y 5Y ],251.5571,0.0182
Y,N,Y,Y,N,N,Y,Y,N,N,N,232.76,[4Y 11N 6N ],250.6112,0.0767
Y,Y,N,Y,Y,Y,N,Y,N,N,N,241.90,[4Y 11N 6Y ],252.5050,0.0438
Y,N,N,Y,N,N,Y,Y,Y,Y,N,215.88,[4Y 11N 6N ],250.6112,0.1609
Y,N,N,N,Y,Y,Y,N,Y,N,Y,216.63,[4N 11Y 5Y ],251.5571,0.1612
Y,Y,N,Y,Y,Y,N,Y,N,N,Y,252.89,[4Y 11Y ],262.9080,0.0396
Y,Y,N,Y,Y,N,Y,Y,N,N,N,240.62,[4Y 11N 6N ],250.6112,0.0415
Y,Y,N,N,N,N,Y,Y,Y,N,Y,234.53,[4N 11Y 5N ],250.5475,0.0683
Y,Y,Y,N,N,Y,Y,N,N,Y,N,240.34,[4N 11N 6Y ],243.9809,0.0151
Y,Y,N,N,N,Y,Y,Y,Y,N,Y,234.95,[4N 11Y 5N ],250.5475,0.0664
Y,Y,Y,Y,N,N,Y,N,Y,N,N,251.58,[4Y 11N 6N ],250.6112,0.0039
Y,Y,N,N,Y,Y,Y,N,Y,Y,N,227.27,[4N 11N 6Y ],243.9809,0.0735
Y,Y,Y,N,Y,Y,Y,N,N,N,Y,254.50,[4N 11Y 5Y ],251.5571,0.0116
Y,Y,Y,Y,Y,Y,N,N,N,N,N,243.28,[4Y 11N 6Y ],252.5050,0.0379
Y,Y,N,Y,Y,N,Y,N,N,N,N,240.83,[4Y 11N 6N ],250.6112,0.0406
Y,Y,N,Y,Y,N,N,N,N,N,N,257.51,[4Y 11N 6N ],250.6112,0.0268
Y,Y,N,Y,N,N,Y,Y,N,Y,N,233.43,[4Y 11N 6N ],250.6112,0.0736
Y,Y,N,Y,N,N,Y,Y,Y,N,N,231.37,[4Y 11N 6N ],250.6112,0.0832
Y,N,N,N,Y,N,N,Y,N,N,Y,217.63,[4N 11Y 5Y ],251.5571,0.1559
Y,N,N,N,N,Y,Y,N,Y,N,Y,215.19,[4N 11Y 5N ],250.5475,0.1643
Y,N,N,N,Y,N,Y,Y,N,Y,Y,215.96,[4N 11Y 5Y ],251.5571,0.1648
Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,251.24,[4Y 11Y ],262.9080,0.0464
Y,Y,N,Y,N,Y,Y,N,N,N,N,240.23,[4Y 11N 6Y ],252.5050,0.0511
Y,N,N,Y,Y,Y,Y,Y,N,N,Y,263.43,[4Y 11Y ],262.9080,0.0020
Y,N,Y,N,Y,N,Y,N,N,N,N,222.82,[4N 11N 6N ],241.4010,0.0834
Y,N,N,N,N,N,N,N,N,Y,Y,212.45,[4N 11Y 5N ],250.5475,0.1793
Y,N,N,Y,Y,N,N,Y,N,Y,Y,257.68,[4Y 11Y ],262.9080,0.0203
Y,Y,N,N,N,N,Y,Y,N,Y,N,223.49,[4N 11N 6N ],241.4010,0.0801
Y,N,Y,N,Y,N,Y,N,Y,N,Y,232.47,[4N 11Y 5Y ],251.5571,0.0821
Y,Y,Y,N,N,N,Y,N,N,Y,N,237.75,[4N 11N 6N ],241.4010,0.0154
Y,N,N,Y,Y,N,Y,Y,Y,N,Y,261.53,[4Y 11Y ],262.9080,0.0053
Y,N,Y,Y,Y,Y,Y,Y,N,N,N,222.63,[4Y 11N 6Y ],252.5050,0.1342
Y,Y,N,N,N,Y,Y,N,Y,Y,Y,237.51,[4N 11Y 5N ],250.5475,0.0549
Y,Y,N,N,N,Y,N,Y,N,Y,N,223.21,[4N 11N 6Y ],243.9809,0.0931
Y,N,N,Y,N,N,Y,Y,Y,N,N,208.37,[4Y 11N 6N ],250.6112,0.2027
Y,Y,Y,Y,N,N,N,Y,N,Y,N,248.97,[4Y 11N 6N ],250.6112,0.0066
Y,N,N,N,Y,N,Y,N,N,Y,Y,214.89,[4N 11Y 5Y ],251.5571,0.1706
Y,Y,Y,N,N,Y,N,N,N,N,N,246.76,[4N 11N 6Y ],243.9809,0.0113
Y,Y,Y,Y,Y,N,Y,Y,N,N,N,252.60,[4Y 11N 6N ],250.6112,0.0079
Y,N,N,Y,N,N,Y,Y,Y,Y,N,210.24,[4Y 11N 6N ],250.6112,0.1920
Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,248.42,[4Y 11Y ],262.9080,0.0583
Y,N,N,Y,Y,N,Y,N,N,Y,N,215.31,[4Y 11N 6N ],250.6112,0.1640
Y,N,Y,N,Y,N,Y,N,Y,Y,N,219.75,[4N 11N 6N ],241.4010,0.0985
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,230.94,[4Y 11N 6Y ],252.5050,0.0934
Y,Y,Y,N,N,N,Y,Y,Y,Y,N,241.70,[4N 11N 6N ],241.4010,0.0012
Y,N,Y,Y,N,N,Y,N,N,Y,Y,247.25,[4Y 11Y ],262.9080,0.0633
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,231.16,[4N 11N 6Y ],243.9809,0.0555
Y,N,N,Y,N,N,Y,Y,Y,N,Y,264.18,[4Y 11Y ],262.9080,0.0048
Y,Y,Y,N,N,N,N,N,N,N,Y,238.23,[4N 11Y 5N ],250.5475,0.0517
