time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,Performance,[DomFlist],DomEst,RelErr
Y,Y,Y,N,Y,N,Y,N,N,Y,Y,251.10,[2Y 11Y ],258.1840,0.0282
Y,Y,Y,N,Y,Y,N,Y,N,N,Y,252.82,[2Y 11Y ],258.1840,0.0212
Y,N,Y,N,N,N,Y,Y,Y,N,Y,231.00,[2N 11Y ],242.9750,0.0518
Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,248.81,[2Y 11N ],247.0927,0.0069
Y,Y,N,N,N,N,N,N,N,Y,N,219.15,[2Y 11N ],247.0927,0.1275
Y,N,N,N,Y,Y,N,Y,N,N,N,202.94,[2N 11N ],226.2660,0.1149
Y,N,Y,Y,N,N,Y,N,Y,Y,N,227.40,[2N 11N ],226.2660,0.0050
Y,Y,Y,N,Y,Y,N,N,N,N,N,245.76,[2Y 11N ],247.0927,0.0054
Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,218.62,[2N 11N ],226.2660,0.0350
Y,N,N,Y,Y,Y,Y,N,Y,Y,N,215.73,[2N 11N ],226.2660,0.0488
Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,219.95,[2N 11Y ],242.9750,0.1047
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,248.60,[2Y 11Y ],258.1840,0.0386
Y,N,Y,Y,N,Y,N,N,N,Y,N,226.13,[2N 11N ],226.2660,0.0006
Y,N,Y,Y,N,N,N,N,N,Y,Y,244.92,[2N 11Y ],242.9750,0.0079
Y,Y,Y,N,Y,N,N,Y,N,N,Y,254.47,[2Y 11Y ],258.1840,0.0146
Y,Y,N,Y,Y,N,Y,N,Y,N,Y,247.79,[2Y 11Y ],258.1840,0.0419
Y,N,N,N,Y,Y,Y,Y,Y,N,Y,219.50,[2N 11Y ],242.9750,0.1069
Y,N,Y,Y,Y,Y,Y,N,N,Y,N,231.77,[2N 11N ],226.2660,0.0237
Y,N,N,N,N,N,N,N,N,Y,N,210.34,[2N 11N ],226.2660,0.0757
Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,250.53,[2Y 11Y ],258.1840,0.0306
Y,N,N,N,N,N,Y,N,Y,Y,N,205.13,[2N 11N ],226.2660,0.1030
Y,N,N,N,Y,N,Y,N,N,Y,Y,214.89,[2N 11Y ],242.9750,0.1307
Y,Y,Y,Y,Y,N,N,N,N,Y,Y,260.17,[2Y 11Y ],258.1840,0.0076
Y,Y,N,N,N,Y,Y,N,Y,Y,Y,234.67,[2Y 11Y ],258.1840,0.1002
Y,N,Y,Y,Y,Y,N,Y,N,N,Y,250.61,[2N 11Y ],242.9750,0.0305
Y,N,Y,Y,Y,N,Y,Y,N,N,N,227.53,[2N 11N ],226.2660,0.0056
Y,N,Y,Y,N,N,Y,Y,N,N,Y,249.79,[2N 11Y ],242.9750,0.0273
Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,249.13,[2N 11Y ],242.9750,0.0247
Y,N,Y,Y,Y,N,Y,N,Y,N,Y,248.19,[2N 11Y ],242.9750,0.0210
Y,N,Y,N,Y,N,Y,N,Y,Y,Y,233.23,[2N 11Y ],242.9750,0.0418
Y,Y,Y,Y,N,N,N,N,N,N,N,244.30,[2Y 11N ],247.0927,0.0114
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,229.70,[2N 11N ],226.2660,0.0149
Y,Y,N,Y,Y,N,N,Y,N,N,Y,254.39,[2Y 11Y ],258.1840,0.0149
Y,Y,N,Y,Y,Y,N,N,N,N,Y,239.50,[2Y 11Y ],258.1840,0.0780
Y,N,Y,Y,N,N,Y,N,Y,Y,Y,248.20,[2N 11Y ],242.9750,0.0211
Y,Y,Y,N,N,N,Y,N,N,N,N,244.50,[2Y 11N ],247.0927,0.0106
Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,263.58,[2N 11Y ],242.9750,0.0782
Y,N,N,N,N,Y,Y,Y,Y,N,N,204.96,[2N 11N ],226.2660,0.1040
Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,249.60,[2N 11Y ],242.9750,0.0265
Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,265.65,[2N 11Y ],242.9750,0.0854
Y,N,Y,N,N,N,Y,N,Y,N,Y,232.00,[2N 11Y ],242.9750,0.0473
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,250.34,[2Y 11Y ],258.1840,0.0313
Y,Y,N,N,Y,N,N,Y,N,Y,N,225.69,[2Y 11N ],247.0927,0.0948
Y,Y,Y,N,N,N,N,N,N,Y,N,234.87,[2Y 11N ],247.0927,0.0520
Y,N,Y,N,N,N,N,N,N,Y,Y,230.74,[2N 11Y ],242.9750,0.0530
Y,Y,Y,Y,Y,N,Y,N,Y,N,N,253.15,[2Y 11N ],247.0927,0.0239
Y,Y,N,Y,Y,N,N,Y,N,N,N,239.56,[2Y 11N ],247.0927,0.0314
Y,N,N,N,N,N,Y,Y,Y,Y,N,205.99,[2N 11N ],226.2660,0.0984
Y,N,Y,N,N,N,Y,Y,Y,N,N,221.10,[2N 11N ],226.2660,0.0234
Y,Y,N,N,N,N,Y,Y,Y,N,N,225.50,[2Y 11N ],247.0927,0.0958
Y,Y,Y,N,N,N,Y,N,Y,N,N,240.16,[2Y 11N ],247.0927,0.0289
Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,265.42,[2Y 11Y ],258.1840,0.0273
Y,Y,Y,Y,N,N,Y,N,Y,N,N,251.58,[2Y 11N ],247.0927,0.0178
Y,N,Y,N,N,Y,Y,Y,N,N,Y,232.59,[2N 11Y ],242.9750,0.0446
Y,N,N,N,N,Y,N,N,N,Y,N,200.38,[2N 11N ],226.2660,0.1292
Y,Y,N,Y,Y,Y,N,N,N,N,N,257.54,[2Y 11N ],247.0927,0.0406
Y,Y,N,N,Y,N,Y,Y,N,N,Y,237.63,[2Y 11Y ],258.1840,0.0865
Y,N,Y,N,N,Y,Y,N,N,Y,N,222.19,[2N 11N ],226.2660,0.0183
Y,N,Y,N,N,N,Y,N,N,Y,N,218.97,[2N 11N ],226.2660,0.0333
Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,246.32,[2N 11Y ],242.9750,0.0136
Y,Y,N,Y,N,Y,N,Y,N,Y,N,232.96,[2Y 11N ],247.0927,0.0607
Y,N,Y,N,N,Y,Y,N,Y,Y,Y,233.43,[2N 11Y ],242.9750,0.0409
Y,N,N,N,N,N,Y,Y,N,Y,Y,215.29,[2N 11Y ],242.9750,0.1286
Y,N,Y,Y,N,Y,Y,N,Y,N,Y,248.71,[2N 11Y ],242.9750,0.0231
Y,N,N,N,N,N,Y,N,Y,N,N,203.64,[2N 11N ],226.2660,0.1111
Y,N,N,Y,N,N,Y,N,Y,N,Y,243.79,[2N 11Y ],242.9750,0.0033
Y,N,N,Y,Y,N,N,N,N,N,N,217.29,[2N 11N ],226.2660,0.0413
Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,248.30,[2N 11Y ],242.9750,0.0214
Y,N,N,Y,N,N,Y,N,Y,Y,N,211.39,[2N 11N ],226.2660,0.0704
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,219.77,[2N 11N ],226.2660,0.0296
Y,N,N,N,Y,N,N,Y,N,Y,Y,217.19,[2N 11Y ],242.9750,0.1187
Y,N,Y,Y,N,N,Y,N,N,N,Y,250.16,[2N 11Y ],242.9750,0.0287
Y,N,N,N,N,Y,Y,N,Y,Y,N,203.98,[2N 11N ],226.2660,0.1093
Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,248.63,[2Y 11Y ],258.1840,0.0384
Y,N,Y,N,Y,Y,Y,N,N,N,N,232.66,[2N 11N ],226.2660,0.0275
Y,N,Y,N,Y,N,Y,N,Y,N,Y,234.47,[2N 11Y ],242.9750,0.0363
Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,266.11,[2Y 11Y ],258.1840,0.0298
Y,N,N,Y,N,N,Y,Y,N,N,N,212.52,[2N 11N ],226.2660,0.0647
Y,Y,Y,N,N,Y,Y,Y,N,N,N,247.28,[2Y 11N ],247.0927,0.0008
Y,Y,N,N,Y,Y,Y,N,Y,N,N,224.88,[2Y 11N ],247.0927,0.0988
Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,255.39,[2Y 11N ],247.0927,0.0325
Y,N,N,Y,Y,Y,Y,N,N,N,Y,266.27,[2N 11Y ],242.9750,0.0875
Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,218.50,[2N 11Y ],242.9750,0.1120
Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,251.79,[2Y 11Y ],258.1840,0.0254
Y,N,N,N,N,N,Y,Y,Y,Y,Y,218.40,[2N 11Y ],242.9750,0.1125
Y,Y,N,N,Y,Y,N,Y,N,N,N,227.94,[2Y 11N ],247.0927,0.0840
Y,N,N,Y,N,N,Y,N,Y,Y,Y,265.38,[2N 11Y ],242.9750,0.0844
Y,N,N,Y,N,Y,Y,N,Y,N,N,214.38,[2N 11N ],226.2660,0.0554
Y,N,Y,Y,Y,N,N,N,N,N,Y,269.52,[2N 11Y ],242.9750,0.0985
Y,N,Y,N,N,Y,Y,Y,N,Y,Y,232.99,[2N 11Y ],242.9750,0.0429
Y,Y,N,N,Y,N,Y,N,Y,N,N,228.28,[2Y 11N ],247.0927,0.0824
Y,N,N,N,Y,Y,Y,N,Y,Y,N,204.96,[2N 11N ],226.2660,0.1040
Y,N,N,N,N,Y,Y,N,Y,N,Y,214.28,[2N 11Y ],242.9750,0.1339
Y,Y,Y,N,N,Y,Y,N,N,Y,N,240.34,[2Y 11N ],247.0927,0.0281
Y,N,N,Y,Y,Y,Y,Y,N,Y,N,214.50,[2N 11N ],226.2660,0.0549
Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,261.69,[2Y 11Y ],258.1840,0.0134
Y,N,Y,N,Y,Y,Y,N,N,Y,Y,236.35,[2N 11Y ],242.9750,0.0280
Y,N,Y,N,N,Y,Y,N,Y,N,Y,232.64,[2N 11Y ],242.9750,0.0444
Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,245.34,[2Y 11N ],247.0927,0.0071
Y,N,Y,N,N,Y,Y,N,Y,N,N,219.97,[2N 11N ],226.2660,0.0286
Y,N,Y,Y,N,N,Y,N,N,N,N,232.12,[2N 11N ],226.2660,0.0252
Y,Y,N,Y,Y,N,Y,N,N,N,Y,252.43,[2Y 11Y ],258.1840,0.0228
Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,246.50,[2Y 11Y ],258.1840,0.0474
Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,232.64,[2Y 11Y ],258.1840,0.1098
Y,N,N,N,N,Y,N,Y,N,N,N,207.12,[2N 11N ],226.2660,0.0924
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,263.82,[2Y 11Y ],258.1840,0.0214
Y,Y,N,N,N,Y,Y,N,N,N,Y,237.89,[2Y 11Y ],258.1840,0.0853
Y,N,Y,Y,Y,N,Y,Y,N,Y,N,227.99,[2N 11N ],226.2660,0.0076
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,257.17,[2Y 11N ],247.0927,0.0392
Y,N,Y,Y,Y,N,N,N,N,Y,N,225.34,[2N 11N ],226.2660,0.0041
Y,Y,N,Y,N,N,N,Y,N,N,Y,250.88,[2Y 11Y ],258.1840,0.0291
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,230.94,[2N 11N ],226.2660,0.0202
Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,237.23,[2N 11Y ],242.9750,0.0242
Y,N,Y,N,Y,N,Y,Y,Y,Y,N,219.91,[2N 11N ],226.2660,0.0289
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,226.65,[2Y 11N ],247.0927,0.0902
Y,N,Y,Y,Y,N,N,Y,N,Y,N,225.80,[2N 11N ],226.2660,0.0021
Y,N,N,Y,N,Y,Y,N,Y,Y,Y,263.13,[2N 11Y ],242.9750,0.0766
Y,N,Y,N,N,N,N,Y,N,Y,N,220.40,[2N 11N ],226.2660,0.0266
Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,239.37,[2Y 11Y ],258.1840,0.0786
Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,249.30,[2Y 11Y ],258.1840,0.0356
Y,N,Y,N,Y,Y,Y,Y,N,Y,N,220.82,[2N 11N ],226.2660,0.0247
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,245.70,[2Y 11N ],247.0927,0.0057
Y,Y,N,Y,Y,N,Y,N,Y,Y,N,234.55,[2Y 11N ],247.0927,0.0535
Y,N,N,Y,N,N,Y,Y,Y,N,N,214.25,[2N 11N ],226.2660,0.0561
Y,N,Y,N,N,Y,N,N,N,N,N,224.73,[2N 11N ],226.2660,0.0068
Y,N,N,Y,N,N,Y,Y,Y,N,Y,264.18,[2N 11Y ],242.9750,0.0803
Y,Y,N,Y,N,Y,N,N,N,N,Y,252.21,[2Y 11Y ],258.1840,0.0237
Y,Y,N,N,Y,N,N,N,N,Y,Y,230.79,[2Y 11Y ],258.1840,0.1187
Y,Y,N,N,Y,N,Y,N,Y,N,Y,236.98,[2Y 11Y ],258.1840,0.0895
Y,Y,Y,Y,Y,N,N,Y,N,N,N,256.47,[2Y 11N ],247.0927,0.0366
Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,230.31,[2Y 11N ],247.0927,0.0729
Y,N,N,Y,Y,Y,N,Y,N,N,N,212.71,[2N 11N ],226.2660,0.0637
Y,N,N,N,Y,N,Y,Y,Y,N,Y,218.37,[2N 11Y ],242.9750,0.1127
Y,Y,N,Y,N,Y,Y,N,N,N,Y,253.39,[2Y 11Y ],258.1840,0.0189
Y,Y,N,Y,Y,N,N,Y,N,Y,Y,244.85,[2Y 11Y ],258.1840,0.0545
Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,246.67,[2N 11Y ],242.9750,0.0150
Y,Y,N,Y,N,N,Y,Y,Y,N,Y,243.81,[2Y 11Y ],258.1840,0.0590
Y,N,Y,N,N,N,Y,Y,N,Y,Y,232.65,[2N 11Y ],242.9750,0.0444
Y,N,Y,Y,N,N,N,Y,N,N,N,229.28,[2N 11N ],226.2660,0.0131
Y,Y,Y,N,N,N,N,Y,N,N,Y,252.18,[2Y 11Y ],258.1840,0.0238
Y,N,Y,Y,N,Y,N,N,N,N,N,230.54,[2N 11N ],226.2660,0.0185
Y,Y,Y,N,N,N,Y,Y,Y,N,N,236.89,[2Y 11N ],247.0927,0.0431
Y,Y,N,Y,N,N,Y,Y,Y,Y,N,235.92,[2Y 11N ],247.0927,0.0474
Y,Y,Y,Y,N,N,Y,N,Y,N,N,253.64,[2Y 11N ],247.0927,0.0258
Y,N,Y,N,Y,Y,N,N,N,N,Y,235.91,[2N 11Y ],242.9750,0.0299
Y,N,N,Y,Y,N,N,Y,N,N,N,216.84,[2N 11N ],226.2660,0.0435
Y,N,N,N,N,N,Y,Y,N,Y,N,201.90,[2N 11N ],226.2660,0.1207
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,248.34,[2Y 11Y ],258.1840,0.0396
Y,N,Y,Y,Y,N,Y,N,N,N,Y,250.60,[2N 11Y ],242.9750,0.0304
Y,Y,N,N,N,Y,Y,N,N,Y,N,227.18,[2Y 11N ],247.0927,0.0877
Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,251.91,[2N 11Y ],242.9750,0.0355
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,251.93,[2Y 11Y ],258.1840,0.0248
Y,N,Y,N,Y,Y,N,Y,N,Y,Y,233.15,[2N 11Y ],242.9750,0.0421
Y,N,N,Y,N,N,N,N,N,N,N,208.92,[2N 11N ],226.2660,0.0830
Y,Y,N,N,Y,N,Y,Y,Y,N,Y,235.23,[2Y 11Y ],258.1840,0.0976
Y,N,Y,Y,N,N,N,Y,N,N,Y,248.90,[2N 11Y ],242.9750,0.0238
Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,252.51,[2Y 11N ],247.0927,0.0215
Y,N,N,Y,Y,Y,N,N,N,Y,Y,257.43,[2N 11Y ],242.9750,0.0562
Y,Y,N,Y,Y,Y,N,N,N,Y,Y,246.94,[2Y 11Y ],258.1840,0.0455
Y,N,N,Y,Y,Y,N,Y,N,Y,Y,260.77,[2N 11Y ],242.9750,0.0682
Y,N,N,Y,Y,Y,Y,N,N,N,N,217.47,[2N 11N ],226.2660,0.0404
Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,264.60,[2Y 11Y ],258.1840,0.0242
Y,Y,Y,Y,Y,N,Y,N,N,N,N,254.34,[2Y 11N ],247.0927,0.0285
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,247.17,[2Y 11N ],247.0927,0.0003
Y,N,N,Y,Y,N,N,N,N,Y,Y,255.44,[2N 11Y ],242.9750,0.0488
Y,N,Y,N,N,Y,Y,N,N,Y,Y,234.87,[2N 11Y ],242.9750,0.0345
Y,Y,N,Y,Y,Y,Y,N,N,N,N,256.97,[2Y 11N ],247.0927,0.0384
Y,N,Y,N,N,N,N,Y,N,N,Y,234.27,[2N 11Y ],242.9750,0.0372
Y,N,Y,N,Y,N,Y,Y,N,N,Y,237.41,[2N 11Y ],242.9750,0.0234
Y,N,N,N,N,N,Y,Y,Y,N,Y,217.55,[2N 11Y ],242.9750,0.1169
Y,N,N,Y,N,Y,N,N,N,Y,N,209.58,[2N 11N ],226.2660,0.0796
Y,Y,Y,N,Y,Y,Y,N,N,N,Y,254.50,[2Y 11Y ],258.1840,0.0145
Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,250.73,[2Y 11N ],247.0927,0.0145
Y,Y,N,N,N,Y,Y,Y,Y,N,N,226.58,[2Y 11N ],247.0927,0.0905
Y,Y,N,N,N,N,Y,Y,N,N,N,226.50,[2Y 11N ],247.0927,0.0909
Y,Y,N,N,N,Y,Y,Y,Y,Y,N,230.65,[2Y 11N ],247.0927,0.0713
Y,Y,Y,Y,N,Y,Y,N,Y,N,N,252.14,[2Y 11N ],247.0927,0.0200
Y,N,Y,Y,Y,Y,N,N,N,Y,N,226.75,[2N 11N ],226.2660,0.0021
Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,249.83,[2N 11Y ],242.9750,0.0274
Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,239.51,[2Y 11N ],247.0927,0.0317
Y,N,N,Y,Y,N,Y,Y,Y,N,Y,261.53,[2N 11Y ],242.9750,0.0709
Y,Y,N,Y,N,N,Y,Y,Y,Y,N,240.99,[2Y 11N ],247.0927,0.0253
Y,N,N,N,N,Y,Y,N,N,Y,Y,218.30,[2N 11Y ],242.9750,0.1130
Y,Y,N,N,Y,Y,N,Y,N,Y,N,223.98,[2Y 11N ],247.0927,0.1032
Y,N,N,N,Y,N,Y,Y,Y,N,Y,214.00,[2N 11Y ],242.9750,0.1354
Y,N,Y,Y,N,Y,N,N,N,N,Y,252.27,[2N 11Y ],242.9750,0.0368
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,231.20,[2N 11N ],226.2660,0.0213
Y,N,N,N,Y,N,Y,Y,Y,Y,Y,215.27,[2N 11Y ],242.9750,0.1287
Y,N,N,N,N,Y,N,N,N,N,Y,219.50,[2N 11Y ],242.9750,0.1069
Y,N,Y,N,Y,N,Y,N,N,Y,N,218.73,[2N 11N ],226.2660,0.0345
Y,N,Y,N,Y,N,Y,N,Y,N,N,221.62,[2N 11N ],226.2660,0.0210
Y,Y,Y,Y,N,N,N,N,N,Y,Y,258.56,[2Y 11Y ],258.1840,0.0015
Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,237.36,[2N 11Y ],242.9750,0.0237
Y,Y,Y,N,Y,N,Y,N,Y,N,N,239.93,[2Y 11N ],247.0927,0.0299
Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,231.31,[2Y 11N ],247.0927,0.0682
Y,Y,N,N,N,Y,N,Y,N,Y,Y,231.89,[2Y 11Y ],258.1840,0.1134
Y,N,N,Y,N,N,Y,Y,N,N,Y,259.39,[2N 11Y ],242.9750,0.0633
Y,N,Y,N,Y,N,Y,Y,N,N,N,221.57,[2N 11N ],226.2660,0.0212
Y,N,Y,N,Y,Y,Y,N,Y,Y,N,220.80,[2N 11N ],226.2660,0.0248
Y,Y,Y,N,N,N,Y,N,Y,Y,Y,248.69,[2Y 11Y ],258.1840,0.0382
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,231.91,[2Y 11N ],247.0927,0.0655
Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,266.54,[2N 11Y ],242.9750,0.0884
Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,255.42,[2Y 11Y ],258.1840,0.0108
Y,Y,N,Y,Y,N,Y,N,Y,N,N,237.50,[2Y 11N ],247.0927,0.0404
Y,Y,Y,N,N,N,Y,Y,N,Y,N,239.27,[2Y 11N ],247.0927,0.0327
Y,Y,N,Y,Y,N,Y,N,Y,Y,N,239.60,[2Y 11N ],247.0927,0.0313
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,252.87,[2Y 11Y ],258.1840,0.0210
Y,Y,Y,N,Y,Y,Y,N,Y,N,N,241.23,[2Y 11N ],247.0927,0.0243
Y,Y,N,N,Y,N,Y,N,Y,N,N,226.70,[2Y 11N ],247.0927,0.0900
Y,Y,N,Y,Y,N,N,N,N,Y,N,231.33,[2Y 11N ],247.0927,0.0681
Y,N,N,Y,Y,N,N,N,N,Y,N,208.99,[2N 11N ],226.2660,0.0827
Y,Y,N,N,Y,Y,Y,N,N,Y,Y,234.53,[2Y 11Y ],258.1840,0.1009
Y,Y,Y,Y,Y,N,N,N,N,Y,N,246.73,[2Y 11N ],247.0927,0.0015
Y,Y,N,N,Y,Y,Y,Y,N,Y,N,225.77,[2Y 11N ],247.0927,0.0944
Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,268.80,[2Y 11Y ],258.1840,0.0395
Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,259.26,[2Y 11Y ],258.1840,0.0042
Y,N,Y,N,Y,Y,Y,N,N,Y,N,219.87,[2N 11N ],226.2660,0.0291
Y,Y,N,Y,N,N,N,Y,N,N,N,238.62,[2Y 11N ],247.0927,0.0355
Y,N,N,Y,N,Y,Y,N,N,N,N,217.24,[2N 11N ],226.2660,0.0415
Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,253.49,[2Y 11Y ],258.1840,0.0185
Y,N,Y,Y,N,Y,Y,N,Y,Y,N,230.47,[2N 11N ],226.2660,0.0182
Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,266.39,[2N 11Y ],242.9750,0.0879
Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,262.22,[2Y 11Y ],258.1840,0.0154
Y,N,N,Y,N,Y,Y,N,N,N,Y,265.69,[2N 11Y ],242.9750,0.0855
Y,N,Y,Y,N,N,N,N,N,N,N,224.95,[2N 11N ],226.2660,0.0059
Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,237.35,[2Y 11Y ],258.1840,0.0878
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,251.13,[2Y 11N ],247.0927,0.0161
Y,Y,N,Y,N,Y,N,N,N,Y,Y,245.79,[2Y 11Y ],258.1840,0.0504
Y,Y,Y,Y,N,N,Y,Y,N,N,Y,268.58,[2Y 11Y ],258.1840,0.0387
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,252.14,[2Y 11N ],247.0927,0.0200
Y,N,Y,N,N,N,N,N,N,Y,N,216.40,[2N 11N ],226.2660,0.0456
Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,234.45,[2Y 11Y ],258.1840,0.1012
Y,Y,Y,Y,Y,Y,Y,N,N,N,N,244.25,[2Y 11N ],247.0927,0.0116
Y,N,Y,Y,Y,Y,Y,N,Y,N,N,229.21,[2N 11N ],226.2660,0.0128
Y,N,Y,Y,N,Y,Y,Y,N,N,Y,247.87,[2N 11Y ],242.9750,0.0197
Y,N,N,N,Y,Y,N,N,N,N,N,205.95,[2N 11N ],226.2660,0.0986
Y,N,N,Y,Y,N,Y,N,N,N,Y,263.31,[2N 11Y ],242.9750,0.0772
Y,N,N,N,N,Y,Y,N,Y,Y,Y,216.72,[2N 11Y ],242.9750,0.1211
Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,259.76,[2Y 11Y ],258.1840,0.0061
Y,Y,N,N,N,N,Y,N,Y,Y,Y,235.12,[2Y 11Y ],258.1840,0.0981
Y,N,Y,Y,N,Y,N,Y,N,N,N,228.65,[2N 11N ],226.2660,0.0104
Y,N,N,N,N,N,Y,N,N,Y,N,200.66,[2N 11N ],226.2660,0.1276
Y,N,N,N,N,Y,Y,N,N,N,N,205.21,[2N 11N ],226.2660,0.1026
Y,N,Y,Y,N,Y,Y,N,N,Y,Y,251.20,[2N 11Y ],242.9750,0.0327
Y,Y,N,Y,Y,N,Y,N,Y,N,Y,251.90,[2Y 11Y ],258.1840,0.0249
Y,Y,Y,N,N,N,Y,Y,Y,Y,N,245.16,[2Y 11N ],247.0927,0.0079
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,234.13,[2N 11Y ],242.9750,0.0378
Y,N,Y,N,N,N,Y,Y,N,N,N,220.42,[2N 11N ],226.2660,0.0265
Y,N,N,Y,N,N,N,Y,N,Y,N,212.94,[2N 11N ],226.2660,0.0626
Y,Y,Y,N,Y,N,N,Y,N,N,N,246.27,[2Y 11N ],247.0927,0.0033
