time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,Performance,[DomFlist],DomEst,RelErr
Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,244.23,[4N 3Y ],234.4100,0.0402
Y,N,N,Y,N,N,Y,N,Y,Y,Y,246.13,[4Y 6N ],238.4100,0.0314
Y,N,Y,Y,N,Y,Y,N,Y,N,Y,248.71,[4Y 6Y ],257.3533,0.0348
Y,N,Y,N,Y,Y,Y,N,Y,N,N,220.37,[4N 3Y ],234.4100,0.0637
Y,N,Y,Y,N,Y,Y,N,Y,N,Y,249.25,[4Y 6Y ],257.3533,0.0325
Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,249.62,[4Y 6Y ],257.3533,0.0310
Y,Y,N,N,N,Y,Y,Y,N,N,Y,235.85,[4N 3N 2Y ],229.2150,0.0281
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,250.48,[4N 3Y ],234.4100,0.0642
Y,Y,N,N,N,Y,Y,N,Y,N,Y,235.51,[4N 3N 2Y ],229.2150,0.0267
Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,262.67,[4Y 6Y ],257.3533,0.0202
Y,N,N,Y,Y,N,N,N,N,N,Y,266.32,[4Y 6N ],238.4100,0.1048
Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,262.22,[4Y 6N ],238.4100,0.0908
Y,N,N,N,N,N,Y,N,N,Y,N,200.66,[4N 3N 2N ],211.5300,0.0542
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,226.65,[4N 3N 2Y ],229.2150,0.0113
Y,Y,N,Y,N,Y,Y,N,N,Y,Y,250.44,[4Y 6Y ],257.3533,0.0276
Y,Y,N,N,Y,Y,N,Y,N,Y,Y,235.57,[4N 3N 2Y ],229.2150,0.0270
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,228.72,[4N 3N 2Y ],229.2150,0.0022
Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,235.31,[4N 3N 2Y ],229.2150,0.0259
Y,N,N,N,N,Y,Y,Y,Y,Y,Y,219.37,[4N 3N 2N ],211.5300,0.0357
Y,N,Y,Y,Y,N,Y,N,Y,N,Y,248.19,[4Y 6N ],238.4100,0.0394
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,241.23,[4Y 6Y ],257.3533,0.0668
Y,Y,Y,N,N,N,N,Y,N,N,N,242.92,[4N 3Y ],234.4100,0.0350
Y,Y,N,Y,Y,Y,Y,Y,N,N,N,258.50,[4Y 6Y ],257.3533,0.0044
Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,229.68,[4Y 6Y ],257.3533,0.1205
Y,Y,N,N,N,N,Y,N,N,Y,Y,230.47,[4N 3N 2Y ],229.2150,0.0054
Y,Y,N,Y,N,N,Y,N,Y,Y,Y,246.39,[4Y 6N ],238.4100,0.0324
Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,264.60,[4Y 6N ],238.4100,0.0990
Y,Y,N,N,Y,Y,N,Y,N,N,Y,238.74,[4N 3N 2Y ],229.2150,0.0399
Y,N,N,Y,Y,N,N,N,N,Y,N,208.99,[4Y 6N ],238.4100,0.1408
Y,Y,N,N,N,Y,Y,N,Y,Y,N,229.24,[4N 3N 2Y ],229.2150,0.0001
Y,Y,N,N,N,N,N,N,N,N,Y,267.43,[4N 3N 2Y ],229.2150,0.1429
Y,N,N,Y,N,N,Y,N,Y,N,Y,243.79,[4Y 6N ],238.4100,0.0221
Y,N,Y,Y,Y,Y,N,N,N,Y,N,226.75,[4Y 6Y ],257.3533,0.1350
Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,252.77,[4N 3Y ],234.4100,0.0726
Y,Y,Y,N,N,N,N,Y,N,Y,N,239.66,[4N 3Y ],234.4100,0.0219
Y,N,N,Y,Y,N,N,N,N,N,N,217.29,[4Y 6N ],238.4100,0.0972
Y,Y,Y,Y,N,Y,N,Y,N,N,N,253.26,[4Y 6Y ],257.3533,0.0162
Y,Y,Y,N,N,N,Y,Y,Y,N,N,241.17,[4N 3Y ],234.4100,0.0280
Y,N,N,N,Y,Y,Y,Y,N,N,Y,216.91,[4N 3N 2N ],211.5300,0.0248
Y,Y,N,N,N,N,Y,N,Y,N,Y,232.62,[4N 3N 2Y ],229.2150,0.0146
Y,N,N,Y,N,Y,N,N,N,Y,Y,256.60,[4Y 6Y ],257.3533,0.0029
Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,245.34,[4Y 6Y ],257.3533,0.0490
Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,261.36,[4Y 6N ],238.4100,0.0878
Y,N,Y,N,N,N,N,N,N,N,N,219.64,[4N 3Y ],234.4100,0.0672
Y,N,Y,N,N,Y,Y,N,Y,Y,Y,234.22,[4N 3Y ],234.4100,0.0008
Y,N,Y,N,N,N,Y,N,Y,Y,Y,233.45,[4N 3Y ],234.4100,0.0041
Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,249.36,[4Y 6Y ],257.3533,0.0321
Y,N,Y,N,N,Y,N,N,N,Y,Y,231.62,[4N 3Y ],234.4100,0.0120
Y,N,Y,N,N,Y,Y,N,Y,Y,Y,233.43,[4N 3Y ],234.4100,0.0042
Y,Y,N,N,Y,N,N,N,N,Y,Y,230.79,[4N 3N 2Y ],229.2150,0.0068
Y,N,Y,N,Y,Y,N,Y,N,Y,N,221.86,[4N 3Y ],234.4100,0.0566
Y,N,N,N,N,Y,N,N,N,N,Y,219.50,[4N 3N 2N ],211.5300,0.0363
Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,260.69,[4Y 6Y ],257.3533,0.0128
Y,N,Y,Y,N,Y,N,Y,N,N,N,228.65,[4Y 6Y ],257.3533,0.1255
Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,235.79,[4N 3Y ],234.4100,0.0059
Y,N,N,N,N,N,Y,N,Y,N,N,201.15,[4N 3N 2N ],211.5300,0.0516
Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,266.54,[4Y 6Y ],257.3533,0.0345
Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,262.95,[4Y 6Y ],257.3533,0.0213
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,252.87,[4N 3Y ],234.4100,0.0730
Y,N,N,Y,Y,N,Y,Y,Y,N,N,214.31,[4Y 6N ],238.4100,0.1125
Y,Y,N,Y,Y,N,N,N,N,N,N,257.51,[4Y 6N ],238.4100,0.0742
Y,Y,N,N,Y,N,N,Y,N,Y,Y,234.24,[4N 3N 2Y ],229.2150,0.0215
Y,N,Y,N,N,Y,Y,Y,N,Y,Y,232.99,[4N 3Y ],234.4100,0.0061
Y,Y,Y,N,N,N,N,N,N,Y,Y,246.33,[4N 3Y ],234.4100,0.0484
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,253.51,[4N 3Y ],234.4100,0.0753
Y,N,N,N,Y,N,Y,N,N,N,N,207.23,[4N 3N 2N ],211.5300,0.0207
Y,N,N,N,Y,Y,Y,N,Y,N,N,202.81,[4N 3N 2N ],211.5300,0.0430
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,245.70,[4N 3Y ],234.4100,0.0460
Y,Y,N,N,N,N,Y,Y,N,N,Y,234.70,[4N 3N 2Y ],229.2150,0.0234
Y,Y,N,N,Y,N,Y,Y,N,N,Y,237.63,[4N 3N 2Y ],229.2150,0.0354
Y,N,Y,N,N,N,Y,N,Y,Y,N,219.28,[4N 3Y ],234.4100,0.0690
Y,Y,N,N,Y,N,N,Y,N,Y,N,225.69,[4N 3N 2Y ],229.2150,0.0156
Y,Y,N,Y,N,N,N,N,N,N,Y,240.35,[4Y 6N ],238.4100,0.0081
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,234.13,[4N 3Y ],234.4100,0.0012
Y,N,N,N,Y,Y,N,N,N,Y,Y,214.24,[4N 3N 2N ],211.5300,0.0126
Y,N,N,Y,Y,N,Y,N,Y,N,Y,257.71,[4Y 6N ],238.4100,0.0749
Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,250.23,[4Y 6Y ],257.3533,0.0285
Y,N,N,N,N,Y,Y,N,Y,Y,N,203.53,[4N 3N 2N ],211.5300,0.0393
Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,248.40,[4Y 6N ],238.4100,0.0402
Y,N,Y,N,Y,Y,Y,N,Y,Y,N,222.56,[4N 3Y ],234.4100,0.0532
Y,Y,Y,Y,N,N,N,Y,N,N,Y,264.99,[4Y 6N ],238.4100,0.1003
Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,259.76,[4Y 6Y ],257.3533,0.0093
Y,N,N,N,Y,N,Y,Y,Y,Y,Y,219.87,[4N 3N 2N ],211.5300,0.0379
Y,Y,Y,Y,N,N,Y,N,N,N,Y,267.85,[4Y 6N ],238.4100,0.1099
Y,Y,Y,Y,N,N,Y,N,Y,Y,N,249.81,[4Y 6N ],238.4100,0.0456
Y,N,Y,N,Y,Y,Y,N,Y,Y,N,220.80,[4N 3Y ],234.4100,0.0616
Y,N,N,Y,Y,N,Y,Y,Y,N,Y,261.53,[4Y 6N ],238.4100,0.0884
Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,248.65,[4Y 6Y ],257.3533,0.0350
Y,N,Y,Y,N,N,N,Y,N,Y,N,228.65,[4Y 6N ],238.4100,0.0427
Y,N,Y,N,N,N,Y,Y,Y,Y,N,223.30,[4N 3Y ],234.4100,0.0498
Y,N,N,N,Y,Y,Y,N,N,Y,Y,219.77,[4N 3N 2N ],211.5300,0.0375
Y,N,Y,N,Y,N,Y,N,N,N,N,222.82,[4N 3Y ],234.4100,0.0520
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,244.26,[4N 3Y ],234.4100,0.0403
Y,Y,N,N,N,N,Y,N,Y,Y,Y,232.18,[4N 3N 2Y ],229.2150,0.0128
Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,236.38,[4N 3N 2Y ],229.2150,0.0303
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,237.52,[4Y 6N ],238.4100,0.0037
Y,N,Y,N,Y,N,N,Y,N,N,N,221.78,[4N 3Y ],234.4100,0.0569
Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,262.11,[4Y 6Y ],257.3533,0.0181
Y,Y,N,Y,N,N,Y,N,Y,Y,N,237.44,[4Y 6N ],238.4100,0.0041
Y,N,Y,N,N,N,Y,N,N,N,N,222.43,[4N 3Y ],234.4100,0.0539
Y,N,N,N,Y,N,Y,N,N,Y,Y,214.89,[4N 3N 2N ],211.5300,0.0156
Y,N,Y,Y,Y,N,Y,N,N,N,Y,250.60,[4Y 6N ],238.4100,0.0486
Y,Y,N,N,Y,N,Y,N,Y,Y,N,224.53,[4N 3N 2Y ],229.2150,0.0209
Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,237.36,[4N 3Y ],234.4100,0.0124
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,246.81,[4N 3Y ],234.4100,0.0502
Y,N,Y,Y,N,N,Y,Y,N,Y,N,227.19,[4Y 6N ],238.4100,0.0494
Y,N,N,N,N,N,Y,Y,Y,Y,N,201.52,[4N 3N 2N ],211.5300,0.0497
Y,N,Y,Y,N,N,Y,Y,Y,Y,N,227.15,[4Y 6N ],238.4100,0.0496
Y,N,N,Y,N,N,Y,N,N,Y,Y,256.94,[4Y 6N ],238.4100,0.0721
Y,N,N,Y,Y,Y,N,N,N,N,Y,264.51,[4Y 6Y ],257.3533,0.0271
Y,Y,Y,Y,Y,Y,N,N,N,N,Y,251.80,[4Y 6Y ],257.3533,0.0221
Y,N,N,N,N,Y,Y,N,N,N,N,205.21,[4N 3N 2N ],211.5300,0.0308
Y,Y,Y,Y,N,N,Y,Y,N,N,N,256.45,[4Y 6N ],238.4100,0.0703
Y,N,Y,Y,N,Y,N,N,N,Y,Y,246.61,[4Y 6Y ],257.3533,0.0436
Y,N,N,N,N,N,N,Y,N,N,N,204.53,[4N 3N 2N ],211.5300,0.0342
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,251.13,[4Y 6Y ],257.3533,0.0248
Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,242.74,[4N 3Y ],234.4100,0.0343
Y,Y,N,N,Y,Y,N,Y,N,N,N,227.94,[4N 3N 2Y ],229.2150,0.0056
Y,Y,N,Y,N,N,Y,Y,N,N,N,238.78,[4Y 6N ],238.4100,0.0015
Y,Y,N,N,N,Y,N,Y,N,Y,Y,231.89,[4N 3N 2Y ],229.2150,0.0115
Y,Y,N,N,Y,Y,Y,N,N,Y,Y,234.53,[4N 3N 2Y ],229.2150,0.0227
Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,248.63,[4N 3Y ],234.4100,0.0572
Y,N,N,Y,N,N,Y,N,Y,Y,N,215.85,[4Y 6N ],238.4100,0.1045
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,252.14,[4Y 6Y ],257.3533,0.0207
Y,N,Y,Y,Y,Y,Y,Y,N,N,N,222.63,[4Y 6Y ],257.3533,0.1560
Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,266.11,[4Y 6N ],238.4100,0.1041
Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,249.57,[4Y 6Y ],257.3533,0.0312
Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,232.96,[4N 3Y ],234.4100,0.0062
Y,N,N,N,Y,Y,N,Y,N,N,N,202.94,[4N 3N 2N ],211.5300,0.0423
Y,Y,Y,N,Y,Y,Y,Y,N,N,N,244.61,[4N 3Y ],234.4100,0.0417
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,251.36,[4N 3Y ],234.4100,0.0674
Y,N,N,N,Y,N,Y,Y,Y,Y,N,202.69,[4N 3N 2N ],211.5300,0.0436
Y,N,N,N,N,N,Y,N,Y,N,Y,213.27,[4N 3N 2N ],211.5300,0.0082
Y,Y,N,N,Y,N,Y,Y,N,N,N,231.80,[4N 3N 2Y ],229.2150,0.0112
Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,232.64,[4N 3N 2Y ],229.2150,0.0147
Y,N,N,Y,Y,Y,Y,N,N,Y,N,216.92,[4Y 6Y ],257.3533,0.1864
Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,230.31,[4N 3N 2Y ],229.2150,0.0048
Y,Y,N,N,N,N,Y,N,Y,Y,N,223.68,[4N 3N 2Y ],229.2150,0.0247
Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,260.17,[4Y 6N ],238.4100,0.0836
Y,N,N,N,Y,Y,Y,N,N,N,N,206.62,[4N 3N 2N ],211.5300,0.0238
Y,Y,N,Y,Y,Y,N,Y,N,Y,N,238.46,[4Y 6Y ],257.3533,0.0792
Y,N,N,N,Y,Y,Y,N,Y,Y,Y,216.87,[4N 3N 2N ],211.5300,0.0246
Y,Y,N,Y,N,N,Y,Y,N,Y,Y,246.87,[4Y 6N ],238.4100,0.0343
Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,248.63,[4Y 6Y ],257.3533,0.0351
Y,Y,N,Y,Y,N,Y,Y,N,Y,N,235.30,[4Y 6N ],238.4100,0.0132
Y,N,N,Y,Y,Y,Y,N,Y,N,N,213.97,[4Y 6Y ],257.3533,0.2028
Y,Y,Y,N,N,N,Y,N,Y,Y,Y,248.69,[4N 3Y ],234.4100,0.0574
Y,N,Y,N,N,N,Y,Y,N,N,N,220.42,[4N 3Y ],234.4100,0.0635
Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,263.72,[4Y 6Y ],257.3533,0.0241
Y,N,N,Y,N,Y,Y,N,Y,Y,N,215.94,[4Y 6Y ],257.3533,0.1918
Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,253.10,[4Y 6Y ],257.3533,0.0168
Y,N,Y,N,Y,N,Y,Y,Y,N,Y,231.76,[4N 3Y ],234.4100,0.0114
Y,Y,N,N,N,N,Y,Y,Y,Y,Y,237.90,[4N 3N 2Y ],229.2150,0.0365
Y,N,Y,Y,N,N,Y,N,Y,N,Y,247.47,[4Y 6N ],238.4100,0.0366
Y,N,N,Y,Y,N,Y,N,Y,Y,N,213.85,[4Y 6N ],238.4100,0.1148
Y,Y,Y,Y,N,N,N,N,N,Y,Y,258.56,[4Y 6N ],238.4100,0.0779
Y,Y,N,Y,N,N,Y,N,Y,Y,N,233.67,[4Y 6N ],238.4100,0.0203
Y,N,N,Y,N,N,N,N,N,Y,Y,241.78,[4Y 6N ],238.4100,0.0139
Y,Y,N,Y,Y,Y,N,N,N,N,Y,239.50,[4Y 6Y ],257.3533,0.0745
Y,N,N,Y,N,Y,Y,Y,N,Y,Y,261.90,[4Y 6Y ],257.3533,0.0174
Y,Y,Y,N,Y,N,N,Y,N,Y,N,238.70,[4N 3Y ],234.4100,0.0180
Y,N,Y,Y,N,N,Y,N,Y,Y,N,229.64,[4Y 6N ],238.4100,0.0382
Y,Y,Y,N,N,N,Y,N,Y,N,N,243.37,[4N 3Y ],234.4100,0.0368
Y,Y,N,Y,N,N,Y,N,N,Y,Y,246.38,[4Y 6N ],238.4100,0.0323
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,231.20,[4Y 6Y ],257.3533,0.1131
Y,N,Y,N,N,Y,N,Y,N,N,Y,235.85,[4N 3Y ],234.4100,0.0061
Y,N,Y,N,Y,N,Y,N,Y,N,N,221.62,[4N 3Y ],234.4100,0.0577
Y,N,N,N,Y,Y,Y,Y,Y,N,Y,217.40,[4N 3N 2N ],211.5300,0.0270
Y,Y,Y,N,Y,N,N,N,N,Y,N,238.97,[4N 3Y ],234.4100,0.0191
Y,Y,N,N,N,Y,Y,N,N,Y,Y,235.70,[4N 3N 2Y ],229.2150,0.0275
Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,234.65,[4N 3Y ],234.4100,0.0010
Y,N,N,Y,Y,Y,N,N,N,Y,N,210.51,[4Y 6Y ],257.3533,0.2225
Y,Y,N,N,Y,N,Y,N,Y,N,Y,236.98,[4N 3N 2Y ],229.2150,0.0328
Y,Y,Y,N,N,N,Y,N,N,N,N,244.50,[4N 3Y ],234.4100,0.0413
Y,N,Y,Y,N,N,Y,N,N,N,Y,250.16,[4Y 6N ],238.4100,0.0470
Y,N,N,N,N,N,Y,N,Y,N,Y,216.22,[4N 3N 2N ],211.5300,0.0217
Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,247.26,[4Y 6N ],238.4100,0.0358
Y,N,N,N,Y,Y,Y,Y,N,Y,Y,216.91,[4N 3N 2N ],211.5300,0.0248
Y,N,Y,Y,N,N,Y,N,N,N,N,232.12,[4Y 6N ],238.4100,0.0271
Y,N,N,N,N,Y,Y,N,Y,N,N,201.83,[4N 3N 2N ],211.5300,0.0481
Y,N,Y,Y,Y,N,Y,N,Y,N,N,227.75,[4Y 6N ],238.4100,0.0468
Y,Y,N,N,Y,Y,N,N,N,N,N,229.86,[4N 3N 2Y ],229.2150,0.0028
Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,246.16,[4N 3Y ],234.4100,0.0477
Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,251.43,[4N 3Y ],234.4100,0.0677
Y,N,N,N,Y,Y,Y,N,Y,Y,N,204.96,[4N 3N 2N ],211.5300,0.0321
Y,N,N,Y,N,N,Y,Y,Y,N,Y,264.18,[4Y 6N ],238.4100,0.0975
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,219.77,[4N 3Y ],234.4100,0.0666
Y,N,N,N,Y,Y,Y,Y,Y,Y,N,207.65,[4N 3N 2N ],211.5300,0.0187
Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,269.47,[4Y 6Y ],257.3533,0.0450
Y,Y,Y,N,N,N,N,N,N,Y,N,234.87,[4N 3Y ],234.4100,0.0020
Y,N,Y,N,Y,N,Y,N,Y,Y,Y,233.23,[4N 3Y ],234.4100,0.0051
Y,N,Y,N,Y,N,Y,N,Y,Y,N,219.75,[4N 3Y ],234.4100,0.0667
Y,Y,Y,Y,N,Y,N,N,N,N,N,253.96,[4Y 6Y ],257.3533,0.0134
Y,N,Y,N,Y,N,Y,N,Y,N,Y,232.47,[4N 3Y ],234.4100,0.0083
Y,N,Y,N,N,N,Y,Y,N,Y,Y,232.65,[4N 3Y ],234.4100,0.0076
Y,Y,Y,N,Y,N,N,N,N,N,Y,254.34,[4N 3Y ],234.4100,0.0784
Y,N,N,Y,N,N,N,N,N,N,N,208.92,[4Y 6N ],238.4100,0.1412
Y,Y,N,Y,Y,N,Y,N,Y,Y,N,239.60,[4Y 6N ],238.4100,0.0050
Y,Y,N,Y,N,Y,N,Y,N,Y,Y,245.56,[4Y 6Y ],257.3533,0.0480
Y,Y,Y,N,Y,N,Y,Y,N,N,Y,251.32,[4N 3Y ],234.4100,0.0673
Y,N,Y,Y,Y,Y,Y,N,Y,N,N,228.97,[4Y 6Y ],257.3533,0.1240
