OperatingSystemCharacteristics,SQLITE_SECURE_DELETE,ChooseSQLITE_TEMP_STORE,SQLITE_TEMP_STOREzero,SQLITE_TEMP_STOREone,SQLITE_TEMP_STOREtwo,SQLITE_TEMP_STOREthree,EnableFeatures,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,DisableFeatures,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,OmitFeatures,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,Options,SetAutoVacuum,AutoVacuumOff,AutoVacuumOn,SetCacheSize,StandardCacheSize,LowerCacheSize,HigherCacheSize,LockingMode,ExclusiveLock,NormalLockingMode,PageSize,StandardPageSize,LowerPageSize,HigherPageSize,HighestPageSize,Performance,[DomFlist],DomEst,RelErr
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,14.38226361,[6N 22Y 29N ],13.7242,0.0458
Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,14.03327771,[6Y ],15.0588,0.0731
Y,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,14.27990747,[6N 22N 26Y 10N ],13.6667,0.0429
Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,14.34592096,[6Y ],15.0588,0.0497
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,13.76046853,[6N 22Y 29Y ],13.8765,0.0084
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,14.29778185,[6Y ],15.0588,0.0532
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,14.3139291,[6N 22N 26N 3Y ],14.3777,0.0045
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,13.94448168,[6Y ],15.0588,0.0799
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,13.54234914,[6N 22Y 29N ],13.7242,0.0134
Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,14.44081162,[6Y ],15.0588,0.0428
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,14.04076001,[6N 22N 26N 3Y ],14.3777,0.0240
Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,13.88342308,[6N 22N 26Y 10N ],13.6667,0.0156
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,13.93568235,[6N 22N 26Y 10N ],13.6667,0.0193
Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,14.14850323,[6N 22N 26Y 10N ],13.6667,0.0341
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,14.16419357,[6N 22N 26Y 10Y ],14.5610,0.0280
Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,13.77366453,[6N 22N 26Y 10Y ],14.5610,0.0572
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,14.42056383,[6Y ],15.0588,0.0443
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.39457358,[6N 22N 26Y 10Y ],14.5610,0.1118
Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,15.94136766,[6N 22N 26Y 10Y ],14.5610,0.0866
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.05409836,[6N 22Y 29N ],13.7242,0.1451
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,16.02078256,[6N 22N 26Y 10Y ],14.5610,0.0911
Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,15.41854443,[6N 22Y 29N ],13.7242,0.1099
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.16675866,[6N 22Y 29N ],13.7242,0.1511
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,16.3155961,[6N 22N 26Y 10Y ],14.5610,0.1075
Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,16.20824795,[6Y ],15.0588,0.0709
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.25479606,[6Y ],15.0588,0.0736
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,16.12674637,[6Y ],15.0588,0.0662
Y,N,Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,16.15671219,[6N 22Y 29Y ],13.8765,0.1411
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.37471925,[6N 22Y 29N ],13.7242,0.1619
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,15.75885754,[6N 22N 26Y 10Y ],14.5610,0.0760
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,16.51125921,[6N 22N 26N 3Y ],14.3777,0.1292
Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,16.20594642,[6N 22N 26N 3Y ],14.3777,0.1128
Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.30329523,[6Y ],15.0588,0.0763
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.40281628,[6N 22N 26Y 10Y ],14.5610,0.1123
Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,N,16.12851034,[6N 22N 26N 3N ],14.9307,0.0743
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.25904774,[6N 22Y 29N ],13.7242,0.1559
Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,16.27112871,[6N 22N 26N 3Y ],14.3777,0.1164
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.94398314,[6Y ],15.0588,0.0555
Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,15.8977786,[6N 22Y 29Y ],13.8765,0.1271
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.24432392,[6N 22N 26Y 10Y ],14.5610,0.0448
Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,15.80690526,[6Y ],15.0588,0.0473
Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.87110576,[6N 22Y 29N ],13.7242,0.1353
Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,15.75906376,[6N 22Y 29Y ],13.8765,0.1195
Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.08235211,[6N 22Y 29N ],13.7242,0.1466
Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,15.63468587,[6Y ],15.0588,0.0368
Y,N,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,16.13159519,[6Y ],15.0588,0.0665
Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,16.12785751,[6Y ],15.0588,0.0663
Y,N,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,15.68831099,[6N 22Y 29N ],13.7242,0.1252
Y,N,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,16.09092984,[6Y ],15.0588,0.0641
Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.73454455,[6Y ],15.0588,0.0429
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,15.81551018,[6N 22Y 29Y ],13.8765,0.1226
Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.11868973,[6N 22N 26N 3Y ],14.3777,0.1080
Y,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,15.54896144,[6Y ],15.0588,0.0315
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,15.94993085,[6N 22Y 29N ],13.7242,0.1395
Y,N,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.90440353,[6N 22Y 29Y ],13.8765,0.1275
Y,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,15.86532599,[6N 22Y 29N ],13.7242,0.1350
Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.03035529,[6Y ],15.0588,0.0606
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,16.06047514,[6Y ],15.0588,0.0624
Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,15.69026894,[6N 22N 26Y 10Y ],14.5610,0.0720
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,15.9445142,[6N 22Y 29N ],13.7242,0.1392
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,16.16979091,[6N 22Y 29Y ],13.8765,0.1418
Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,16.19423902,[6Y ],15.0588,0.0701
Y,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.72062837,[6N 22N 26Y 10N ],13.6667,0.1307
Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,16.28245614,[6N 22Y 29N ],13.7242,0.1571
Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,16.01044844,[6N 22N 26Y 10N ],13.6667,0.1464
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,15.75774796,[6N 22N 26Y 10Y ],14.5610,0.0759
Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.98614337,[6Y ],15.0588,0.0580
Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,15.56506286,[6Y ],15.0588,0.0325
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,16.26308183,[6N 22N 26Y 10Y ],14.5610,0.1047
Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.19475781,[6N 22N 26N 3Y ],14.3777,0.1122
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,15.66009761,[6N 22N 26Y 10Y ],14.5610,0.0702
Y,N,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,15.46426624,[6Y ],15.0588,0.0262
Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,15.81288495,[6N 22Y 29Y ],13.8765,0.1225
Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,16.10221386,[6N 22N 26N 3Y ],14.3777,0.1071
Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.96794209,[6N 22N 26N 3N ],14.9307,0.0650
Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,15.39619914,[6N 22N 26Y 10Y ],14.5610,0.0542
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,15.34894061,[6Y ],15.0588,0.0189
Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,15.94638236,[6N 22Y 29N ],13.7242,0.1394
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,15.72271891,[6N 22Y 29Y ],13.8765,0.1174
Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,15.83827845,[6N 22N 26Y 10N ],13.6667,0.1371
Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,16.04628455,[6N 22Y 29Y ],13.8765,0.1352
Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,15.80195796,[6N 22N 26Y 10N ],13.6667,0.1351
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.92324735,[6N 22Y 29Y ],13.8765,0.1285
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,15.12268987,[6N 22Y 29N ],13.7242,0.0925
Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,15.87772684,[6N 22N 26N 3Y ],14.3777,0.0945
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,16.16935809,[6N 22N 26N 3Y ],14.3777,0.1108
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.09498508,[6N 22Y 29N ],13.7242,0.1473
Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.14184751,[6N 22N 26Y 10N ],13.6667,0.1533
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.05575679,[6N 22Y 29N ],13.7242,0.1452
Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.64674706,[6Y ],15.0588,0.0376
