Check_none,Check_crc64,Check_sha256,Check_crc32,Preset_0,Preset_-2,Preset_-5,Preset_-6,Preset_-7,Preset_-8,Preset_-9,Preset_-3,Preset_-1,Preset_-4,extreme,sparse,PERF
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,26.194
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.232
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.23
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,29.652
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,29.602
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.93
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.942
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,31.406
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,31.404
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30.526
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.248
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.25
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,30.90
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,30.88
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.706
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.716
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,32.816
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,32.828
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10.694
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10.704
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.35
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,31.734
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,31.738
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,13.58
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13.582
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,34.168
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,34.176
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,17.008
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17.014
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,34.966
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,34.962
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.358
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,17.214
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.192
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,35.064
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,35.064
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,17.264
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.264
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,35.332
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,35.318
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,17.484
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.49
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,32.456
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32.43
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10.336
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.336
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.874
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,31.372
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31.348
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.212
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.184
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,33.866
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,33.816
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16.664
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.644
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,34.61
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,34.578
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.87
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16.824
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.85
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,34.69
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34.72
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16.872
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.892
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,34.966
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34.962
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17.132
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.122
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,29.22
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,25.876
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,25.898
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.904
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.902
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,29.314
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,29.274
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.63
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.618
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,31.094
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,31.108
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,29.24
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.952
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.932
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,30.624
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,30.584
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6.412
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.39
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,32.524
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,32.48
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,10.38
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10.378
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.58
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,31.392
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,31.412
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,13.244
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13.268
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,33.834
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,33.858
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16.682
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.706
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,34.604
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,34.656
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.586
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,16.904
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.884
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,34.788
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,34.728
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,16.942
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16.89
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,35.042
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,34.96
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,17.178
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17.136
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,31.04
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,25.934
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25.93
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.93
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.932
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,29.30
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,29.314
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.654
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.654
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,31.108
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,31.122
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,31.062
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.974
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.958
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,30.654
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30.59
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.452
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.416
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,32.548
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32.49
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10.426
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.41
