no_asm,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,rc_lookahead_20,rc_lookahead_40,rc_lookahead_60,ref,ref_1,ref_5,ref_9,Performance,[DomFlist],DomEst,RelErr
Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,249.730,[15N 4N ],668.0008,1.6749
Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,632.827,[15N 4N ],668.0008,0.0556
Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,494.267,[15Y 2Y ],461.3074,0.0667
Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,687.390,[15N 4N ],668.0008,0.0282
Y,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,616.960,[15N 4Y ],625.8938,0.0145
Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,482.040,[15Y 2N ],491.6109,0.0199
Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,644.160,[15N 4Y ],625.8938,0.0284
Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,580.627,[15N 4N ],668.0008,0.1505
Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,448.530,[15Y 2N ],491.6109,0.0960
Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,263.253,[15N 4N ],668.0008,1.5375
Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,714.667,[15N 4Y ],625.8938,0.1242
Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,610.687,[15N 4N ],668.0008,0.0939
Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,446.640,[15Y 2N ],491.6109,0.1007
Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,493.960,[15N 4N ],668.0008,0.3523
Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,585.350,[15N 4N ],668.0008,0.1412
Y,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,587.773,[15N 4N ],668.0008,0.1365
Y,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,602.713,[15N 4N ],668.0008,0.1083
Y,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,310.777,[15N 4N ],668.0008,1.1495
Y,N,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,380.663,[15Y 2N ],491.6109,0.2915
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,279.247,[15N 4Y ],625.8938,1.2414
Y,N,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,380.277,[15Y 2N ],491.6109,0.2928
Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,254.820,[15N 4N ],668.0008,1.6215
Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,544.750,[15Y 2Y ],461.3074,0.1532
Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,299.690,[15N 4N ],668.0008,1.2290
Y,N,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,730.010,[15N 4N ],668.0008,0.0849
Y,Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,369.680,[15Y 2Y ],461.3074,0.2479
Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,259.903,[15N 4Y ],625.8938,1.4082
Y,N,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,734.210,[15N 4Y ],625.8938,0.1475
Y,Y,Y,N,N,N,N,N,Y,N,N,Y,Y,N,Y,N,419.700,[15Y 2Y ],461.3074,0.0991
Y,N,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,731.760,[15N 4N ],668.0008,0.0871
Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,310.153,[15N 4Y ],625.8938,1.0180
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,575.477,[15N 4Y ],625.8938,0.0876
Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,704.220,[15N 4N ],668.0008,0.0514
Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,491.237,[15N 4N ],668.0008,0.3598
Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,433.913,[15Y 2Y ],461.3074,0.0631
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,476.913,[15Y 2N ],491.6109,0.0308
Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,310.753,[15N 4N ],668.0008,1.1496
Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,487.117,[15Y 2Y ],461.3074,0.0530
Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,310.253,[15N 4Y ],625.8938,1.0174
Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,821.963,[15N 4Y ],625.8938,0.2385
Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,652.653,[15N 4N ],668.0008,0.0235
Y,N,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,505.857,[15Y 2N ],491.6109,0.0282
Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,247.507,[15N 4N ],668.0008,1.6989
Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,253.127,[15N 4N ],668.0008,1.6390
Y,N,Y,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,260.267,[15N 4N ],668.0008,1.5666
Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,491.697,[15N 4Y ],625.8938,0.2729
Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,263.910,[15N 4Y ],625.8938,1.3716
Y,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,433.223,[15Y 2N ],491.6109,0.1348
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,253.080,[15N 4N ],668.0008,1.6395
Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,365.443,[15Y 2Y ],461.3074,0.2623
Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,739.903,[15N 4N ],668.0008,0.0972
Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,286.397,[15N 4Y ],625.8938,1.1854
Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,419.820,[15Y 2Y ],461.3074,0.0988
Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,713.390,[15N 4Y ],625.8938,0.1226
Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,486.973,[15Y 2Y ],461.3074,0.0527
Y,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,587.240,[15N 4N ],668.0008,0.1375
Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,368.987,[15Y 2Y ],461.3074,0.2502
Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,Y,N,N,247.667,[15N 4Y ],625.8938,1.5272
Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,513.530,[15Y 2N ],491.6109,0.0427
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,455.513,[15Y 2Y ],461.3074,0.0127
Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,498.827,[15N 4N ],668.0008,0.3391
Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,264.287,[15N 4N ],668.0008,1.5276
Y,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,295.353,[15N 4Y ],625.8938,1.1191
Y,N,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,439.260,[15Y 2N ],491.6109,0.1192
Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,609.887,[15N 4Y ],625.8938,0.0262
Y,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,442.547,[15Y 2N ],491.6109,0.1109
Y,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,507.750,[15Y 2N ],491.6109,0.0318
Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,456.363,[15Y 2Y ],461.3074,0.0108
Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,690.873,[15N 4Y ],625.8938,0.0941
Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,706.063,[15N 4N ],668.0008,0.0539
Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,806.923,[15N 4N ],668.0008,0.1722
Y,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,507.247,[15N 4N ],668.0008,0.3169
Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,604.917,[15N 4Y ],625.8938,0.0347
Y,N,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,604.887,[15N 4N ],668.0008,0.1043
Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,672.373,[15N 4N ],668.0008,0.0065
Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,N,246.400,[15N 4Y ],625.8938,1.5402
Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,279.217,[15N 4Y ],625.8938,1.2416
Y,N,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,269.733,[15N 4Y ],625.8938,1.3204
Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,364.497,[15Y 2Y ],461.3074,0.2656
Y,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,543.217,[15Y 2Y ],461.3074,0.1508
Y,N,N,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,279.533,[15N 4N ],668.0008,1.3897
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,611.433,[15N 4N ],668.0008,0.0925
Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,310.687,[15N 4N ],668.0008,1.1501
Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,564.200,[15Y 2N ],491.6109,0.1287
Y,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,612.970,[15N 4N ],668.0008,0.0898
Y,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,726.790,[15N 4Y ],625.8938,0.1388
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,629.390,[15N 4Y ],625.8938,0.0056
Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,726.510,[15N 4Y ],625.8938,0.1385
Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,562.570,[15Y 2N ],491.6109,0.1261
Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,492.127,[15Y 2Y ],461.3074,0.0626
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,299.750,[15N 4N ],668.0008,1.2285
Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,521.700,[15Y 2N ],491.6109,0.0577
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,666.503,[15N 4N ],668.0008,0.0022
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,462.473,[15Y 2Y ],461.3074,0.0025
Y,N,N,N,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,511.507,[15N 4N ],668.0008,0.3059
Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,687.033,[15N 4N ],668.0008,0.0277
Y,N,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,266.190,[15N 4Y ],625.8938,1.3513
Y,N,N,N,N,N,Y,N,Y,N,N,Y,Y,Y,N,N,272.130,[15N 4N ],668.0008,1.4547
Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,485.583,[15Y 2Y ],461.3074,0.0500
Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,556.307,[15N 4N ],668.0008,0.2008
Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,279.157,[15N 4Y ],625.8938,1.2421
Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,616.687,[15N 4N ],668.0008,0.0832
Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,690.590,[15N 4Y ],625.8938,0.0937
Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,821.527,[15N 4Y ],625.8938,0.2381
Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,310.793,[15N 4N ],668.0008,1.1493
Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,407.687,[15Y 2Y ],461.3074,0.1315
Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,433.000,[15Y 2Y ],461.3074,0.0654
Y,Y,Y,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,247.730,[15N 4N ],668.0008,1.6965
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,645.377,[15N 4N ],668.0008,0.0351
Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,252.630,[15N 4Y ],625.8938,1.4775
Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,262.510,[15N 4Y ],625.8938,1.3843
Y,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,516.767,[15Y 2N ],491.6109,0.0487
Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,310.283,[15N 4Y ],625.8938,1.0172
Y,N,Y,Y,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,263.363,[15N 4Y ],625.8938,1.3765
Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,444.380,[15Y 2N ],491.6109,0.1063
Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,261.310,[15N 4N ],668.0008,1.5564
Y,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,260.410,[15N 4N ],668.0008,1.5652
Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,291.043,[15N 4Y ],625.8938,1.1505
Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,652.550,[15N 4N ],668.0008,0.0237
Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,427.797,[15Y 2Y ],461.3074,0.0783
Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,428.383,[15Y 2N ],491.6109,0.1476
Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,712.743,[15N 4N ],668.0008,0.0628
Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,251.823,[15N 4N ],668.0008,1.6527
Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,476.310,[15Y 2N ],491.6109,0.0321
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,456.707,[15Y 2Y ],461.3074,0.0101
Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,731.193,[15N 4Y ],625.8938,0.1440
Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,494.340,[15Y 2Y ],461.3074,0.0668
Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,408.073,[15Y 2Y ],461.3074,0.1305
Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,432.143,[15Y 2Y ],461.3074,0.0675
Y,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,305.500,[15N 4N ],668.0008,1.1866
Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,543.463,[15Y 2Y ],461.3074,0.1512
Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,244.303,[15N 4N ],668.0008,1.7343
Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,645.510,[15N 4N ],668.0008,0.0348
Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,463.363,[15Y 2Y ],461.3074,0.0044
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,427.493,[15Y 2N ],491.6109,0.1500
Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,291.643,[15N 4N ],668.0008,1.2905
Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,275.427,[15N 4Y ],625.8938,1.2724
Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,506.880,[15N 4N ],668.0008,0.3179
Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,561.927,[15N 4N ],668.0008,0.1888
Y,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,310.317,[15N 4Y ],625.8938,1.0169
Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,581.717,[15N 4N ],668.0008,0.1483
Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,821.760,[15N 4Y ],625.8938,0.2383
Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,629.620,[15N 4Y ],625.8938,0.0059
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,275.310,[15N 4Y ],625.8938,1.2734
Y,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,260.480,[15N 4N ],668.0008,1.5645
Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,275.690,[15N 4Y ],625.8938,1.2703
Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,443.920,[15Y 2N ],491.6109,0.1074
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,290.917,[15N 4Y ],625.8938,1.1515
Y,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,287.113,[15N 4N ],668.0008,1.3266
Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,651.703,[15N 4Y ],625.8938,0.0396
Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,414.737,[15Y 2Y ],461.3074,0.1123
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,644.157,[15N 4Y ],625.8938,0.0284
Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,256.273,[15N 4Y ],625.8938,1.4423
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,476.900,[15Y 2N ],491.6109,0.0308
Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,610.957,[15N 4N ],668.0008,0.0934
Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,429.643,[15Y 2Y ],461.3074,0.0737
Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,295.577,[15N 4N ],668.0008,1.2600
Y,N,N,N,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,515.543,[15Y 2N ],491.6109,0.0464
Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,490.043,[15N 4Y ],625.8938,0.2772
Y,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,509.523,[15N 4N ],668.0008,0.3110
Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,414.847,[15Y 2Y ],461.3074,0.1120
Y,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,263.437,[15N 4N ],668.0008,1.5357
Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,442.500,[15Y 2N ],491.6109,0.1110
Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,310.227,[15N 4Y ],625.8938,1.0175
Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,286.400,[15N 4Y ],625.8938,1.1854
Y,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,268.170,[15N 4Y ],625.8938,1.3339
Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,537.153,[15Y 2Y ],461.3074,0.1412
Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,254.177,[15N 4Y ],625.8938,1.4624
Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,783.517,[15N 4Y ],625.8938,0.2012
Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,269.583,[15N 4Y ],625.8938,1.3217
Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,561.790,[15N 4Y ],625.8938,0.1141
Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,247.517,[15N 4Y ],625.8938,1.5287
Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,609.200,[15N 4Y ],625.8938,0.0274
Y,N,Y,N,N,N,N,N,Y,N,Y,N,Y,Y,N,N,262.563,[15N 4N ],668.0008,1.5442
Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,251.860,[15N 4N ],668.0008,1.6523
Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,262.793,[15N 4Y ],625.8938,1.3817
Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,628.150,[15N 4Y ],625.8938,0.0036
Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,518.567,[15Y 2N ],491.6109,0.0520
Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,487.373,[15Y 2Y ],461.3074,0.0535
Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,476.093,[15Y 2N ],491.6109,0.0326
Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,513.233,[15Y 2N ],491.6109,0.0421
Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,535.800,[15Y 2Y ],461.3074,0.1390
Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,561.970,[15N 4N ],668.0008,0.1887
Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,433.213,[15Y 2N ],491.6109,0.1348
Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,244.280,[15N 4Y ],625.8938,1.5622
Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,652.483,[15N 4N ],668.0008,0.0238
Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,279.083,[15N 4Y ],625.8938,1.2427
