Base,Persistence,IO,OldIO,NewIO,NIOBase,NIOType,ChunkedNIO,SingleWriteNIO,DirectNIO,LogSize,S100MiB,S1MiB,Checksum,BTreeFeatures,INCompressor,IEvictor,Evictor,Critical_Eviction,Verifier,ITracing,Tracing,TracingLevel,Severe,Finest,Statistics,Performance,[DomFlist],DomEst,RelErr
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,5316,[25N 12N 10N ],5314.0000,0.0004
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,5230,[25N 12N 10N ],5314.0000,0.0161
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,5502,[25N 12N 10Y ],5451.0000,0.0093
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,5421,[25N 12N 10Y ],5451.0000,0.0055
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,14667,[25Y 12N 10N ],14715.3333,0.0033
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,14727,[25Y 12N 10N ],14715.3333,0.0008
Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,3269,[25N 12Y 10N 16N ],3116.6000,0.0466
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,4792,[25Y 12Y ],4912.6667,0.0252
Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,3451,[25N 12Y 10N 16N ],3116.6000,0.0969
Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,14761,[25Y 12N 10N ],14715.3333,0.0031
Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,4768,[25Y 12Y ],4912.6667,0.0303
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,5343,[25N 12N 10N ],5314.0000,0.0054
Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,3314,[25N 12Y 10N 16Y ],3193.0000,0.0365
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,5548,[25N 12N 10Y ],5451.0000,0.0175
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,4907,[25Y 12Y ],4912.6667,0.0012
Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,5309,[25N 12N 10N ],5314.0000,0.0009
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,16401,[25Y 12N 10Y ],16408.5714,0.0005
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,5308,[25N 12N 10N ],5314.0000,0.0011
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,14710,[25Y 12N 10N ],14715.3333,0.0004
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,3532,[25N 12Y 10N 16Y ],3193.0000,0.0960
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,4920,[25Y 12Y ],4912.6667,0.0015
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3155,[25N 12Y 10N 16Y ],3193.0000,0.0120
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,14852,[25Y 12N 10N ],14715.3333,0.0092
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,14627,[25Y 12N 10N ],14715.3333,0.0060
Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,3398,[25N 12Y 10N 16Y ],3193.0000,0.0603
Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,4714,[25Y 12Y ],4912.6667,0.0421
Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,5235,[25N 12N 10N ],5314.0000,0.0151
Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,3139,[25N 12Y 10N 16N ],3116.6000,0.0071
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,5432,[25N 12N 10Y ],5451.0000,0.0035
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,5462,[25N 12N 10Y ],5451.0000,0.0020
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,5494,[25N 12N 10Y ],5451.0000,0.0078
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,5216,[25N 12N 10N ],5314.0000,0.0188
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,5356,[25N 12N 10N ],5314.0000,0.0078
Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,5304,[25N 12N 10N ],5314.0000,0.0019
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,3089,[25N 12Y 10Y ],3277.0000,0.0609
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,3271,[25N 12Y 10N 16Y ],3193.0000,0.0238
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,14594,[25Y 12N 10N ],14715.3333,0.0083
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,3165,[25N 12Y 10N 16N ],3116.6000,0.0153
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,5263,[25N 12N 10N ],5314.0000,0.0097
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,3167,[25N 12Y 10Y ],3277.0000,0.0347
Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,5328,[25N 12N 10N ],5314.0000,0.0026
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,3517,[25N 12Y 10Y ],3277.0000,0.0682
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,5390,[25N 12N 10Y ],5451.0000,0.0113
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,4894,[25Y 12Y ],4912.6667,0.0038
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,16448,[25Y 12N 10Y ],16408.5714,0.0024
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,3429,[25N 12Y 10Y ],3277.0000,0.0443
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,4668,[25Y 12Y ],4912.6667,0.0524
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,3258,[25N 12Y 10Y ],3277.0000,0.0058
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,5233,[25N 12N 10N ],5314.0000,0.0155
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,4953,[25Y 12Y ],4912.6667,0.0081
Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,4787,[25Y 12Y ],4912.6667,0.0263
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,3347,[25N 12Y 10N 16Y ],3193.0000,0.0460
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,3143,[25N 12Y 10N 16Y ],3193.0000,0.0159
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,5350,[25N 12N 10N ],5314.0000,0.0067
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,3053,[25N 12Y 10N 16Y ],3193.0000,0.0459
Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,5228,[25N 12N 10N ],5314.0000,0.0164
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,3085,[25N 12Y 10Y ],3277.0000,0.0622
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,3195,[25N 12Y 10N 16Y ],3193.0000,0.0006
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3230,[25N 12Y 10Y ],3277.0000,0.0146
Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,14638,[25Y 12N 10N ],14715.3333,0.0053
Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,3333,[25N 12Y 10N 16Y ],3193.0000,0.0420
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,5314,[25N 12N 10N ],5314.0000,0.0000
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,5468,[25N 12N 10Y ],5451.0000,0.0031
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,4759,[25Y 12Y ],4912.6667,0.0323
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,3325,[25N 12Y 10Y ],3277.0000,0.0144
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,16440,[25Y 12N 10Y ],16408.5714,0.0019
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,3185,[25N 12Y 10N 16Y ],3193.0000,0.0025
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,5510,[25N 12N 10Y ],5451.0000,0.0107
Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,3153,[25N 12Y 10N 16Y ],3193.0000,0.0127
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,5062,[25Y 12Y ],4912.6667,0.0295
Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,3138,[25N 12Y 10N 16N ],3116.6000,0.0068
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,3263,[25N 12Y 10N 16Y ],3193.0000,0.0215
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,3178,[25N 12Y 10N 16Y ],3193.0000,0.0047
Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,3161,[25N 12Y 10N 16Y ],3193.0000,0.0101
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,14685,[25Y 12N 10N ],14715.3333,0.0021
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,3268,[25N 12Y 10N 16Y ],3193.0000,0.0229
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,14785,[25Y 12N 10N ],14715.3333,0.0047
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,2986,[25N 12Y 10N 16N ],3116.6000,0.0437
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,3171,[25N 12Y 10Y ],3277.0000,0.0334
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,3424,[25N 12Y 10Y ],3277.0000,0.0429
Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,14905,[25Y 12N 10N ],14715.3333,0.0127
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,5235,[25N 12N 10N ],5314.0000,0.0151
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,16479,[25Y 12N 10Y ],16408.5714,0.0043
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,5420,[25N 12N 10Y ],5451.0000,0.0057
Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,14580,[25Y 12N 10N ],14715.3333,0.0093
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,14694,[25Y 12N 10N ],14715.3333,0.0015
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,5314,[25N 12N 10N ],5314.0000,0.0000
Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,5338,[25N 12N 10N ],5314.0000,0.0045
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,4880,[25Y 12Y ],4912.6667,0.0067
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,4915,[25Y 12Y ],4912.6667,0.0005
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,5045,[25Y 12Y ],4912.6667,0.0262
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,5499,[25N 12N 10Y ],5451.0000,0.0087
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,5256,[25N 12N 10N ],5314.0000,0.0110
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,5508,[25N 12N 10Y ],5451.0000,0.0103
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3238,[25N 12Y 10N 16Y ],3193.0000,0.0139
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,16351,[25Y 12N 10Y ],16408.5714,0.0035
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,4897,[25Y 12Y ],4912.6667,0.0032
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,5339,[25N 12N 10N ],5314.0000,0.0047
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,4951,[25Y 12Y ],4912.6667,0.0077
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,16399,[25Y 12N 10Y ],16408.5714,0.0006
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,5186,[25N 12N 10N ],5314.0000,0.0247
