Base,HostnameLookups,KeepAlive,EnableSendfile,FollowSymLinks,AccessLog,ExtendedStatus,InMemory,Handle,Performance,[DomFlist],DomEst,RelErr
Y,N,Y,Y,Y,Y,Y,N,Y,1170,[3Y 9Y ],1230.0000,0.0513
Y,Y,Y,N,Y,N,N,Y,N,2280,[3Y 9N 8Y ],2295.0000,0.0066
Y,N,Y,N,Y,N,N,N,Y,1380,[3Y 9Y ],1230.0000,0.1087
Y,Y,Y,Y,Y,N,N,N,Y,1050,[3Y 9Y ],1230.0000,0.1714
Y,Y,N,N,Y,N,Y,N,Y,960,[3N 2Y 7Y ],900.0000,0.0625
Y,N,Y,N,N,N,Y,Y,N,2250,[3Y 9N 8Y ],2295.0000,0.0200
Y,Y,N,Y,Y,N,Y,N,Y,990,[3N 2Y 7Y ],900.0000,0.0909
Y,Y,Y,Y,Y,Y,N,N,Y,1170,[3Y 9Y ],1230.0000,0.0513
Y,N,Y,Y,N,N,N,N,N,2220,[3Y 9N 8N ],1930.0000,0.1306
Y,Y,N,N,Y,Y,N,N,Y,930,[3N 2Y 7N 8N ],980.0000,0.0538
Y,Y,N,N,N,N,N,Y,N,1110,[3N 2Y 7N 8Y ],1005.0000,0.0946
Y,N,Y,Y,Y,Y,N,Y,N,2190,[3Y 9N 8Y ],2295.0000,0.0479
Y,Y,Y,N,N,Y,Y,N,N,1620,[3Y 9N 8N ],1930.0000,0.1914
Y,N,Y,N,Y,N,N,Y,N,2400,[3Y 9N 8Y ],2295.0000,0.0438
Y,N,N,N,N,N,N,Y,N,1410,[3N 2N ],1220.0000,0.1348
Y,N,Y,N,N,N,N,Y,N,2490,[3Y 9N 8Y ],2295.0000,0.0783
Y,Y,N,N,N,N,N,N,Y,990,[3N 2Y 7N 8N ],980.0000,0.0101
Y,Y,N,N,Y,N,N,Y,N,1140,[3N 2Y 7N 8Y ],1005.0000,0.1184
Y,Y,Y,N,Y,Y,N,N,N,1770,[3Y 9N 8N ],1930.0000,0.0904
Y,Y,Y,Y,Y,N,N,N,N,2220,[3Y 9N 8N ],1930.0000,0.1306
Y,N,N,N,N,N,N,N,Y,1230,[3N 2N ],1220.0000,0.0081
Y,Y,Y,Y,Y,N,N,Y,N,2340,[3Y 9N 8Y ],2295.0000,0.0192
Y,Y,Y,N,N,Y,N,N,Y,1200,[3Y 9Y ],1230.0000,0.0250
Y,Y,Y,Y,N,N,N,N,Y,1170,[3Y 9Y ],1230.0000,0.0513
Y,Y,N,N,N,Y,N,N,Y,930,[3N 2Y 7N 8N ],980.0000,0.0538
Y,Y,N,Y,Y,Y,Y,Y,N,990,[3N 2Y 7Y ],900.0000,0.0909
Y,N,Y,Y,Y,N,Y,N,N,2190,[3Y 9N 8N ],1930.0000,0.1187
Y,N,N,N,N,N,N,N,N,1200,[3N 2N ],1220.0000,0.0167
Y,N,N,Y,Y,Y,Y,Y,N,1230,[3N 2N ],1220.0000,0.0081
Y,N,N,N,Y,Y,N,N,N,1020,[3N 2N ],1220.0000,0.1961
Y,N,N,Y,N,Y,N,N,Y,1110,[3N 2N ],1220.0000,0.0991
Y,N,N,Y,Y,N,N,Y,N,1470,[3N 2N ],1220.0000,0.1701
Y,N,Y,Y,Y,Y,N,N,N,2040,[3Y 9N 8N ],1930.0000,0.0539
Y,N,N,Y,Y,Y,Y,N,Y,1110,[3N 2N ],1220.0000,0.0991
Y,N,Y,N,N,Y,N,Y,N,2130,[3Y 9N 8Y ],2295.0000,0.0775
Y,N,Y,Y,Y,N,N,Y,N,2640,[3Y 9N 8Y ],2295.0000,0.1307
Y,Y,N,Y,Y,Y,Y,N,Y,870,[3N 2Y 7Y ],900.0000,0.0345
Y,N,N,Y,Y,N,Y,Y,N,1380,[3N 2N ],1220.0000,0.1159
Y,N,N,Y,N,Y,N,Y,N,1260,[3N 2N ],1220.0000,0.0317
Y,Y,Y,Y,N,Y,N,N,Y,1080,[3Y 9Y ],1230.0000,0.1389
Y,Y,N,N,N,Y,N,Y,N,1020,[3N 2Y 7N 8Y ],1005.0000,0.0147
Y,N,Y,N,N,Y,N,N,N,1770,[3Y 9N 8N ],1930.0000,0.0904
Y,Y,Y,Y,Y,Y,N,N,N,1920,[3Y 9N 8N ],1930.0000,0.0052
Y,Y,N,Y,Y,Y,Y,N,N,900,[3N 2Y 7Y ],900.0000,0.0000
Y,Y,N,Y,Y,N,N,N,N,1080,[3N 2Y 7N 8N ],980.0000,0.0926
Y,Y,Y,Y,N,N,Y,N,N,2010,[3Y 9N 8N ],1930.0000,0.0398
Y,Y,Y,N,Y,Y,Y,N,Y,1500,[3Y 9Y ],1230.0000,0.1800
Y,N,N,N,Y,Y,N,N,Y,1200,[3N 2N ],1220.0000,0.0167
Y,Y,N,Y,N,Y,N,N,Y,930,[3N 2Y 7N 8N ],980.0000,0.0538
Y,Y,N,N,Y,Y,Y,Y,N,960,[3N 2Y 7Y ],900.0000,0.0625
Y,Y,Y,N,N,Y,Y,N,Y,1140,[3Y 9Y ],1230.0000,0.0789
Y,N,Y,N,Y,Y,N,Y,N,2190,[3Y 9N 8Y ],2295.0000,0.0479
Y,N,N,N,Y,Y,Y,N,Y,1050,[3N 2N ],1220.0000,0.1619
Y,Y,Y,N,Y,N,Y,N,N,1890,[3Y 9N 8N ],1930.0000,0.0212
Y,Y,Y,N,N,N,Y,N,N,1830,[3Y 9N 8N ],1930.0000,0.0546
Y,Y,N,Y,N,Y,N,N,N,930,[3N 2Y 7N 8N ],980.0000,0.0538
Y,Y,Y,Y,N,Y,N,N,N,1890,[3Y 9N 8N ],1930.0000,0.0212
Y,N,Y,Y,N,N,N,N,Y,1290,[3Y 9Y ],1230.0000,0.0465
Y,N,N,N,Y,N,N,N,Y,1260,[3N 2N ],1220.0000,0.0317
Y,Y,N,Y,Y,Y,N,Y,N,1020,[3N 2Y 7N 8Y ],1005.0000,0.0147
Y,N,Y,N,Y,N,N,N,N,2100,[3Y 9N 8N ],1930.0000,0.0810
Y,N,N,Y,Y,Y,N,N,Y,1140,[3N 2N ],1220.0000,0.0702
Y,N,Y,Y,N,Y,Y,N,Y,1230,[3Y 9Y ],1230.0000,0.0000
Y,Y,N,N,Y,Y,Y,N,N,840,[3N 2Y 7Y ],900.0000,0.0714
Y,Y,N,N,N,Y,Y,N,N,840,[3N 2Y 7Y ],900.0000,0.0714
Y,N,N,N,N,Y,Y,N,N,1020,[3N 2N ],1220.0000,0.1961
Y,Y,Y,N,Y,N,Y,Y,N,2190,[3Y 9N 8Y ],2295.0000,0.0479
Y,N,N,Y,N,Y,Y,N,N,1080,[3N 2N ],1220.0000,0.1296
Y,Y,Y,N,N,Y,Y,Y,N,1860,[3Y 9N 8Y ],2295.0000,0.2339
Y,Y,N,Y,N,Y,Y,N,N,900,[3N 2Y 7Y ],900.0000,0.0000
Y,Y,Y,Y,N,Y,Y,N,N,1770,[3Y 9N 8N ],1930.0000,0.0904
Y,N,Y,Y,Y,N,N,N,Y,1200,[3Y 9Y ],1230.0000,0.0250
Y,N,N,N,N,Y,Y,Y,N,1140,[3N 2N ],1220.0000,0.0702
Y,Y,N,N,Y,N,N,N,N,960,[3N 2Y 7N 8N ],980.0000,0.0208
Y,N,N,N,Y,Y,N,Y,N,1320,[3N 2N ],1220.0000,0.0758
Y,Y,Y,N,N,Y,N,Y,N,1980,[3Y 9N 8Y ],2295.0000,0.1591
Y,Y,Y,Y,N,N,Y,Y,N,2160,[3Y 9N 8Y ],2295.0000,0.0625
Y,Y,N,N,Y,Y,N,N,N,900,[3N 2Y 7N 8N ],980.0000,0.0889
Y,N,Y,N,N,Y,N,N,Y,1230,[3Y 9Y ],1230.0000,0.0000
Y,Y,N,Y,N,Y,Y,Y,N,960,[3N 2Y 7Y ],900.0000,0.0625
Y,Y,N,Y,Y,N,N,Y,N,1140,[3N 2Y 7N 8Y ],1005.0000,0.1184
Y,N,Y,N,N,N,N,N,N,2040,[3Y 9N 8N ],1930.0000,0.0539
Y,N,N,N,N,Y,N,Y,N,1260,[3N 2N ],1220.0000,0.0317
Y,Y,Y,N,N,N,Y,Y,N,2160,[3Y 9N 8Y ],2295.0000,0.0625
Y,N,Y,N,Y,N,Y,N,N,1950,[3Y 9N 8N ],1930.0000,0.0103
Y,N,N,Y,N,Y,Y,Y,N,1140,[3N 2N ],1220.0000,0.0702
Y,N,N,Y,Y,Y,Y,N,N,1110,[3N 2N ],1220.0000,0.0991
Y,N,N,N,Y,N,Y,Y,N,1380,[3N 2N ],1220.0000,0.1159
Y,N,Y,N,Y,Y,N,N,Y,1350,[3Y 9Y ],1230.0000,0.0889
Y,N,Y,Y,Y,Y,Y,N,N,1890,[3Y 9N 8N ],1930.0000,0.0212
Y,Y,N,Y,Y,N,Y,Y,N,1080,[3N 2Y 7Y ],900.0000,0.1667
Y,Y,Y,Y,N,N,N,N,N,2130,[3Y 9N 8N ],1930.0000,0.0939
Y,Y,N,N,Y,Y,Y,N,Y,900,[3N 2Y 7Y ],900.0000,0.0000
Y,N,N,Y,Y,Y,N,N,N,1200,[3N 2N ],1220.0000,0.0167
Y,N,Y,Y,N,Y,Y,N,N,1830,[3Y 9N 8N ],1930.0000,0.0546
Y,Y,Y,N,N,Y,N,N,N,1710,[3Y 9N 8N ],1930.0000,0.1287
Y,N,Y,N,N,N,Y,N,Y,1350,[3Y 9Y ],1230.0000,0.0889
Y,N,Y,N,N,N,Y,N,N,1920,[3Y 9N 8N ],1930.0000,0.0052
Y,Y,Y,N,Y,Y,N,Y,N,2070,[3Y 9N 8Y ],2295.0000,0.1087
Y,Y,N,N,N,Y,N,N,N,900,[3N 2Y 7N 8N ],980.0000,0.0889
Y,N,Y,Y,Y,Y,Y,Y,N,2070,[3Y 9N 8Y ],2295.0000,0.1087
Y,N,N,N,N,N,Y,N,Y,1080,[3N 2N ],1220.0000,0.1296
Y,N,N,N,N,Y,Y,N,Y,1080,[3N 2N ],1220.0000,0.1296
Y,N,Y,N,Y,Y,Y,N,N,1740,[3Y 9N 8N ],1930.0000,0.1092
Y,N,Y,Y,N,N,N,Y,N,2460,[3Y 9N 8Y ],2295.0000,0.0671
Y,N,Y,Y,N,Y,N,Y,N,2100,[3Y 9N 8Y ],2295.0000,0.0929
Y,N,N,Y,Y,N,Y,N,Y,1230,[3N 2N ],1220.0000,0.0081
Y,Y,Y,N,N,N,N,N,Y,1140,[3Y 9Y ],1230.0000,0.0789
Y,N,N,Y,N,N,N,N,Y,1200,[3N 2N ],1220.0000,0.0167
Y,N,Y,Y,Y,Y,N,N,Y,1200,[3Y 9Y ],1230.0000,0.0250
Y,N,Y,Y,N,Y,N,N,Y,1020,[3Y 9Y ],1230.0000,0.2059
Y,Y,Y,Y,N,N,N,Y,N,2160,[3Y 9N 8Y ],2295.0000,0.0625
Y,Y,N,Y,Y,Y,N,N,N,960,[3N 2Y 7N 8N ],980.0000,0.0208
Y,Y,Y,Y,Y,Y,Y,N,Y,870,[3Y 9Y ],1230.0000,0.4138
Y,Y,N,N,Y,N,N,N,Y,1020,[3N 2Y 7N 8N ],980.0000,0.0392
Y,N,Y,Y,N,N,Y,N,Y,1320,[3Y 9Y ],1230.0000,0.0682
Y,N,N,N,Y,Y,Y,Y,N,1230,[3N 2N ],1220.0000,0.0081
Y,N,N,Y,N,N,N,Y,N,1410,[3N 2N ],1220.0000,0.1348
Y,Y,Y,Y,Y,Y,Y,Y,N,1860,[3Y 9N 8Y ],2295.0000,0.2339
Y,Y,N,Y,Y,N,N,N,Y,1050,[3N 2Y 7N 8N ],980.0000,0.0667
Y,N,Y,N,Y,N,Y,Y,N,2430,[3Y 9N 8Y ],2295.0000,0.0556
Y,Y,Y,Y,Y,N,Y,N,Y,1200,[3Y 9Y ],1230.0000,0.0250
Y,N,Y,N,Y,Y,N,N,N,1830,[3Y 9N 8N ],1930.0000,0.0546
Y,N,N,Y,N,N,Y,Y,N,1320,[3N 2N ],1220.0000,0.0758
Y,Y,N,N,N,Y,Y,N,Y,870,[3N 2Y 7Y ],900.0000,0.0345
Y,N,N,N,Y,N,Y,N,N,1140,[3N 2N ],1220.0000,0.0702
Y,Y,N,Y,N,N,N,N,N,1050,[3N 2Y 7N 8N ],980.0000,0.0667
Y,N,N,Y,N,N,N,N,N,1320,[3N 2N ],1220.0000,0.0758
Y,Y,Y,N,N,N,N,Y,N,2280,[3Y 9N 8Y ],2295.0000,0.0066
Y,N,N,N,N,N,Y,Y,N,1290,[3N 2N ],1220.0000,0.0543
Y,N,Y,Y,N,N,Y,Y,N,2310,[3Y 9N 8Y ],2295.0000,0.0065
Y,N,N,Y,N,N,Y,N,Y,1140,[3N 2N ],1220.0000,0.0702
Y,N,N,Y,Y,N,Y,N,N,1170,[3N 2N ],1220.0000,0.0427
Y,Y,Y,Y,Y,Y,N,Y,N,2100,[3Y 9N 8Y ],2295.0000,0.0929
Y,Y,Y,Y,Y,N,Y,N,N,2070,[3Y 9N 8N ],1930.0000,0.0676
Y,Y,Y,Y,N,Y,Y,Y,N,1860,[3Y 9N 8Y ],2295.0000,0.2339
Y,N,Y,N,N,Y,Y,Y,N,1980,[3Y 9N 8Y ],2295.0000,0.1591
Y,Y,Y,Y,Y,Y,Y,N,N,1800,[3Y 9N 8N ],1930.0000,0.0722
Y,Y,Y,Y,Y,N,Y,Y,N,2190,[3Y 9N 8Y ],2295.0000,0.0479
Y,N,Y,N,Y,Y,Y,N,Y,1230,[3Y 9Y ],1230.0000,0.0000
Y,Y,Y,Y,N,Y,Y,N,Y,1470,[3Y 9Y ],1230.0000,0.1633
Y,Y,Y,Y,N,Y,N,Y,N,1890,[3Y 9N 8Y ],2295.0000,0.2143
Y,Y,Y,N,N,N,N,N,N,1950,[3Y 9N 8N ],1930.0000,0.0103
Y,N,N,Y,N,Y,N,N,N,1170,[3N 2N ],1220.0000,0.0427
Y,N,Y,Y,Y,N,N,N,N,2370,[3Y 9N 8N ],1930.0000,0.1857
Y,Y,N,Y,N,N,Y,N,Y,960,[3N 2Y 7Y ],900.0000,0.0625
Y,Y,N,N,Y,Y,N,Y,N,1020,[3N 2Y 7N 8Y ],1005.0000,0.0147
