HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS1K,PS4K,PS8K,PS16K,PS32K,CACHESIZE,CS32MB,CS16MB,CS64MB,CS512MB,Performance,[DomFlist],DomEst,RelErr
Y,N,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,37.7617,[1Y 9N 16Y ],27.1379,0.2813
N,Y,N,N,N,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,0.7378,[1N 13N 12N 10N ],0.6622,0.1024
Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,5.8502,[1Y 9N 16N ],17.4753,1.9871
N,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,2.3944,[1N 13Y ],1.5994,0.3320
Y,N,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,Y,37.8106,[1Y 9N 16N ],17.4753,0.5378
N,Y,Y,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,2.3876,[1N 13Y ],1.5994,0.3301
Y,Y,N,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,21.2016,[1Y 9N 16Y ],27.1379,0.2800
N,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,0.3659,[1N 13N 12N 10N ],0.6622,0.8099
N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,0.5100,[1N 13N 12N 10N ],0.6622,0.2985
Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,2.0286,[1Y 9Y ],2.3298,0.1485
N,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,1.2515,[1N 13N 12Y 2Y ],1.2719,0.0163
Y,Y,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,21.2966,[1Y 9N 16N ],17.4753,0.1794
Y,Y,N,N,Y,N,N,Y,N,N,N,Y,N,Y,Y,N,N,N,21.2788,[1Y 9N 16N ],17.4753,0.1787
Y,Y,N,Y,N,N,N,Y,N,N,N,Y,N,Y,Y,N,N,N,21.2725,[1Y 9N 16N ],17.4753,0.1785
Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,10.9006,[1Y 9N 16N ],17.4753,0.6031
Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8450,[1Y 9N 16Y ],27.1379,3.6429
N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,0.7684,[1N 13N 12N 10N ],0.6622,0.1382
N,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5387,[1N 13N 12N 10Y ],0.4947,0.0817
N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.3898,[1N 13N 12N 10N ],0.6622,0.6989
N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,0.3859,[1N 13N 12N 10N ],0.6622,0.7161
Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,6.5157,[1Y 9N 16N ],17.4753,1.6820
N,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,0.3696,[1N 13N 12N 10N ],0.6622,0.7917
Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8516,[1Y 9N 16N ],17.4753,1.9864
N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,0.5101,[1N 13N 12N 10N ],0.6622,0.2982
Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8252,[1Y 9N 16N ],17.4753,1.9999
Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,3.3033,[1Y 9Y ],2.3298,0.2947
Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,38.8917,[1Y 9N 16N ],17.4753,0.5507
Y,Y,N,N,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,21.2739,[1Y 9N 16N ],17.4753,0.1786
N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3675,[1N 13N 12N 10N ],0.6622,0.8020
Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,19.9663,[1Y 9N 16N ],17.4753,0.1248
N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7656,[1N 13N 12N 10N ],0.6622,0.1350
Y,N,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,10.7378,[1Y 9N 16Y ],27.1379,1.5273
Y,N,N,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,19.9054,[1Y 9N 16N ],17.4753,0.1221
N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,0.5131,[1N 13N 12N 10N ],0.6622,0.2906
Y,Y,N,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.9437,[1Y 9N 16N ],17.4753,0.5968
N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,2.1190,[1N 13Y ],1.5994,0.2452
N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,1.2546,[1N 13N 12Y 2Y ],1.2719,0.0138
Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5253,[1Y 9N 16N ],17.4753,1.6781
N,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,0.4982,[1N 13N 12N 10N ],0.6622,0.3292
N,Y,Y,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,2.3992,[1N 13Y ],1.5994,0.3334
N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,0.4987,[1N 13N 12N 10N ],0.6622,0.3279
N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,0.7765,[1N 13N 12N 10N ],0.6622,0.1472
Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,2.0378,[1Y 9Y ],2.3298,0.1433
N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,0.4746,[1N 13N 12N 10Y ],0.4947,0.0424
N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,0.9170,[1N 13Y ],1.5994,0.7442
Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8519,[1Y 9N 16Y ],27.1379,3.6374
N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,1.2565,[1N 13N 12Y 2Y ],1.2719,0.0123
N,N,Y,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,0.9260,[1N 13Y ],1.5994,0.7272
Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8540,[1Y 9N 16N ],17.4753,1.9852
Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,21.2171,[1Y 9N 16N ],17.4753,0.1764
Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,3.2897,[1Y 9Y ],2.3298,0.2918
Y,Y,Y,N,Y,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,38.9998,[1Y 9N 16N ],17.4753,0.5519
Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,2.0435,[1Y 9Y ],2.3298,0.1401
Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N,21.2393,[1Y 9N 16N ],17.4753,0.1772
Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,37.6538,[1Y 9N 16N ],17.4753,0.5359
Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0157,[1Y 9Y ],2.3298,0.1558
N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,0.5206,[1N 13N 12N 10N ],0.6622,0.2720
Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,19.9344,[1Y 9N 16N ],17.4753,0.1234
N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,0.5271,[1N 13N 12N 10N ],0.6622,0.2564
Y,N,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,37.8393,[1Y 9N 16N ],17.4753,0.5382
N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,0.5803,[1N 13N 12N 10N ],0.6622,0.1412
N,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3639,[1N 13N 12N 10N ],0.6622,0.8198
Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,2.0403,[1Y 9Y ],2.3298,0.1419
Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,21.2602,[1Y 9N 16N ],17.4753,0.1780
Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,3.2066,[1Y 9Y ],2.3298,0.2734
N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.4329,[1N 13N 12N 10Y ],0.4947,0.1428
Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5054,[1Y 9N 16Y ],27.1379,3.1716
N,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,0.7900,[1N 13N 12N 10N ],0.6622,0.1617
Y,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,37.6323,[1Y 9N 16N ],17.4753,0.5356
N,N,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,0.4838,[1N 13N 12N 10N ],0.6622,0.3688
N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3642,[1N 13N 12N 10N ],0.6622,0.8183
Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8566,[1Y 9N 16N ],17.4753,1.9839
Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,3.2714,[1Y 9Y ],2.3298,0.2878
N,N,N,Y,N,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,0.5346,[1N 13N 12N 10N ],0.6622,0.2387
Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,10.9093,[1Y 9N 16N ],17.4753,0.6019
Y,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,37.6059,[1Y 9N 16Y ],27.1379,0.2784
Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2865,[1Y 9Y ],2.3298,0.2911
Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5171,[1Y 9N 16Y ],27.1379,3.1641
Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8350,[1Y 9N 16N ],17.4753,1.9949
Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,10.9157,[1Y 9N 16Y ],27.1379,1.4861
N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,1.2572,[1N 13N 12Y 2Y ],1.2719,0.0117
N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,0.5691,[1N 13N 12N 10N ],0.6622,0.1636
N,N,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,0.6481,[1N 13N 12Y 2N ],0.6402,0.0121
N,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,0.4718,[1N 13N 12N 10Y ],0.4947,0.0485
N,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,Y,0.9118,[1N 13Y ],1.5994,0.7541
Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,2.0730,[1Y 9Y ],2.3298,0.1239
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0746,[1Y 9Y ],2.3298,0.1230
Y,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,Y,N,N,N,20.0014,[1Y 9N 16N ],17.4753,0.1263
N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,Y,2.1159,[1N 13Y ],1.5994,0.2441
Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,3.2631,[1Y 9Y ],2.3298,0.2860
N,Y,Y,N,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7514,[1N 13N 12N 10N ],0.6622,0.1187
N,Y,N,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,1.2585,[1N 13N 12Y 2Y ],1.2719,0.0106
Y,N,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,N,Y,N,N,37.7616,[1Y 9N 16Y ],27.1379,0.2813
Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2529,[1Y 9Y ],2.3298,0.2838
N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,0.9206,[1N 13Y ],1.5994,0.7373
N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,0.3898,[1N 13N 12N 10N ],0.6622,0.6989
Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,21.1990,[1Y 9N 16Y ],27.1379,0.2801
Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,Y,N,N,39.0524,[1Y 9N 16Y ],27.1379,0.3051
Y,Y,N,Y,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,10.9181,[1Y 9N 16N ],17.4753,0.6006
Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.7131,[1Y 9N 16N ],17.4753,0.6312
Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8318,[1Y 9N 16N ],17.4753,1.9965
Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0416,[1Y 9Y ],2.3298,0.1412
N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,0.3837,[1N 13N 12N 10N ],0.6622,0.7259
N,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5263,[1N 13N 12N 10Y ],0.4947,0.0600
Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,21.2535,[1Y 9N 16N ],17.4753,0.1778
Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,10.8905,[1Y 9N 16Y ],27.1379,1.4919
N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,0.5172,[1N 13N 12N 10N ],0.6622,0.2804
N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,0.5416,[1N 13N 12N 10Y ],0.4947,0.0866
N,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6435,[1N 13N 12Y 2N ],0.6402,0.0051
Y,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,10.7562,[1Y 9N 16N ],17.4753,0.6247
Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5596,[1Y 9N 16Y ],27.1379,3.1371
Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,19.9736,[1Y 9N 16N ],17.4753,0.1251
N,N,Y,N,N,N,N,Y,N,N,N,Y,N,Y,Y,N,N,N,0.6317,[1N 13N 12Y 2N ],0.6402,0.0135
N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5213,[1N 13N 12N 10Y ],0.4947,0.0510
N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3601,[1N 13N 12N 10N ],0.6622,0.8390
Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8387,[1Y 9N 16Y ],27.1379,3.6479
Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,6.5038,[1Y 9N 16N ],17.4753,1.6869
Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,21.1748,[1Y 9N 16N ],17.4753,0.1747
N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,0.4787,[1N 13N 12N 10Y ],0.4947,0.0334
N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5682,[1N 13N 12N 10N ],0.6622,0.1655
N,Y,Y,N,Y,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,2.4068,[1N 13Y ],1.5994,0.3355
N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,1.2642,[1N 13N 12Y 2Y ],1.2719,0.0061
N,N,Y,N,N,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9500,[1N 13Y ],1.5994,0.6836
N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,2.1559,[1N 13Y ],1.5994,0.2581
Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,10.7279,[1Y 9N 16N ],17.4753,0.6290
Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,37.6505,[1Y 9N 16N ],17.4753,0.5359
Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0347,[1Y 9Y ],2.3298,0.1450
N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5667,[1N 13N 12N 10N ],0.6622,0.1686
N,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,0.3881,[1N 13N 12N 10N ],0.6622,0.7063
N,Y,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,1.3028,[1N 13N 12Y 2Y ],1.2719,0.0237
N,Y,N,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,0.7504,[1N 13N 12N 10N ],0.6622,0.1175
Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,38.9317,[1Y 9N 16N ],17.4753,0.5511
Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8589,[1Y 9N 16Y ],27.1379,3.6319
N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,1.2554,[1N 13N 12Y 2Y ],1.2719,0.0131
Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,38.8631,[1Y 9N 16Y ],27.1379,0.3017
Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,21.2569,[1Y 9N 16N ],17.4753,0.1779
N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6470,[1N 13N 12Y 2N ],0.6402,0.0104
N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5291,[1N 13N 12N 10N ],0.6622,0.2516
N,Y,Y,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,0.7490,[1N 13N 12N 10N ],0.6622,0.1159
Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,38.9368,[1Y 9N 16N ],17.4753,0.5512
N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,0.6333,[1N 13N 12Y 2N ],0.6402,0.0110
N,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,2.1393,[1N 13Y ],1.5994,0.2524
Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,19.9645,[1Y 9N 16Y ],27.1379,0.3593
Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,10.9227,[1Y 9N 16N ],17.4753,0.5999
Y,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,20.0033,[1Y 9N 16Y ],27.1379,0.3567
N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,0.6344,[1N 13N 12Y 2N ],0.6402,0.0092
N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,0.6500,[1N 13N 12Y 2N ],0.6402,0.0150
Y,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,37.6825,[1Y 9N 16N ],17.4753,0.5363
N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4747,[1N 13N 12N 10Y ],0.4947,0.0421
N,N,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,0.4757,[1N 13N 12N 10Y ],0.4947,0.0399
N,N,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,0.4766,[1N 13N 12N 10Y ],0.4947,0.0380
N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,0.6448,[1N 13N 12Y 2N ],0.6402,0.0071
Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,10.9294,[1Y 9N 16N ],17.4753,0.5989
Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,37.6434,[1Y 9N 16N ],17.4753,0.5358
N,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,0.4762,[1N 13N 12N 10Y ],0.4947,0.0388
Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,38.9007,[1Y 9N 16N ],17.4753,0.5508
N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,0.9234,[1N 13Y ],1.5994,0.7321
N,Y,N,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,0.7457,[1N 13N 12N 10N ],0.6622,0.1119
N,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.4604,[1N 13N 12N 10Y ],0.4947,0.0745
Y,N,N,Y,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,10.7471,[1Y 9N 16N ],17.4753,0.6260
N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,0.3936,[1N 13N 12N 10N ],0.6622,0.6825
Y,N,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,6.5290,[1Y 9N 16N ],17.4753,1.6766
N,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4480,[1N 13N 12N 10Y ],0.4947,0.1042
Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,3.2375,[1Y 9Y ],2.3298,0.2804
Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,19.9874,[1Y 9N 16N ],17.4753,0.1257
Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,10.9261,[1Y 9N 16Y ],27.1379,1.4838
N,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,0.7640,[1N 13N 12N 10N ],0.6622,0.1332
N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7724,[1N 13N 12N 10N ],0.6622,0.1426
Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,19.9742,[1Y 9N 16N ],17.4753,0.1251
N,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5795,[1N 13N 12N 10N ],0.6622,0.1428
