no_asm,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,rc_lookahead_20,rc_lookahead_40,rc_lookahead_60,ref,ref_1,ref_5,ref_9,Performance,[DomFlist],DomEst,RelErr
Y,N,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,607.700,[14N 15N 7N ],705.1402,0.1603
Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,257.463,[14Y 6N ],261.8927,0.0172
Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,268.763,[14Y 6N ],261.8927,0.0256
Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,305.400,[14Y 6Y 8N ],291.1576,0.0466
Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,287.087,[14Y 6Y 8N ],291.1576,0.0142
Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,279.890,[14Y 6Y 8Y ],286.0454,0.0220
Y,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,305.173,[14Y 6Y 8N ],291.1576,0.0459
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,556.513,[14N 15N 7Y ],596.4018,0.0717
Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,666.493,[14N 15N 7Y ],596.4018,0.1052
Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,433.267,[14N 15Y 7Y ],415.9684,0.0399
Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,291.057,[14Y 6Y 8Y ],286.0454,0.0172
Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,299.677,[14Y 6Y 8Y ],286.0454,0.0455
Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,715.250,[14N 15N 7N ],705.1402,0.0141
Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,561.970,[14N 15N 7Y ],596.4018,0.0613
Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,291.200,[14Y 6Y 8Y ],286.0454,0.0177
Y,N,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,510.837,[14N 15N 7Y ],596.4018,0.1675
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,253.080,[14Y 6N ],261.8927,0.0348
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,666.503,[14N 15N 7Y ],596.4018,0.1052
Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,562.183,[14N 15Y 7N 6Y ],528.6924,0.0596
Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,295.427,[14Y 6Y 8N ],291.1576,0.0145
Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,304.940,[14Y 6Y 8Y ],286.0454,0.0620
Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,382.980,[14N 15Y 7Y ],415.9684,0.0861
Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,414.847,[14N 15Y 7Y ],415.9684,0.0027
Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,310.687,[14Y 6Y 8Y ],286.0454,0.0793
Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,519.587,[14N 15Y 7N 6Y ],528.6924,0.0175
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,263.920,[14Y 6N ],261.8927,0.0077
Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,424.490,[14N 15Y 7N 6N ],454.2271,0.0701
Y,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,518.143,[14N 15Y 7N 6N ],454.2271,0.1234
Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,427.243,[14N 15Y 7Y ],415.9684,0.0264
Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,573.460,[14N 15Y 7N 6Y ],528.6924,0.0781
Y,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,518.960,[14N 15Y 7N 6Y ],528.6924,0.0188
Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,361.703,[14N 15Y 7Y ],415.9684,0.1500
Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,564.063,[14N 15Y 7N 6Y ],528.6924,0.0627
Y,N,N,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,616.087,[14N 15N 7N ],705.1402,0.1445
Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,513.000,[14N 15Y 7N 6Y ],528.6924,0.0306
Y,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,612.970,[14N 15N 7N ],705.1402,0.1504
Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,715.907,[14N 15N 7N ],705.1402,0.0150
Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,517.123,[14N 15Y 7N 6N ],454.2271,0.1216
Y,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,279.037,[14Y 6N ],261.8927,0.0614
Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,418.123,[14N 15Y 7N 6N ],454.2271,0.0863
Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,631.583,[14N 15N 7Y ],596.4018,0.0557
Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,299.840,[14Y 6Y 8Y ],286.0454,0.0460
Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,455.680,[14N 15Y 7Y ],415.9684,0.0871
Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,270.063,[14Y 6N ],261.8927,0.0303
Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,508.767,[14N 15N 7Y ],596.4018,0.1722
Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,672.137,[14N 15N 7Y ],596.4018,0.1127
Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,511.407,[14N 15Y 7N 6Y ],528.6924,0.0338
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,456.707,[14N 15Y 7Y ],415.9684,0.0892
Y,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,543.217,[14N 15Y 7N 6Y ],528.6924,0.0267
Y,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,712.540,[14N 15N 7N ],705.1402,0.0104
Y,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,N,256.333,[14Y 6N ],261.8927,0.0217
Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,247.507,[14Y 6N ],261.8927,0.0581
Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,408.617,[14N 15Y 7Y ],415.9684,0.0180
Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,276.073,[14Y 6Y 8Y ],286.0454,0.0361
Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,609.697,[14N 15N 7Y ],596.4018,0.0218
Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,254.110,[14Y 6N ],261.8927,0.0306
Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,683.257,[14N 15N 7N ],705.1402,0.0320
Y,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,254.733,[14Y 6N ],261.8927,0.0281
Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,581.243,[14N 15N 7N ],705.1402,0.2132
Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,268.397,[14Y 6N ],261.8927,0.0242
Y,N,N,Y,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,270.153,[14Y 6N ],261.8927,0.0306
Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,511.480,[14N 15Y 7N 6Y ],528.6924,0.0337
Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,279.927,[14Y 6Y 8Y ],286.0454,0.0219
Y,N,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,440.410,[14N 15Y 7N 6N ],454.2271,0.0314
Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,672.373,[14N 15N 7Y ],596.4018,0.1130
Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,244.280,[14Y 6N ],261.8927,0.0721
Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,581.717,[14N 15N 7N ],705.1402,0.2122
Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,492.663,[14N 15Y 7N 6N ],454.2271,0.0780
Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,279.753,[14Y 6Y 8N ],291.1576,0.0408
Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,428.383,[14N 15Y 7Y ],415.9684,0.0290
Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,299.690,[14Y 6Y 8N ],291.1576,0.0285
Y,N,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,Y,616.620,[14N 15N 7N ],705.1402,0.1436
Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,251.823,[14Y 6N ],261.8927,0.0400
Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,485.477,[14N 15Y 7N 6Y ],528.6924,0.0890
Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,279.753,[14Y 6Y 8N ],291.1576,0.0408
Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,261.203,[14Y 6N ],261.8927,0.0026
Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,780.790,[14N 15N 7N ],705.1402,0.0969
Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,295.620,[14Y 6Y 8N ],291.1576,0.0151
Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,264.287,[14Y 6N ],261.8927,0.0091
Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,408.070,[14N 15Y 7Y ],415.9684,0.0194
Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,712.743,[14N 15N 7N ],705.1402,0.0107
Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,443.647,[14N 15Y 7Y ],415.9684,0.0624
Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,821.760,[14N 15N 7N ],705.1402,0.1419
Y,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,256.667,[14Y 6N ],261.8927,0.0204
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,299.750,[14Y 6Y 8N ],291.1576,0.0287
Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,299.707,[14Y 6Y 8N ],291.1576,0.0285
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,680.477,[14N 15N 7N ],705.1402,0.0362
Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,616.687,[14N 15N 7Y ],596.4018,0.0329
Y,N,N,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,384.197,[14N 15Y 7Y ],415.9684,0.0827
Y,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,383.053,[14N 15Y 7Y ],415.9684,0.0859
Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,493.703,[14N 15Y 7N 6Y ],528.6924,0.0709
Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,295.527,[14Y 6Y 8Y ],286.0454,0.0321
Y,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,299.907,[14Y 6Y 8Y ],286.0454,0.0462
Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,370.557,[14N 15Y 7Y ],415.9684,0.1225
Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,446.630,[14N 15Y 7Y ],415.9684,0.0687
Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,310.607,[14Y 6Y 8N ],291.1576,0.0626
Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,690.390,[14N 15N 7N ],705.1402,0.0214
Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,573.630,[14N 15Y 7N 6Y ],528.6924,0.0783
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,476.100,[14N 15Y 7Y ],415.9684,0.1263
Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,445.213,[14N 15Y 7Y ],415.9684,0.0657
Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,276.010,[14Y 6Y 8N ],291.1576,0.0549
Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,645.303,[14N 15N 7Y ],596.4018,0.0758
Y,N,Y,N,N,N,N,N,Y,N,N,Y,Y,N,Y,N,439.107,[14N 15Y 7N 6N ],454.2271,0.0344
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,414.173,[14N 15Y 7Y ],415.9684,0.0043
Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,295.447,[14Y 6Y 8Y ],286.0454,0.0318
Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,644.160,[14N 15N 7Y ],596.4018,0.0741
Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,259.807,[14Y 6N ],261.8927,0.0080
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,432.030,[14N 15Y 7Y ],415.9684,0.0372
Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,449.280,[14N 15Y 7Y ],415.9684,0.0741
Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,535.860,[14N 15Y 7N 6Y ],528.6924,0.0134
Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,247.517,[14Y 6N ],261.8927,0.0581
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,611.433,[14N 15N 7Y ],596.4018,0.0246
Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,809.807,[14N 15N 7N ],705.1402,0.1292
Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,433.913,[14N 15Y 7Y ],415.9684,0.0414
Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,775.540,[14N 15N 7N ],705.1402,0.0908
Y,N,Y,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,N,262.233,[14Y 6N ],261.8927,0.0013
