time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,Performance,[DomFlist],DomEst,RelErr
Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,252.77,[11Y 6Y 10Y ],263.2029,0.0413
Y,Y,N,Y,Y,N,Y,N,Y,N,N,237.50,[11N 2Y ],246.1050,0.0362
Y,Y,Y,N,N,N,Y,Y,N,Y,N,239.27,[11N 2Y ],246.1050,0.0286
Y,Y,N,Y,N,N,Y,Y,Y,N,Y,252.52,[11Y 6N 5N 2Y ],254.0917,0.0062
Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,246.16,[11N 2Y ],246.1050,0.0002
Y,Y,N,N,Y,Y,Y,N,Y,N,Y,238.56,[11Y 6Y 10N ],256.7044,0.0761
Y,Y,Y,N,N,N,Y,Y,N,N,Y,251.74,[11Y 6N 5N 2Y ],254.0917,0.0093
Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,253.47,[11Y 6Y 10N ],256.7044,0.0128
Y,N,N,Y,N,Y,Y,Y,Y,N,Y,259.38,[11Y 6Y 10N ],256.7044,0.0103
Y,N,N,Y,Y,N,Y,N,N,N,N,214.34,[11N 2N 3N 10N ],213.2550,0.0051
Y,N,N,N,N,N,Y,N,N,Y,N,200.66,[11N 2N 3N 10Y ],214.6483,0.0697
Y,Y,N,N,N,N,N,Y,N,N,Y,236.21,[11Y 6N 5N 2Y ],254.0917,0.0757
Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,267.59,[11Y 6Y 10N ],256.7044,0.0407
Y,Y,N,Y,N,N,N,Y,N,Y,N,235.17,[11N 2Y ],246.1050,0.0465
Y,Y,Y,N,N,N,Y,N,Y,N,N,243.37,[11N 2Y ],246.1050,0.0112
Y,Y,N,N,Y,Y,Y,N,Y,N,N,227.91,[11N 2Y ],246.1050,0.0798
Y,Y,N,Y,Y,N,Y,N,N,N,N,240.83,[11N 2Y ],246.1050,0.0219
Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,251.79,[11Y 6Y 10N ],256.7044,0.0195
Y,N,N,Y,N,N,Y,Y,Y,N,N,208.37,[11N 2N 3N 10N ],213.2550,0.0234
Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,249.83,[11Y 6Y 10N ],256.7044,0.0275
Y,Y,N,Y,N,Y,N,N,N,N,N,242.16,[11N 2Y ],246.1050,0.0163
Y,Y,N,N,N,Y,Y,N,Y,N,Y,233.12,[11Y 6Y 10N ],256.7044,0.1012
Y,Y,Y,N,N,N,Y,N,Y,Y,Y,250.87,[11Y 6N 5N 2Y ],254.0917,0.0128
Y,Y,N,Y,N,Y,N,N,N,Y,N,232.33,[11N 2Y ],246.1050,0.0593
Y,N,Y,Y,N,N,Y,N,N,N,N,232.12,[11N 2N 3Y ],230.3188,0.0078
Y,N,Y,N,N,N,Y,N,Y,N,Y,233.85,[11Y 6N 5N 2N ],249.1471,0.0654
Y,N,N,N,N,N,Y,N,Y,N,Y,216.22,[11Y 6N 5N 2N ],249.1471,0.1523
Y,N,N,N,N,Y,Y,Y,Y,Y,Y,218.59,[11Y 6Y 10Y ],263.2029,0.2041
Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,263.72,[11Y 6Y 10N ],256.7044,0.0266
Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,253.54,[11Y 6N 5Y ],258.1057,0.0180
Y,Y,Y,N,Y,N,Y,Y,N,N,Y,251.32,[11Y 6N 5Y ],258.1057,0.0270
Y,N,N,Y,N,Y,N,N,N,Y,N,209.58,[11N 2N 3N 10Y ],214.6483,0.0242
Y,N,N,Y,N,N,Y,Y,Y,Y,N,210.24,[11N 2N 3N 10Y ],214.6483,0.0210
Y,N,Y,Y,N,N,N,N,N,N,N,224.95,[11N 2N 3Y ],230.3188,0.0239
Y,Y,Y,N,N,Y,Y,N,N,N,Y,255.13,[11Y 6Y 10N ],256.7044,0.0062
Y,N,Y,N,N,Y,Y,Y,Y,N,N,221.26,[11N 2N 3Y ],230.3188,0.0409
Y,N,Y,Y,N,N,N,Y,N,Y,Y,249.53,[11Y 6N 5N 2N ],249.1471,0.0015
Y,Y,N,Y,Y,N,N,N,N,N,N,257.51,[11N 2Y ],246.1050,0.0443
Y,N,N,Y,N,Y,Y,Y,Y,N,N,215.47,[11N 2N 3N 10N ],213.2550,0.0103
Y,N,N,Y,N,Y,N,Y,N,N,N,214.89,[11N 2N 3N 10N ],213.2550,0.0076
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,234.56,[11Y 6Y 10N ],256.7044,0.0944
Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,235.96,[11Y 6Y 10Y ],263.2029,0.1155
Y,N,Y,N,N,Y,Y,N,N,Y,N,222.19,[11N 2N 3Y ],230.3188,0.0366
Y,N,N,N,N,N,N,Y,N,Y,Y,216.59,[11Y 6N 5N 2N ],249.1471,0.1503
Y,N,N,Y,Y,N,Y,N,N,Y,Y,264.18,[11Y 6N 5Y ],258.1057,0.0230
Y,Y,N,N,N,Y,Y,N,N,N,Y,237.89,[11Y 6Y 10N ],256.7044,0.0791
Y,Y,Y,N,N,Y,N,Y,N,Y,N,241.70,[11N 2Y ],246.1050,0.0182
Y,N,Y,Y,N,N,Y,N,Y,N,N,229.19,[11N 2N 3Y ],230.3188,0.0049
Y,N,Y,Y,N,N,N,N,N,N,Y,256.25,[11Y 6N 5N 2N ],249.1471,0.0277
Y,N,Y,N,N,N,Y,N,Y,N,N,221.17,[11N 2N 3Y ],230.3188,0.0414
Y,N,Y,N,N,Y,N,Y,N,N,Y,235.85,[11Y 6Y 10N ],256.7044,0.0884
Y,N,N,N,Y,Y,Y,N,N,Y,N,206.12,[11N 2N 3N 10Y ],214.6483,0.0414
Y,N,N,N,N,N,N,N,N,N,Y,258.83,[11Y 6N 5N 2N ],249.1471,0.0374
Y,N,Y,Y,Y,N,Y,Y,N,N,N,227.53,[11N 2N 3Y ],230.3188,0.0123
Y,N,N,N,Y,N,Y,N,N,N,N,207.23,[11N 2N 3N 10N ],213.2550,0.0291
Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,251.25,[11Y 6N 5Y ],258.1057,0.0273
Y,N,N,N,N,Y,Y,N,Y,Y,N,203.98,[11N 2N 3N 10Y ],214.6483,0.0523
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,248.58,[11Y 6Y 10Y ],263.2029,0.0588
Y,Y,N,Y,Y,N,Y,Y,N,N,Y,249.56,[11Y 6N 5Y ],258.1057,0.0342
Y,N,N,N,Y,N,N,Y,N,Y,Y,217.19,[11Y 6N 5Y ],258.1057,0.1884
Y,Y,Y,N,Y,N,Y,N,N,Y,Y,251.10,[11Y 6N 5Y ],258.1057,0.0279
Y,N,N,Y,N,Y,Y,N,N,Y,Y,258.90,[11Y 6Y 10Y ],263.2029,0.0166
Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,261.68,[11Y 6Y 10Y ],263.2029,0.0058
Y,Y,N,N,Y,N,Y,Y,Y,N,N,222.56,[11N 2Y ],246.1050,0.1058
Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,237.36,[11Y 6Y 10Y ],263.2029,0.1089
Y,N,N,N,Y,N,Y,N,N,Y,N,201.70,[11N 2N 3N 10Y ],214.6483,0.0642
Y,N,N,N,N,N,Y,Y,N,N,Y,215.13,[11Y 6N 5N 2N ],249.1471,0.1581
Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,236.95,[11N 2Y ],246.1050,0.0386
Y,N,N,Y,Y,N,Y,N,N,N,Y,263.31,[11Y 6N 5Y ],258.1057,0.0198
Y,Y,Y,Y,N,N,Y,N,Y,N,N,251.58,[11N 2Y ],246.1050,0.0218
Y,N,N,N,N,N,Y,N,N,N,N,204.99,[11N 2N 3N 10N ],213.2550,0.0403
Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,249.57,[11N 2Y ],246.1050,0.0139
Y,Y,N,N,N,Y,N,N,N,Y,Y,231.22,[11Y 6Y 10Y ],263.2029,0.1383
Y,Y,N,Y,N,Y,N,Y,N,N,N,242.55,[11N 2Y ],246.1050,0.0147
Y,N,N,Y,N,Y,Y,N,N,N,Y,265.69,[11Y 6Y 10N ],256.7044,0.0338
Y,N,N,Y,N,N,Y,Y,Y,Y,Y,264.64,[11Y 6N 5N 2N ],249.1471,0.0585
Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,253.67,[11Y 6Y 10Y ],263.2029,0.0376
Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,231.69,[11N 2N 3Y ],230.3188,0.0059
Y,N,Y,N,N,N,Y,Y,Y,Y,N,223.30,[11N 2N 3Y ],230.3188,0.0314
Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,262.22,[11Y 6N 5Y ],258.1057,0.0157
Y,Y,N,Y,Y,N,Y,N,Y,N,Y,251.90,[11Y 6N 5Y ],258.1057,0.0246
Y,N,Y,N,N,Y,N,N,N,Y,Y,231.62,[11Y 6Y 10Y ],263.2029,0.1364
Y,Y,N,N,N,Y,Y,N,N,Y,Y,235.70,[11Y 6Y 10Y ],263.2029,0.1167
Y,Y,N,Y,Y,N,Y,N,Y,Y,N,239.60,[11N 2Y ],246.1050,0.0271
Y,N,Y,N,Y,N,Y,N,Y,Y,Y,233.23,[11Y 6N 5Y ],258.1057,0.1067
Y,N,N,Y,N,N,Y,N,Y,Y,N,211.39,[11N 2N 3N 10Y ],214.6483,0.0154
Y,N,N,Y,N,Y,N,Y,N,N,Y,263.58,[11Y 6Y 10N ],256.7044,0.0261
Y,N,Y,Y,Y,Y,Y,N,N,Y,N,231.77,[11N 2N 3Y ],230.3188,0.0063
Y,Y,N,N,Y,Y,Y,N,N,N,N,230.59,[11N 2Y ],246.1050,0.0673
Y,N,Y,Y,Y,N,Y,Y,N,N,Y,250.37,[11Y 6N 5Y ],258.1057,0.0309
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,250.60,[11Y 6Y 10N ],256.7044,0.0244
Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,262.95,[11Y 6Y 10Y ],263.2029,0.0010
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,252.45,[11Y 6Y 10N ],256.7044,0.0169
Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,253.10,[11N 2Y ],246.1050,0.0276
Y,N,Y,Y,N,Y,N,Y,N,N,N,228.65,[11N 2N 3Y ],230.3188,0.0073
Y,N,Y,Y,Y,Y,Y,Y,N,N,N,222.63,[11N 2N 3Y ],230.3188,0.0345
Y,N,N,N,Y,N,N,N,N,Y,N,199.68,[11N 2N 3N 10Y ],214.6483,0.0750
Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,255.62,[11N 2Y ],246.1050,0.0372
Y,N,Y,Y,Y,Y,N,Y,N,N,Y,250.61,[11Y 6Y 10N ],256.7044,0.0243
Y,Y,N,N,Y,Y,Y,Y,Y,N,N,226.87,[11N 2Y ],246.1050,0.0848
Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,264.74,[11Y 6Y 10Y ],263.2029,0.0058
Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,266.52,[11Y 6Y 10Y ],263.2029,0.0124
Y,Y,Y,N,N,Y,Y,N,Y,N,N,243.52,[11N 2Y ],246.1050,0.0106
Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,267.70,[11Y 6Y 10Y ],263.2029,0.0168
Y,Y,Y,N,Y,Y,N,Y,N,Y,N,240.21,[11N 2Y ],246.1050,0.0245
Y,N,N,N,N,N,N,N,N,N,N,210.44,[11N 2N 3N 10N ],213.2550,0.0134
Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,250.45,[11Y 6N 5Y ],258.1057,0.0306
Y,Y,N,Y,N,N,Y,Y,N,Y,N,233.43,[11N 2Y ],246.1050,0.0543
Y,Y,N,Y,N,N,Y,N,Y,Y,N,237.44,[11N 2Y ],246.1050,0.0365
Y,N,Y,N,Y,Y,N,Y,N,Y,Y,233.15,[11Y 6Y 10Y ],263.2029,0.1289
Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,251.16,[11Y 6Y 10Y ],263.2029,0.0479
Y,N,N,Y,N,Y,N,N,N,Y,Y,256.60,[11Y 6Y 10Y ],263.2029,0.0257
Y,Y,N,N,N,N,Y,N,Y,N,N,227.78,[11N 2Y ],246.1050,0.0805
Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,235.79,[11Y 6Y 10Y ],263.2029,0.1163
Y,N,Y,N,Y,N,Y,N,Y,Y,N,219.75,[11N 2N 3Y ],230.3188,0.0481
Y,N,Y,Y,N,Y,N,N,N,Y,Y,246.61,[11Y 6Y 10Y ],263.2029,0.0673
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,250.26,[11Y 6Y 10N ],256.7044,0.0258
Y,Y,Y,Y,N,N,Y,Y,Y,N,N,254.14,[11N 2Y ],246.1050,0.0316
Y,N,Y,Y,N,Y,Y,N,Y,N,N,228.47,[11N 2N 3Y ],230.3188,0.0081
Y,N,Y,Y,Y,N,N,Y,N,Y,N,225.80,[11N 2N 3Y ],230.3188,0.0200
Y,N,Y,Y,Y,Y,Y,N,N,N,Y,268.55,[11Y 6Y 10N ],256.7044,0.0441
Y,N,Y,N,Y,N,Y,N,N,Y,Y,233.42,[11Y 6N 5Y ],258.1057,0.1058
Y,N,N,Y,N,Y,Y,N,Y,N,N,214.38,[11N 2N 3N 10N ],213.2550,0.0052
Y,Y,Y,Y,Y,N,N,N,N,N,Y,252.50,[11Y 6N 5Y ],258.1057,0.0222
Y,Y,N,N,N,Y,N,N,N,N,Y,238.75,[11Y 6Y 10N ],256.7044,0.0752
Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,250.73,[11N 2Y ],246.1050,0.0184
Y,N,N,N,N,Y,Y,Y,Y,Y,N,206.43,[11N 2N 3N 10Y ],214.6483,0.0398
Y,Y,N,Y,Y,N,N,N,N,Y,Y,245.21,[11Y 6N 5Y ],258.1057,0.0526
Y,Y,N,N,N,N,N,N,N,Y,N,219.15,[11N 2Y ],246.1050,0.1230
Y,N,N,Y,Y,Y,Y,N,N,N,N,217.47,[11N 2N 3N 10N ],213.2550,0.0194
Y,N,Y,N,N,Y,Y,N,Y,N,N,219.33,[11N 2N 3Y ],230.3188,0.0501
Y,Y,Y,Y,N,N,N,Y,N,N,N,253.53,[11N 2Y ],246.1050,0.0293
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,253.74,[11Y 6Y 10Y ],263.2029,0.0373
Y,Y,N,Y,N,Y,Y,Y,Y,N,N,240.50,[11N 2Y ],246.1050,0.0233
Y,N,Y,N,Y,N,N,N,N,Y,N,217.93,[11N 2N 3Y ],230.3188,0.0568
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,254.24,[11N 2Y ],246.1050,0.0320
Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,232.98,[11Y 6N 5Y ],258.1057,0.1078
Y,Y,Y,N,N,N,Y,N,Y,N,N,240.16,[11N 2Y ],246.1050,0.0248
Y,Y,N,N,Y,Y,Y,Y,N,N,N,228.56,[11N 2Y ],246.1050,0.0768
Y,Y,Y,N,Y,N,N,Y,N,Y,Y,247.61,[11Y 6N 5Y ],258.1057,0.0424
Y,N,N,N,Y,Y,Y,N,N,N,N,206.62,[11N 2N 3N 10N ],213.2550,0.0321
Y,N,Y,Y,N,Y,Y,N,Y,N,N,228.27,[11N 2N 3Y ],230.3188,0.0090
Y,N,Y,Y,Y,N,Y,N,Y,Y,N,228.26,[11N 2N 3Y ],230.3188,0.0090
Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,235.78,[11Y 6Y 10Y ],263.2029,0.1163
Y,Y,Y,Y,Y,Y,N,N,N,N,Y,251.80,[11Y 6Y 10N ],256.7044,0.0195
Y,Y,N,N,N,Y,Y,Y,Y,N,N,229.31,[11N 2Y ],246.1050,0.0732
Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,248.65,[11Y 6Y 10Y ],263.2029,0.0585
Y,N,N,Y,N,N,Y,Y,N,N,N,212.52,[11N 2N 3N 10N ],213.2550,0.0035
Y,N,Y,Y,N,N,Y,Y,Y,N,N,224.99,[11N 2N 3Y ],230.3188,0.0237
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,239.24,[11N 2Y ],246.1050,0.0287
Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,236.89,[11N 2Y ],246.1050,0.0389
Y,Y,N,N,N,N,Y,N,Y,Y,Y,235.12,[11Y 6N 5N 2Y ],254.0917,0.0807
Y,Y,N,N,Y,N,Y,N,Y,Y,N,226.13,[11N 2Y ],246.1050,0.0883
Y,N,Y,Y,N,N,N,Y,N,Y,N,228.65,[11N 2N 3Y ],230.3188,0.0073
Y,N,N,Y,Y,N,Y,N,Y,N,N,211.59,[11N 2N 3N 10N ],213.2550,0.0079
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,251.13,[11N 2Y ],246.1050,0.0200
Y,Y,N,Y,N,Y,Y,Y,N,N,N,237.69,[11N 2Y ],246.1050,0.0354
Y,Y,N,Y,N,N,Y,N,Y,Y,Y,246.39,[11Y 6N 5N 2Y ],254.0917,0.0313
Y,Y,N,Y,N,N,Y,N,Y,Y,N,233.67,[11N 2Y ],246.1050,0.0532
Y,N,N,Y,Y,Y,N,N,N,N,Y,264.51,[11Y 6Y 10N ],256.7044,0.0295
Y,N,Y,Y,Y,Y,N,N,N,Y,N,226.75,[11N 2N 3Y ],230.3188,0.0157
Y,N,N,Y,N,Y,N,N,N,N,N,218.15,[11N 2N 3N 10N ],213.2550,0.0224
Y,N,Y,Y,N,Y,Y,N,Y,N,Y,248.71,[11Y 6Y 10N ],256.7044,0.0321
Y,Y,Y,N,N,Y,Y,N,N,N,N,246.48,[11N 2Y ],246.1050,0.0015
Y,N,N,N,Y,N,N,N,N,N,Y,220.80,[11Y 6N 5Y ],258.1057,0.1690
Y,N,Y,N,Y,N,Y,Y,N,N,Y,237.41,[11Y 6N 5Y ],258.1057,0.0872
Y,Y,Y,Y,N,Y,Y,N,N,Y,N,251.52,[11N 2Y ],246.1050,0.0215
Y,Y,Y,N,Y,Y,N,Y,N,N,Y,252.82,[11Y 6Y 10N ],256.7044,0.0154
Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,259.26,[11Y 6N 5Y ],258.1057,0.0045
Y,Y,N,N,Y,N,N,Y,N,Y,N,225.69,[11N 2Y ],246.1050,0.0905
Y,N,N,N,N,Y,Y,N,Y,N,N,202.63,[11N 2N 3N 10N ],213.2550,0.0524
Y,N,N,Y,N,N,N,Y,N,Y,Y,247.37,[11Y 6N 5N 2N ],249.1471,0.0072
Y,N,Y,N,Y,N,Y,Y,Y,Y,N,223.42,[11N 2N 3Y ],230.3188,0.0309
Y,N,N,N,Y,Y,Y,N,Y,Y,N,204.96,[11N 2N 3N 10Y ],214.6483,0.0473
Y,Y,N,N,N,Y,Y,Y,N,N,Y,235.85,[11Y 6Y 10N ],256.7044,0.0884
Y,N,N,Y,N,Y,Y,Y,Y,N,Y,263.57,[11Y 6Y 10N ],256.7044,0.0260
Y,Y,Y,N,N,Y,Y,N,Y,N,N,245.20,[11N 2Y ],246.1050,0.0037
Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,267.17,[11Y 6Y 10N ],256.7044,0.0392
Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,234.45,[11Y 6Y 10Y ],263.2029,0.1226
Y,Y,Y,N,N,N,Y,N,N,N,Y,252.84,[11Y 6N 5N 2Y ],254.0917,0.0050
Y,N,N,Y,N,Y,Y,N,Y,Y,N,213.60,[11N 2N 3N 10Y ],214.6483,0.0049
Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,263.58,[11Y 6Y 10N ],256.7044,0.0261
Y,N,N,Y,N,Y,Y,N,Y,Y,N,215.94,[11N 2N 3N 10Y ],214.6483,0.0060
Y,Y,N,N,Y,N,Y,N,Y,N,N,226.70,[11N 2Y ],246.1050,0.0856
Y,N,Y,Y,N,N,Y,Y,N,N,Y,249.79,[11Y 6N 5N 2N ],249.1471,0.0026
Y,N,Y,N,Y,N,N,Y,N,Y,Y,234.61,[11Y 6N 5Y ],258.1057,0.1001
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,219.77,[11N 2N 3Y ],230.3188,0.0480
Y,Y,N,Y,N,Y,Y,N,N,Y,Y,250.44,[11Y 6Y 10Y ],263.2029,0.0510
Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,252.37,[11Y 6N 5Y ],258.1057,0.0227
Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,249.13,[11Y 6Y 10Y ],263.2029,0.0565
