OperatingSystemCharacteristics,SQLITE_SECURE_DELETE,ChooseSQLITE_TEMP_STORE,SQLITE_TEMP_STOREzero,SQLITE_TEMP_STOREone,SQLITE_TEMP_STOREtwo,SQLITE_TEMP_STOREthree,EnableFeatures,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,DisableFeatures,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,OmitFeatures,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,Options,SetAutoVacuum,AutoVacuumOff,AutoVacuumOn,SetCacheSize,StandardCacheSize,LowerCacheSize,HigherCacheSize,LockingMode,ExclusiveLock,NormalLockingMode,PageSize,StandardPageSize,LowerPageSize,HigherPageSize,HighestPageSize,Performance,[DomFlist],DomEst,RelErr
Y,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,14.27990747,[6N 22N 26Y 3Y ],14.5322,0.0177
Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,14.34592096,[6Y ],15.0928,0.0521
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,13.76046853,[6N 22Y ],13.9214,0.0117
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,14.29778185,[6Y ],15.0928,0.0556
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,14.3139291,[6N 22N 26N 3Y ],14.2914,0.0016
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,13.94448168,[6Y ],15.0928,0.0824
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,13.54234914,[6N 22Y ],13.9214,0.0280
Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,14.44081162,[6Y ],15.0928,0.0452
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,14.04076001,[6N 22N 26N 3Y ],14.2914,0.0179
Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,13.88342308,[6N 22N 26Y 3Y ],14.5322,0.0467
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,13.93568235,[6N 22N 26Y 3Y ],14.5322,0.0428
Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,14.14850323,[6N 22N 26Y 3Y ],14.5322,0.0271
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,14.16419357,[6N 22N 26Y 3Y ],14.5322,0.0260
Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,13.77366453,[6N 22N 26Y 3Y ],14.5322,0.0551
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,14.42056383,[6Y ],15.0928,0.0466
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.39457358,[6N 22N 26Y 3Y ],14.5322,0.1136
Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,15.94136766,[6N 22N 26Y 3Y ],14.5322,0.0884
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.05409836,[6N 22Y ],13.9214,0.1328
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,16.02078256,[6N 22N 26Y 3Y ],14.5322,0.0929
Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,15.41854443,[6N 22Y ],13.9214,0.0971
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.16675866,[6N 22Y ],13.9214,0.1389
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,16.3155961,[6N 22N 26Y 3Y ],14.5322,0.1093
Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,16.20824795,[6Y ],15.0928,0.0688
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.25479606,[6Y ],15.0928,0.0715
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,16.12674637,[6Y ],15.0928,0.0641
Y,N,Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,16.15671219,[6N 22Y ],13.9214,0.1384
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.37471925,[6N 22Y ],13.9214,0.1498
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,15.75885754,[6N 22N 26Y 3Y ],14.5322,0.0778
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,16.51125921,[6N 22N 26N 3Y ],14.2914,0.1344
Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,16.20594642,[6N 22N 26N 3Y ],14.2914,0.1181
Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.30329523,[6Y ],15.0928,0.0742
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.40281628,[6N 22N 26Y 3Y ],14.5322,0.1140
Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,N,16.12851034,[6N 22N 26N 3N ],14.8386,0.0800
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.25904774,[6N 22Y ],13.9214,0.1438
Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,16.27112871,[6N 22N 26N 3Y ],14.2914,0.1217
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.94398314,[6Y ],15.0928,0.0534
Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,15.8977786,[6N 22Y ],13.9214,0.1243
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.24432392,[6N 22N 26Y 3Y ],14.5322,0.0467
Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,15.80690526,[6Y ],15.0928,0.0452
Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.87110576,[6N 22Y ],13.9214,0.1228
Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,15.75906376,[6N 22Y ],13.9214,0.1166
Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.08235211,[6N 22Y ],13.9214,0.1344
Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,15.63468587,[6Y ],15.0928,0.0347
Y,N,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,16.13159519,[6Y ],15.0928,0.0644
Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,16.12785751,[6Y ],15.0928,0.0642
Y,N,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,15.68831099,[6N 22Y ],13.9214,0.1126
Y,N,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,16.09092984,[6Y ],15.0928,0.0620
Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.73454455,[6Y ],15.0928,0.0408
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,15.81551018,[6N 22Y ],13.9214,0.1198
Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.11868973,[6N 22N 26N 3Y ],14.2914,0.1134
Y,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,15.54896144,[6Y ],15.0928,0.0293
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,15.94993085,[6N 22Y ],13.9214,0.1272
Y,N,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.90440353,[6N 22Y ],13.9214,0.1247
Y,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,15.86532599,[6N 22Y ],13.9214,0.1225
Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.03035529,[6Y ],15.0928,0.0585
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,16.06047514,[6Y ],15.0928,0.0602
Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,15.69026894,[6N 22N 26Y 3Y ],14.5322,0.0738
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,15.9445142,[6N 22Y ],13.9214,0.1269
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,16.16979091,[6N 22Y ],13.9214,0.1390
Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,16.19423902,[6Y ],15.0928,0.0680
Y,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.72062837,[6N 22N 26Y 3Y ],14.5322,0.0756
Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,16.28245614,[6N 22Y ],13.9214,0.1450
Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,16.01044844,[6N 22N 26Y 3Y ],14.5322,0.0923
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,15.75774796,[6N 22N 26Y 3Y ],14.5322,0.0778
Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.98614337,[6Y ],15.0928,0.0559
Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,15.56506286,[6Y ],15.0928,0.0303
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,16.26308183,[6N 22N 26Y 3Y ],14.5322,0.1064
Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.19475781,[6N 22N 26N 3Y ],14.2914,0.1175
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,15.66009761,[6N 22N 26Y 3Y ],14.5322,0.0720
Y,N,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,15.46426624,[6Y ],15.0928,0.0240
Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,15.81288495,[6N 22Y ],13.9214,0.1196
Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,16.10221386,[6N 22N 26N 3Y ],14.2914,0.1125
Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.96794209,[6N 22N 26N 3N ],14.8386,0.0707
Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,15.39619914,[6N 22N 26Y 3Y ],14.5322,0.0561
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,15.34894061,[6Y ],15.0928,0.0167
Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,15.94638236,[6N 22Y ],13.9214,0.1270
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,15.72271891,[6N 22Y ],13.9214,0.1146
Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,15.83827845,[6N 22N 26Y 3Y ],14.5322,0.0825
Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,16.04628455,[6N 22Y ],13.9214,0.1324
Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,15.80195796,[6N 22N 26Y 3Y ],14.5322,0.0804
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.92324735,[6N 22Y ],13.9214,0.1257
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,15.12268987,[6N 22Y ],13.9214,0.0794
Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,15.87772684,[6N 22N 26N 3Y ],14.2914,0.0999
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,16.16935809,[6N 22N 26N 3Y ],14.2914,0.1161
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.09498508,[6N 22Y ],13.9214,0.1350
Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.14184751,[6N 22N 26Y 3Y ],14.5322,0.0997
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.05575679,[6N 22Y ],13.9214,0.1329
Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.64674706,[6Y ],15.0928,0.0354
