HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS1K,PS4K,PS8K,PS16K,PS32K,CACHESIZE,CS32MB,CS16MB,CS64MB,CS512MB,Performance,[DomFlist],DomEst,RelErr
N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5230,[1N 3N 9N ],0.6334,0.2111
N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5439,[1N 3Y 4N ],1.5466,1.8436
N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,0.5113,[1N 3Y 4Y ],1.0071,0.9697
Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,20.0148,[1Y 13N 12Y ],20.8271,0.0406
N,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,1.2733,[1N 3Y 4N ],1.5466,0.2147
N,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,2.4045,[1N 3N 9N ],0.6334,0.7366
N,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,0.7511,[1N 3Y 4Y ],1.0071,0.3408
Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,6.5015,[1Y 13N 12N 11N ],4.9055,0.2455
N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4756,[1N 3N 9N ],0.6334,0.3318
Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0347,[1Y 13N 12N 11N ],4.9055,1.4109
N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,0.9425,[1N 3N 9N ],0.6334,0.3280
Y,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5278,[1Y 13N 12N 11N ],4.9055,0.2485
Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,10.7422,[1Y 13N 12N 11Y ],10.8250,0.0077
Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,2.0726,[1Y 13N 12N 11N ],4.9055,1.3668
N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,0.6500,[1N 3N 9N ],0.6334,0.0255
N,N,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,0.9259,[1N 3Y 4Y ],1.0071,0.0877
N,Y,N,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,1.2569,[1N 3N 9N ],0.6334,0.4961
Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8457,[1Y 13N 12N 11N ],4.9055,0.1608
N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,0.6450,[1N 3N 9N ],0.6334,0.0180
N,Y,Y,N,Y,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,2.4068,[1N 3Y 4N ],1.5466,0.3574
Y,N,Y,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,37.7537,[1Y 13Y ],38.5585,0.0213
Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8466,[1Y 13N 12N 11N ],4.9055,0.1610
Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,2.0428,[1Y 13N 12N 11N ],4.9055,1.4014
N,N,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,N,Y,N,N,0.9273,[1N 3Y 4N ],1.5466,0.6679
N,N,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,0.5161,[1N 3N 9N ],0.6334,0.2273
N,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,0.4640,[1N 3Y 4N ],1.5466,2.3333
N,N,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,0.4645,[1N 3N 9N ],0.6334,0.3636
Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,2.0378,[1Y 13N 12N 11N ],4.9055,1.4073
Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.9381,[1Y 13N 12N 11Y ],10.8250,0.0103
N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7572,[1N 3N 9N ],0.6334,0.1635
N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3870,[1N 3N 9Y ],0.4462,0.1528
N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5127,[1N 3Y 4Y ],1.0071,0.9643
Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,38.9308,[1Y 13Y ],38.5585,0.0096
N,Y,Y,N,Y,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,2.3921,[1N 3Y 4N ],1.5466,0.3534
N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,0.6438,[1N 3Y 4N ],1.5466,1.4024
Y,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.7335,[1Y 13N 12N 11Y ],10.8250,0.0085
Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8422,[1Y 13N 12N 11N ],4.9055,0.1603
Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8326,[1Y 13N 12N 11N ],4.9055,0.1590
Y,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,38.9881,[1Y 13Y ],38.5585,0.0110
Y,Y,Y,N,Y,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,10.9396,[1Y 13N 12N 11Y ],10.8250,0.0105
Y,N,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,20.0268,[1Y 13N 12Y ],20.8271,0.0400
N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,0.5206,[1N 3N 9N ],0.6334,0.2167
N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,0.5059,[1N 3N 9N ],0.6334,0.2520
Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,3.2834,[1Y 13N 12N 11N ],4.9055,0.4940
Y,N,Y,N,N,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,19.9824,[1Y 13N 12Y ],20.8271,0.0423
N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,0.5172,[1N 3N 9Y ],0.4462,0.1374
Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0606,[1Y 13N 12N 11N ],4.9055,1.3806
N,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,1.3097,[1N 3N 9N ],0.6334,0.5164
Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8387,[1Y 13N 12N 11N ],4.9055,0.1598
Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,37.5558,[1Y 13Y ],38.5585,0.0267
Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5306,[1Y 13N 12N 11N ],4.9055,0.2488
N,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,0.7822,[1N 3Y 4N ],1.5466,0.9773
N,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,0.3633,[1N 3N 9Y ],0.4462,0.2280
Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0569,[1Y 13N 12N 11N ],4.9055,1.3849
N,N,N,N,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6366,[1N 3N 9N ],0.6334,0.0050
N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,0.5204,[1N 3Y 4N ],1.5466,1.9720
N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5278,[1N 3N 9N ],0.6334,0.2001
N,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9315,[1N 3Y 4Y ],1.0071,0.0812
Y,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,2.0279,[1Y 13N 12N 11N ],4.9055,1.4190
N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,1.2565,[1N 3Y 4N ],1.5466,0.2309
N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,0.5219,[1N 3Y 4Y ],1.0071,0.9297
N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6403,[1N 3N 9N ],0.6334,0.0108
Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,2.0730,[1Y 13N 12N 11N ],4.9055,1.3664
Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5344,[1Y 13N 12N 11N ],4.9055,0.2493
Y,Y,N,N,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,21.2739,[1Y 13N 12Y ],20.8271,0.0210
Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,21.2674,[1Y 13N 12Y ],20.8271,0.0207
Y,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,19.9468,[1Y 13N 12Y ],20.8271,0.0441
N,Y,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,1.3044,[1N 3N 9N ],0.6334,0.5144
Y,N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2605,[1Y 13N 12N 11N ],4.9055,0.5045
Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,3.2520,[1Y 13N 12N 11N ],4.9055,0.5085
N,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4533,[1N 3N 9N ],0.6334,0.3973
N,Y,N,N,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,1.3077,[1N 3N 9N ],0.6334,0.5156
N,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7732,[1N 3N 9N ],0.6334,0.1808
Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,3.2549,[1Y 13N 12N 11N ],4.9055,0.5071
N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,0.7569,[1N 3N 9N ],0.6334,0.1632
Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,5.8613,[1Y 13N 12N 11N ],4.9055,0.1631
Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,6.5121,[1Y 13N 12N 11N ],4.9055,0.2467
N,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5405,[1N 3Y 4N ],1.5466,1.8615
Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0325,[1Y 13N 12N 11N ],4.9055,1.4135
N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,0.4997,[1N 3N 9N ],0.6334,0.2676
Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,19.9770,[1Y 13N 12Y ],20.8271,0.0426
Y,Y,N,N,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,10.8897,[1Y 13N 12N 11Y ],10.8250,0.0059
Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,10.7320,[1Y 13N 12N 11Y ],10.8250,0.0087
N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6384,[1N 3N 9N ],0.6334,0.0078
N,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,0.5003,[1N 3Y 4N ],1.5466,2.0914
N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,0.7547,[1N 3Y 4Y ],1.0071,0.3344
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,10.9401,[1Y 13N 12N 11Y ],10.8250,0.0105
N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5773,[1N 3N 9Y ],0.4462,0.2272
N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,1.2515,[1N 3Y 4N ],1.5466,0.2358
Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,3.3033,[1Y 13N 12N 11N ],4.9055,0.4850
N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4542,[1N 3Y 4Y ],1.0071,1.2173
N,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.4523,[1N 3N 9N ],0.6334,0.4004
Y,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,6.5250,[1Y 13N 12N 11N ],4.9055,0.2482
N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,0.7475,[1N 3Y 4N ],1.5466,1.0691
N,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,2.1859,[1N 3N 9N ],0.6334,0.7102
N,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,0.9321,[1N 3N 9N ],0.6334,0.3205
N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5288,[1N 3Y 4N ],1.5466,1.9248
Y,N,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,6.5404,[1Y 13N 12N 11N ],4.9055,0.2500
Y,Y,Y,Y,N,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,21.2230,[1Y 13N 12Y ],20.8271,0.0187
N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5764,[1N 3N 9Y ],0.4462,0.2260
Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.7450,[1Y 13N 12N 11Y ],10.8250,0.0074
Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,2.0217,[1Y 13N 12N 11N ],4.9055,1.4264
Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8457,[1Y 13N 12N 11N ],4.9055,0.1608
N,N,N,Y,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,0.5127,[1N 3N 9N ],0.6334,0.2354
N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4617,[1N 3Y 4N ],1.5466,2.3499
N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,0.9207,[1N 3Y 4N ],1.5466,0.6799
N,Y,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,Y,2.1022,[1N 3Y 4N ],1.5466,0.2643
N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9533,[1N 3N 9N ],0.6334,0.3356
Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,6.4975,[1Y 13N 12N 11N ],4.9055,0.2450
N,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,0.3677,[1N 3Y 4Y ],1.0071,1.7389
Y,N,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,Y,N,N,37.7801,[1Y 13Y ],38.5585,0.0206
N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,2.1594,[1N 3N 9N ],0.6334,0.7067
Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,38.9345,[1Y 13Y ],38.5585,0.0097
Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0802,[1Y 13N 12N 11N ],4.9055,1.3582
N,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5155,[1N 3N 9N ],0.6334,0.2287
N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,0.5022,[1N 3N 9Y ],0.4462,0.1116
Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8306,[1Y 13N 12N 11N ],4.9055,0.1587
N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,0.3676,[1N 3Y 4N ],1.5466,3.2074
N,N,N,N,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,0.6326,[1N 3N 9N ],0.6334,0.0013
N,Y,N,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7437,[1N 3N 9N ],0.6334,0.1483
N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6435,[1N 3N 9N ],0.6334,0.0157
N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,0.5802,[1N 3Y 4N ],1.5466,1.6657
N,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9250,[1N 3Y 4N ],1.5466,0.6721
N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5681,[1N 3Y 4N ],1.5466,1.7225
Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,21.1746,[1Y 13N 12Y ],20.8271,0.0164
Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,6.5220,[1Y 13N 12N 11N ],4.9055,0.2479
Y,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5363,[1Y 13N 12N 11N ],4.9055,0.2495
Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,37.6887,[1Y 13Y ],38.5585,0.0231
N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,0.5681,[1N 3Y 4N ],1.5466,1.7225
N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,1.2640,[1N 3N 9N ],0.6334,0.4989
Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,19.9483,[1Y 13N 12Y ],20.8271,0.0441
Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,20.0188,[1Y 13N 12Y ],20.8271,0.0404
Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8231,[1Y 13N 12N 11N ],4.9055,0.1576
Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8407,[1Y 13N 12N 11N ],4.9055,0.1601
N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7528,[1N 3N 9N ],0.6334,0.1586
Y,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,38.9563,[1Y 13Y ],38.5585,0.0102
Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,21.2535,[1Y 13N 12Y ],20.8271,0.0201
Y,N,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5243,[1Y 13N 12N 11N ],4.9055,0.2481
Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2051,[1Y 13N 12N 11N ],4.9055,0.5305
Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,38.8715,[1Y 13Y ],38.5585,0.0081
Y,N,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,10.7454,[1Y 13N 12N 11Y ],10.8250,0.0074
N,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7403,[1N 3N 9N ],0.6334,0.1444
Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,5.8299,[1Y 13N 12N 11N ],4.9055,0.1586
Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8617,[1Y 13N 12N 11N ],4.9055,0.1631
Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8605,[1Y 13N 12N 11N ],4.9055,0.1630
N,Y,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N,1.2525,[1N 3N 9N ],0.6334,0.4943
Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,38.9012,[1Y 13Y ],38.5585,0.0088
Y,N,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,37.8427,[1Y 13Y ],38.5585,0.0189
N,Y,N,Y,N,N,N,Y,N,N,N,Y,N,Y,Y,N,N,N,1.2526,[1N 3N 9N ],0.6334,0.4943
N,N,N,Y,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,0.6457,[1N 3N 9N ],0.6334,0.0190
Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,38.8937,[1Y 13Y ],38.5585,0.0086
N,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,0.7476,[1N 3Y 4Y ],1.0071,0.3471
N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5061,[1N 3N 9N ],0.6334,0.2515
N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,0.5215,[1N 3N 9N ],0.6334,0.2146
N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,2.1619,[1N 3N 9N ],0.6334,0.7070
N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,0.5131,[1N 3N 9N ],0.6334,0.2345
N,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3683,[1N 3N 9Y ],0.4462,0.2114
N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,0.3815,[1N 3Y 4Y ],1.0071,1.6398
N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,2.1547,[1N 3Y 4Y ],1.0071,0.5326
Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,5.8563,[1Y 13N 12N 11N ],4.9055,0.1624
N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5189,[1N 3N 9N ],0.6334,0.2207
Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,10.9550,[1Y 13N 12N 11Y ],10.8250,0.0119
Y,Y,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,39.0525,[1Y 13Y ],38.5585,0.0126
N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,0.5701,[1N 3Y 4N ],1.5466,1.7129
N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,0.5202,[1N 3N 9N ],0.6334,0.2176
