time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,Performance,[DomFlist],DomEst,RelErr
Y,N,N,Y,N,N,Y,Y,Y,N,N,214.25,[3N 2N 10N ],207.1050,0.0333
Y,Y,N,N,Y,N,N,N,N,N,N,232.20,[3N 2Y 5Y ],234.7100,0.0108
Y,N,N,Y,Y,N,Y,Y,N,Y,Y,260.82,[3N 2N 10Y ],215.9550,0.1720
Y,N,N,N,N,Y,Y,Y,Y,N,Y,217.65,[3N 2N 10N ],207.1050,0.0484
Y,Y,Y,N,N,N,N,N,N,Y,N,234.87,[3Y 2Y 4N 6N ],243.3400,0.0361
Y,N,N,Y,Y,N,Y,Y,Y,N,N,214.15,[3N 2N 10N ],207.1050,0.0329
Y,N,N,N,Y,Y,N,N,N,Y,Y,214.24,[3N 2N 10Y ],215.9550,0.0080
Y,N,N,N,Y,Y,Y,N,Y,N,Y,216.30,[3N 2N 10N ],207.1050,0.0425
Y,N,Y,N,N,Y,N,N,N,Y,Y,231.62,[3Y 2N 11Y ],245.2733,0.0589
Y,N,N,N,Y,Y,Y,N,Y,Y,Y,218.40,[3N 2N 10Y ],215.9550,0.0112
Y,N,N,N,Y,Y,Y,Y,Y,N,N,205.71,[3N 2N 10N ],207.1050,0.0068
Y,Y,Y,N,Y,N,N,N,N,Y,Y,247.80,[3Y 2Y 4N 6N ],243.3400,0.0180
Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,250.62,[3Y 2Y 4Y ],255.2233,0.0184
Y,Y,N,N,N,N,Y,Y,N,Y,Y,232.27,[3N 2Y 5N ],229.5950,0.0115
Y,N,Y,N,Y,N,Y,N,Y,N,Y,232.47,[3Y 2N 11Y ],245.2733,0.0551
Y,Y,N,N,Y,N,Y,N,Y,N,N,226.70,[3N 2Y 5Y ],234.7100,0.0353
Y,N,Y,N,N,N,Y,Y,N,N,N,220.42,[3Y 2N 11N 9N ],223.7750,0.0152
Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,251.98,[3Y 2Y 4N 6Y ],249.1750,0.0111
Y,Y,Y,Y,N,N,N,N,N,N,N,244.30,[3Y 2Y 4Y ],255.2233,0.0447
Y,N,N,N,Y,N,Y,Y,Y,N,N,200.82,[3N 2N 10N ],207.1050,0.0313
Y,N,N,Y,N,N,N,Y,N,Y,Y,247.37,[3N 2N 10Y ],215.9550,0.1270
Y,N,N,Y,N,Y,Y,N,Y,N,N,214.38,[3N 2N 10N ],207.1050,0.0339
Y,N,N,N,Y,N,Y,N,Y,N,N,201.55,[3N 2N 10N ],207.1050,0.0276
Y,Y,Y,Y,Y,Y,N,Y,N,N,N,254.89,[3Y 2Y 4Y ],255.2233,0.0013
Y,N,N,Y,N,N,Y,N,Y,Y,N,215.85,[3N 2N 10Y ],215.9550,0.0005
Y,Y,N,Y,Y,N,Y,N,Y,Y,N,234.55,[3N 2Y 5Y ],234.7100,0.0007
Y,Y,N,N,N,N,N,N,N,Y,Y,228.30,[3N 2Y 5N ],229.5950,0.0057
Y,Y,Y,N,N,Y,Y,N,N,Y,Y,250.67,[3Y 2Y 4N 6Y ],249.1750,0.0060
Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,250.48,[3Y 2Y 4N 6Y ],249.1750,0.0052
Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,255.47,[3Y 2Y 4Y ],255.2233,0.0010
Y,N,N,N,Y,Y,Y,Y,N,N,N,204.51,[3N 2N 10N ],207.1050,0.0127
Y,N,N,Y,Y,N,N,N,N,Y,N,208.99,[3N 2N 10Y ],215.9550,0.0333
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,232.47,[3Y 2N 11Y ],245.2733,0.0551
Y,Y,N,N,N,N,Y,N,Y,Y,Y,232.18,[3N 2Y 5N ],229.5950,0.0111
Y,N,N,Y,N,Y,Y,Y,N,N,Y,267.17,[3N 2N 10N ],207.1050,0.2248
Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,218.50,[3N 2N 10Y ],215.9550,0.0116
Y,Y,N,Y,N,N,Y,N,N,N,Y,253.98,[3N 2Y 5N ],229.5950,0.0960
Y,Y,Y,Y,N,N,Y,N,N,Y,N,247.77,[3Y 2Y 4Y ],255.2233,0.0301
Y,Y,N,Y,Y,Y,N,Y,N,Y,N,238.46,[3N 2Y 5Y ],234.7100,0.0157
Y,N,Y,Y,Y,N,Y,N,Y,N,N,227.75,[3Y 2N 11N 9Y ],222.9850,0.0209
Y,Y,Y,N,N,N,Y,N,Y,N,Y,249.99,[3Y 2Y 4N 6N ],243.3400,0.0266
Y,N,Y,N,N,Y,Y,Y,N,Y,Y,232.99,[3Y 2N 11Y ],245.2733,0.0527
Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,262.11,[3Y 2Y 4Y ],255.2233,0.0263
Y,N,Y,Y,Y,Y,Y,N,N,Y,N,231.77,[3Y 2N 11N 9N ],223.7750,0.0345
Y,N,N,Y,Y,Y,Y,Y,N,N,N,214.48,[3N 2N 10N ],207.1050,0.0344
Y,N,Y,N,N,Y,Y,N,Y,N,N,219.33,[3Y 2N 11N 9Y ],222.9850,0.0167
Y,N,Y,N,Y,N,N,Y,N,N,Y,234.38,[3Y 2N 11Y ],245.2733,0.0465
Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,231.33,[3Y 2N 11N 9Y ],222.9850,0.0361
Y,Y,Y,N,Y,Y,N,Y,N,Y,N,240.21,[3Y 2Y 4N 6Y ],249.1750,0.0373
Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,248.70,[3N 2Y 5N ],229.5950,0.0768
Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,253.65,[3Y 2Y 4Y ],255.2233,0.0062
Y,Y,Y,Y,N,Y,Y,N,N,N,Y,267.28,[3Y 2Y 4Y ],255.2233,0.0451
Y,Y,N,N,Y,N,Y,N,N,Y,Y,232.49,[3N 2Y 5Y ],234.7100,0.0095
Y,Y,Y,N,Y,N,Y,N,N,N,N,244.49,[3Y 2Y 4N 6N ],243.3400,0.0047
Y,N,Y,Y,N,N,Y,N,Y,N,N,227.13,[3Y 2N 11N 9Y ],222.9850,0.0182
Y,N,N,Y,Y,Y,N,N,N,N,Y,264.51,[3N 2N 10N ],207.1050,0.2170
Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,251.00,[3Y 2Y 4Y ],255.2233,0.0168
Y,N,Y,N,Y,N,Y,N,Y,Y,Y,233.23,[3Y 2N 11Y ],245.2733,0.0516
Y,N,N,Y,N,Y,Y,N,N,N,Y,265.69,[3N 2N 10N ],207.1050,0.2205
Y,Y,N,N,N,N,Y,N,N,Y,Y,230.47,[3N 2Y 5N ],229.5950,0.0038
Y,Y,Y,Y,N,N,Y,N,N,Y,Y,261.90,[3Y 2Y 4Y ],255.2233,0.0255
Y,Y,Y,N,Y,N,Y,N,Y,N,Y,249.44,[3Y 2Y 4N 6N ],243.3400,0.0245
Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,252.58,[3Y 2Y 4Y ],255.2233,0.0105
Y,Y,Y,Y,N,Y,Y,N,N,Y,N,251.52,[3Y 2Y 4Y ],255.2233,0.0147
Y,Y,N,N,Y,Y,Y,N,Y,N,Y,236.64,[3N 2Y 5Y ],234.7100,0.0082
Y,N,N,Y,Y,N,N,Y,N,N,N,216.84,[3N 2N 10N ],207.1050,0.0449
Y,N,Y,N,N,N,Y,N,Y,N,N,218.82,[3Y 2N 11N 9Y ],222.9850,0.0190
Y,Y,N,Y,N,Y,Y,N,Y,Y,N,240.99,[3N 2Y 5N ],229.5950,0.0473
Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,248.63,[3N 2Y 5N ],229.5950,0.0766
Y,Y,N,Y,N,N,Y,N,Y,Y,N,237.44,[3N 2Y 5N ],229.5950,0.0330
Y,N,Y,N,N,Y,Y,Y,N,Y,N,220.21,[3Y 2N 11N 9N ],223.7750,0.0162
Y,N,Y,N,N,Y,Y,N,N,N,Y,234.42,[3Y 2N 11Y ],245.2733,0.0463
Y,N,Y,N,N,N,Y,N,N,N,Y,234.87,[3Y 2N 11Y ],245.2733,0.0443
Y,Y,N,N,N,Y,Y,N,Y,N,Y,235.51,[3N 2Y 5N ],229.5950,0.0251
Y,N,Y,Y,N,Y,N,Y,N,Y,N,226.57,[3Y 2N 11N 9N ],223.7750,0.0123
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,248.58,[3Y 2N 11Y ],245.2733,0.0133
Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,266.54,[3N 2N 10Y ],215.9550,0.1898
Y,N,N,Y,Y,Y,N,Y,N,N,N,212.71,[3N 2N 10N ],207.1050,0.0264
Y,N,Y,N,Y,Y,Y,N,Y,Y,N,222.56,[3Y 2N 11N 9Y ],222.9850,0.0019
Y,N,Y,N,N,Y,Y,Y,Y,N,Y,234.25,[3Y 2N 11Y ],245.2733,0.0471
Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,237.36,[3Y 2N 11Y ],245.2733,0.0333
Y,N,N,Y,N,N,N,N,N,Y,N,207.75,[3N 2N 10Y ],215.9550,0.0395
Y,Y,N,Y,N,Y,N,Y,N,Y,Y,245.56,[3N 2Y 5N ],229.5950,0.0650
Y,Y,Y,Y,N,N,N,Y,N,N,Y,264.99,[3Y 2Y 4Y ],255.2233,0.0369
Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,251.25,[3Y 2N 11Y ],245.2733,0.0238
Y,Y,N,N,Y,Y,Y,Y,N,N,Y,256.23,[3N 2Y 5Y ],234.7100,0.0840
Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,246.16,[3Y 2Y 4N 6Y ],249.1750,0.0122
Y,Y,Y,Y,N,Y,N,Y,N,N,Y,266.45,[3Y 2Y 4Y ],255.2233,0.0421
Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,261.36,[3Y 2Y 4Y ],255.2233,0.0235
Y,Y,Y,Y,N,Y,Y,N,Y,N,N,249.12,[3Y 2Y 4Y ],255.2233,0.0245
Y,Y,N,N,Y,N,N,N,N,N,Y,256.22,[3N 2Y 5Y ],234.7100,0.0840
Y,N,N,N,Y,Y,N,Y,N,Y,N,201.97,[3N 2N 10Y ],215.9550,0.0692
Y,Y,Y,Y,N,N,Y,N,Y,N,N,251.58,[3Y 2Y 4Y ],255.2233,0.0145
Y,N,Y,Y,N,N,Y,N,Y,Y,Y,251.24,[3Y 2N 11Y ],245.2733,0.0237
Y,Y,Y,N,N,N,N,Y,N,N,N,242.92,[3Y 2Y 4N 6N ],243.3400,0.0017
Y,N,Y,Y,Y,N,Y,Y,Y,N,N,229.56,[3Y 2N 11N 9Y ],222.9850,0.0286
Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,264.93,[3Y 2Y 4Y ],255.2233,0.0366
Y,Y,N,N,N,Y,Y,N,N,Y,Y,235.70,[3N 2Y 5N ],229.5950,0.0259
Y,N,Y,Y,Y,Y,Y,Y,N,N,N,222.63,[3Y 2N 11N 9N ],223.7750,0.0051
Y,N,N,Y,N,N,Y,N,N,N,N,214.72,[3N 2N 10N ],207.1050,0.0355
Y,N,N,N,N,N,Y,N,N,Y,Y,214.37,[3N 2N 10Y ],215.9550,0.0074
Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,250.28,[3Y 2Y 4N 6N ],243.3400,0.0277
Y,Y,N,Y,Y,N,Y,Y,N,N,N,240.62,[3N 2Y 5Y ],234.7100,0.0246
Y,Y,N,Y,Y,N,Y,N,Y,N,Y,247.79,[3N 2Y 5Y ],234.7100,0.0528
Y,Y,N,Y,N,N,N,N,N,Y,N,230.17,[3N 2Y 5N ],229.5950,0.0025
Y,Y,N,Y,N,N,N,Y,N,N,N,238.62,[3N 2Y 5N ],229.5950,0.0378
Y,N,Y,N,N,N,N,N,N,Y,N,216.40,[3Y 2N 11N 9N ],223.7750,0.0341
Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,245.22,[3Y 2Y 4N 6N ],243.3400,0.0077
Y,Y,N,N,Y,Y,N,N,N,Y,N,223.13,[3N 2Y 5Y ],234.7100,0.0519
Y,Y,N,Y,Y,N,Y,N,N,Y,Y,249.68,[3N 2Y 5Y ],234.7100,0.0600
Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,252.37,[3N 2Y 5Y ],234.7100,0.0700
Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,242.50,[3N 2Y 5Y ],234.7100,0.0321
Y,N,Y,N,N,Y,N,Y,N,Y,Y,231.63,[3Y 2N 11Y ],245.2733,0.0589
Y,Y,N,N,N,N,Y,Y,Y,Y,Y,237.90,[3N 2Y 5N ],229.5950,0.0349
Y,Y,Y,N,N,Y,Y,N,N,Y,N,240.34,[3Y 2Y 4N 6Y ],249.1750,0.0368
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,232.52,[3Y 2N 11N 9Y ],222.9850,0.0410
Y,N,Y,Y,N,N,Y,Y,N,Y,N,227.19,[3Y 2N 11N 9N ],223.7750,0.0150
Y,N,N,N,Y,N,N,N,N,N,N,208.47,[3N 2N 10N ],207.1050,0.0065
Y,Y,Y,N,N,N,Y,N,Y,Y,Y,250.87,[3Y 2Y 4N 6N ],243.3400,0.0300
Y,Y,N,N,N,Y,N,Y,N,Y,Y,231.89,[3N 2Y 5N ],229.5950,0.0099
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,231.91,[3N 2Y 5Y ],234.7100,0.0121
Y,N,N,Y,Y,Y,N,Y,N,Y,Y,260.77,[3N 2N 10Y ],215.9550,0.1719
Y,N,N,Y,N,Y,Y,Y,Y,N,N,215.47,[3N 2N 10N ],207.1050,0.0388
Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,251.91,[3Y 2N 11Y ],245.2733,0.0263
Y,N,Y,Y,Y,Y,N,Y,N,N,N,229.30,[3Y 2N 11N 9N ],223.7750,0.0241
Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,236.84,[3N 2Y 5Y ],234.7100,0.0090
Y,N,Y,N,N,N,Y,N,Y,Y,Y,236.60,[3Y 2N 11Y ],245.2733,0.0367
Y,N,Y,Y,N,N,N,N,N,Y,Y,244.92,[3Y 2N 11Y ],245.2733,0.0014
Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,234.45,[3N 2Y 5Y ],234.7100,0.0011
Y,Y,N,N,Y,N,Y,N,Y,Y,Y,233.55,[3N 2Y 5Y ],234.7100,0.0050
Y,Y,Y,N,Y,Y,N,N,N,Y,N,239.56,[3Y 2Y 4N 6Y ],249.1750,0.0401
Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,250.86,[3Y 2Y 4Y ],255.2233,0.0174
Y,Y,N,N,N,N,Y,N,Y,N,N,227.78,[3N 2Y 5N ],229.5950,0.0080
Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,264.40,[3N 2N 10Y ],215.9550,0.1832
Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,236.31,[3Y 2N 11Y ],245.2733,0.0379
Y,N,N,Y,Y,Y,Y,N,Y,N,Y,259.69,[3N 2N 10N ],207.1050,0.2025
Y,Y,Y,Y,Y,Y,N,N,N,Y,N,248.54,[3Y 2Y 4Y ],255.2233,0.0269
Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,251.52,[3Y 2N 11Y ],245.2733,0.0248
Y,N,N,Y,Y,N,Y,Y,Y,N,Y,262.48,[3N 2N 10N ],207.1050,0.2110
Y,Y,Y,Y,N,Y,N,N,N,N,N,253.96,[3Y 2Y 4Y ],255.2233,0.0050
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,253.74,[3Y 2Y 4N 6Y ],249.1750,0.0180
Y,Y,N,Y,Y,N,Y,N,N,N,Y,252.43,[3N 2Y 5Y ],234.7100,0.0702
Y,Y,Y,N,N,N,N,Y,N,Y,Y,249.50,[3Y 2Y 4N 6N ],243.3400,0.0247
Y,N,Y,N,N,N,Y,N,N,Y,N,218.97,[3Y 2N 11N 9N ],223.7750,0.0219
Y,Y,Y,N,Y,N,Y,Y,N,N,Y,251.32,[3Y 2Y 4N 6N ],243.3400,0.0318
Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,248.42,[3Y 2N 11Y ],245.2733,0.0127
Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,247.37,[3N 2Y 5Y ],234.7100,0.0512
Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,250.45,[3Y 2N 11Y ],245.2733,0.0207
Y,N,N,Y,N,N,N,N,N,N,Y,220.87,[3N 2N 10N ],207.1050,0.0623
Y,Y,Y,N,N,N,Y,N,N,Y,N,237.75,[3Y 2Y 4N 6N ],243.3400,0.0235
Y,Y,N,N,N,N,Y,Y,N,N,Y,234.70,[3N 2Y 5N ],229.5950,0.0218
Y,N,Y,N,Y,Y,Y,N,N,N,N,232.66,[3Y 2N 11N 9N ],223.7750,0.0382
Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,251.79,[3Y 2N 11Y ],245.2733,0.0259
Y,Y,N,N,N,Y,Y,N,N,Y,N,227.18,[3N 2Y 5N ],229.5950,0.0106
Y,Y,N,Y,N,Y,Y,N,N,N,Y,253.39,[3N 2Y 5N ],229.5950,0.0939
Y,Y,N,Y,N,Y,N,Y,N,N,N,242.55,[3N 2Y 5N ],229.5950,0.0534
Y,N,N,Y,Y,N,Y,Y,N,Y,N,212.45,[3N 2N 10Y ],215.9550,0.0165
Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,264.29,[3N 2N 10Y ],215.9550,0.1829
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,250.60,[3Y 2Y 4N 6Y ],249.1750,0.0057
Y,Y,N,N,Y,Y,Y,N,Y,N,N,224.88,[3N 2Y 5Y ],234.7100,0.0437
Y,N,Y,Y,Y,Y,Y,N,N,N,N,224.51,[3Y 2N 11N 9N ],223.7750,0.0033
Y,N,N,Y,N,N,N,Y,N,Y,N,212.94,[3N 2N 10Y ],215.9550,0.0142
Y,Y,N,Y,Y,N,N,Y,N,N,Y,254.39,[3N 2Y 5Y ],234.7100,0.0774
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,252.45,[3Y 2Y 4Y ],255.2233,0.0110
Y,N,N,Y,N,Y,Y,N,Y,N,Y,261.77,[3N 2N 10N ],207.1050,0.2088
Y,N,N,N,Y,N,N,N,N,Y,N,199.68,[3N 2N 10Y ],215.9550,0.0815
Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,247.31,[3Y 2N 11Y ],245.2733,0.0082
Y,N,N,N,Y,N,Y,Y,Y,Y,N,207.10,[3N 2N 10Y ],215.9550,0.0428
Y,N,N,N,N,N,Y,Y,Y,N,Y,217.55,[3N 2N 10N ],207.1050,0.0480
Y,N,Y,N,N,Y,Y,N,N,Y,Y,234.87,[3Y 2N 11Y ],245.2733,0.0443
Y,N,N,N,Y,Y,Y,N,Y,Y,N,204.96,[3N 2N 10Y ],215.9550,0.0536
Y,Y,N,N,Y,Y,Y,Y,Y,N,N,226.87,[3N 2Y 5Y ],234.7100,0.0346
Y,N,N,N,Y,N,Y,N,Y,N,N,203.56,[3N 2N 10N ],207.1050,0.0174
Y,Y,N,N,Y,N,Y,N,Y,Y,N,224.53,[3N 2Y 5Y ],234.7100,0.0453
Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,266.21,[3Y 2Y 4Y ],255.2233,0.0413
Y,Y,Y,N,N,Y,N,N,N,Y,Y,247.99,[3Y 2Y 4N 6Y ],249.1750,0.0048
Y,N,N,N,N,N,Y,Y,Y,N,N,204.18,[3N 2N 10N ],207.1050,0.0143
Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,249.34,[3Y 2Y 4Y ],255.2233,0.0236
Y,N,N,Y,N,Y,Y,Y,Y,N,N,211.00,[3N 2N 10N ],207.1050,0.0185
Y,N,Y,N,N,Y,Y,N,Y,N,N,219.97,[3Y 2N 11N 9Y ],222.9850,0.0137
Y,N,Y,Y,Y,N,Y,N,N,Y,N,230.57,[3Y 2N 11N 9N ],223.7750,0.0295
Y,Y,Y,N,Y,N,N,Y,N,Y,N,238.70,[3Y 2Y 4N 6N ],243.3400,0.0194
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,263.82,[3Y 2Y 4Y ],255.2233,0.0326
Y,N,N,N,Y,N,Y,Y,Y,N,Y,214.00,[3N 2N 10N ],207.1050,0.0322
Y,N,N,N,N,N,N,Y,N,Y,N,203.18,[3N 2N 10Y ],215.9550,0.0629
Y,N,N,Y,N,N,Y,Y,Y,N,N,208.37,[3N 2N 10N ],207.1050,0.0061
Y,N,Y,Y,N,Y,Y,N,N,N,Y,250.24,[3Y 2N 11Y ],245.2733,0.0198
Y,N,Y,Y,N,Y,N,N,N,N,Y,252.27,[3Y 2N 11Y ],245.2733,0.0277
Y,N,Y,Y,Y,N,Y,Y,N,N,Y,250.37,[3Y 2N 11Y ],245.2733,0.0204
Y,N,N,N,N,Y,N,Y,N,N,N,207.12,[3N 2N 10N ],207.1050,0.0001
Y,N,Y,Y,N,N,N,N,N,N,N,224.95,[3Y 2N 11N 9N ],223.7750,0.0052
Y,N,Y,Y,N,Y,Y,Y,N,N,N,229.12,[3Y 2N 11N 9N ],223.7750,0.0233
Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,241.78,[3Y 2Y 4N 6Y ],249.1750,0.0306
Y,Y,N,N,N,Y,N,N,N,N,N,230.74,[3N 2Y 5N ],229.5950,0.0050
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,216.91,[3N 2N 10Y ],215.9550,0.0044
Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,246.32,[3Y 2N 11Y ],245.2733,0.0042
Y,Y,N,N,N,N,Y,N,N,N,N,229.17,[3N 2Y 5N ],229.5950,0.0019
Y,N,N,N,Y,N,N,Y,N,Y,N,204.50,[3N 2N 10Y ],215.9550,0.0560
Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,262.68,[3Y 2Y 4Y ],255.2233,0.0284
Y,N,Y,N,N,Y,Y,Y,Y,N,N,221.26,[3Y 2N 11N 9Y ],222.9850,0.0078
Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,266.93,[3Y 2Y 4Y ],255.2233,0.0439
Y,N,N,Y,Y,Y,Y,N,Y,Y,N,215.73,[3N 2N 10Y ],215.9550,0.0010
Y,N,N,N,Y,N,Y,N,Y,Y,Y,218.20,[3N 2N 10Y ],215.9550,0.0103
Y,N,Y,Y,N,N,Y,Y,N,Y,Y,247.43,[3Y 2N 11Y ],245.2733,0.0087
Y,Y,Y,Y,Y,N,Y,N,Y,N,N,253.15,[3Y 2Y 4Y ],255.2233,0.0082
Y,N,Y,Y,Y,Y,N,N,N,Y,Y,247.13,[3Y 2N 11Y ],245.2733,0.0075
Y,Y,Y,N,Y,N,Y,N,Y,N,N,242.81,[3Y 2Y 4N 6N ],243.3400,0.0022
Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,236.38,[3N 2Y 5Y ],234.7100,0.0071
Y,N,N,N,N,N,Y,Y,N,Y,Y,215.29,[3N 2N 10Y ],215.9550,0.0031
Y,Y,Y,Y,N,N,Y,N,Y,Y,N,247.50,[3Y 2Y 4Y ],255.2233,0.0312
Y,Y,N,Y,N,N,Y,Y,N,N,N,238.78,[3N 2Y 5N ],229.5950,0.0385
Y,N,Y,N,N,Y,Y,N,Y,Y,N,221.73,[3Y 2N 11N 9Y ],222.9850,0.0057
Y,N,Y,Y,N,Y,Y,N,Y,Y,N,230.47,[3Y 2N 11N 9Y ],222.9850,0.0325
Y,Y,N,N,Y,N,N,Y,N,N,Y,237.33,[3N 2Y 5Y ],234.7100,0.0110
Y,N,N,Y,Y,N,Y,Y,Y,N,N,214.31,[3N 2N 10N ],207.1050,0.0336
Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,253.49,[3Y 2Y 4N 6N ],243.3400,0.0400
Y,Y,Y,N,Y,N,N,N,N,N,N,245.94,[3Y 2Y 4N 6N ],243.3400,0.0106
Y,Y,Y,Y,Y,N,N,Y,N,N,N,256.47,[3Y 2Y 4Y ],255.2233,0.0049
Y,Y,Y,N,Y,N,Y,N,Y,N,N,239.93,[3Y 2Y 4N 6N ],243.3400,0.0142
Y,N,Y,N,Y,N,Y,N,N,Y,N,218.73,[3Y 2N 11N 9N ],223.7750,0.0231
