"","Performance","freqAll","freqN1","freqN2","freqN3","freqPW"
"90",10.7072,0.000390625,0,0,0.0037037037037037,0
"91",0.3897,0.000390625,0,0,0,0
"92",10.9192,0.000390625,0,0,0,0
"93",0.5254,0.001171875,0,0,0,0.00143884892086331
"94",10.7362,0.000390625,0,0,0,0
"95",0.5239,0.000390625,0,0,0,0
"96",10.7517,0.000390625,0,0,0,0.00143884892086331
"97",0.773,0.000390625,0,0,0,0
"98",0.7498,0.000390625,0.0111111111111111,0,0,0
"99",10.9284,0.000390625,0,0,0,0
"100",10.8904,0.000390625,0,0,0,0.00143884892086331
"101",0.4838,0.000390625,0,0,0,0
"102",3.2375,0.000390625,0,0,0,0.00143884892086331
"103",10.7315,0.000390625,0.0111111111111111,0,0,0
"105",10.9221,0.000390625,0,0,0,0
"106",0.4967,0.00078125,0,0,0,0.00287769784172662
"107",0.7521,0.00078125,0,0,0,0.00143884892086331
"108",10.7335,0.00078125,0,0,0.0037037037037037,0
"110",0.503,0.000390625,0,0,0,0.00143884892086331
"111",10.7319,0.000390625,0,0,0.0037037037037037,0
"112",0.4972,0.000390625,0,0,0,0.00143884892086331
"113",0.366,0.001171875,0,0.00555555555555555,0.0037037037037037,0
"114",2.0237,0.00078125,0.0111111111111111,0,0.0037037037037037,0
"115",10.7332,0.000390625,0,0,0,0.00143884892086331
"116",0.764,0.000390625,0,0,0,0
"117",0.7483,0.000390625,0,0,0,0
"118",10.9014,0.000390625,0,0,0,0.00143884892086331
"119",10.9178,0.000390625,0,0.00555555555555555,0.00740740740740741,0
"120",0.5088,0.00078125,0,0,0,0.00143884892086331
"121",10.7223,0.000390625,0,0,0,0
"122",0.7793,0.000390625,0,0,0,0.00143884892086331
"124",0.515,0.00078125,0,0,0.0037037037037037,0
"125",3.2834,0.000390625,0,0,0,0.00143884892086331
"126",0.7731,0.00078125,0,0.00555555555555555,0,0
"127",10.7131,0.00078125,0.0111111111111111,0,0,0.00143884892086331
"128",10.9349,0.000390625,0,0,0,0
"129",0.5129,0.00078125,0,0,0.0037037037037037,0
"131",0.5189,0.00078125,0,0,0,0
"132",10.7103,0.000390625,0,0,0,0
"133",0.7822,0.00078125,0,0,0,0
"134",0.7768,0.000390625,0,0,0,0.00287769784172662
"135",10.9381,0.000390625,0,0,0,0
"136",2.0863,0.000390625,0,0,0,0
"137",10.904,0.000390625,0.0111111111111111,0,0,0
"138",0.4982,0.001171875,0,0.00555555555555555,0,0
"139",10.7372,0.000390625,0,0,0,0
"140",0.7417,0.000390625,0,0.00555555555555555,0,0
"141",10.8987,0.000390625,0,0,0,0
"142",0.5002,0.000390625,0,0,0,0
"143",0.7512,0.000390625,0,0,0,0
"144",10.7378,0.001171875,0,0,0.0037037037037037,0
"145",10.9309,0.000390625,0,0,0,0
"147",0.5273,0.00078125,0.0111111111111111,0,0.0037037037037037,0.00143884892086331
"148",10.7366,0.000390625,0,0,0,0
"150",10.7374,0.000390625,0,0,0.0037037037037037,0
"151",0.7537,0.00078125,0.0111111111111111,0,0,0
"152",0.7596,0.000390625,0,0,0,0
"153",10.9177,0.00078125,0,0,0,0
"154",10.9228,0.000390625,0,0,0,0
"155",0.5016,0.000390625,0,0,0.0037037037037037,0
"156",10.7347,0.000390625,0,0,0,0
"157",0.7465,0.000390625,0,0,0,0
"158",0.58,0.000390625,0,0,0,0.00143884892086331
"159",10.9041,0.000390625,0,0,0,0
"160",0.5209,0.000390625,0,0,0,0.00143884892086331
"161",0.7577,0.000390625,0,0,0,0
"162",10.7136,0.000390625,0,0,0,0
"163",10.9232,0.000390625,0,0,0,0
"164",0.4934,0.000390625,0,0,0,0
"165",10.7213,0.000390625,0,0,0,0
"166",0.5214,0.000390625,0,0,0,0.00143884892086331
"167",10.7295,0.00078125,0,0,0,0.00143884892086331
"168",0.7496,0.00078125,0,0,0,0
"169",3.2328,0.000390625,0,0,0,0.00143884892086331
"170",0.7534,0.000390625,0,0.00555555555555555,0,0
"171",10.9114,0.000390625,0,0,0,0
"172",10.9075,0.000390625,0,0,0,0
"173",0.482,0.000390625,0,0,0,0
"174",10.7529,0.000390625,0,0,0,0
"175",0.7495,0.000390625,0,0,0,0.00143884892086331
"176",10.9172,0.000390625,0,0,0,0
"177",0.4997,0.001171875,0,0.00555555555555555,0.0037037037037037,0
"179",10.7496,0.000390625,0,0,0,0
"180",3.271,0.000390625,0,0,0,0
"181",10.9169,0.00078125,0,0,0.0037037037037037,0.00143884892086331
"182",0.513,0.00078125,0,0,0.0037037037037037,0.00143884892086331
"183",10.7222,0.000390625,0,0,0,0
"184",0.4987,0.001171875,0,0,0,0.00143884892086331
"185",10.7394,0.000390625,0,0,0,0
"186",0.754,0.000390625,0,0,0,0
"187",0.7522,0.00078125,0,0,0.0037037037037037,0
"188",10.8961,0.000390625,0,0,0.0037037037037037,0
"189",10.9026,0.000390625,0,0,0,0
"190",0.5019,0.00078125,0,0,0,0.00143884892086331
"191",0.5216,0.000390625,0,0,0,0.00143884892086331
"192",10.7252,0.000390625,0,0,0,0.00143884892086331
"193",0.7324,0.000390625,0,0,0,0
"194",10.8897,0.000390625,0,0.00555555555555555,0,0
"195",0.4989,0.000390625,0,0,0.0037037037037037,0
"196",0.7428,0.000390625,0,0,0,0
"197",10.741,0.00078125,0,0,0.0037037037037037,0.00143884892086331
"198",10.8977,0.000390625,0,0,0,0.00287769784172662
"199",0.5068,0.001171875,0,0,0,0.00143884892086331
"200",10.7305,0.00078125,0,0,0,0.00287769784172662
"201",0.4969,0.000390625,0,0,0,0
"202",3.2125,0.000390625,0,0,0,0
"203",10.7189,0.000390625,0,0,0,0.00143884892086331
"204",0.7476,0.00078125,0,0.00555555555555555,0,0.00143884892086331
"206",10.9226,0.000390625,0,0,0,0
"207",10.9066,0.00078125,0,0,0,0.00287769784172662
"208",0.4851,0.000390625,0,0,0.0037037037037037,0.00143884892086331
"209",10.7431,0.000390625,0,0,0,0.00143884892086331
"210",0.7504,0.000390625,0,0,0,0
"211",10.9193,0.000390625,0,0,0,0
"212",0.497,0.000390625,0,0,0,0.00143884892086331
"213",0.5833,0.00078125,0,0,0,0
"214",0.7531,0.00078125,0,0.00555555555555555,0,0.00143884892086331
"215",10.7301,0.000390625,0,0,0,0.00143884892086331
"216",10.913,0.000390625,0,0,0,0.00143884892086331
"217",0.5005,0.000390625,0,0.00555555555555555,0,0.00143884892086331
"218",10.7358,0.000390625,0,0,0,0.00143884892086331
"220",10.7345,0.00078125,0,0,0,0
"221",0.7444,0.000390625,0,0,0,0
"222",0.749,0.000390625,0,0,0,0.00143884892086331
"223",10.8982,0.000390625,0,0,0,0
"224",0.3908,0.00078125,0,0,0,0.00287769784172662
"225",3.2853,0.000390625,0,0,0,0
"226",10.9339,0.000390625,0,0,0,0
"227",0.5059,0.00078125,0,0,0.0037037037037037,0.00143884892086331
"228",10.7322,0.000390625,0,0,0,0
"229",0.7601,0.00078125,0,0,0,0
"230",10.8994,0.000390625,0,0,0.0037037037037037,0
"231",0.5035,0.000390625,0,0,0,0
"232",0.7459,0.00078125,0,0,0,0
"234",10.9035,0.000390625,0,0,0,0.00143884892086331
"236",0.3629,0.000390625,0,0,0,0
"237",10.7313,0.000390625,0,0,0,0
"238",0.4942,0.000390625,0,0,0,0
"239",10.7214,0.000390625,0,0,0,0.00143884892086331
"240",0.7493,0.000390625,0,0,0,0
"241",0.7511,0.00078125,0,0,0.0037037037037037,0.00143884892086331
"242",10.9183,0.000390625,0,0,0,0.00287769784172662
"243",10.9184,0.000390625,0.0111111111111111,0,0,0
"245",10.733,0.000390625,0,0.00555555555555555,0.0037037037037037,0
"247",0.3855,0.000390625,0,0,0,0
"248",10.9376,0.000390625,0,0,0,0
"249",0.51,0.000390625,0,0,0.0037037037037037,0
"250",0.7742,0.000390625,0,0,0,0
"251",10.7338,0.000390625,0,0.00555555555555555,0,0
"252",10.9108,0.000390625,0,0,0,0
"253",0.5206,0.00078125,0,0,0,0
"254",10.7237,0.000390625,0,0,0,0.00143884892086331
"255",0.5153,0.000390625,0,0,0,0
"256",10.7266,0.00078125,0,0,0,0.00143884892086331
"257",0.775,0.000390625,0,0,0,0.00143884892086331
"258",0.3734,0.000390625,0,0,0,0.00143884892086331
"259",0.7767,0.00078125,0,0.00555555555555555,0,0
"260",10.9581,0.000390625,0,0.00555555555555555,0,0
"261",10.9368,0.000390625,0,0,0,0
"262",0.5065,0.000390625,0,0,0,0
"265",10.9231,0.000390625,0,0,0,0
"266",0.514,0.000390625,0,0,0,0
"267",0.774,0.000390625,0,0,0,0
"268",10.7181,0.000390625,0,0,0,0
"269",0.4019,0.000390625,0,0,0,0
"270",10.9373,0.000390625,0,0,0,0
"271",0.5123,0.001171875,0,0,0,0
"272",10.7323,0.000390625,0,0,0,0.00143884892086331
"273",0.5199,0.000390625,0,0,0,0.00143884892086331
"274",10.7133,0.000390625,0,0,0,0
"276",0.7765,0.000390625,0,0,0,0.00143884892086331
"277",10.938,0.00078125,0,0,0,0
"278",10.9089,0.000390625,0,0,0,0
"279",0.5114,0.000390625,0,0,0,0
"280",2.0307,0.000390625,0,0,0,0
"281",10.7003,0.000390625,0,0,0,0
"283",10.8962,0.000390625,0,0,0,0
"284",0.5182,0.00078125,0,0,0,0
"285",0.7652,0.000390625,0,0,0,0
"286",10.7065,0.000390625,0,0,0,0
"287",10.9115,0.000390625,0,0,0,0.00143884892086331
"288",0.5131,0.00078125,0.0111111111111111,0,0,0.00143884892086331
"289",10.7357,0.000390625,0,0,0.0037037037037037,0.00143884892086331
"290",0.5169,0.000390625,0,0,0,0
"291",2.0416,0.000390625,0,0,0,0
"292",10.7325,0.000390625,0,0,0,0
"293",0.7519,0.000390625,0,0.00555555555555555,0,0
"295",10.9124,0.000390625,0,0.00555555555555555,0,0.00143884892086331
"296",10.9198,0.000390625,0,0,0,0
"298",10.6981,0.000390625,0,0,0,0
"299",0.7549,0.000390625,0,0,0,0
"300",10.9387,0.000390625,0,0,0,0
"301",0.5232,0.000390625,0,0,0,0
"302",2.0606,0.000390625,0,0,0,0
"303",0.7566,0.00078125,0,0,0.0037037037037037,0.00143884892086331
"304",10.7401,0.000390625,0,0,0,0.00143884892086331
"305",10.9626,0.000390625,0,0,0,0
"306",0.5235,0.000390625,0,0,0,0
"307",10.7701,0.000390625,0,0,0,0
"308",0.521,0.00078125,0,0,0,0
"309",10.7482,0.000390625,0,0,0,0
"310",0.7547,0.000390625,0,0,0,0
"311",0.7594,0.000390625,0,0,0,0.00143884892086331
"312",10.9247,0.000390625,0,0,0,0
"313",2.0772,0.000390625,0,0,0,0
"314",10.9305,0.00078125,0,0,0,0.00431654676258993
"315",0.4856,0.000390625,0,0,0,0.00143884892086331
"316",0.7536,0.000390625,0,0,0,0.00143884892086331
"317",0.5003,0.000390625,0,0,0,0.00143884892086331
"318",0.7524,0.000390625,0,0,0,0.00143884892086331
"319",0.5127,0.001171875,0,0.00555555555555555,0.0037037037037037,0.00143884892086331
"320",0.4976,0.000390625,0,0.00555555555555555,0,0
"321",0.7684,0.000390625,0.0111111111111111,0.00555555555555555,0.0037037037037037,0.00143884892086331
"322",0.7491,0.000390625,0,0,0,0
"324",0.5044,0.00078125,0,0,0,0.00143884892086331
"325",0.7378,0.000390625,0,0.00555555555555555,0.0037037037037037,0
"326",0.5046,0.000390625,0,0,0.0037037037037037,0
"328",0.5064,0.000390625,0,0,0,0
"332",0.5101,0.000390625,0,0,0.0037037037037037,0.00143884892086331
"333",0.7764,0.000390625,0,0,0,0
"334",0.5121,0.000390625,0,0,0,0
"335",3.2609,0.000390625,0.0111111111111111,0,0,0
"336",0.5823,0.000390625,0,0,0,0
"337",0.7819,0.000390625,0,0,0,0.00143884892086331
"340",0.7586,0.000390625,0,0,0,0
"341",0.7692,0.000390625,0,0,0,0.00287769784172662
"342",0.5277,0.000390625,0,0,0,0
"343",0.7755,0.000390625,0,0.00555555555555555,0,0
"344",0.5215,0.00078125,0,0,0.0037037037037037,0.00143884892086331
"347",3.252,0.000390625,0,0,0,0
"348",0.526,0.001171875,0,0,0,0.00143884892086331
"349",0.7751,0.000390625,0,0,0,0
"350",0.7472,0.000390625,0.0111111111111111,0,0.0037037037037037,0
"351",10.7814,0.000390625,0,0,0,0
"353",10.7688,0.000390625,0,0,0,0
"355",10.7229,0.000390625,0,0,0,0
"356",10.7354,0.000390625,0,0,0,0
"357",10.9157,0.000390625,0,0,0,0
"358",3.3019,0.000390625,0,0,0,0.00143884892086331
"359",10.9281,0.000390625,0,0,0,0
"360",10.7514,0.000390625,0,0,0,0.00143884892086331
"361",10.935,0.000390625,0,0,0,0
"362",10.7454,0.000390625,0,0,0,0
"363",10.9427,0.000390625,0,0,0,0.00143884892086331
"365",10.7624,0.000390625,0,0.00555555555555555,0,0.00143884892086331
"366",10.9365,0.000390625,0,0,0,0.00143884892086331
"368",10.7291,0.000390625,0,0,0,0
"369",0.3681,0.000390625,0,0,0,0
"370",10.8925,0.000390625,0,0.00555555555555555,0,0.00143884892086331
"371",10.7427,0.000390625,0,0,0,0
"372",10.9476,0.000390625,0,0,0,0
"374",10.7396,0.000390625,0,0,0,0.00287769784172662
"375",10.9197,0.000390625,0,0,0,0
"377",10.7591,0.000390625,0,0,0,0.00143884892086331
"378",10.9194,0.000390625,0,0,0,0
"379",10.7028,0.000390625,0,0,0,0
"380",2.0286,0.000390625,0,0,0.0037037037037037,0
"382",10.7224,0.000390625,0,0,0,0
"383",10.7522,0.000390625,0,0,0,0.00143884892086331
"384",10.9261,0.000390625,0,0,0,0
"385",10.9242,0.00078125,0,0,0,0
"386",0.4852,0.000390625,0,0,0,0.00143884892086331
"387",0.7485,0.00078125,0,0,0,0.00143884892086331
"389",0.7438,0.000390625,0,0,0,0
"390",0.5058,0.00078125,0,0,0,0.00143884892086331
"393",0.7606,0.000390625,0,0.00555555555555555,0,0
"396",0.7471,0.000390625,0,0,0,0
"397",0.5054,0.000390625,0,0,0,0
"398",0.7457,0.000390625,0,0,0,0
"399",0.5038,0.000390625,0.0111111111111111,0,0,0
"400",0.4929,0.000390625,0,0,0,0
"401",0.7525,0.000390625,0,0,0,0
"402",2.0806,0.000390625,0,0,0,0
"404",10.7411,0.000390625,0,0,0,0
"405",10.9302,0.000390625,0,0,0,0
"406",10.7539,0.000390625,0,0,0,0
"407",10.9251,0.000390625,0,0,0,0
"409",10.7327,0.000390625,0,0,0,0
"410",10.8905,0.000390625,0,0,0,0
"412",10.7587,0.000390625,0,0,0,0
"413",0.5205,0.000390625,0,0,0,0
"414",10.9214,0.000390625,0,0,0,0
"415",10.7555,0.000390625,0,0,0,0
"416",10.9268,0.000390625,0,0,0,0.00143884892086331
"417",10.7379,0.00078125,0,0,0,0
"418",10.7184,0.000390625,0,0,0,0
"419",10.939,0.000390625,0,0,0,0
"420",10.9363,0.000390625,0,0,0.0037037037037037,0.00143884892086331
"421",0.5098,0.000390625,0,0,0,0.00143884892086331
"422",0.7823,0.000390625,0,0,0,0
"424",0.5701,0.000390625,0,0,0,0
"425",0.79,0.000390625,0,0.00555555555555555,0,0
"426",0.5161,0.000390625,0,0,0,0
"427",0.5184,0.00078125,0.0111111111111111,0,0,0.00143884892086331
"428",0.7761,0.000390625,0,0.00555555555555555,0,0.00143884892086331
"429",0.777,0.000390625,0,0,0,0
"430",10.717,0.000390625,0,0,0.0037037037037037,0
"431",10.9186,0.000390625,0,0,0,0.00143884892086331
"432",10.7476,0.000390625,0,0,0,0
"433",10.9678,0.000390625,0,0,0,0
"434",10.7228,0.000390625,0,0,0.0037037037037037,0
"435",0.3671,0.0015625,0.0333333333333333,0,0,0
"436",10.7386,0.000390625,0,0,0,0
"437",10.955,0.000390625,0,0,0,0.00143884892086331
"438",10.9061,0.000390625,0,0,0,0.00143884892086331
"439",0.5172,0.0015625,0,0,0,0.00431654676258993
"440",0.755,0.000390625,0,0,0,0.00143884892086331
"441",0.5204,0.0015625,0,0.00555555555555555,0,0.00287769784172662
"442",0.7662,0.000390625,0,0,0,0
"443",10.7512,0.000390625,0,0,0,0
"444",10.7489,0.000390625,0,0,0,0
"445",10.9362,0.000390625,0,0,0,0
"446",2.0421,0.000390625,0,0,0,0.00143884892086331
"447",0.3938,0.000390625,0,0,0,0
"448",10.9401,0.000390625,0,0,0,0
"449",0.5227,0.00078125,0,0,0.0037037037037037,0
"450",0.7592,0.000390625,0.0111111111111111,0,0,0
"451",10.742,0.000390625,0,0,0,0
"453",0.5219,0.000390625,0,0,0,0
"454",10.7534,0.000390625,0,0,0,0
"455",0.7576,0.000390625,0.0111111111111111,0,0,0
"457",0.4803,0.000390625,0,0,0,0
"458",3.2549,0.000390625,0,0,0,0
"460",0.5117,0.000390625,0,0,0,0
"461",0.4986,0.000390625,0,0,0.0037037037037037,0
"462",0.5007,0.000390625,0,0,0.0037037037037037,0.00143884892086331
"465",0.4981,0.000390625,0,0,0.0037037037037037,0
"466",0.5096,0.000390625,0,0,0,0
"467",0.5103,0.00078125,0,0,0,0
"468",0.5125,0.000390625,0,0,0,0
"469",2.0436,0.000390625,0,0,0,0
"471",0.5237,0.000390625,0,0,0.0037037037037037,0
"472",0.5228,0.000390625,0,0,0,0
"475",0.4859,0.000390625,0,0,0,0.00143884892086331
"476",0.4992,0.000390625,0,0,0,0
"477",0.5079,0.000390625,0,0,0.0037037037037037,0
"478",0.4975,0.000390625,0,0,0,0
"479",0.5055,0.000390625,0,0,0,0
"480",3.2851,0.000390625,0,0.00555555555555555,0,0
"481",0.5154,0.000390625,0,0,0,0.00143884892086331
"483",0.5192,0.001171875,0.0111111111111111,0,0,0.00143884892086331
"484",0.5012,0.000390625,0,0.00555555555555555,0,0
"485",0.5008,0.000390625,0,0,0,0
"487",0.5183,0.000390625,0,0,0,0
"490",0.4933,0.000390625,0,0,0,0
"491",2.0653,0.000390625,0.0111111111111111,0,0,0
"493",0.7509,0.000390625,0,0,0,0
"494",0.7435,0.000390625,0,0,0,0
"497",0.7326,0.000390625,0,0,0,0
"498",0.7387,0.000390625,0,0,0,0.00143884892086331
"499",0.7479,0.000390625,0,0,0,0
"500",0.747,0.000390625,0,0,0,0
"501",0.7503,0.000390625,0,0,0,0
"502",0.5346,0.000390625,0,0,0,0
"503",0.7494,0.000390625,0,0,0,0
"504",0.7403,0.000390625,0,0,0,0.00143884892086331
"506",0.7619,0.000390625,0,0.00555555555555555,0,0
"507",0.7437,0.000390625,0,0,0,0
"508",0.7482,0.000390625,0,0,0,0.00143884892086331
"510",0.7724,0.000390625,0,0,0,0
"511",0.7747,0.000390625,0,0,0,0
"512",0.7732,0.000390625,0,0,0,0.00287769784172662
"513",0.5819,0.000390625,0,0,0,0
"514",0.7844,0.000390625,0,0,0,0.00143884892086331
"515",0.78,0.000390625,0,0,0,0
"516",0.7846,0.000390625,0,0,0,0
"517",0.7836,0.000390625,0,0,0,0
"518",0.7753,0.000390625,0,0.00555555555555555,0,0.00143884892086331
"519",0.7528,0.000390625,0,0,0,0
"520",0.7656,0.000390625,0,0,0,0
"522",0.7597,0.000390625,0,0,0,0
"523",0.7572,0.000390625,0,0,0,0
"524",3.2097,0.000390625,0,0.00555555555555555,0,0
"527",0.753,0.000390625,0,0,0,0.00143884892086331
"528",10.7515,0.000390625,0,0,0,0.00287769784172662
"529",10.7633,0.000390625,0,0,0.0037037037037037,0.00287769784172662
"530",10.744,0.000390625,0,0,0,0
"531",10.7564,0.000390625,0,0,0.0037037037037037,0
"532",10.7563,0.000390625,0,0,0,0
"533",10.7471,0.000390625,0,0,0,0
"534",10.732,0.000390625,0,0,0,0
"535",3.2797,0.000390625,0,0,0,0
"536",10.7235,0.000390625,0,0,0,0.00143884892086331
"537",10.7423,0.000390625,0,0,0,0
"538",10.7279,0.000390625,0,0,0,0
"539",10.7016,0.000390625,0,0,0,0
"540",10.7153,0.000390625,0,0,0,0.00143884892086331
"542",10.7034,0.000390625,0,0,0,0
"544",10.749,0.000390625,0,0,0,0.00143884892086331
"545",10.9151,0.000390625,0,0,0,0
"547",10.9346,0.000390625,0,0,0,0.00143884892086331
"548",10.9222,0.000390625,0,0,0,0
"549",10.9129,0.000390625,0,0,0,0.00143884892086331
"550",10.9543,0.000390625,0.0111111111111111,0,0.0037037037037037,0
"551",10.9563,0.000390625,0,0,0,0.00143884892086331
"552",10.9266,0.000390625,0,0,0,0
"553",10.9456,0.000390625,0,0,0,0.00143884892086331
"554",10.8937,0.000390625,0,0.00555555555555555,0,0
"555",10.9294,0.000390625,0,0,0,0
"556",10.9013,0.000390625,0,0,0,0
"557",3.2865,0.00078125,0,0,0,0
"558",3.2251,0.000390625,0,0,0,0
"559",10.9392,0.000390625,0,0,0,0
"560",10.9181,0.000390625,0,0,0,0
"561",10.9162,0.000390625,0,0,0.0037037037037037,0
"562",10.9037,0.000390625,0,0,0,0
"563",10.8918,0.000390625,0,0,0,0
"564",10.7399,0.000390625,0,0.00555555555555555,0,0
"566",10.7519,0.000390625,0,0,0,0.00143884892086331
"567",10.7588,0.000390625,0,0,0,0
"568",10.756,0.000390625,0,0,0.0037037037037037,0
"569",0.5789,0.000390625,0,0,0.0037037037037037,0.00143884892086331
"570",10.7352,0.000390625,0,0.00555555555555555,0,0
"571",10.7481,0.000390625,0.0111111111111111,0,0,0.00143884892086331
"572",10.7419,0.000390625,0,0,0,0
"573",10.9301,0.000390625,0,0,0,0
"574",10.9352,0.000390625,0,0,0,0
"576",10.952,0.000390625,0,0,0,0
"577",10.9006,0.000390625,0,0.00555555555555555,0,0
"578",10.9022,0.000390625,0,0,0,0
"579",10.9189,0.000390625,0,0.00555555555555555,0,0
"580",3.2852,0.00078125,0,0,0,0.00143884892086331
"581",10.9202,0.000390625,0,0,0,0
"582",10.7185,0.00078125,0,0,0,0.00143884892086331
"584",10.7161,0.000390625,0,0,0,0
"586",10.9241,0.000390625,0,0,0,0
"587",10.945,0.000390625,0,0,0,0.00143884892086331
"588",10.9552,0.000390625,0,0,0,0
"589",10.9383,0.000390625,0,0,0,0
"590",10.7422,0.000390625,0,0,0,0
"591",0.3701,0.00078125,0,0,0,0.00287769784172662
"592",10.7381,0.000390625,0,0,0,0
"593",10.9155,0.000390625,0,0,0,0
"594",10.9415,0.000390625,0,0,0,0
"596",10.9227,0.000390625,0,0,0,0
"597",10.7275,0.000390625,0,0,0.0037037037037037,0
"598",10.9285,0.000390625,0,0,0,0
"599",0.6176,0.000390625,0,0,0.0037037037037037,0.00287769784172662
"600",1.2569,0.00078125,0,0.00555555555555555,0,0
"601",0.6315,0.00078125,0,0,0,0
"602",0.3844,0.000390625,0,0,0,0
"603",1.261,0.000390625,0,0,0,0
"604",0.6435,0.001171875,0,0,0.00740740740740741,0.00143884892086331
"605",0.6306,0.000390625,0,0,0,0.00143884892086331
"606",1.2543,0.000390625,0,0,0,0
"607",1.2427,0.000390625,0,0,0,0
"608",0.6337,0.000390625,0,0,0,0.00143884892086331
"609",1.2416,0.000390625,0,0,0,0
"610",0.6305,0.000390625,0,0,0,0
"611",1.2515,0.00078125,0,0,0,0
"612",0.6383,0.000390625,0,0,0,0
"613",0.3552,0.000390625,0,0,0,0.00143884892086331
"614",0.6275,0.00078125,0,0,0,0.00143884892086331
