Base,HostnameLookups,KeepAlive,EnableSendfile,FollowSymLinks,AccessLog,ExtendedStatus,InMemory,Handle,Performance,[DomFlist],DomEst,RelErr
Y,N,Y,N,N,Y,Y,Y,N,1980,[3Y 9N 6Y 7Y ],1815.0000,0.0833
Y,Y,Y,Y,N,Y,Y,Y,N,1860,[3Y 9N 6Y 7Y ],1815.0000,0.0242
Y,N,N,N,N,Y,Y,N,Y,1080,[3N 2N ],1260.0000,0.1667
Y,N,N,N,Y,Y,Y,N,N,990,[3N 2N ],1260.0000,0.2727
Y,N,Y,Y,N,Y,Y,N,Y,1230,[3Y 9Y ],1267.5000,0.0305
Y,Y,Y,Y,Y,N,N,N,N,2220,[3Y 9N 6N ],2167.5000,0.0236
Y,N,N,Y,Y,N,N,N,N,1350,[3N 2N ],1260.0000,0.0667
Y,Y,N,Y,N,Y,N,N,Y,930,[3N 2Y 8N ],890.0000,0.0430
Y,N,N,N,N,Y,N,N,N,1080,[3N 2N ],1260.0000,0.1667
Y,Y,N,Y,Y,Y,N,Y,N,1020,[3N 2Y 8Y ],1068.0000,0.0471
Y,N,N,Y,N,Y,N,N,N,1170,[3N 2N ],1260.0000,0.0769
Y,N,Y,Y,N,Y,N,N,Y,1020,[3Y 9Y ],1267.5000,0.2426
Y,Y,Y,N,Y,Y,Y,N,N,1680,[3Y 9N 6Y 7Y ],1815.0000,0.0804
Y,Y,Y,Y,Y,N,N,Y,N,2340,[3Y 9N 6N ],2167.5000,0.0737
Y,N,N,Y,Y,N,N,N,Y,1200,[3N 2N ],1260.0000,0.0500
Y,Y,N,Y,Y,N,N,Y,N,1140,[3N 2Y 8Y ],1068.0000,0.0632
Y,Y,Y,N,N,Y,Y,N,Y,1140,[3Y 9Y ],1267.5000,0.1118
Y,Y,N,N,N,Y,N,N,Y,930,[3N 2Y 8N ],890.0000,0.0430
Y,Y,Y,N,Y,Y,Y,Y,N,1920,[3Y 9N 6Y 7Y ],1815.0000,0.0547
Y,N,Y,N,Y,Y,Y,Y,N,2100,[3Y 9N 6Y 7Y ],1815.0000,0.1357
Y,N,Y,N,N,N,Y,N,Y,1350,[3Y 9Y ],1267.5000,0.0611
Y,N,N,N,N,N,N,N,N,1200,[3N 2N ],1260.0000,0.0500
Y,N,N,N,N,N,N,Y,N,1410,[3N 2N ],1260.0000,0.1064
Y,N,N,N,Y,N,N,N,N,1200,[3N 2N ],1260.0000,0.0500
Y,N,Y,N,Y,Y,N,Y,N,2190,[3Y 9N 6Y 7N ],1995.0000,0.0890
Y,N,N,Y,N,N,N,N,N,1320,[3N 2N ],1260.0000,0.0455
Y,Y,Y,N,N,Y,N,Y,N,1980,[3Y 9N 6Y 7N ],1995.0000,0.0076
Y,Y,N,N,N,Y,Y,N,N,840,[3N 2Y 8N ],890.0000,0.0595
Y,N,N,N,N,N,N,N,Y,1230,[3N 2N ],1260.0000,0.0244
Y,Y,Y,N,Y,Y,N,N,N,1770,[3Y 9N 6Y 7N ],1995.0000,0.1271
Y,N,N,Y,Y,N,Y,N,N,1170,[3N 2N ],1260.0000,0.0769
Y,N,N,N,N,Y,Y,Y,N,1140,[3N 2N ],1260.0000,0.1053
Y,Y,N,N,N,Y,Y,N,Y,870,[3N 2Y 8N ],890.0000,0.0230
Y,N,N,Y,N,Y,Y,N,N,1080,[3N 2N ],1260.0000,0.1667
Y,N,N,Y,Y,Y,Y,Y,N,1230,[3N 2N ],1260.0000,0.0244
Y,Y,N,Y,N,N,N,N,N,1050,[3N 2Y 8N ],890.0000,0.1524
Y,N,N,Y,N,N,Y,N,Y,1140,[3N 2N ],1260.0000,0.1053
Y,N,Y,Y,N,N,Y,N,N,2130,[3Y 9N 6N ],2167.5000,0.0176
Y,Y,N,Y,Y,N,N,N,Y,1050,[3N 2Y 8N ],890.0000,0.1524
Y,Y,N,N,Y,Y,Y,Y,N,960,[3N 2Y 8Y ],1068.0000,0.1125
Y,N,N,Y,N,N,Y,Y,N,1320,[3N 2N ],1260.0000,0.0455
Y,N,Y,Y,N,N,N,N,Y,1290,[3Y 9Y ],1267.5000,0.0174
Y,Y,N,N,Y,N,N,N,N,960,[3N 2Y 8N ],890.0000,0.0729
Y,N,Y,N,N,N,N,Y,N,2490,[3Y 9N 6N ],2167.5000,0.1295
Y,N,N,Y,Y,N,N,Y,N,1470,[3N 2N ],1260.0000,0.1429
Y,N,Y,Y,Y,Y,Y,N,Y,1170,[3Y 9Y ],1267.5000,0.0833
Y,N,N,Y,Y,Y,Y,N,N,1110,[3N 2N ],1260.0000,0.1351
Y,Y,N,Y,N,Y,Y,N,N,900,[3N 2Y 8N ],890.0000,0.0111
Y,Y,N,Y,Y,Y,Y,Y,N,990,[3N 2Y 8Y ],1068.0000,0.0788
Y,N,N,N,Y,Y,N,Y,N,1320,[3N 2N ],1260.0000,0.0455
Y,Y,N,N,Y,N,Y,N,Y,960,[3N 2Y 8N ],890.0000,0.0729
Y,N,Y,Y,N,Y,N,Y,N,2100,[3Y 9N 6Y 7N ],1995.0000,0.0500
Y,Y,Y,Y,N,N,N,N,Y,1170,[3Y 9Y ],1267.5000,0.0833
Y,Y,N,Y,N,Y,Y,Y,N,960,[3N 2Y 8Y ],1068.0000,0.1125
Y,Y,N,N,N,N,Y,N,Y,960,[3N 2Y 8N ],890.0000,0.0729
Y,N,N,Y,N,Y,Y,Y,N,1140,[3N 2N ],1260.0000,0.1053
Y,N,N,Y,N,Y,N,Y,N,1260,[3N 2N ],1260.0000,0.0000
Y,N,Y,Y,Y,N,N,Y,N,2640,[3Y 9N 6N ],2167.5000,0.1790
Y,Y,N,Y,Y,Y,N,N,N,960,[3N 2Y 8N ],890.0000,0.0729
Y,Y,N,Y,Y,N,N,N,N,1080,[3N 2Y 8N ],890.0000,0.1759
Y,N,N,N,Y,N,Y,N,Y,1200,[3N 2N ],1260.0000,0.0500
Y,Y,N,N,Y,Y,N,N,N,900,[3N 2Y 8N ],890.0000,0.0111
Y,N,N,N,N,Y,N,Y,N,1260,[3N 2N ],1260.0000,0.0000
Y,Y,Y,N,N,N,N,N,Y,1140,[3Y 9Y ],1267.5000,0.1118
Y,N,Y,N,Y,Y,Y,N,Y,1230,[3Y 9Y ],1267.5000,0.0305
Y,Y,Y,N,N,Y,N,N,N,1710,[3Y 9N 6Y 7N ],1995.0000,0.1667
Y,N,Y,N,Y,Y,N,N,N,1830,[3Y 9N 6Y 7N ],1995.0000,0.0902
Y,Y,N,N,N,N,Y,Y,N,1020,[3N 2Y 8Y ],1068.0000,0.0471
Y,Y,Y,N,N,N,Y,N,Y,1020,[3Y 9Y ],1267.5000,0.2426
Y,Y,N,Y,Y,N,Y,Y,N,1080,[3N 2Y 8Y ],1068.0000,0.0111
Y,Y,N,N,Y,N,N,N,Y,1020,[3N 2Y 8N ],890.0000,0.1275
Y,Y,Y,Y,N,Y,N,N,N,1890,[3Y 9N 6Y 7N ],1995.0000,0.0556
Y,Y,Y,N,Y,Y,Y,N,Y,1500,[3Y 9Y ],1267.5000,0.1550
Y,Y,N,Y,Y,N,Y,N,Y,990,[3N 2Y 8N ],890.0000,0.1010
Y,N,Y,N,N,Y,N,N,N,1770,[3Y 9N 6Y 7N ],1995.0000,0.1271
Y,N,Y,Y,N,N,N,Y,N,2460,[3Y 9N 6N ],2167.5000,0.1189
Y,N,Y,N,N,Y,N,N,Y,1230,[3Y 9Y ],1267.5000,0.0305
Y,Y,N,Y,N,N,Y,N,Y,960,[3N 2Y 8N ],890.0000,0.0729
Y,N,N,N,N,Y,N,N,Y,1050,[3N 2N ],1260.0000,0.2000
Y,N,Y,Y,N,Y,Y,N,N,1830,[3Y 9N 6Y 7Y ],1815.0000,0.0082
Y,N,Y,N,N,N,N,N,Y,1200,[3Y 9Y ],1267.5000,0.0562
Y,Y,Y,Y,Y,Y,N,N,N,1920,[3Y 9N 6Y 7N ],1995.0000,0.0391
Y,Y,N,N,Y,N,Y,Y,N,1050,[3N 2Y 8Y ],1068.0000,0.0171
Y,Y,Y,Y,N,Y,N,N,Y,1080,[3Y 9Y ],1267.5000,0.1736
Y,N,N,N,N,N,Y,N,N,1110,[3N 2N ],1260.0000,0.1351
Y,N,N,Y,N,N,N,Y,N,1410,[3N 2N ],1260.0000,0.1064
Y,N,Y,N,Y,N,Y,Y,N,2430,[3Y 9N 6N ],2167.5000,0.1080
Y,Y,N,Y,Y,Y,Y,N,Y,870,[3N 2Y 8N ],890.0000,0.0230
Y,Y,Y,N,N,N,N,N,N,1950,[3Y 9N 6N ],2167.5000,0.1115
Y,N,N,N,N,N,Y,N,Y,1080,[3N 2N ],1260.0000,0.1667
Y,N,N,Y,N,Y,Y,N,Y,1050,[3N 2N ],1260.0000,0.2000
Y,N,Y,N,N,Y,N,Y,N,2130,[3Y 9N 6Y 7N ],1995.0000,0.0634
Y,N,Y,Y,Y,Y,N,N,N,2040,[3Y 9N 6Y 7N ],1995.0000,0.0221
Y,Y,N,Y,N,Y,Y,N,Y,870,[3N 2Y 8N ],890.0000,0.0230
Y,N,Y,N,Y,Y,Y,N,N,1740,[3Y 9N 6Y 7Y ],1815.0000,0.0431
Y,N,Y,Y,Y,Y,N,Y,N,2190,[3Y 9N 6Y 7N ],1995.0000,0.0890
Y,Y,Y,Y,Y,Y,N,Y,N,2100,[3Y 9N 6Y 7N ],1995.0000,0.0500
Y,Y,Y,Y,N,N,N,N,N,2130,[3Y 9N 6N ],2167.5000,0.0176
Y,Y,Y,Y,N,N,Y,Y,N,2160,[3Y 9N 6N ],2167.5000,0.0035
Y,Y,Y,Y,Y,N,Y,N,N,2070,[3Y 9N 6N ],2167.5000,0.0471
Y,N,Y,Y,Y,N,N,N,N,2370,[3Y 9N 6N ],2167.5000,0.0854
Y,N,Y,N,Y,N,N,Y,N,2400,[3Y 9N 6N ],2167.5000,0.0969
Y,Y,Y,Y,N,Y,N,Y,N,1890,[3Y 9N 6Y 7N ],1995.0000,0.0556
Y,N,Y,Y,Y,N,Y,N,N,2190,[3Y 9N 6N ],2167.5000,0.0103
Y,N,Y,N,N,Y,Y,N,N,1680,[3Y 9N 6Y 7Y ],1815.0000,0.0804
Y,Y,N,N,N,Y,Y,Y,N,930,[3N 2Y 8Y ],1068.0000,0.1484
Y,N,N,Y,Y,Y,N,N,Y,1140,[3N 2N ],1260.0000,0.1053
Y,N,Y,Y,Y,N,N,N,Y,1200,[3Y 9Y ],1267.5000,0.0562
Y,N,Y,Y,N,N,N,N,N,2220,[3Y 9N 6N ],2167.5000,0.0236
Y,N,N,Y,Y,Y,Y,N,Y,1110,[3N 2N ],1260.0000,0.1351
Y,Y,N,N,Y,N,N,Y,N,1140,[3N 2Y 8Y ],1068.0000,0.0632
Y,Y,N,Y,Y,Y,N,N,Y,930,[3N 2Y 8N ],890.0000,0.0430
Y,N,N,Y,Y,Y,N,N,N,1200,[3N 2N ],1260.0000,0.0500
Y,Y,N,Y,Y,Y,Y,N,N,900,[3N 2Y 8N ],890.0000,0.0111
Y,Y,Y,N,Y,N,Y,Y,N,2190,[3Y 9N 6N ],2167.5000,0.0103
Y,Y,N,N,Y,Y,Y,N,Y,900,[3N 2Y 8N ],890.0000,0.0111
Y,Y,Y,N,Y,N,N,Y,N,2280,[3Y 9N 6N ],2167.5000,0.0493
Y,N,Y,N,Y,N,N,N,N,2100,[3Y 9N 6N ],2167.5000,0.0321
Y,Y,Y,Y,N,Y,Y,N,Y,1470,[3Y 9Y ],1267.5000,0.1378
Y,N,Y,Y,Y,Y,Y,N,N,1890,[3Y 9N 6Y 7Y ],1815.0000,0.0397
Y,N,Y,N,N,N,Y,N,N,1920,[3Y 9N 6N ],2167.5000,0.1289
Y,Y,Y,N,N,N,Y,N,N,1830,[3Y 9N 6N ],2167.5000,0.1844
Y,Y,N,N,Y,Y,N,Y,N,1020,[3N 2Y 8Y ],1068.0000,0.0471
Y,Y,Y,N,N,N,Y,Y,N,2160,[3Y 9N 6N ],2167.5000,0.0035
Y,N,Y,N,Y,Y,N,N,Y,1350,[3Y 9Y ],1267.5000,0.0611
Y,Y,Y,Y,N,N,Y,N,Y,1170,[3Y 9Y ],1267.5000,0.0833
Y,N,N,Y,N,Y,N,N,Y,1110,[3N 2N ],1260.0000,0.1351
Y,Y,N,Y,N,Y,N,N,N,930,[3N 2Y 8N ],890.0000,0.0430
Y,Y,Y,N,N,Y,Y,Y,N,1860,[3Y 9N 6Y 7Y ],1815.0000,0.0242
Y,Y,N,N,Y,N,Y,N,N,930,[3N 2Y 8N ],890.0000,0.0430
Y,N,N,N,Y,Y,Y,Y,N,1230,[3N 2N ],1260.0000,0.0244
Y,Y,N,Y,N,N,Y,N,N,960,[3N 2Y 8N ],890.0000,0.0729
Y,N,N,Y,N,N,Y,N,N,1230,[3N 2N ],1260.0000,0.0244
Y,Y,Y,Y,Y,Y,N,N,Y,1170,[3Y 9Y ],1267.5000,0.0833
Y,Y,N,N,N,N,N,Y,N,1110,[3N 2Y 8Y ],1068.0000,0.0378
Y,Y,N,N,N,N,Y,N,N,900,[3N 2Y 8N ],890.0000,0.0111
