Base,HostnameLookups,KeepAlive,EnableSendfile,FollowSymLinks,AccessLog,ExtendedStatus,InMemory,Handle,Performance,[DomFlist],DomEst,RelErr
Y,N,N,Y,Y,Y,Y,N,Y,1110,[3N 6Y ],1014.0000,0.0865
Y,N,N,N,N,Y,N,N,N,1080,[3N 6Y ],1014.0000,0.0611
Y,N,Y,N,N,N,N,N,Y,1200,[3Y 9Y ],1132.5000,0.0562
Y,N,Y,N,Y,Y,Y,Y,N,2100,[3Y 9N 8Y ],2190.0000,0.0429
Y,Y,Y,Y,N,Y,Y,Y,N,1860,[3Y 9N 8Y ],2190.0000,0.1774
Y,Y,Y,N,Y,Y,Y,N,Y,1500,[3Y 9Y ],1132.5000,0.2450
Y,Y,Y,Y,Y,N,N,Y,N,2340,[3Y 9N 8Y ],2190.0000,0.0641
Y,Y,N,N,Y,Y,Y,Y,N,960,[3N 6Y ],1014.0000,0.0562
Y,Y,Y,N,Y,Y,N,N,N,1770,[3Y 9N 8N ],1938.0000,0.0949
Y,Y,N,Y,Y,Y,Y,N,N,900,[3N 6Y ],1014.0000,0.1267
Y,Y,Y,Y,Y,N,Y,N,N,2070,[3Y 9N 8N ],1938.0000,0.0638
Y,N,N,Y,N,Y,Y,Y,N,1140,[3N 6Y ],1014.0000,0.1105
Y,N,N,Y,N,Y,Y,N,Y,1050,[3N 6Y ],1014.0000,0.0343
Y,N,Y,N,Y,Y,Y,N,N,1740,[3Y 9N 8N ],1938.0000,0.1138
Y,N,N,N,N,N,Y,Y,N,1290,[3N 6N 8Y ],1400.0000,0.0853
Y,Y,Y,Y,N,Y,N,N,N,1890,[3Y 9N 8N ],1938.0000,0.0254
Y,Y,N,Y,Y,N,N,N,Y,1050,[3N 6N 8N 7N ],1170.0000,0.1143
Y,Y,N,Y,N,N,N,N,N,1050,[3N 6N 8N 7N ],1170.0000,0.1143
Y,Y,N,Y,N,Y,N,N,N,930,[3N 6Y ],1014.0000,0.0903
Y,Y,N,Y,N,Y,Y,N,N,900,[3N 6Y ],1014.0000,0.1267
Y,Y,Y,N,Y,N,Y,N,N,1890,[3Y 9N 8N ],1938.0000,0.0254
Y,Y,N,N,N,Y,N,N,N,900,[3N 6Y ],1014.0000,0.1267
Y,N,Y,N,N,Y,N,N,N,1770,[3Y 9N 8N ],1938.0000,0.0949
Y,N,Y,Y,Y,Y,Y,Y,N,2070,[3Y 9N 8Y ],2190.0000,0.0580
Y,Y,N,Y,Y,Y,N,N,N,960,[3N 6Y ],1014.0000,0.0562
Y,Y,N,Y,N,N,Y,N,N,960,[3N 6N 8N 7Y ],1100.0000,0.1458
Y,N,Y,N,Y,N,N,Y,N,2400,[3Y 9N 8Y ],2190.0000,0.0875
Y,N,Y,N,Y,N,Y,N,N,1950,[3Y 9N 8N ],1938.0000,0.0062
Y,Y,N,Y,Y,N,N,N,N,1080,[3N 6N 8N 7N ],1170.0000,0.0833
Y,Y,N,N,N,Y,N,Y,N,1020,[3N 6Y ],1014.0000,0.0059
Y,Y,Y,Y,Y,N,Y,N,Y,1200,[3Y 9Y ],1132.5000,0.0562
Y,N,N,N,Y,Y,N,N,Y,1200,[3N 6Y ],1014.0000,0.1550
Y,Y,Y,Y,Y,Y,Y,Y,N,1860,[3Y 9N 8Y ],2190.0000,0.1774
Y,N,N,N,Y,Y,Y,N,N,990,[3N 6Y ],1014.0000,0.0242
Y,Y,Y,Y,N,N,Y,N,N,2010,[3Y 9N 8N ],1938.0000,0.0358
Y,Y,N,Y,Y,Y,N,N,Y,930,[3N 6Y ],1014.0000,0.0903
Y,Y,Y,Y,Y,N,N,N,N,2220,[3Y 9N 8N ],1938.0000,0.1270
Y,N,N,Y,Y,N,Y,N,Y,1230,[3N 6N 8N 7Y ],1100.0000,0.1057
Y,Y,N,Y,N,N,Y,N,Y,960,[3N 6N 8N 7Y ],1100.0000,0.1458
Y,Y,N,Y,Y,Y,N,Y,N,1020,[3N 6Y ],1014.0000,0.0059
Y,N,N,N,Y,N,Y,N,Y,1200,[3N 6N 8N 7Y ],1100.0000,0.0833
Y,Y,Y,Y,N,Y,N,N,Y,1080,[3Y 9Y ],1132.5000,0.0486
Y,N,Y,N,Y,N,N,N,N,2100,[3Y 9N 8N ],1938.0000,0.0771
Y,N,N,Y,N,N,Y,N,Y,1140,[3N 6N 8N 7Y ],1100.0000,0.0351
Y,N,Y,N,N,N,N,N,N,2040,[3Y 9N 8N ],1938.0000,0.0500
Y,N,N,N,N,N,Y,N,Y,1080,[3N 6N 8N 7Y ],1100.0000,0.0185
Y,N,N,N,N,N,Y,N,N,1110,[3N 6N 8N 7Y ],1100.0000,0.0090
Y,N,N,Y,N,N,N,N,N,1320,[3N 6N 8N 7N ],1170.0000,0.1136
Y,N,N,N,N,Y,N,N,Y,1050,[3N 6Y ],1014.0000,0.0343
Y,Y,N,N,Y,N,N,N,Y,1020,[3N 6N 8N 7N ],1170.0000,0.1471
Y,N,Y,Y,Y,N,N,N,Y,1200,[3Y 9Y ],1132.5000,0.0562
