Base,HostnameLookups,KeepAlive,EnableSendfile,FollowSymLinks,AccessLog,ExtendedStatus,InMemory,Handle,Performance,[DomFlist],DomEst,RelErr
Y,Y,Y,Y,Y,Y,Y,N,Y,870,[3Y 9Y ],1164.0000,0.3379
Y,Y,N,Y,Y,N,Y,N,N,990,[3N 2Y ],960.0000,0.0303
Y,Y,N,Y,Y,Y,Y,N,Y,870,[3N 2Y ],960.0000,0.1034
Y,Y,Y,Y,Y,Y,N,N,N,1920,[3Y 9N 4Y ],2340.0000,0.2188
Y,N,Y,N,N,N,N,Y,N,2490,[3Y 9N 4N 6N ],2030.0000,0.1847
Y,N,Y,Y,N,N,Y,N,N,2130,[3Y 9N 4Y ],2340.0000,0.0986
Y,N,Y,Y,N,Y,Y,N,N,1830,[3Y 9N 4Y ],2340.0000,0.2787
Y,N,Y,N,N,N,Y,Y,N,2250,[3Y 9N 4N 6N ],2030.0000,0.0978
Y,N,Y,N,N,Y,N,Y,N,2130,[3Y 9N 4N 6Y ],1836.0000,0.1380
Y,Y,Y,Y,Y,Y,N,Y,N,2100,[3Y 9N 4Y ],2340.0000,0.1143
Y,N,Y,N,Y,N,Y,N,Y,1110,[3Y 9Y ],1164.0000,0.0486
Y,N,N,Y,Y,Y,Y,Y,N,1230,[3N 2N 7Y ],1092.0000,0.1122
Y,Y,N,N,N,N,Y,N,Y,960,[3N 2Y ],960.0000,0.0000
Y,Y,N,N,Y,Y,Y,Y,N,960,[3N 2Y ],960.0000,0.0000
Y,Y,Y,Y,N,N,Y,N,Y,1170,[3Y 9Y ],1164.0000,0.0051
Y,N,N,Y,N,N,N,N,Y,1200,[3N 2N 7N ],1260.0000,0.0500
Y,N,N,Y,Y,N,N,N,Y,1200,[3N 2N 7N ],1260.0000,0.0500
Y,N,Y,N,N,Y,Y,Y,N,1980,[3Y 9N 4N 6Y ],1836.0000,0.0727
Y,N,N,Y,Y,Y,Y,N,N,1110,[3N 2N 7Y ],1092.0000,0.0162
Y,Y,Y,Y,N,Y,N,N,Y,1080,[3Y 9Y ],1164.0000,0.0778
Y,N,N,Y,N,N,N,Y,N,1410,[3N 2N 7N ],1260.0000,0.1064
Y,N,N,Y,Y,Y,N,N,N,1200,[3N 2N 7N ],1260.0000,0.0500
Y,Y,Y,Y,N,Y,Y,N,N,1770,[3Y 9N 4Y ],2340.0000,0.3220
Y,N,Y,Y,N,Y,N,N,N,1980,[3Y 9N 4Y ],2340.0000,0.1818
Y,N,N,N,Y,Y,Y,Y,N,1230,[3N 2N 7Y ],1092.0000,0.1122
Y,Y,Y,Y,Y,N,Y,N,N,2070,[3Y 9N 4Y ],2340.0000,0.1304
Y,Y,N,N,N,N,Y,N,N,900,[3N 2Y ],960.0000,0.0667
Y,Y,N,N,N,Y,N,N,N,900,[3N 2Y ],960.0000,0.0667
Y,Y,Y,N,N,Y,N,N,N,1710,[3Y 9N 4N 6Y ],1836.0000,0.0737
Y,N,N,Y,N,N,Y,N,Y,1140,[3N 2N 7Y ],1092.0000,0.0421
Y,Y,Y,N,N,N,N,N,Y,1140,[3Y 9Y ],1164.0000,0.0211
Y,Y,Y,Y,Y,Y,N,N,Y,1170,[3Y 9Y ],1164.0000,0.0051
Y,Y,N,Y,Y,Y,N,N,Y,930,[3N 2Y ],960.0000,0.0323
Y,N,N,N,N,N,Y,N,N,1110,[3N 2N 7Y ],1092.0000,0.0162
Y,Y,Y,N,N,N,Y,N,Y,1020,[3Y 9Y ],1164.0000,0.1412
Y,Y,Y,N,Y,N,Y,N,N,1890,[3Y 9N 4N 6N ],2030.0000,0.0741
Y,Y,N,Y,Y,Y,Y,Y,N,990,[3N 2Y ],960.0000,0.0303
Y,Y,Y,Y,N,Y,N,Y,N,1890,[3Y 9N 4Y ],2340.0000,0.2381
Y,N,N,Y,N,N,N,N,N,1320,[3N 2N 7N ],1260.0000,0.0455
Y,N,Y,N,Y,N,Y,Y,N,2430,[3Y 9N 4N 6N ],2030.0000,0.1646
Y,N,Y,N,Y,Y,N,N,N,1830,[3Y 9N 4N 6Y ],1836.0000,0.0033
Y,Y,N,Y,Y,Y,N,Y,N,1020,[3N 2Y ],960.0000,0.0588
Y,N,N,Y,Y,N,N,N,N,1350,[3N 2N 7N ],1260.0000,0.0667
Y,N,N,N,Y,N,N,Y,N,1410,[3N 2N 7N ],1260.0000,0.1064
Y,N,Y,N,N,Y,N,N,N,1770,[3Y 9N 4N 6Y ],1836.0000,0.0373
Y,N,N,N,Y,N,N,N,Y,1260,[3N 2N 7N ],1260.0000,0.0000
Y,Y,Y,Y,Y,N,N,Y,N,2340,[3Y 9N 4Y ],2340.0000,0.0000
Y,Y,Y,N,Y,N,N,N,N,1950,[3Y 9N 4N 6N ],2030.0000,0.0410
Y,Y,N,N,Y,N,N,Y,N,1140,[3N 2Y ],960.0000,0.1579
Y,Y,N,N,N,N,N,N,Y,990,[3N 2Y ],960.0000,0.0303
Y,N,N,Y,N,N,Y,Y,N,1320,[3N 2N 7Y ],1092.0000,0.1727
Y,Y,N,N,Y,N,Y,Y,N,1050,[3N 2Y ],960.0000,0.0857
Y,N,Y,N,Y,N,N,Y,N,2400,[3Y 9N 4N 6N ],2030.0000,0.1542
Y,Y,N,Y,N,Y,Y,N,N,900,[3N 2Y ],960.0000,0.0667
Y,Y,Y,Y,N,Y,Y,Y,N,1860,[3Y 9N 4Y ],2340.0000,0.2581
Y,Y,N,Y,Y,Y,N,N,N,960,[3N 2Y ],960.0000,0.0000
Y,N,N,N,Y,Y,N,Y,N,1320,[3N 2N 7N ],1260.0000,0.0455
Y,N,N,N,Y,Y,Y,N,N,990,[3N 2N 7Y ],1092.0000,0.1030
Y,Y,N,N,N,N,N,N,N,990,[3N 2Y ],960.0000,0.0303
Y,N,Y,Y,N,Y,N,Y,N,2100,[3Y 9N 4Y ],2340.0000,0.1143
Y,N,Y,Y,Y,N,Y,N,Y,1110,[3Y 9Y ],1164.0000,0.0486
Y,Y,Y,Y,N,N,Y,N,N,2010,[3Y 9N 4Y ],2340.0000,0.1642
Y,N,Y,Y,N,Y,Y,N,Y,1230,[3Y 9Y ],1164.0000,0.0537
Y,N,Y,N,Y,Y,Y,Y,N,2100,[3Y 9N 4N 6Y ],1836.0000,0.1257
Y,N,N,Y,N,Y,Y,N,N,1080,[3N 2N 7Y ],1092.0000,0.0111
Y,N,N,N,N,Y,Y,N,N,1020,[3N 2N 7Y ],1092.0000,0.0706
Y,Y,N,N,Y,N,Y,N,N,930,[3N 2Y ],960.0000,0.0323
Y,Y,Y,N,Y,Y,N,N,N,1770,[3Y 9N 4N 6Y ],1836.0000,0.0373
Y,Y,N,N,Y,N,N,N,Y,1020,[3N 2Y ],960.0000,0.0588
Y,Y,Y,N,N,N,Y,N,N,1830,[3Y 9N 4N 6N ],2030.0000,0.1093
Y,N,Y,N,N,N,Y,N,Y,1350,[3Y 9Y ],1164.0000,0.1378
Y,Y,N,Y,N,N,Y,N,N,960,[3N 2Y ],960.0000,0.0000
Y,Y,N,N,N,N,Y,Y,N,1020,[3N 2Y ],960.0000,0.0588
Y,Y,Y,N,Y,N,Y,N,Y,1170,[3Y 9Y ],1164.0000,0.0051
Y,N,N,N,N,Y,N,N,N,1080,[3N 2N 7N ],1260.0000,0.1667
Y,Y,Y,N,Y,Y,Y,N,N,1680,[3Y 9N 4N 6Y ],1836.0000,0.0929
Y,Y,Y,Y,N,N,N,N,N,2130,[3Y 9N 4Y ],2340.0000,0.0986
Y,Y,Y,N,N,Y,Y,Y,N,1860,[3Y 9N 4N 6Y ],1836.0000,0.0129
Y,N,Y,Y,Y,N,Y,Y,N,2430,[3Y 9N 4Y ],2340.0000,0.0370
Y,Y,N,N,N,Y,N,N,Y,930,[3N 2Y ],960.0000,0.0323
Y,N,N,N,Y,N,Y,Y,N,1380,[3N 2N 7Y ],1092.0000,0.2087
Y,Y,Y,N,N,Y,Y,N,Y,1140,[3Y 9Y ],1164.0000,0.0211
Y,N,Y,N,N,Y,Y,N,Y,1260,[3Y 9Y ],1164.0000,0.0762
Y,N,N,N,N,Y,Y,Y,N,1140,[3N 2N 7Y ],1092.0000,0.0421
Y,Y,N,Y,N,Y,N,N,N,930,[3N 2Y ],960.0000,0.0323
Y,N,Y,N,Y,Y,N,Y,N,2190,[3Y 9N 4N 6Y ],1836.0000,0.1616
Y,N,N,N,Y,Y,N,N,Y,1200,[3N 2N 7N ],1260.0000,0.0500
Y,N,Y,Y,Y,N,Y,N,N,2190,[3Y 9N 4Y ],2340.0000,0.0685
Y,N,Y,N,Y,Y,Y,N,Y,1230,[3Y 9Y ],1164.0000,0.0537
Y,N,N,N,N,N,N,Y,N,1410,[3N 2N 7N ],1260.0000,0.1064
Y,Y,N,Y,Y,N,Y,N,Y,990,[3N 2Y ],960.0000,0.0303
Y,Y,N,Y,N,Y,Y,N,Y,870,[3N 2Y ],960.0000,0.1034
Y,N,Y,Y,N,Y,Y,Y,N,1980,[3Y 9N 4Y ],2340.0000,0.1818
Y,N,N,Y,N,Y,N,N,N,1170,[3N 2N 7N ],1260.0000,0.0769
