Base,HostnameLookups,KeepAlive,EnableSendfile,FollowSymLinks,AccessLog,ExtendedStatus,InMemory,Handle,Performance,[DomFlist],DomEst,RelErr
Y,N,Y,N,N,N,N,Y,N,2490,[2N ],1230.0000,0.5060
Y,N,N,Y,N,N,Y,N,N,1230,[2N ],1230.0000,0.0000
Y,Y,N,Y,Y,Y,N,Y,N,1020,[2Y ],1770.0000,0.7353
Y,Y,Y,N,Y,N,Y,Y,N,2190,[2Y ],1770.0000,0.1918
Y,N,N,N,N,Y,Y,N,N,1020,[2N ],1230.0000,0.2059
Y,Y,Y,Y,Y,Y,Y,Y,N,1860,[2Y ],1770.0000,0.0484
Y,Y,Y,Y,N,N,N,N,Y,1170,[2Y ],1770.0000,0.5128
Y,N,N,Y,Y,Y,N,Y,N,1260,[2N ],1230.0000,0.0238
Y,N,Y,N,Y,N,N,N,N,2100,[2N ],1230.0000,0.4143
Y,Y,N,Y,N,Y,N,N,Y,930,[2Y ],1770.0000,0.9032
Y,N,N,Y,N,N,N,N,Y,1200,[2N ],1230.0000,0.0250
Y,N,Y,Y,Y,Y,Y,N,N,1890,[2N ],1230.0000,0.3492
Y,Y,N,Y,Y,Y,N,N,Y,930,[2Y ],1770.0000,0.9032
Y,N,Y,N,N,N,Y,N,N,1920,[2N ],1230.0000,0.3594
Y,Y,N,Y,Y,N,Y,Y,N,1080,[2Y ],1770.0000,0.6389
Y,Y,Y,Y,Y,N,N,Y,N,2340,[2Y ],1770.0000,0.2436
Y,Y,Y,N,N,Y,N,N,N,1710,[2Y ],1770.0000,0.0351
Y,N,Y,Y,Y,Y,N,Y,N,2190,[2N ],1230.0000,0.4384
Y,N,Y,Y,Y,N,N,Y,N,2640,[2N ],1230.0000,0.5341
Y,Y,N,Y,N,N,Y,N,N,960,[2Y ],1770.0000,0.8438
Y,Y,Y,Y,Y,N,Y,Y,N,2190,[2Y ],1770.0000,0.1918
Y,N,Y,Y,Y,Y,N,N,N,2040,[2N ],1230.0000,0.3971
Y,Y,Y,Y,Y,Y,Y,N,Y,870,[2Y ],1770.0000,1.0345
Y,Y,N,N,N,N,Y,Y,N,1020,[2Y ],1770.0000,0.7353
Y,N,N,N,N,Y,N,N,N,1080,[2N ],1230.0000,0.1389
Y,N,N,N,Y,Y,N,N,N,1020,[2N ],1230.0000,0.2059
Y,Y,Y,Y,Y,N,N,N,N,2220,[2Y ],1770.0000,0.2027
Y,N,N,Y,N,Y,N,Y,N,1260,[2N ],1230.0000,0.0238
Y,Y,Y,Y,N,N,Y,N,Y,1170,[2Y ],1770.0000,0.5128
Y,N,N,N,Y,Y,N,N,Y,1200,[2N ],1230.0000,0.0250
Y,Y,N,N,Y,Y,Y,N,Y,900,[2Y ],1770.0000,0.9667
Y,Y,Y,N,Y,N,N,N,Y,1320,[2Y ],1770.0000,0.3409
Y,Y,Y,N,N,Y,Y,N,N,1620,[2Y ],1770.0000,0.0926
Y,Y,N,Y,N,Y,N,Y,N,990,[2Y ],1770.0000,0.7879
Y,Y,N,Y,N,N,Y,Y,N,1020,[2Y ],1770.0000,0.7353
Y,Y,Y,N,Y,N,N,N,N,1950,[2Y ],1770.0000,0.0923
Y,Y,N,N,Y,N,N,N,N,960,[2Y ],1770.0000,0.8438
Y,Y,N,Y,N,N,N,Y,N,1110,[2Y ],1770.0000,0.5946
Y,N,N,N,N,N,N,N,Y,1230,[2N ],1230.0000,0.0000
Y,N,Y,N,Y,Y,Y,N,Y,1230,[2N ],1230.0000,0.0000
Y,N,Y,Y,N,Y,N,N,Y,1020,[2N ],1230.0000,0.2059
Y,N,N,N,N,N,Y,N,N,1110,[2N ],1230.0000,0.1081
Y,N,Y,Y,N,Y,N,N,N,1980,[2N ],1230.0000,0.3788
Y,N,N,Y,Y,Y,Y,N,Y,1110,[2N ],1230.0000,0.1081
Y,Y,Y,Y,Y,Y,N,N,Y,1170,[2Y ],1770.0000,0.5128
Y,N,Y,N,Y,Y,Y,N,N,1740,[2N ],1230.0000,0.2931
Y,N,N,Y,N,Y,Y,Y,N,1140,[2N ],1230.0000,0.0789
Y,Y,Y,N,N,Y,Y,N,Y,1140,[2Y ],1770.0000,0.5526
Y,Y,Y,Y,N,Y,N,N,N,1890,[2Y ],1770.0000,0.0635
Y,N,N,Y,Y,N,Y,N,Y,1230,[2N ],1230.0000,0.0000
Y,N,Y,Y,Y,Y,N,N,Y,1200,[2N ],1230.0000,0.0250
Y,Y,N,Y,Y,Y,Y,N,N,900,[2Y ],1770.0000,0.9667
Y,Y,N,Y,Y,N,N,Y,N,1140,[2Y ],1770.0000,0.5526
Y,Y,N,N,N,Y,N,N,Y,930,[2Y ],1770.0000,0.9032
Y,N,Y,N,N,Y,N,N,Y,1230,[2N ],1230.0000,0.0000
Y,N,Y,Y,N,N,N,N,Y,1290,[2N ],1230.0000,0.0465
Y,N,N,Y,N,N,Y,N,Y,1140,[2N ],1230.0000,0.0789
Y,Y,N,Y,N,Y,Y,Y,N,960,[2Y ],1770.0000,0.8438
Y,Y,N,Y,Y,Y,Y,N,Y,870,[2Y ],1770.0000,1.0345
Y,Y,Y,N,N,Y,N,Y,N,1980,[2Y ],1770.0000,0.1061
Y,N,N,Y,Y,Y,N,N,Y,1140,[2N ],1230.0000,0.0789
Y,N,N,Y,Y,N,Y,Y,N,1380,[2N ],1230.0000,0.1087
Y,Y,N,N,N,Y,Y,Y,N,930,[2Y ],1770.0000,0.9032
Y,Y,Y,N,Y,Y,Y,N,Y,1500,[2Y ],1770.0000,0.1800
Y,Y,N,N,Y,N,Y,N,N,930,[2Y ],1770.0000,0.9032
Y,Y,Y,N,Y,Y,Y,N,N,1680,[2Y ],1770.0000,0.0536
Y,Y,Y,N,N,Y,Y,Y,N,1860,[2Y ],1770.0000,0.0484
Y,N,N,N,N,N,N,N,N,1200,[2N ],1230.0000,0.0250
Y,N,N,N,N,Y,N,Y,N,1260,[2N ],1230.0000,0.0238
Y,N,Y,N,N,Y,N,N,N,1770,[2N ],1230.0000,0.3051
Y,Y,N,Y,N,N,N,N,Y,990,[2Y ],1770.0000,0.7879
Y,N,Y,Y,N,Y,Y,Y,N,1980,[2N ],1230.0000,0.3788
Y,N,N,N,N,Y,Y,N,Y,1080,[2N ],1230.0000,0.1389
Y,N,Y,N,Y,N,Y,N,N,1950,[2N ],1230.0000,0.3692
Y,Y,Y,Y,N,N,Y,Y,N,2160,[2Y ],1770.0000,0.1806
