no_asm,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,rc_lookahead_20,rc_lookahead_40,rc_lookahead_60,ref,ref_1,ref_5,ref_9,Performance,[DomFlist],DomEst,RelErr
Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,462.500,[16N 14N 7Y 2Y ],410.1737,0.1131
Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,291.587,[16N 14Y 6Y ],299.5538,0.0273
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,251.787,[16N 14Y 6N ],262.7536,0.0436
Y,N,N,N,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,519.153,[16N 14N 7N ],491.1325,0.0540
Y,N,N,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,305.040,[16N 14Y 6Y ],299.5538,0.0180
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,364.347,[16N 14N 7Y 2Y ],410.1737,0.1258
Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,715.907,[16Y 5N ],587.3045,0.1796
Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,269.583,[16N 14Y 6N ],262.7536,0.0253
Y,N,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,305.383,[16N 14Y 6Y ],299.5538,0.0191
Y,N,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,269.917,[16N 14Y 6N ],262.7536,0.0265
Y,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,279.037,[16N 14Y 6N ],262.7536,0.0584
Y,N,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,266.190,[16N 14Y 6N ],262.7536,0.0129
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,275.897,[16N 14Y 6Y ],299.5538,0.0857
Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,607.627,[16Y 5Y 12N ],691.4480,0.1379
Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,783.877,[16Y 5Y 12N ],691.4480,0.1179
Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,575.397,[16Y 5N ],587.3045,0.0207
Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,514.170,[16N 14N 7N ],491.1325,0.0448
Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,494.257,[16N 14N 7N ],491.1325,0.0063
Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,590.837,[16Y 5N ],587.3045,0.0060
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,486.570,[16N 14N 7N ],491.1325,0.0094
Y,N,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,382.010,[16N 14N 7Y 2N ],392.0894,0.0264
Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,263.073,[16N 14Y 6N ],262.7536,0.0012
Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,690.873,[16Y 5N ],587.3045,0.1499
Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,645.510,[16Y 5Y 12Y ],736.2672,0.1406
Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,256.340,[16N 14Y 6N ],262.7536,0.0250
Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,276.027,[16N 14Y 6Y ],299.5538,0.0852
Y,N,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,521.980,[16N 14N 7N ],491.1325,0.0591
Y,N,N,N,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,305.503,[16N 14Y 6Y ],299.5538,0.0195
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,561.743,[16Y 5N ],587.3045,0.0455
Y,Y,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,581.813,[16Y 5N ],587.3045,0.0094
Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,286.327,[16N 14Y 6Y ],299.5538,0.0462
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,615.057,[16Y 5Y 12N ],691.4480,0.1242
Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,680.557,[16Y 5N ],587.3045,0.1370
Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,275.460,[16N 14Y 6Y ],299.5538,0.0875
Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,487.057,[16N 14N 7N ],491.1325,0.0084
Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,706.833,[16Y 5Y 12N ],691.4480,0.0218
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,286.280,[16N 14Y 6Y ],299.5538,0.0464
Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,252.963,[16N 14Y 6N ],262.7536,0.0387
Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,367.067,[16N 14N 7Y 2Y ],410.1737,0.1174
Y,N,N,Y,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,270.153,[16N 14Y 6N ],262.7536,0.0274
Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,609.330,[16Y 5Y 12N ],691.4480,0.1348
Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,251.637,[16N 14Y 6N ],262.7536,0.0442
Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,268.110,[16N 14Y 6N ],262.7536,0.0200
Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,295.620,[16N 14Y 6Y ],299.5538,0.0133
Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,492.360,[16N 14N 7N ],491.1325,0.0025
Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,609.200,[16Y 5Y 12N ],691.4480,0.1350
Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,492.663,[16N 14N 7N ],491.1325,0.0031
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,253.080,[16N 14Y 6N ],262.7536,0.0382
Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,275.453,[16N 14Y 6Y ],299.5538,0.0875
Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,299.647,[16N 14Y 6Y ],299.5538,0.0003
Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,651.703,[16Y 5Y 12N ],691.4480,0.0610
Y,N,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,263.643,[16N 14Y 6N ],262.7536,0.0034
Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,259.963,[16N 14Y 6N ],262.7536,0.0107
Y,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,613.447,[16Y 5N ],587.3045,0.0426
Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,731.193,[16Y 5Y 12N ],691.4480,0.0544
Y,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,N,427.070,[16N 14N 7N ],491.1325,0.1500
Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,420.683,[16N 14N 7N ],491.1325,0.1675
Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,665.230,[16Y 5Y 12N ],691.4480,0.0394
Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,615.060,[16Y 5Y 12N ],691.4480,0.1242
Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,581.243,[16Y 5N ],587.3045,0.0104
Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,367.963,[16N 14N 7Y 2Y ],410.1737,0.1147
Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,291.277,[16N 14Y 6Y ],299.5538,0.0284
Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,263.207,[16N 14Y 6N ],262.7536,0.0017
Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,304.940,[16N 14Y 6Y ],299.5538,0.0177
Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,645.380,[16Y 5Y 12Y ],736.2672,0.1408
Y,N,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,580.877,[16Y 5N ],587.3045,0.0111
Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,615.900,[16Y 5Y 12Y ],736.2672,0.1954
Y,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,Y,590.180,[16Y 5N ],587.3045,0.0049
Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,614.570,[16Y 5N ],587.3045,0.0444
Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,377.503,[16N 14N 7Y 2N ],392.0894,0.0386
Y,N,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,510.837,[16Y 5N ],587.3045,0.1497
Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,573.460,[16N 14N 7N ],491.1325,0.1436
Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,493.543,[16Y 5N ],587.3045,0.1900
Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,715.747,[16Y 5N ],587.3045,0.1795
Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,305.000,[16N 14Y 6Y ],299.5538,0.0179
Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,269.523,[16N 14Y 6N ],262.7536,0.0251
Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,291.610,[16N 14Y 6Y ],299.5538,0.0272
Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,713.390,[16Y 5Y 12N ],691.4480,0.0308
Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,573.757,[16N 14N 7N ],491.1325,0.1440
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,629.390,[16Y 5Y 12N ],691.4480,0.0986
Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,807.273,[16Y 5Y 12N ],691.4480,0.1435
Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,726.890,[16Y 5N ],587.3045,0.1920
Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,295.577,[16N 14Y 6Y ],299.5538,0.0135
Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,262.643,[16N 14Y 6N ],262.7536,0.0004
Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,295.427,[16N 14Y 6Y ],299.5538,0.0140
Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,279.303,[16N 14Y 6N ],262.7536,0.0593
Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,555.203,[16Y 5N ],587.3045,0.0578
Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,485.437,[16N 14N 7N ],491.1325,0.0117
Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,249.607,[16N 14Y 6N ],262.7536,0.0527
Y,Y,N,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,687.147,[16Y 5N ],587.3045,0.1453
Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,616.610,[16Y 5Y 12N ],691.4480,0.1214
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,246.580,[16N 14Y 6N ],262.7536,0.0656
Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,432.797,[16N 14N 7Y 2N ],392.0894,0.0941
Y,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,383.890,[16N 14N 7Y 2N ],392.0894,0.0214
Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,536.850,[16N 14N 7N ],491.1325,0.0852
Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,277.853,[16N 14Y 6N ],262.7536,0.0543
Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,450.130,[16N 14N 7Y 2N ],392.0894,0.1289
Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,545.017,[16N 14N 7N ],491.1325,0.0989
Y,N,N,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,616.087,[16Y 5N ],587.3045,0.0467
Y,Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,497.803,[16Y 5N ],587.3045,0.1798
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,429.257,[16N 14N 7Y 2Y ],410.1737,0.0445
Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,428.383,[16N 14N 7Y 2N ],392.0894,0.0847
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,645.377,[16Y 5Y 12N ],691.4480,0.0714
Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,495.723,[16Y 5N ],587.3045,0.1847
Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,455.720,[16N 14N 7Y 2Y ],410.1737,0.0999
Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,N,420.010,[16N 14N 7N ],491.1325,0.1693
Y,N,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,269.733,[16N 14Y 6N ],262.7536,0.0259
Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,487.583,[16N 14N 7N ],491.1325,0.0073
Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,456.617,[16N 14N 7Y 2Y ],410.1737,0.1017
Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,711.233,[16Y 5Y 12N ],691.4480,0.0278
Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,291.067,[16N 14Y 6Y ],299.5538,0.0292
Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,494.320,[16N 14N 7N ],491.1325,0.0064
Y,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,N,447.627,[16N 14N 7N ],491.1325,0.0972
Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,428.020,[16N 14N 7Y 2N ],392.0894,0.0839
Y,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,494.597,[16N 14N 7N ],491.1325,0.0070
Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,277.533,[16N 14Y 6N ],262.7536,0.0533
Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,246.273,[16N 14Y 6N ],262.7536,0.0669
Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,809.530,[16Y 5Y 12Y ],736.2672,0.0905
Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,580.577,[16Y 5N ],587.3045,0.0116
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,455.640,[16N 14N 7Y 2Y ],410.1737,0.0998
Y,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,521.843,[16N 14N 7N ],491.1325,0.0589
Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,672.600,[16Y 5Y 12Y ],736.2672,0.0947
Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,279.753,[16N 14Y 6Y ],299.5538,0.0708
Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,556.307,[16Y 5N ],587.3045,0.0557
Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,672.137,[16Y 5Y 12N ],691.4480,0.0287
Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,491.697,[16Y 5N ],587.3045,0.1944
Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,773.387,[16Y 5Y 12N ],691.4480,0.1059
Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,462.740,[16N 14N 7Y 2Y ],410.1737,0.1136
Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,631.737,[16Y 5Y 12Y ],736.2672,0.1655
Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,706.590,[16Y 5Y 12N ],691.4480,0.0214
Y,N,N,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,271.337,[16N 14Y 6N ],262.7536,0.0316
Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,425.063,[16N 14N 7N ],491.1325,0.1554
Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,305.027,[16N 14Y 6Y ],299.5538,0.0179
Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,509.803,[16N 14N 7N ],491.1325,0.0366
Y,N,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,516.220,[16N 14N 7N ],491.1325,0.0486
Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,704.807,[16Y 5Y 12N ],691.4480,0.0190
Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,807.017,[16Y 5Y 12N ],691.4480,0.1432
Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,511.373,[16N 14N 7N ],491.1325,0.0396
Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,364.760,[16N 14N 7Y 2Y ],410.1737,0.1245
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,575.477,[16Y 5N ],587.3045,0.0206
Y,N,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,383.260,[16N 14N 7Y 2N ],392.0894,0.0230
Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,495.100,[16N 14N 7N ],491.1325,0.0080
Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,444.380,[16N 14N 7Y 2N ],392.0894,0.1177
Y,N,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,279.357,[16N 14Y 6N ],262.7536,0.0594
Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,571.510,[16N 14N 7N ],491.1325,0.1406
Y,N,N,N,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,721.563,[16Y 5N ],587.3045,0.1861
Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,291.673,[16N 14Y 6Y ],299.5538,0.0270
Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,580.730,[16Y 5N ],587.3045,0.0113
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,645.540,[16Y 5Y 12N ],691.4480,0.0711
Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,Y,Y,N,N,247.717,[16N 14Y 6N ],262.7536,0.0607
Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,482.590,[16N 14N 7Y 2N ],392.0894,0.1875
