no_asm,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,rc_lookahead_20,rc_lookahead_40,rc_lookahead_60,ref,ref_1,ref_5,ref_9,Performance,[DomFlist],DomEst,RelErr
Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,536.850,[14N 15Y 7N ],502.1156,0.0647
Y,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,287.113,[14Y 6Y ],296.4615,0.0326
Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,251.530,[14Y 6N 2Y ],254.1515,0.0104
Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,310.753,[14Y 6Y ],296.4615,0.0460
Y,N,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,305.030,[14Y 6Y ],296.4615,0.0281
Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,821.963,[14N 15N 6Y ],716.1543,0.1287
Y,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,631.043,[14N 15N 6N ],604.5607,0.0420
Y,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,425.150,[14N 15Y 7N ],502.1156,0.1810
Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,625.797,[14N 15N 6N ],604.5607,0.0339
Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,543.083,[14N 15Y 7N ],502.1156,0.0754
Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,305.027,[14Y 6Y ],296.4615,0.0281
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,427.493,[14N 15Y 7Y ],442.3395,0.0347
Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,521.443,[14N 15Y 7N ],502.1156,0.0371
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,456.370,[14N 15Y 7Y ],442.3395,0.0307
Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,456.740,[14N 15Y 7Y ],442.3395,0.0315
Y,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,721.757,[14N 15N 6Y ],716.1543,0.0078
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,645.540,[14N 15N 6Y ],716.1543,0.1094
Y,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,270.727,[14Y 6N 2N ],268.6910,0.0075
Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,486.637,[14N 15Y 7N ],502.1156,0.0318
Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,287.060,[14Y 6Y ],296.4615,0.0328
Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,629.337,[14N 15N 6N ],604.5607,0.0394
Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,615.060,[14N 15N 6N ],604.5607,0.0171
Y,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,263.437,[14Y 6N 2Y ],254.1515,0.0352
Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,712.953,[14N 15N 6N ],604.5607,0.1520
Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,671.697,[14N 15N 6Y ],716.1543,0.0662
Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,446.640,[14N 15Y 7Y ],442.3395,0.0096
Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,275.523,[14Y 6Y ],296.4615,0.0760
Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,269.950,[14Y 6N 2N ],268.6910,0.0047
Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,262.277,[14Y 6N 2N ],268.6910,0.0245
Y,N,Y,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,604.123,[14N 15N 6N ],604.5607,0.0007
Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,261.077,[14Y 6N 2Y ],254.1515,0.0265
Y,Y,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,275.560,[14Y 6Y ],296.4615,0.0759
Y,Y,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,286.427,[14Y 6Y ],296.4615,0.0350
Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,254.587,[14Y 6N 2Y ],254.1515,0.0017
Y,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,518.143,[14N 15Y 7N ],502.1156,0.0309
Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,295.423,[14Y 6Y ],296.4615,0.0035
Y,Y,N,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,492.307,[14N 15Y 7N ],502.1156,0.0199
Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,561.847,[14N 15N 6Y ],716.1543,0.2746
Y,N,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,575.863,[14N 15N 6Y ],716.1543,0.2436
Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,299.647,[14Y 6Y ],296.4615,0.0106
Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,607.627,[14N 15N 6N ],604.5607,0.0050
Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,286.327,[14Y 6Y ],296.4615,0.0354
Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,295.607,[14Y 6Y ],296.4615,0.0029
Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,299.770,[14Y 6Y ],296.4615,0.0110
Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,585.350,[14N 15N 6N ],604.5607,0.0328
Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,310.287,[14Y 6Y ],296.4615,0.0446
Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,249.640,[14Y 6N 2Y ],254.1515,0.0181
Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,809.937,[14N 15N 6Y ],716.1543,0.1158
Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,275.453,[14Y 6Y ],296.4615,0.0763
Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,573.653,[14N 15Y 7N ],502.1156,0.1247
Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,262.610,[14Y 6N 2Y ],254.1515,0.0322
Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,712.810,[14N 15N 6Y ],716.1543,0.0047
Y,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,383.890,[14N 15Y 7Y ],442.3395,0.1523
Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,268.773,[14Y 6N 2N ],268.6910,0.0003
Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,279.777,[14Y 6Y ],296.4615,0.0596
Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,269.583,[14Y 6N 2N ],268.6910,0.0033
Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,666.553,[14N 15N 6Y ],716.1543,0.0744
Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,506.880,[14N 15N 6N ],604.5607,0.1927
Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,575.700,[14N 15N 6Y ],716.1543,0.2440
Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,291.483,[14Y 6Y ],296.4615,0.0171
Y,Y,N,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,687.147,[14N 15N 6Y ],716.1543,0.0422
Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,643.960,[14N 15N 6Y ],716.1543,0.1121
Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,807.017,[14N 15N 6Y ],716.1543,0.1126
Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,645.510,[14N 15N 6Y ],716.1543,0.1094
Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,496.780,[14N 15N 6N ],604.5607,0.2170
Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,627.053,[14N 15N 6N ],604.5607,0.0359
Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,249.497,[14Y 6N 2Y ],254.1515,0.0187
Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,576.217,[14N 15N 6Y ],716.1543,0.2429
Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,616.610,[14N 15N 6N ],604.5607,0.0195
Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,616.687,[14N 15N 6N ],604.5607,0.0197
Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,714.667,[14N 15N 6N ],604.5607,0.1541
Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,519.587,[14N 15Y 7N ],502.1156,0.0336
Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,271.403,[14Y 6N 2N ],268.6910,0.0100
Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,299.660,[14Y 6Y ],296.4615,0.0107
Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,773.437,[14N 15N 6Y ],716.1543,0.0741
Y,Y,N,N,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,287.050,[14Y 6Y ],296.4615,0.0328
Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,442.810,[14N 15Y 7Y ],442.3395,0.0011
Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,277.563,[14Y 6N 2N ],268.6910,0.0320
Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,249.363,[14Y 6N 2Y ],254.1515,0.0192
Y,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,818.040,[14N 15N 6Y ],716.1543,0.1245
Y,Y,N,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,257.973,[14Y 6N 2Y ],254.1515,0.0148
Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,263.853,[14Y 6N 2Y ],254.1515,0.0368
Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,262.510,[14Y 6N 2Y ],254.1515,0.0318
Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,263.847,[14Y 6N 2Y ],254.1515,0.0367
Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,407.990,[14N 15Y 7Y ],442.3395,0.0842
Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,715.907,[14N 15N 6Y ],716.1543,0.0003
Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,275.460,[14Y 6Y ],296.4615,0.0762
Y,Y,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,579.177,[14N 15N 6N ],604.5607,0.0438
Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,583.427,[14N 15N 6N ],604.5607,0.0362
Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,310.217,[14Y 6Y ],296.4615,0.0443
Y,Y,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,683.763,[14N 15N 6Y ],716.1543,0.0474
Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,571.350,[14N 15Y 7N ],502.1156,0.1212
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,486.570,[14N 15Y 7N ],502.1156,0.0319
Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,287.210,[14Y 6Y ],296.4615,0.0322
Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,482.083,[14N 15Y 7Y ],442.3395,0.0824
Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,266.273,[14Y 6N 2N ],268.6910,0.0091
Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,680.617,[14N 15N 6Y ],716.1543,0.0522
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,476.100,[14N 15Y 7Y ],442.3395,0.0709
Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,295.447,[14Y 6Y ],296.4615,0.0034
Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,487.737,[14N 15Y 7N ],502.1156,0.0295
Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,580.577,[14N 15N 6Y ],716.1543,0.2335
Y,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,587.240,[14N 15N 6N ],604.5607,0.0295
Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,821.527,[14N 15N 6Y ],716.1543,0.1283
Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,259.963,[14Y 6N 2N ],268.6910,0.0336
Y,Y,N,N,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,492.353,[14N 15Y 7N ],502.1156,0.0198
Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,463.500,[14N 15Y 7Y ],442.3395,0.0457
Y,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,268.170,[14Y 6N 2N ],268.6910,0.0019
Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,254.820,[14Y 6N 2Y ],254.1515,0.0026
Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,276.010,[14Y 6Y ],296.4615,0.0741
Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,365.443,[14N 15Y 7Y ],442.3395,0.2104
Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,286.397,[14Y 6Y ],296.4615,0.0351
Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,817.353,[14N 15N 6Y ],716.1543,0.1238
Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,256.720,[14Y 6N 2Y ],254.1515,0.0100
Y,N,N,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,515.663,[14N 15Y 7N ],502.1156,0.0263
Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,427.060,[14N 15Y 7Y ],442.3395,0.0358
Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,275.387,[14Y 6Y ],296.4615,0.0765
Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,244.333,[14Y 6N 2Y ],254.1515,0.0402
Y,N,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,516.220,[14N 15Y 7N ],502.1156,0.0273
Y,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,492.367,[14N 15Y 7N ],502.1156,0.0198
Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,573.240,[14N 15Y 7N ],502.1156,0.1241
Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,672.207,[14N 15N 6Y ],716.1543,0.0654
Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,564.147,[14N 15Y 7N ],502.1156,0.1100
Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,543.590,[14N 15Y 7N ],502.1156,0.0763
Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,299.733,[14Y 6Y ],296.4615,0.0109
Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,463.240,[14N 15Y 7Y ],442.3395,0.0451
Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,310.793,[14Y 6Y ],296.4615,0.0461
Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,683.543,[14N 15N 6Y ],716.1543,0.0477
Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,588.670,[14N 15N 6N ],604.5607,0.0270
Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,784.020,[14N 15N 6Y ],716.1543,0.0866
Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,291.590,[14Y 6Y ],296.4615,0.0167
Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,773.220,[14N 15N 6Y ],716.1543,0.0738
Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,651.640,[14N 15N 6Y ],716.1543,0.0990
Y,N,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,427.660,[14N 15Y 7Y ],442.3395,0.0343
Y,Y,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,493.307,[14N 15Y 7N ],502.1156,0.0179
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,275.310,[14Y 6N 2N ],268.6910,0.0240
Y,N,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,510.837,[14N 15N 6N ],604.5607,0.1835
Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,509.473,[14N 15N 6N ],604.5607,0.1866
Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,368.630,[14N 15Y 7Y ],442.3395,0.2000
Y,N,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,521.607,[14N 15Y 7N ],502.1156,0.0374
Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,609.887,[14N 15N 6N ],604.5607,0.0087
Y,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,380.840,[14N 15Y 7Y ],442.3395,0.1615
Y,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,260.410,[14Y 6N 2N ],268.6910,0.0318
Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,631.283,[14N 15N 6N ],604.5607,0.0423
Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,486.817,[14N 15Y 7N ],502.1156,0.0314
Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,295.680,[14Y 6Y ],296.4615,0.0026
Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,246.410,[14Y 6N 2Y ],254.1515,0.0314
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,556.513,[14N 15N 6Y ],716.1543,0.2869
Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,413.880,[14N 15Y 7Y ],442.3395,0.0688
Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,414.997,[14N 15Y 7Y ],442.3395,0.0659
Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,254.013,[14Y 6N 2Y ],254.1515,0.0005
Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,535.800,[14N 15Y 7N ],502.1156,0.0629
Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,380.180,[14N 15Y 7Y ],442.3395,0.1635
Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,631.583,[14N 15N 6N ],604.5607,0.0428
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,561.743,[14N 15N 6Y ],716.1543,0.2749
Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,494.257,[14N 15Y 7N ],502.1156,0.0159
Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,671.400,[14N 15N 6Y ],716.1543,0.0667
Y,N,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,730.010,[14N 15N 6N ],604.5607,0.1718
Y,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,N,256.333,[14Y 6N 2Y ],254.1515,0.0085
Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,291.643,[14Y 6Y ],296.4615,0.0165
Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,275.920,[14Y 6N 2N ],268.6910,0.0262
Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,482.817,[14N 15Y 7Y ],442.3395,0.0838
Y,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,511.733,[14N 15N 6N ],604.5607,0.1814
Y,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,435.977,[14N 15Y 7N ],502.1156,0.1517
Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,263.910,[14Y 6N 2Y ],254.1515,0.0370
Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,260.380,[14Y 6N 2N ],268.6910,0.0319
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,455.513,[14N 15Y 7Y ],442.3395,0.0289
Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,247.693,[14Y 6N 2Y ],254.1515,0.0261
Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,Y,Y,N,N,247.717,[14Y 6N 2Y ],254.1515,0.0260
