no_asm,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,rc_lookahead_20,rc_lookahead_40,rc_lookahead_60,ref,ref_1,ref_5,ref_9,Performance,[DomFlist],DomEst,RelErr
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,616.133,[16Y 7Y ],584.7943,0.0509
Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,429.643,[16N 14N 7Y 5Y ],447.5924,0.0418
Y,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,N,Y,511.153,[16Y 7Y ],584.7943,0.1441
Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,Y,497.333,[16Y 7Y ],584.7943,0.1759
Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,268.720,[16N 14Y 6N ],265.3751,0.0124
Y,N,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,580.543,[16Y 7Y ],584.7943,0.0073
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,246.580,[16N 14Y 6N ],265.3751,0.0762
Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,487.583,[16N 14N 7N ],507.0441,0.0399
Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,276.103,[16N 14Y 6N ],265.3751,0.0389
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,476.900,[16N 14N 7Y 5Y ],447.5924,0.0615
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,665.283,[16Y 7Y ],584.7943,0.1210
Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,671.697,[16Y 7Y ],584.7943,0.1294
Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,535.860,[16N 14N 7N ],507.0441,0.0538
Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,506.930,[16N 14N 7N ],507.0441,0.0002
Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,432.143,[16N 14N 7Y 5Y ],447.5924,0.0358
Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,427.060,[16N 14N 7Y 5Y ],447.5924,0.0481
Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,731.193,[16Y 7N ],719.5449,0.0159
Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,651.287,[16Y 7Y ],584.7943,0.1021
Y,Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,497.803,[16Y 7Y ],584.7943,0.1748
Y,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,513.233,[16N 14N 7N ],507.0441,0.0121
Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,555.613,[16Y 7Y ],584.7943,0.0525
Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,268.207,[16N 14Y 6N ],265.3751,0.0106
Y,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,510.857,[16Y 7Y ],584.7943,0.1447
Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,482.083,[16N 14N 7Y 5Y ],447.5924,0.0715
Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,463.500,[16N 14N 7Y 5Y ],447.5924,0.0343
Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,428.427,[16N 14N 7Y 5N ],392.0975,0.0848
Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,275.970,[16N 14Y 6Y ],293.8989,0.0650
Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,615.060,[16Y 7Y ],584.7943,0.0492
Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,295.470,[16N 14Y 6Y ],293.8989,0.0053
Y,N,Y,Y,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,262.290,[16N 14Y 6N ],265.3751,0.0118
Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,381.213,[16N 14N 7Y 5N ],392.0975,0.0286
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,561.743,[16Y 7Y ],584.7943,0.0410
Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,414.737,[16N 14N 7Y 5N ],392.0975,0.0546
Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,275.453,[16N 14Y 6Y ],293.8989,0.0670
Y,N,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,380.663,[16N 14N 7Y 5N ],392.0975,0.0300
Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,287.107,[16N 14Y 6Y ],293.8989,0.0237
Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,382.980,[16N 14N 7Y 5N ],392.0975,0.0238
Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,486.827,[16N 14N 7N ],507.0441,0.0415
Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,279.903,[16N 14Y 6Y ],293.8989,0.0500
Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,508.623,[16N 14N 7N ],507.0441,0.0031
Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,809.937,[16Y 7N ],719.5449,0.1116
Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,652.483,[16Y 7Y ],584.7943,0.1037
Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,251.637,[16N 14Y 6N ],265.3751,0.0546
Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,631.737,[16Y 7Y ],584.7943,0.0743
Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,413.913,[16N 14N 7Y 5N ],392.0975,0.0527
Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,556.327,[16Y 7Y ],584.7943,0.0512
Y,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,380.147,[16N 14N 7Y 5N ],392.0975,0.0314
Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,555.260,[16Y 7Y ],584.7943,0.0532
Y,N,Y,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,N,262.233,[16N 14Y 6N ],265.3751,0.0120
Y,N,N,N,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,305.350,[16N 14Y 6Y ],293.8989,0.0375
Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,463.310,[16N 14N 7Y 5Y ],447.5924,0.0339
Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,486.817,[16N 14N 7N ],507.0441,0.0415
Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,715.583,[16Y 7N ],719.5449,0.0055
Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,556.340,[16Y 7Y ],584.7943,0.0511
Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,544.740,[16N 14N 7N ],507.0441,0.0692
Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,246.237,[16N 14Y 6N ],265.3751,0.0777
Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,365.443,[16N 14N 7Y 5N ],392.0975,0.0729
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,476.913,[16N 14N 7Y 5Y ],447.5924,0.0615
Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,487.373,[16N 14N 7N ],507.0441,0.0404
Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,485.660,[16N 14N 7N ],507.0441,0.0440
Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,535.800,[16N 14N 7N ],507.0441,0.0537
Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,609.330,[16Y 7Y ],584.7943,0.0403
Y,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,444.600,[16N 14N 7N ],507.0441,0.1405
Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,482.903,[16N 14N 7Y 5Y ],447.5924,0.0731
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,666.503,[16Y 7Y ],584.7943,0.1226
Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,244.280,[16N 14Y 6N ],265.3751,0.0864
Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,277.533,[16N 14Y 6N ],265.3751,0.0438
Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,310.793,[16N 14Y 6Y ],293.8989,0.0544
Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,259.840,[16N 14Y 6N ],265.3751,0.0213
Y,N,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,731.760,[16Y 7N ],719.5449,0.0167
Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,447.137,[16N 14N 7Y 5Y ],447.5924,0.0010
Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,445.213,[16N 14N 7Y 5Y ],447.5924,0.0053
Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,291.483,[16N 14Y 6Y ],293.8989,0.0083
Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,254.707,[16N 14Y 6N ],265.3751,0.0419
Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,291.237,[16N 14Y 6Y ],293.8989,0.0091
Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,278.227,[16N 14Y 6N ],265.3751,0.0462
Y,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,818.040,[16Y 7N ],719.5449,0.1204
Y,Y,N,N,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,287.107,[16N 14Y 6Y ],293.8989,0.0237
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,279.247,[16N 14Y 6Y ],293.8989,0.0525
Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,249.607,[16N 14Y 6N ],265.3751,0.0632
Y,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,713.577,[16Y 7N ],719.5449,0.0084
Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,246.410,[16N 14Y 6N ],265.3751,0.0770
Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,783.493,[16Y 7N ],719.5449,0.0816
Y,N,N,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,384.197,[16N 14N 7Y 5N ],392.0975,0.0206
Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,263.847,[16N 14Y 6N ],265.3751,0.0058
Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,585.350,[16Y 7N ],719.5449,0.2293
Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,276.027,[16N 14Y 6Y ],293.8989,0.0647
Y,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,780.757,[16Y 7N ],719.5449,0.0784
Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,419.397,[16N 14N 7N ],507.0441,0.2090
Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,364.760,[16N 14N 7Y 5N ],392.0975,0.0749
Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,379.400,[16N 14N 7Y 5N ],392.0975,0.0335
Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,462.627,[16N 14N 7Y 5Y ],447.5924,0.0325
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,615.057,[16Y 7Y ],584.7943,0.0492
Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,571.473,[16N 14N 7N ],507.0441,0.1127
Y,N,N,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,519.413,[16N 14N 7N ],507.0441,0.0238
Y,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,631.043,[16Y 7Y ],584.7943,0.0733
Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,407.990,[16N 14N 7Y 5N ],392.0975,0.0390
Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,427.793,[16N 14N 7Y 5N ],392.0975,0.0834
Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,362.613,[16N 14N 7Y 5N ],392.0975,0.0813
Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,817.340,[16Y 7N ],719.5449,0.1197
Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,807.333,[16Y 7N ],719.5449,0.1087
Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,743.123,[16Y 7N ],719.5449,0.0317
Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,305.433,[16N 14Y 6Y ],293.8989,0.0378
Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,269.493,[16N 14Y 6N ],265.3751,0.0153
Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,426.443,[16N 14N 7Y 5Y ],447.5924,0.0496
Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,821.760,[16Y 7N ],719.5449,0.1244
Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,295.503,[16N 14Y 6Y ],293.8989,0.0054
Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,476.953,[16N 14N 7Y 5Y ],447.5924,0.0616
Y,N,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,382.010,[16N 14N 7Y 5N ],392.0975,0.0264
Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,291.277,[16N 14Y 6Y ],293.8989,0.0090
Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,581.243,[16Y 7N ],719.5449,0.2379
Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,492.127,[16N 14N 7N ],507.0441,0.0303
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,556.513,[16Y 7Y ],584.7943,0.0508
Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,244.333,[16N 14Y 6N ],265.3751,0.0861
Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,506.223,[16Y 7Y ],584.7943,0.1552
Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,817.990,[16Y 7N ],719.5449,0.1204
Y,N,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,279.357,[16N 14Y 6N ],265.3751,0.0501
Y,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,573.400,[16N 14N 7N ],507.0441,0.1157
Y,N,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,516.220,[16N 14N 7N ],507.0441,0.0178
Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,690.390,[16Y 7N ],719.5449,0.0422
Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,299.690,[16N 14Y 6Y ],293.8989,0.0193
Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,575.663,[16Y 7Y ],584.7943,0.0159
Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,556.630,[16Y 7Y ],584.7943,0.0506
Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,408.070,[16N 14N 7Y 5N ],392.0975,0.0391
Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,268.397,[16N 14Y 6N ],265.3751,0.0113
Y,N,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,726.917,[16Y 7N ],719.5449,0.0101
Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,305.147,[16N 14Y 6Y ],293.8989,0.0369
Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,671.550,[16Y 7Y ],584.7943,0.1292
Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,544.580,[16N 14N 7N ],507.0441,0.0689
Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,485.477,[16N 14N 7N ],507.0441,0.0444
Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,445.837,[16N 14N 7Y 5Y ],447.5924,0.0039
Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,408.627,[16N 14N 7Y 5N ],392.0975,0.0405
Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,712.667,[16Y 7N ],719.5449,0.0097
Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,286.430,[16N 14Y 6Y ],293.8989,0.0261
Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,680.617,[16Y 7N ],719.5449,0.0572
Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,367.963,[16N 14N 7Y 5N ],392.0975,0.0656
Y,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,425.150,[16N 14N 7N ],507.0441,0.1926
Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,775.663,[16Y 7N ],719.5449,0.0723
Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,428.413,[16N 14N 7Y 5Y ],447.5924,0.0448
Y,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,508.710,[16Y 7Y ],584.7943,0.1496
Y,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,263.367,[16N 14Y 6N ],265.3751,0.0076
Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,512.773,[16N 14N 7N ],507.0441,0.0112
Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,712.953,[16Y 7N ],719.5449,0.0092
Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,249.463,[16N 14Y 6N ],265.3751,0.0638
Y,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,587.240,[16Y 7N ],719.5449,0.2253
Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,651.490,[16Y 7Y ],584.7943,0.1024
Y,N,N,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,278.120,[16N 14Y 6N ],265.3751,0.0458
Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,291.603,[16N 14Y 6Y ],293.8989,0.0079
Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,680.563,[16Y 7N ],719.5449,0.0573
Y,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,279.333,[16N 14Y 6N ],265.3751,0.0500
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,644.157,[16Y 7Y ],584.7943,0.0922
Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,310.253,[16N 14Y 6Y ],293.8989,0.0527
Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,665.230,[16Y 7Y ],584.7943,0.1209
Y,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,310.580,[16N 14Y 6Y ],293.8989,0.0537
Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,449.280,[16N 14N 7Y 5Y ],447.5924,0.0038
Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,564.200,[16N 14N 7N ],507.0441,0.1013
Y,N,Y,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,262.567,[16N 14Y 6N ],265.3751,0.0107
Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,275.387,[16N 14Y 6Y ],293.8989,0.0672
Y,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,715.827,[16Y 7N ],719.5449,0.0052
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,456.370,[16N 14N 7Y 5Y ],447.5924,0.0192
Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,310.227,[16N 14Y 6Y ],293.8989,0.0526
Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,671.400,[16Y 7Y ],584.7943,0.1290
Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,583.847,[16Y 7N ],719.5449,0.2324
Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,628.150,[16Y 7Y ],584.7943,0.0690
Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,613.397,[16Y 7Y ],584.7943,0.0466
Y,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,742.463,[16Y 7N ],719.5449,0.0309
Y,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,256.820,[16N 14Y 6N ],265.3751,0.0333
Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,604.917,[16Y 7N ],719.5449,0.1895
Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,276.010,[16N 14Y 6Y ],293.8989,0.0648
Y,Y,N,N,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,287.050,[16N 14Y 6Y ],293.8989,0.0239
Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,518.567,[16N 14N 7N ],507.0441,0.0222
Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,362.627,[16N 14N 7Y 5N ],392.0975,0.0813
Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,249.363,[16N 14Y 6N ],265.3751,0.0642
Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,625.797,[16Y 7Y ],584.7943,0.0655
Y,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,276.030,[16N 14Y 6N ],265.3751,0.0386
Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,414.230,[16N 14N 7Y 5N ],392.0975,0.0534
Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,367.543,[16N 14N 7Y 5N ],392.0975,0.0668
Y,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,Y,615.287,[16Y 7N ],719.5449,0.1694
Y,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,612.970,[16Y 7N ],719.5449,0.1739
Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,715.907,[16Y 7N ],719.5449,0.0051
Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,672.600,[16Y 7Y ],584.7943,0.1305
Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,537.153,[16N 14N 7N ],507.0441,0.0561
Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,279.303,[16N 14Y 6N ],265.3751,0.0499
Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,783.783,[16Y 7N ],719.5449,0.0820
Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,269.583,[16N 14Y 6N ],265.3751,0.0156
Y,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,571.397,[16N 14N 7N ],507.0441,0.1126
Y,N,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,505.857,[16N 14N 7N ],507.0441,0.0023
Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,487.090,[16N 14N 7N ],507.0441,0.0410
Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,450.130,[16N 14N 7Y 5Y ],447.5924,0.0056
Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,775.810,[16Y 7N ],719.5449,0.0725
