"","Performance","freqAll","freqN1","freqN2","freqN3","freqPW"
"58",218.62,0.0009765625,0,0,0,0
"59",219.64,0.0009765625,0,0,0,0.0032258064516129
"60",203.64,0.0009765625,0,0,0,0
"61",216.4,0.0009765625,0,0,0,0.0032258064516129
"62",218.82,0.0009765625,0,0.00909090909090909,0,0.0032258064516129
"63",219.28,0.0009765625,0,0,0.00606060606060606,0
"64",221.38,0.0009765625,0,0,0,0
"66",220.4,0.0009765625,0,0,0,0
"67",219.39,0.0009765625,0,0,0,0
"68",222.43,0.0009765625,0,0,0,0
"69",218.97,0.0009765625,0,0,0,0
"70",220.42,0.0009765625,0,0,0.00606060606060606,0.0032258064516129
"71",204.18,0.0009765625,0,0,0,0.0032258064516129
"72",218.89,0.0009765625,0,0,0,0.00645161290322581
"73",221.17,0.0009765625,0,0.00909090909090909,0.00606060606060606,0
"74",221.1,0.0009765625,0,0,0,0
"75",222.87,0.0009765625,0,0.00909090909090909,0,0.0032258064516129
"76",223.3,0.0009765625,0,0,0,0
"77",224.73,0.001953125,0,0.00909090909090909,0.00606060606060606,0.0032258064516129
"78",217.7,0.0009765625,0,0,0,0
"79",219.97,0.0009765625,0,0,0.00606060606060606,0
"80",220.39,0.0009765625,0,0,0,0
"81",222.52,0.0009765625,0,0,0,0
"82",205.13,0.0009765625,0,0,0,0
"83",219.33,0.0009765625,0,0.00909090909090909,0,0
"84",222.19,0.0009765625,0,0,0,0.0032258064516129
"85",221.73,0.0009765625,0,0,0,0
"86",224.18,0.0009765625,0,0,0,0.0032258064516129
"87",218.56,0.0009765625,0,0,0.00606060606060606,0
"88",220.57,0.0009765625,0,0,0,0
"89",220.21,0.0009765625,0,0,0,0
"90",222.27,0.0009765625,0,0.00909090909090909,0,0
"91",221.26,0.0009765625,0,0.00909090909090909,0,0
"92",223.7,0.0009765625,0,0.00909090909090909,0.00606060606060606,0
"93",205.99,0.0009765625,0,0,0,0.0032258064516129
"94",223.29,0.0009765625,0,0,0,0
"95",224.95,0.0009765625,0,0,0,0
"96",224.49,0.0009765625,0,0,0,0.0032258064516129
"97",227.13,0.0009765625,0,0,0,0.0032258064516129
"98",227.4,0.0009765625,0.0181818181818182,0,0,0
"99",229.28,0.0009765625,0,0,0,0.0032258064516129
"100",224.99,0.0009765625,0,0,0,0
"101",228.65,0.001953125,0,0,0.00606060606060606,0.0032258064516129
"102",227.15,0.0009765625,0,0.00909090909090909,0.00606060606060606,0
"103",230.54,0.0009765625,0,0,0.00606060606060606,0
"104",206.9,0.0009765625,0,0,0,0
"105",226.13,0.001953125,0,0,0,0
"107",226.57,0.001953125,0,0.00909090909090909,0,0
"108",228.47,0.0009765625,0,0,0,0.0032258064516129
"109",229.7,0.0009765625,0,0,0,0
"110",230.47,0.001953125,0,0,0,0.0032258064516129
"111",230.79,0.001953125,0,0.00909090909090909,0,0.0032258064516129
"112",232.12,0.0009765625,0,0,0,0
"113",226.88,0.0009765625,0,0,0,0
"114",229.19,0.0009765625,0.0181818181818182,0,0,0
"115",200.38,0.0009765625,0,0,0,0
"116",229.64,0.0009765625,0,0,0,0
"117",231.39,0.0009765625,0,0,0,0.0032258064516129
"118",228.27,0.0009765625,0,0,0,0.0032258064516129
"119",231.25,0.0009765625,0,0,0.00606060606060606,0
"120",230.77,0.0009765625,0,0,0,0
"121",232.76,0.0009765625,0,0,0,0
"122",227.19,0.0009765625,0,0,0,0
"123",229.12,0.0009765625,0,0,0,0
"124",228.86,0.0009765625,0,0,0,0
"125",230.69,0.0009765625,0,0,0,0
"126",201.83,0.0009765625,0,0,0,0
"127",230.94,0.0009765625,0,0,0,0
"128",232.29,0.0009765625,0,0,0,0
"129",232.52,0.0009765625,0,0,0,0
"130",234.8,0.0009765625,0,0,0.00606060606060606,0
"131",217.93,0.0009765625,0,0,0,0
"132",219.4,0.0009765625,0,0,0,0.0032258064516129
"133",219.75,0.0009765625,0,0,0,0
"134",221.78,0.0009765625,0,0.00909090909090909,0.00606060606060606,0
"135",217.9,0.0009765625,0,0,0,0.0032258064516129
"136",220.86,0.0009765625,0,0,0,0
"137",210.34,0.0009765625,0,0,0,0
"138",203.53,0.0009765625,0,0,0,0
"139",219.91,0.0009765625,0,0,0,0
"140",222.82,0.0009765625,0,0.0181818181818182,0,0
"141",218.73,0.001953125,0,0.00909090909090909,0,0.0032258064516129
"142",221.57,0.0009765625,0,0,0,0
"143",219.63,0.0009765625,0,0,0,0.0032258064516129
"144",221.62,0.0009765625,0,0,0.00606060606060606,0
"145",221.44,0.0009765625,0,0,0,0
"146",222.37,0.0009765625,0,0,0,0.0032258064516129
"147",223.42,0.0009765625,0,0,0,0.0032258064516129
"148",224.33,0.0009765625,0,0,0,0
"149",205.21,0.0009765625,0,0,0.00606060606060606,0
"150",225.34,0.0009765625,0,0,0,0
"151",227.75,0.0009765625,0,0,0.00606060606060606,0.00645161290322581
"152",228.26,0.0009765625,0,0,0.00606060606060606,0
"153",230.8,0.0009765625,0,0,0,0.0032258064516129
"154",227.73,0.0009765625,0,0,0,0
"155",230.57,0.0009765625,0,0,0.00606060606060606,0
"156",230.14,0.0009765625,0,0,0,0
"157",232.14,0.0009765625,0,0,0,0.0032258064516129
"158",225.8,0.0009765625,0,0,0,0.0032258064516129
"159",227.53,0.0009765625,0,0,0,0.0032258064516129
"160",202.63,0.0009765625,0,0,0,0
"161",227.99,0.0009765625,0,0,0,0
"162",229.95,0.0009765625,0,0,0,0
"163",229.56,0.0009765625,0,0,0,0.0032258064516129
"164",231.69,0.0009765625,0,0,0,0.0032258064516129
"165",231.21,0.0009765625,0,0,0.00606060606060606,0
"166",233.28,0.001953125,0,0,0,0
"167",218.12,0.0009765625,0,0,0,0
"168",220.37,0.0009765625,0,0,0.00606060606060606,0
"169",220.8,0.001953125,0,0,0.00606060606060606,0
"170",222.9,0.0009765625,0,0,0,0
"171",205.36,0.0009765625,0,0,0,0
"172",219.77,0.001953125,0,0,0,0
"173",221.86,0.0009765625,0,0,0,0
"174",220.98,0.0009765625,0.0181818181818182,0,0,0
"175",223.77,0.0009765625,0,0,0,0.0032258064516129
"176",226.75,0.0009765625,0,0,0,0.0032258064516129
"177",229.3,0.0009765625,0,0,0,0
"178",227.29,0.0009765625,0,0,0,0
"179",228.97,0.0009765625,0,0,0,0.0032258064516129
"180",229.68,0.001953125,0,0,0.00606060606060606,0
"181",230.82,0.0009765625,0,0,0,0
"182",203.98,0.0009765625,0,0,0,0
"183",231.2,0.0009765625,0,0,0,0
"184",232.66,0.0009765625,0,0,0,0.0032258064516129
"185",219.87,0.001953125,0.0181818181818182,0,0,0.00645161290322581
"186",222.16,0.0009765625,0,0,0,0
"187",222.56,0.001953125,0,0.00909090909090909,0,0
"188",224.51,0.0009765625,0.0181818181818182,0,0,0
"189",229.21,0.0009765625,0,0,0,0
"190",231.77,0.0009765625,0,0,0.00606060606060606,0
"191",231.33,0.001953125,0,0,0,0
"193",207.12,0.0009765625,0,0,0,0
"194",220.82,0.0009765625,0,0,0,0.0032258064516129
"195",222.63,0.0009765625,0,0,0,0.0032258064516129
"196",229.55,0.0009765625,0,0,0.00606060606060606,0
"197",231.16,0.0009765625,0,0,0.00606060606060606,0.0032258064516129
"198",223.52,0.0009765625,0,0,0,0
"199",232.96,0.001953125,0,0,0,0.0032258064516129
"200",225.16,0.0009765625,0,0,0.00606060606060606,0
"201",234.68,0.0009765625,0,0,0,0.0032258064516129
"202",219.15,0.0009765625,0,0,0,0.0032258064516129
"203",224.43,0.0009765625,0,0,0,0
"204",201.47,0.0009765625,0.0181818181818182,0,0,0
"205",223.68,0.0009765625,0,0,0,0.0032258064516129
"206",227.85,0.0009765625,0.0181818181818182,0,0,0
"207",221.33,0.0009765625,0,0,0,0
"209",225.62,0.0009765625,0,0,0.00606060606060606,0.0032258064516129
"210",229.17,0.0009765625,0,0,0.0121212121212121,0
"211",221.25,0.0009765625,0,0,0,0
"212",226.5,0.0009765625,0,0,0,0
"213",223.49,0.0009765625,0,0,0,0.0032258064516129
"214",227.78,0.0009765625,0,0,0,0
"215",203.19,0.001953125,0,0,0,0.0032258064516129
"216",225.5,0.0009765625,0,0,0,0
"218",229.79,0.0009765625,0,0,0,0
"219",230.74,0.001953125,0,0,0.00606060606060606,0
"220",222.24,0.0009765625,0,0,0,0
"221",227.39,0.0009765625,0,0.00909090909090909,0,0.0032258064516129
"222",225.41,0.0009765625,0,0,0,0
"224",224.34,0.0009765625,0,0,0,0
"225",227.18,0.0009765625,0,0,0,0.0032258064516129
"227",229.24,0.0009765625,0,0,0,0.0032258064516129
"228",231.34,0.0009765625,0,0,0,0.0032258064516129
"229",223.21,0.0009765625,0,0,0,0
"230",227.44,0.0009765625,0,0,0,0
"231",225.26,0.0009765625,0,0,0,0.0032258064516129
"232",229.31,0.0009765625,0,0,0,0
"233",226.58,0.0009765625,0,0,0,0
"234",228.34,0.0009765625,0,0,0,0.0032258064516129
"235",230.65,0.0009765625,0,0,0,0
"236",232.2,0.0009765625,0,0,0,0.0032258064516129
"237",204.96,0.001953125,0,0,0,0
"238",221.61,0.0009765625,0,0,0,0
"239",226.7,0.0009765625,0,0,0,0
"240",224.53,0.0009765625,0,0,0,0
"241",228.94,0.0009765625,0,0,0,0
"243",225.69,0.0009765625,0,0,0.00606060606060606,0
"244",226.65,0.0009765625,0,0,0,0
"245",229.86,0.0009765625,0,0.0181818181818182,0,0
"246",223.13,0.0009765625,0,0,0,0.0032258064516129
"247",227.94,0.0009765625,0,0,0,0
"248",201.15,0.0009765625,0,0,0,0
"249",204.73,0.0009765625,0,0,0.00606060606060606,0
"250",223.98,0.0009765625,0,0,0,0
"251",227.91,0.0009765625,0,0.00909090909090909,0,0
"252",226.87,0.0009765625,0,0,0,0
"253",227.27,0.0009765625,0,0,0.00606060606060606,0
"254",230.31,0.0009765625,0,0,0,0
"255",231.19,0.0009765625,0,0,0,0.0032258064516129
"256",223.34,0.0009765625,0.0181818181818182,0,0,0.0032258064516129
"257",228.28,0.0009765625,0,0,0,0
"259",230.59,0.0009765625,0,0,0,0.0032258064516129
"260",206.43,0.0009765625,0.0181818181818182,0,0,0
"261",224.88,0.0009765625,0,0,0.00606060606060606,0
"262",227.64,0.0009765625,0,0,0,0.0032258064516129
"263",229.82,0.0009765625,0,0,0,0.0032258064516129
"264",231.8,0.0009765625,0,0,0,0
"265",224.3,0.0009765625,0,0,0,0.0032258064516129
"266",228.56,0.0009765625,0,0,0,0
"267",225.77,0.0009765625,0,0,0.00606060606060606,0
"268",230.13,0.0009765625,0,0,0,0
"269",227.12,0.0009765625,0.0181818181818182,0.00909090909090909,0,0.0032258064516129
"270",228.72,0.0009765625,0,0,0,0.0032258064516129
"271",206.35,0.0009765625,0,0,0,0
"272",231.31,0.0009765625,0.0181818181818182,0,0,0
"273",232.7,0.0009765625,0,0,0,0
"274",234.87,0.0029296875,0,0,0.0121212121212121,0
"275",240.16,0.0009765625,0,0,0,0
"276",238.78,0.001953125,0,0,0,0.0032258064516129
"277",242.92,0.0009765625,0.0181818181818182,0,0.00606060606060606,0
"278",236.89,0.001953125,0,0,0,0
"279",239.66,0.0009765625,0,0.00909090909090909,0,0
"280",241.7,0.001953125,0,0.00909090909090909,0,0
"281",244.5,0.0009765625,0,0,0,0
"282",208.47,0.0009765625,0,0,0,0.0032258064516129
"283",237.75,0.0009765625,0,0,0,0
"284",242.79,0.0009765625,0,0,0,0.0032258064516129
"285",239.27,0.0009765625,0,0,0,0
"286",243.37,0.0009765625,0,0,0,0
"287",241.17,0.0009765625,0,0,0.00606060606060606,0
"288",241.97,0.0009765625,0.0181818181818182,0,0,0
"289",245.16,0.0009765625,0,0,0,0
"290",245.94,0.0009765625,0,0,0,0.0032258064516129
"291",238.97,0.0009765625,0,0,0,0
"292",242.81,0.0009765625,0,0,0.00606060606060606,0
"293",199.68,0.0009765625,0.0181818181818182,0,0,0
"294",240.22,0.0009765625,0.0181818181818182,0,0,0
"295",244.49,0.0009765625,0,0,0,0
"296",239.93,0.0009765625,0,0,0,0
"297",242.87,0.0009765625,0,0,0,0
"298",244.59,0.0009765625,0,0,0,0
"299",246.27,0.0009765625,0,0.00909090909090909,0,0.0032258064516129
"300",238.7,0.0009765625,0,0,0,0
"301",242.56,0.0009765625,0,0,0,0
"302",240.41,0.0009765625,0,0.00909090909090909,0,0
"303",244.26,0.0009765625,0,0,0,0
"304",201.55,0.0009765625,0,0,0,0
"305",241.33,0.0009765625,0,0,0.00606060606060606,0
"306",242.86,0.0009765625,0,0,0,0
"307",245.22,0.0009765625,0,0,0,0
"308",246.76,0.0009765625,0,0,0,0.0032258064516129
"309",238.73,0.0009765625,0,0,0,0
"310",243.52,0.0009765625,0,0,0,0
"311",240.98,0.001953125,0.0181818181818182,0,0,0.00645161290322581
"312",244.73,0.0009765625,0,0,0,0.0032258064516129
"313",239.37,0.001953125,0,0,0,0
"315",202.93,0.0009765625,0,0,0,0
"316",243.12,0.0009765625,0,0,0.00606060606060606,0
"317",245.76,0.0009765625,0,0,0,0
"318",239.56,0.001953125,0,0.00909090909090909,0.00606060606060606,0
"319",244.28,0.0009765625,0,0,0,0
"320",240.21,0.0009765625,0,0,0,0
"321",243.96,0.0009765625,0,0,0,0
"322",241.83,0.0009765625,0,0,0,0
"323",242.74,0.0009765625,0,0.00909090909090909,0,0.0032258064516129
"324",245.7,0.0009765625,0,0,0,0.0032258064516129
"325",246.48,0.0009765625,0,0,0,0
"326",204.69,0.0009765625,0,0,0,0
"327",240.34,0.0009765625,0,0,0,0
"328",245.2,0.0009765625,0,0,0.00606060606060606,0
"329",242.43,0.0009765625,0,0,0,0
"330",246.5,0.001953125,0,0,0,0.0032258064516129
"331",241.23,0.001953125,0,0,0,0
"332",243.26,0.0009765625,0.0181818181818182,0,0,0
"333",246.16,0.0009765625,0,0,0,0
"334",247.28,0.0009765625,0,0,0,0
"336",244.61,0.0009765625,0,0,0,0
"337",200.82,0.0009765625,0,0,0.0121212121212121,0
"338",241.78,0.001953125,0,0,0,0
"339",245.6,0.0009765625,0,0,0,0.0032258064516129
"340",243.44,0.0009765625,0,0.00909090909090909,0,0.0032258064516129
"341",244.23,0.0009765625,0,0.00909090909090909,0,0
"342",247.17,0.0009765625,0,0,0,0
"343",248.17,0.0009765625,0,0,0,0.0032258064516129
"344",230.17,0.0009765625,0,0,0,0
"345",236.24,0.0009765625,0.0181818181818182,0,0,0
"346",233.67,0.0009765625,0,0,0.00606060606060606,0
"347",238.62,0.0009765625,0,0,0,0.0032258064516129
"348",204.5,0.0009765625,0,0,0,0
"349",231.37,0.0009765625,0,0,0,0
"350",235.17,0.0009765625,0,0,0.00606060606060606,0
"351",235.92,0.0009765625,0,0,0,0
"352",239.98,0.0009765625,0.0181818181818182,0,0.00606060606060606,0.0032258064516129
"353",232.86,0.0009765625,0,0,0.00606060606060606,0.00645161290322581
"355",233.43,0.0029296875,0,0,0,0.0032258064516129
"356",238.25,0.001953125,0,0.00909090909090909,0.00606060606060606,0.0032258064516129
"357",235.97,0.001953125,0,0,0,0
"358",237.44,0.0009765625,0,0,0,0
"359",202.23,0.0009765625,0,0,0,0
"360",202.69,0.0009765625,0,0,0,0.00645161290322581
"361",240.99,0.001953125,0,0,0,0
"362",242.16,0.0009765625,0,0,0,0
"363",232.33,0.0009765625,0,0,0,0.0032258064516129
"365",235.35,0.0009765625,0,0,0.00606060606060606,0
"366",240.23,0.0009765625,0,0,0,0
"367",234.65,0.001953125,0,0,0,0
"368",237.87,0.0009765625,0,0,0,0.0032258064516129
"370",242.55,0.0009765625,0,0.00909090909090909,0,0
"371",205.95,0.0009765625,0,0,0,0
"373",237.69,0.0009765625,0,0,0,0
"374",235.53,0.0009765625,0,0,0,0
"375",240.5,0.0009765625,0,0,0,0
"376",237.37,0.0009765625,0,0,0.00606060606060606,0.0032258064516129
"377",239.32,0.0009765625,0,0,0,0
"378",241.57,0.0009765625,0,0,0,0.0032258064516129
"379",244.3,0.0009765625,0,0,0,0
"380",244.91,0.0009765625,0,0.00909090909090909,0.00606060606060606,0
"381",251.58,0.0009765625,0,0,0,0.0032258064516129
"382",200.92,0.0009765625,0,0,0.00606060606060606,0
"383",247.5,0.0009765625,0,0,0,0.0032258064516129
"384",253.53,0.0009765625,0,0,0,0
"385",245.32,0.0009765625,0,0,0,0
"386",248.97,0.0009765625,0,0,0,0.0032258064516129
"387",250.62,0.0009765625,0,0,0,0
"388",253.96,0.0009765625,0,0,0.00606060606060606,0
"389",246.94,0.001953125,0,0,0,0
"390",253.26,0.0009765625,0.0181818181818182,0,0,0
"391",247.27,0.0009765625,0,0,0,0
"392",252.14,0.001953125,0,0,0,0.0032258064516129
"393",202.94,0.0009765625,0,0,0.00606060606060606,0.0032258064516129
"394",249.57,0.0009765625,0,0,0.00606060606060606,0.0032258064516129
"395",250.68,0.0009765625,0,0.00909090909090909,0.00606060606060606,0
"396",254.26,0.0009765625,0.0181818181818182,0,0,0.0032258064516129
"397",255.47,0.001953125,0,0,0,0
"398",247.77,0.0009765625,0,0.00909090909090909,0.00606060606060606,0.00645161290322581
"399",253.64,0.0009765625,0,0,0,0
"400",249.81,0.0009765625,0.0181818181818182,0,0,0
"401",255.23,0.0009765625,0,0,0,0.0032258064516129
"402",249.12,0.0009765625,0,0,0,0
"404",201.97,0.0009765625,0,0,0,0.00967741935483871
"406",256.45,0.0009765625,0,0,0,0
"407",247.72,0.0009765625,0,0,0,0
"410",254.14,0.0009765625,0,0,0,0
"411",251,0.0009765625,0,0,0,0.0032258064516129
"412",252.58,0.0009765625,0,0,0,0.0032258064516129
"413",256.18,0.0009765625,0,0.00909090909090909,0,0
"414",257.51,0.0009765625,0,0,0,0
"415",203.93,0.0009765625,0,0,0,0
"417",237.5,0.0009765625,0,0,0,0
"418",234.55,0.0009765625,0,0,0,0
"420",231.91,0.0009765625,0,0,0.00606060606060606,0
"422",236.84,0.0009765625,0,0,0,0.0032258064516129
"423",240.83,0.0009765625,0,0,0,0
"424",234.25,0.001953125,0,0,0,0
"425",240.62,0.0009765625,0,0,0,0
"426",204.29,0.0009765625,0,0,0,0
"427",235.3,0.0009765625,0.0181818181818182,0,0.00606060606060606,0
"428",239.79,0.0009765625,0,0,0,0
"429",237.52,0.0009765625,0,0,0,0.0032258064516129
"430",239.6,0.0009765625,0,0,0,0.0032258064516129
"431",242.5,0.0009765625,0,0,0,0
"432",243.78,0.0009765625,0,0.00909090909090909,0,0.0032258064516129
"433",246.73,0.0009765625,0,0,0.00606060606060606,0
"434",253.15,0.001953125,0,0,0,0.00645161290322581
"435",249.39,0.0009765625,0,0,0.00606060606060606,0
"436",254.34,0.001953125,0,0,0.00606060606060606,0
"437",205.47,0.0009765625,0,0,0,0
"438",248.89,0.0009765625,0,0,0,0
"439",251.41,0.0009765625,0,0,0.00606060606060606,0.0032258064516129
"440",255.39,0.0009765625,0,0,0,0
"441",256.47,0.0009765625,0,0.00909090909090909,0,0
"442",247.8,0.001953125,0.0181818181818182,0,0.00606060606060606,0.00645161290322581
"443",252.6,0.0009765625,0.0181818181818182,0,0,0
"444",249.28,0.0009765625,0,0,0,0
"445",254.13,0.0009765625,0,0.00909090909090909,0,0
"446",250.49,0.0009765625,0,0,0.00606060606060606,0
"447",252.51,0.0009765625,0,0,0,0.0032258064516129
"448",206.23,0.0009765625,0,0,0,0
"449",255.36,0.0009765625,0,0.00909090909090909,0,0.00645161290322581
"450",257.54,0.0009765625,0,0,0.00606060606060606,0
"451",233.74,0.0009765625,0,0,0,0
"452",240.73,0.0009765625,0,0,0,0.0032258064516129
"453",236.95,0.0009765625,0,0,0,0
"454",241.9,0.0009765625,0,0,0,0.0032258064516129
"455",234.34,0.0009765625,0,0,0,0
"456",238.46,0.0009765625,0,0,0,0
"457",239.24,0.0009765625,0,0,0,0
"458",243.28,0.0009765625,0,0,0,0
"459",207.23,0.0009765625,0,0,0.00606060606060606,0.0032258064516129
"460",248.54,0.0009765625,0,0,0,0
"461",254.89,0.0009765625,0,0,0,0.00645161290322581
"462",248.81,0.0009765625,0,0,0,0
"463",253.65,0.0009765625,0,0,0,0.0032258064516129
"464",251.13,0.0009765625,0,0.00909090909090909,0,0.0032258064516129
"466",255.87,0.0009765625,0,0,0,0
"467",256.97,0.0009765625,0,0,0,0.0032258064516129
"468",236.23,0.0009765625,0,0,0,0
"469",242.46,0.0009765625,0,0,0,0
"470",204.53,0.0009765625,0,0.00909090909090909,0,0
"471",201.7,0.0009765625,0,0,0.00606060606060606,0
"472",239.51,0.0009765625,0,0,0,0
"473",244.25,0.0009765625,0,0,0,0
"474",250.73,0.0009765625,0,0,0,0
"475",253.1,0.0009765625,0,0,0,0
"476",257.17,0.001953125,0.0181818181818182,0,0.00606060606060606,0
"477",258.5,0.0009765625,0,0,0,0
"479",241.69,0.0009765625,0,0,0,0
"480",250.86,0.0009765625,0,0,0,0
"481",255.62,0.0009765625,0,0,0,0
"482",203.56,0.0009765625,0,0,0.00606060606060606,0.00645161290322581
"483",240.54,0.0009765625,0,0,0,0
"484",254.24,0.0009765625,0,0,0.00606060606060606,0
"485",245.34,0.0009765625,0,0,0,0
"486",258.83,0.0009765625,0,0,0,0
"487",212.45,0.001953125,0,0,0.00606060606060606,0
"488",213.27,0.0009765625,0,0,0,0
"489",215.61,0.0009765625,0,0.00909090909090909,0,0
"490",216.64,0.0009765625,0,0,0,0
"491",213.53,0.0009765625,0,0,0,0.0032258064516129
"492",216.59,0.0009765625,0,0,0.00606060606060606,0
"493",205.87,0.0009765625,0,0,0,0.00645161290322581
"494",214.33,0.0009765625,0,0,0,0.0032258064516129
"495",217.4,0.001953125,0,0,0,0.0032258064516129
"496",214.37,0.0009765625,0,0,0.00606060606060606,0
"497",215.13,0.0009765625,0,0,0,0
"498",215.29,0.0009765625,0,0,0,0
"499",216.22,0.0009765625,0,0,0.00606060606060606,0
"500",217.55,0.0009765625,0,0,0,0.0032258064516129
"501",218.43,0.0009765625,0,0,0,0
"502",218.4,0.001953125,0,0,0,0.0032258064516129
"503",219.5,0.001953125,0,0,0,0
"504",206.62,0.0009765625,0,0,0,0.00645161290322581
"505",213.48,0.0009765625,0,0,0,0
"506",214.28,0.0009765625,0,0,0,0.0032258064516129
"507",216.72,0.0009765625,0,0,0,0
"508",217.68,0.0009765625,0,0,0,0.0032258064516129
"509",215.19,0.0009765625,0,0,0,0.0032258064516129
"510",218.3,0.0009765625,0,0,0,0
"511",216.23,0.0009765625,0,0,0.00606060606060606,0
"512",219.31,0.001953125,0,0,0.00606060606060606,0.0032258064516129
"513",214.65,0.0009765625,0,0,0,0
"514",215.48,0.0009765625,0,0,0,0
"515",202.81,0.0009765625,0,0.00909090909090909,0,0
"516",216.27,0.0009765625,0,0,0,0
"517",217.73,0.0009765625,0,0,0,0
"518",217.65,0.0009765625,0,0,0,0.0032258064516129
"519",219.37,0.0009765625,0,0,0,0
"520",218.59,0.0009765625,0,0,0,0
"522",212.92,0.0009765625,0,0,0,0
"523",213.86,0.0009765625,0,0,0,0.0032258064516129
"524",215.99,0.0009765625,0,0,0,0
"525",217.63,0.0009765625,0,0,0,0
"526",206.12,0.0009765625,0,0,0,0
"527",214,0.0009765625,0,0,0,0.00645161290322581
"528",217.19,0.0009765625,0,0,0,0.00645161290322581
"529",215.27,0.0009765625,0,0,0,0
"531",214.24,0.0009765625,0,0,0,0
"532",215.2,0.0009765625,0,0,0,0.0032258064516129
"533",215.18,0.0009765625,0,0,0,0.0032258064516129
"534",216.3,0.0009765625,0,0,0,0
"538",218.5,0.0009765625,0,0,0.00606060606060606,0.00967741935483871
"541",215.85,0.001953125,0,0.0181818181818182,0,0.0032258064516129
"542",218.2,0.0009765625,0,0,0,0.0032258064516129
"543",218.96,0.0009765625,0,0,0,0
"544",216.63,0.0009765625,0.0181818181818182,0,0,0.0032258064516129
"546",216.87,0.0009765625,0,0,0.00606060606060606,0.0032258064516129
"547",219.83,0.0009765625,0,0,0,0
"548",207.89,0.0009765625,0,0,0,0
"549",215.96,0.0009765625,0,0.00909090909090909,0,0
"550",216.91,0.0029296875,0,0,0.0121212121212121,0
"552",218.37,0.0009765625,0,0,0.00606060606060606,0
"555",219.95,0.0009765625,0,0,0,0
"556",220.87,0.0009765625,0,0,0,0
"558",243.79,0.0009765625,0.0181818181818182,0,0,0
"559",202.68,0.0009765625,0,0,0,0
"560",246.13,0.0009765625,0,0,0,0
"561",246.96,0.0009765625,0,0,0,0
"562",243.83,0.0009765625,0,0,0,0
"563",247.37,0.001953125,0,0,0.00606060606060606,0.0032258064516129
"564",244.12,0.0009765625,0,0.00909090909090909,0,0
"565",248.2,0.001953125,0,0,0,0.0032258064516129
