Base,HostnameLookups,KeepAlive,EnableSendfile,FollowSymLinks,AccessLog,ExtendedStatus,InMemory,Handle,Performance,[DomFlist],DomEst,RelErr
Y,N,Y,N,N,N,Y,N,Y,1350,[3Y 8N 5N ],1695.0000,0.2556
Y,Y,N,Y,N,N,Y,Y,N,1020,[3N 2Y 6N 9N ],1020.0000,0.0000
Y,N,Y,Y,N,N,Y,N,N,2130,[3Y 8N 5N ],1695.0000,0.2042
Y,N,Y,Y,Y,N,N,N,Y,1200,[3Y 8N 5Y ],1950.0000,0.6250
Y,Y,N,Y,Y,N,Y,N,Y,990,[3N 2Y 6N 9Y ],1005.0000,0.0152
Y,N,Y,Y,N,Y,N,N,Y,1020,[3Y 8N 5N ],1695.0000,0.6618
Y,N,N,Y,N,Y,N,N,N,1170,[3N 2N 5N ],1110.0000,0.0513
Y,Y,N,N,Y,Y,N,Y,N,1020,[3N 2Y 6Y ],930.0000,0.0882
Y,N,Y,N,N,N,Y,N,N,1920,[3Y 8N 5N ],1695.0000,0.1172
Y,N,Y,N,N,Y,N,N,Y,1230,[3Y 8N 5N ],1695.0000,0.3780
Y,N,Y,N,Y,N,N,N,Y,1380,[3Y 8N 5Y ],1950.0000,0.4130
Y,N,N,N,Y,Y,Y,N,N,990,[3N 2N 5Y ],1230.0000,0.2424
Y,Y,Y,Y,N,Y,Y,N,Y,1470,[3Y 8N 5N ],1695.0000,0.1531
Y,N,N,N,Y,Y,N,Y,N,1320,[3N 2N 5Y ],1230.0000,0.0682
Y,N,Y,Y,Y,N,Y,N,N,2190,[3Y 8N 5Y ],1950.0000,0.1096
Y,Y,N,Y,N,Y,Y,N,N,900,[3N 2Y 6Y ],930.0000,0.0333
Y,Y,Y,N,N,N,N,N,Y,1140,[3Y 8N 5N ],1695.0000,0.4868
Y,Y,N,Y,N,Y,Y,N,Y,870,[3N 2Y 6Y ],930.0000,0.0690
Y,N,Y,N,Y,N,Y,N,Y,1110,[3Y 8N 5Y ],1950.0000,0.7568
Y,N,N,N,N,Y,N,N,N,1080,[3N 2N 5N ],1110.0000,0.0278
Y,N,N,Y,Y,Y,Y,Y,N,1230,[3N 2N 5Y ],1230.0000,0.0000
Y,N,Y,N,Y,Y,Y,N,N,1740,[3Y 8N 5Y ],1950.0000,0.1207
Y,Y,Y,N,N,Y,N,N,Y,1200,[3Y 8N 5N ],1695.0000,0.4125
Y,N,N,N,Y,N,Y,Y,N,1380,[3N 2N 5Y ],1230.0000,0.1087
Y,N,N,Y,Y,N,N,Y,N,1470,[3N 2N 5Y ],1230.0000,0.1633
Y,N,Y,Y,N,Y,Y,Y,N,1980,[3Y 8Y ],2200.0000,0.1111
Y,N,Y,N,N,Y,Y,N,Y,1260,[3Y 8N 5N ],1695.0000,0.3452
Y,Y,N,N,Y,Y,Y,N,N,840,[3N 2Y 6Y ],930.0000,0.1071
Y,N,N,N,Y,N,N,N,N,1200,[3N 2N 5Y ],1230.0000,0.0250
Y,Y,Y,Y,N,Y,Y,N,N,1770,[3Y 8N 5N ],1695.0000,0.0424
Y,N,N,N,Y,N,N,Y,N,1410,[3N 2N 5Y ],1230.0000,0.1277
Y,Y,Y,N,N,Y,Y,Y,N,1860,[3Y 8Y ],2200.0000,0.1828
Y,Y,N,N,N,N,N,N,Y,990,[3N 2Y 6N 9Y ],1005.0000,0.0152
Y,Y,N,Y,N,N,Y,N,N,960,[3N 2Y 6N 9N ],1020.0000,0.0625
Y,N,N,Y,N,Y,Y,N,N,1080,[3N 2N 5N ],1110.0000,0.0278
Y,N,Y,Y,N,N,N,N,Y,1290,[3Y 8N 5N ],1695.0000,0.3140
Y,N,N,Y,N,N,N,N,N,1320,[3N 2N 5N ],1110.0000,0.1591
Y,N,N,Y,Y,N,Y,N,Y,1230,[3N 2N 5Y ],1230.0000,0.0000
Y,N,N,Y,N,N,N,N,Y,1200,[3N 2N 5N ],1110.0000,0.0750
Y,N,N,N,Y,Y,N,N,N,1020,[3N 2N 5Y ],1230.0000,0.2059
Y,N,Y,Y,N,N,Y,N,Y,1320,[3Y 8N 5N ],1695.0000,0.2841
Y,N,N,N,N,Y,N,N,Y,1050,[3N 2N 5N ],1110.0000,0.0571
Y,Y,Y,Y,Y,N,N,N,N,2220,[3Y 8N 5Y ],1950.0000,0.1216
Y,Y,Y,Y,Y,N,Y,N,N,2070,[3Y 8N 5Y ],1950.0000,0.0580
Y,N,N,Y,Y,N,N,N,N,1350,[3N 2N 5Y ],1230.0000,0.0889
Y,Y,Y,N,Y,N,Y,Y,N,2190,[3Y 8Y ],2200.0000,0.0046
Y,Y,Y,Y,N,N,N,N,Y,1170,[3Y 8N 5N ],1695.0000,0.4487
Y,Y,Y,Y,Y,N,N,Y,N,2340,[3Y 8Y ],2200.0000,0.0598
Y,Y,N,N,N,Y,Y,N,Y,870,[3N 2Y 6Y ],930.0000,0.0690
Y,Y,N,Y,Y,N,N,N,N,1080,[3N 2Y 6N 9N ],1020.0000,0.0556
Y,Y,N,N,N,N,Y,N,Y,960,[3N 2Y 6N 9Y ],1005.0000,0.0469
Y,N,N,N,N,N,N,N,N,1200,[3N 2N 5N ],1110.0000,0.0750
Y,N,N,N,N,Y,Y,N,N,1020,[3N 2N 5N ],1110.0000,0.0882
Y,N,N,N,N,Y,Y,N,Y,1080,[3N 2N 5N ],1110.0000,0.0278
Y,N,N,N,N,N,Y,N,N,1110,[3N 2N 5N ],1110.0000,0.0000
Y,Y,N,N,Y,Y,Y,N,Y,900,[3N 2Y 6Y ],930.0000,0.0333
Y,N,N,Y,N,N,Y,N,N,1230,[3N 2N 5N ],1110.0000,0.0976
Y,Y,Y,Y,N,N,Y,N,N,2010,[3Y 8N 5N ],1695.0000,0.1567
Y,Y,N,Y,Y,Y,N,Y,N,1020,[3N 2Y 6Y ],930.0000,0.0882
Y,Y,N,Y,Y,Y,Y,N,N,900,[3N 2Y 6Y ],930.0000,0.0333
Y,N,N,Y,N,N,Y,N,Y,1140,[3N 2N 5N ],1110.0000,0.0263
Y,Y,N,N,N,N,N,N,N,990,[3N 2Y 6N 9N ],1020.0000,0.0303
Y,Y,Y,Y,Y,N,Y,N,Y,1200,[3Y 8N 5Y ],1950.0000,0.6250
Y,N,Y,N,N,Y,N,N,N,1770,[3Y 8N 5N ],1695.0000,0.0424
Y,Y,Y,N,N,N,N,Y,N,2280,[3Y 8Y ],2200.0000,0.0351
Y,N,Y,Y,N,N,Y,Y,N,2310,[3Y 8Y ],2200.0000,0.0476
Y,Y,N,Y,N,Y,Y,Y,N,960,[3N 2Y 6Y ],930.0000,0.0312
Y,N,Y,N,N,N,Y,Y,N,2250,[3Y 8Y ],2200.0000,0.0222
Y,Y,N,Y,N,Y,N,N,Y,930,[3N 2Y 6Y ],930.0000,0.0000
Y,N,Y,Y,N,Y,Y,N,Y,1230,[3Y 8N 5N ],1695.0000,0.3780
Y,Y,N,N,Y,N,Y,Y,N,1050,[3N 2Y 6N 9N ],1020.0000,0.0286
Y,N,Y,N,Y,N,Y,Y,N,2430,[3Y 8Y ],2200.0000,0.0947
Y,Y,Y,N,N,N,N,N,N,1950,[3Y 8N 5N ],1695.0000,0.1308
Y,N,Y,Y,Y,N,N,N,N,2370,[3Y 8N 5Y ],1950.0000,0.1772
Y,N,N,N,N,N,Y,N,Y,1080,[3N 2N 5N ],1110.0000,0.0278
Y,N,Y,Y,Y,Y,N,N,Y,1200,[3Y 8N 5Y ],1950.0000,0.6250
Y,N,Y,Y,Y,Y,N,Y,N,2190,[3Y 8Y ],2200.0000,0.0046
Y,N,Y,N,Y,Y,Y,Y,N,2100,[3Y 8Y ],2200.0000,0.0476
Y,Y,Y,Y,Y,Y,N,N,N,1920,[3Y 8N 5Y ],1950.0000,0.0156
Y,Y,N,N,N,Y,N,Y,N,1020,[3N 2Y 6Y ],930.0000,0.0882
Y,N,Y,N,N,N,N,N,Y,1200,[3Y 8N 5N ],1695.0000,0.4125
Y,N,Y,N,N,N,N,Y,N,2490,[3Y 8Y ],2200.0000,0.1165
Y,Y,N,N,N,Y,N,N,N,900,[3N 2Y 6Y ],930.0000,0.0333
Y,Y,Y,N,Y,N,N,Y,N,2280,[3Y 8Y ],2200.0000,0.0351
Y,Y,N,N,Y,N,Y,N,Y,960,[3N 2Y 6N 9Y ],1005.0000,0.0469
Y,Y,N,Y,N,N,N,N,Y,990,[3N 2Y 6N 9Y ],1005.0000,0.0152
Y,N,Y,N,Y,Y,Y,N,Y,1230,[3Y 8N 5Y ],1950.0000,0.5854
Y,N,N,N,N,N,N,N,Y,1230,[3N 2N 5N ],1110.0000,0.0976
Y,N,Y,N,N,N,N,N,N,2040,[3Y 8N 5N ],1695.0000,0.1691
Y,N,Y,Y,Y,N,N,Y,N,2640,[3Y 8Y ],2200.0000,0.1667
Y,N,Y,N,N,Y,Y,N,N,1680,[3Y 8N 5N ],1695.0000,0.0089
Y,N,Y,Y,Y,Y,Y,Y,N,2070,[3Y 8Y ],2200.0000,0.0628
Y,N,N,N,Y,N,Y,N,Y,1200,[3N 2N 5Y ],1230.0000,0.0250
Y,Y,Y,Y,Y,Y,Y,Y,N,1860,[3Y 8Y ],2200.0000,0.1828
Y,N,Y,N,Y,Y,N,N,N,1830,[3Y 8N 5Y ],1950.0000,0.0656
Y,N,Y,Y,N,N,N,Y,N,2460,[3Y 8Y ],2200.0000,0.1057
Y,Y,Y,Y,N,N,N,Y,N,2160,[3Y 8Y ],2200.0000,0.0185
Y,Y,N,N,Y,Y,Y,Y,N,960,[3N 2Y 6Y ],930.0000,0.0312
Y,Y,N,N,N,N,N,Y,N,1110,[3N 2Y 6N 9N ],1020.0000,0.0811
Y,Y,Y,N,Y,Y,Y,Y,N,1920,[3Y 8Y ],2200.0000,0.1458
Y,N,Y,Y,N,Y,Y,N,N,1830,[3Y 8N 5N ],1695.0000,0.0738
Y,N,N,Y,N,Y,Y,N,Y,1050,[3N 2N 5N ],1110.0000,0.0571
Y,N,N,N,N,Y,N,Y,N,1260,[3N 2N 5N ],1110.0000,0.1190
Y,N,Y,N,Y,Y,N,Y,N,2190,[3Y 8Y ],2200.0000,0.0046
Y,Y,N,N,Y,Y,N,N,N,900,[3N 2Y 6Y ],930.0000,0.0333
Y,N,N,Y,Y,Y,Y,N,N,1110,[3N 2N 5Y ],1230.0000,0.1081
Y,Y,N,N,N,N,Y,N,N,900,[3N 2Y 6N 9N ],1020.0000,0.1333
Y,N,N,Y,N,Y,N,N,Y,1110,[3N 2N 5N ],1110.0000,0.0000
Y,N,Y,N,Y,Y,N,N,Y,1350,[3Y 8N 5Y ],1950.0000,0.4444
Y,Y,Y,Y,N,N,Y,Y,N,2160,[3Y 8Y ],2200.0000,0.0185
Y,Y,Y,Y,Y,Y,Y,N,Y,870,[3Y 8N 5Y ],1950.0000,1.2414
Y,Y,Y,Y,N,Y,N,N,N,1890,[3Y 8N 5N ],1695.0000,0.1032
Y,N,N,Y,Y,N,Y,Y,N,1380,[3N 2N 5Y ],1230.0000,0.1087
Y,Y,N,N,Y,N,Y,N,N,930,[3N 2Y 6N 9N ],1020.0000,0.0968
Y,Y,N,Y,Y,N,N,N,Y,1050,[3N 2Y 6N 9Y ],1005.0000,0.0429
Y,Y,Y,N,N,Y,N,N,N,1710,[3Y 8N 5N ],1695.0000,0.0088
Y,N,N,Y,N,N,N,Y,N,1410,[3N 2N 5N ],1110.0000,0.2128
Y,N,Y,Y,Y,Y,N,N,N,2040,[3Y 8N 5Y ],1950.0000,0.0441
Y,Y,Y,N,N,N,Y,Y,N,2160,[3Y 8Y ],2200.0000,0.0185
Y,Y,Y,N,N,N,Y,N,Y,1020,[3Y 8N 5N ],1695.0000,0.6618
Y,Y,Y,N,Y,N,Y,N,N,1890,[3Y 8N 5Y ],1950.0000,0.0317
Y,N,N,Y,Y,Y,N,N,Y,1140,[3N 2N 5Y ],1230.0000,0.0789
Y,Y,N,Y,Y,Y,N,N,N,960,[3N 2Y 6Y ],930.0000,0.0312
Y,N,N,N,N,N,N,Y,N,1410,[3N 2N 5N ],1110.0000,0.2128
Y,N,N,N,Y,N,N,N,Y,1260,[3N 2N 5Y ],1230.0000,0.0238
Y,Y,N,Y,Y,N,Y,Y,N,1080,[3N 2Y 6N 9N ],1020.0000,0.0556
Y,Y,Y,N,Y,Y,N,Y,N,2070,[3Y 8Y ],2200.0000,0.0628
Y,Y,Y,N,Y,N,N,N,N,1950,[3Y 8N 5Y ],1950.0000,0.0000
Y,N,Y,Y,N,Y,N,Y,N,2100,[3Y 8Y ],2200.0000,0.0476
Y,Y,Y,N,Y,Y,N,N,N,1770,[3Y 8N 5Y ],1950.0000,0.1017
Y,Y,N,N,Y,N,N,Y,N,1140,[3N 2Y 6N 9N ],1020.0000,0.1053
Y,Y,N,Y,Y,Y,Y,N,Y,870,[3N 2Y 6Y ],930.0000,0.0690
Y,Y,Y,Y,N,N,Y,N,Y,1170,[3Y 8N 5N ],1695.0000,0.4487
Y,Y,N,Y,Y,Y,N,N,Y,930,[3N 2Y 6Y ],930.0000,0.0000
Y,N,Y,Y,Y,Y,Y,N,Y,1170,[3Y 8N 5Y ],1950.0000,0.6667
Y,N,N,Y,Y,Y,N,N,N,1200,[3N 2N 5Y ],1230.0000,0.0250
Y,Y,N,Y,N,N,Y,N,Y,960,[3N 2Y 6N 9Y ],1005.0000,0.0469
Y,N,Y,Y,Y,Y,Y,N,N,1890,[3Y 8N 5Y ],1950.0000,0.0317
Y,N,N,N,N,N,Y,Y,N,1290,[3N 2N 5N ],1110.0000,0.1395
Y,Y,Y,N,N,Y,Y,N,N,1620,[3Y 8N 5N ],1695.0000,0.0463
Y,N,N,Y,N,Y,Y,Y,N,1140,[3N 2N 5N ],1110.0000,0.0263
Y,N,N,Y,N,N,Y,Y,N,1320,[3N 2N 5N ],1110.0000,0.1591
Y,Y,Y,N,Y,Y,N,N,Y,1080,[3Y 8N 5Y ],1950.0000,0.8056
Y,Y,Y,N,Y,Y,Y,N,N,1680,[3Y 8N 5Y ],1950.0000,0.1607
Y,N,Y,N,N,Y,Y,Y,N,1980,[3Y 8Y ],2200.0000,0.1111
Y,Y,Y,Y,Y,N,Y,Y,N,2190,[3Y 8Y ],2200.0000,0.0046
Y,N,N,N,Y,Y,Y,N,Y,1050,[3N 2N 5Y ],1230.0000,0.1714
Y,Y,N,Y,Y,N,N,Y,N,1140,[3N 2Y 6N 9N ],1020.0000,0.1053
Y,Y,N,N,N,Y,N,N,Y,930,[3N 2Y 6Y ],930.0000,0.0000
Y,Y,N,Y,N,N,N,Y,N,1110,[3N 2Y 6N 9N ],1020.0000,0.0811
