Base,HostnameLookups,KeepAlive,EnableSendfile,FollowSymLinks,AccessLog,ExtendedStatus,InMemory,Handle,Performance,[DomFlist],DomEst,RelErr
Y,N,N,N,N,Y,Y,N,N,1020,[3N 2N 8N ],1095.0000,0.0735
Y,Y,Y,N,Y,N,N,N,N,1950,[3Y 9N 4N ],1800.0000,0.0769
Y,N,Y,N,Y,N,Y,Y,N,2430,[3Y 9N 4N ],1800.0000,0.2593
Y,Y,N,Y,Y,N,N,N,Y,1050,[3N 2Y 7N ],990.0000,0.0571
Y,Y,Y,N,Y,Y,Y,Y,N,1920,[3Y 9N 4N ],1800.0000,0.0625
Y,N,N,Y,Y,N,Y,N,Y,1230,[3N 2N 8N ],1095.0000,0.1098
Y,Y,N,N,N,N,Y,Y,N,1020,[3N 2Y 7Y 4N ],870.0000,0.1471
Y,N,Y,N,N,Y,N,N,Y,1230,[3Y 9Y ],1190.0000,0.0325
Y,Y,N,Y,N,Y,Y,N,N,900,[3N 2Y 7Y 4Y ],885.0000,0.0167
Y,N,Y,Y,Y,Y,N,N,Y,1200,[3Y 9Y ],1190.0000,0.0083
Y,Y,Y,N,N,Y,Y,N,N,1620,[3Y 9N 4N ],1800.0000,0.1111
Y,Y,N,Y,Y,N,Y,N,Y,990,[3N 2Y 7Y 4Y ],885.0000,0.1061
Y,Y,Y,N,N,Y,N,N,N,1710,[3Y 9N 4N ],1800.0000,0.0526
Y,Y,Y,Y,N,N,N,N,Y,1170,[3Y 9Y ],1190.0000,0.0171
Y,Y,N,N,N,N,N,Y,N,1110,[3N 2Y 7N ],990.0000,0.1081
Y,Y,N,N,N,N,N,N,N,990,[3N 2Y 7N ],990.0000,0.0000
Y,N,N,Y,N,N,N,Y,N,1410,[3N 2N 8Y ],1200.0000,0.1489
Y,N,N,N,Y,N,Y,N,Y,1200,[3N 2N 8N ],1095.0000,0.0875
Y,Y,N,Y,N,Y,N,N,Y,930,[3N 2Y 7N ],990.0000,0.0645
Y,Y,Y,Y,N,N,N,N,N,2130,[3Y 9N 4Y ],2160.0000,0.0141
Y,N,N,Y,N,Y,Y,N,N,1080,[3N 2N 8N ],1095.0000,0.0139
Y,N,Y,N,Y,Y,Y,N,N,1740,[3Y 9N 4N ],1800.0000,0.0345
Y,N,N,Y,Y,N,N,Y,N,1470,[3N 2N 8Y ],1200.0000,0.1837
Y,Y,N,N,Y,N,Y,N,N,930,[3N 2Y 7Y 4N ],870.0000,0.0645
Y,Y,N,Y,Y,Y,Y,Y,N,990,[3N 2Y 7Y 4Y ],885.0000,0.1061
Y,Y,N,N,N,Y,N,Y,N,1020,[3N 2Y 7N ],990.0000,0.0294
Y,N,Y,N,N,Y,Y,N,Y,1260,[3Y 9Y ],1190.0000,0.0556
Y,Y,N,Y,N,N,Y,N,Y,960,[3N 2Y 7Y 4Y ],885.0000,0.0781
Y,Y,N,N,Y,N,N,N,Y,1020,[3N 2Y 7N ],990.0000,0.0294
Y,Y,Y,N,N,N,Y,N,Y,1020,[3Y 9Y ],1190.0000,0.1667
Y,N,N,Y,Y,Y,N,Y,N,1260,[3N 2N 8Y ],1200.0000,0.0476
Y,Y,Y,Y,Y,Y,N,Y,N,2100,[3Y 9N 4Y ],2160.0000,0.0286
Y,N,N,N,N,N,Y,N,N,1110,[3N 2N 8N ],1095.0000,0.0135
Y,Y,Y,Y,N,Y,N,Y,N,1890,[3Y 9N 4Y ],2160.0000,0.1429
Y,Y,Y,N,Y,Y,N,N,Y,1080,[3Y 9Y ],1190.0000,0.1019
Y,Y,N,N,Y,N,Y,Y,N,1050,[3N 2Y 7Y 4N ],870.0000,0.1714
Y,Y,Y,N,Y,Y,N,Y,N,2070,[3Y 9N 4N ],1800.0000,0.1304
Y,Y,N,Y,N,N,N,N,Y,990,[3N 2Y 7N ],990.0000,0.0000
Y,Y,Y,N,N,N,N,N,Y,1140,[3Y 9Y ],1190.0000,0.0439
Y,Y,N,Y,N,N,Y,N,N,960,[3N 2Y 7Y 4Y ],885.0000,0.0781
Y,N,Y,Y,N,N,Y,Y,N,2310,[3Y 9N 4Y ],2160.0000,0.0649
Y,Y,Y,N,Y,Y,Y,N,Y,1500,[3Y 9Y ],1190.0000,0.2067
Y,Y,Y,N,Y,N,Y,N,N,1890,[3Y 9N 4N ],1800.0000,0.0476
Y,Y,Y,N,Y,N,Y,N,Y,1170,[3Y 9Y ],1190.0000,0.0171
Y,Y,N,N,N,Y,Y,Y,N,930,[3N 2Y 7Y 4N ],870.0000,0.0645
Y,N,N,N,Y,N,Y,N,N,1140,[3N 2N 8N ],1095.0000,0.0395
Y,Y,Y,Y,N,Y,N,N,Y,1080,[3Y 9Y ],1190.0000,0.1019
Y,Y,N,N,Y,Y,Y,N,Y,900,[3N 2Y 7Y 4N ],870.0000,0.0333
Y,Y,N,Y,N,Y,N,Y,N,990,[3N 2Y 7N ],990.0000,0.0000
Y,Y,N,Y,Y,N,N,N,N,1080,[3N 2Y 7N ],990.0000,0.0833
Y,N,Y,Y,N,Y,N,N,Y,1020,[3Y 9Y ],1190.0000,0.1667
Y,N,N,N,Y,N,N,N,Y,1260,[3N 2N 8N ],1095.0000,0.1310
Y,N,Y,Y,Y,N,N,N,Y,1200,[3Y 9Y ],1190.0000,0.0083
Y,N,N,N,N,N,Y,N,Y,1080,[3N 2N 8N ],1095.0000,0.0139
Y,Y,N,N,Y,N,N,N,N,960,[3N 2Y 7N ],990.0000,0.0312
Y,N,N,Y,Y,N,N,N,N,1350,[3N 2N 8N ],1095.0000,0.1889
Y,N,N,Y,Y,Y,N,N,N,1200,[3N 2N 8N ],1095.0000,0.0875
Y,N,Y,N,N,N,Y,N,Y,1350,[3Y 9Y ],1190.0000,0.1185
Y,N,Y,N,N,N,N,N,Y,1200,[3Y 9Y ],1190.0000,0.0083
Y,N,N,N,N,Y,Y,Y,N,1140,[3N 2N 8Y ],1200.0000,0.0526
Y,N,Y,N,Y,Y,N,Y,N,2190,[3Y 9N 4N ],1800.0000,0.1781
Y,N,Y,Y,Y,N,N,Y,N,2640,[3Y 9N 4Y ],2160.0000,0.1818
Y,N,Y,Y,N,N,N,N,Y,1290,[3Y 9Y ],1190.0000,0.0775
Y,N,Y,Y,Y,N,Y,N,Y,1110,[3Y 9Y ],1190.0000,0.0721
Y,Y,N,Y,Y,N,Y,Y,N,1080,[3N 2Y 7Y 4Y ],885.0000,0.1806
Y,Y,Y,Y,Y,N,N,N,Y,1050,[3Y 9Y ],1190.0000,0.1333
Y,N,Y,Y,Y,Y,Y,N,N,1890,[3Y 9N 4Y ],2160.0000,0.1429
Y,Y,N,N,N,Y,Y,N,Y,870,[3N 2Y 7Y 4N ],870.0000,0.0000
Y,Y,Y,Y,N,Y,Y,N,N,1770,[3Y 9N 4Y ],2160.0000,0.2203
Y,N,Y,Y,N,Y,N,Y,N,2100,[3Y 9N 4Y ],2160.0000,0.0286
Y,Y,N,Y,N,N,N,N,N,1050,[3N 2Y 7N ],990.0000,0.0571
Y,N,N,Y,N,Y,N,N,N,1170,[3N 2N 8N ],1095.0000,0.0641
Y,N,Y,Y,N,N,Y,N,N,2130,[3Y 9N 4Y ],2160.0000,0.0141
Y,N,Y,N,Y,N,N,N,N,2100,[3Y 9N 4N ],1800.0000,0.1429
Y,Y,Y,N,N,N,N,Y,N,2280,[3Y 9N 4N ],1800.0000,0.2105
Y,Y,Y,N,Y,Y,Y,N,N,1680,[3Y 9N 4N ],1800.0000,0.0714
Y,Y,N,N,Y,Y,N,N,Y,930,[3N 2Y 7N ],990.0000,0.0645
Y,Y,Y,N,Y,N,Y,Y,N,2190,[3Y 9N 4N ],1800.0000,0.1781
Y,Y,Y,Y,N,N,N,Y,N,2160,[3Y 9N 4Y ],2160.0000,0.0000
Y,N,Y,Y,N,Y,Y,N,Y,1230,[3Y 9Y ],1190.0000,0.0325
Y,N,N,Y,N,Y,Y,Y,N,1140,[3N 2N 8Y ],1200.0000,0.0526
Y,N,N,Y,N,Y,N,Y,N,1260,[3N 2N 8Y ],1200.0000,0.0476
Y,Y,N,Y,Y,Y,N,Y,N,1020,[3N 2Y 7N ],990.0000,0.0294
Y,Y,Y,Y,N,Y,Y,Y,N,1860,[3Y 9N 4Y ],2160.0000,0.1613
Y,N,Y,N,N,N,Y,N,N,1920,[3Y 9N 4N ],1800.0000,0.0625
Y,Y,N,Y,N,N,Y,Y,N,1020,[3N 2Y 7Y 4Y ],885.0000,0.1324
Y,Y,N,Y,Y,Y,Y,N,N,900,[3N 2Y 7Y 4Y ],885.0000,0.0167
Y,Y,Y,Y,Y,N,Y,N,N,2070,[3Y 9N 4Y ],2160.0000,0.0435
Y,N,N,N,N,Y,N,Y,N,1260,[3N 2N 8Y ],1200.0000,0.0476
Y,Y,Y,N,N,Y,N,Y,N,1980,[3Y 9N 4N ],1800.0000,0.0909
Y,N,N,Y,N,Y,N,N,Y,1110,[3N 2N 8N ],1095.0000,0.0135
Y,Y,N,N,N,Y,Y,N,N,840,[3N 2Y 7Y 4N ],870.0000,0.0357
Y,N,Y,Y,N,Y,N,N,N,1980,[3Y 9N 4Y ],2160.0000,0.0909
Y,Y,Y,Y,Y,N,Y,N,Y,1200,[3Y 9Y ],1190.0000,0.0083
Y,Y,Y,N,Y,Y,N,N,N,1770,[3Y 9N 4N ],1800.0000,0.0169
Y,N,Y,Y,N,N,N,N,N,2220,[3Y 9N 4Y ],2160.0000,0.0270
Y,N,N,Y,N,N,N,N,N,1320,[3N 2N 8N ],1095.0000,0.1705
Y,N,Y,N,N,N,Y,Y,N,2250,[3Y 9N 4N ],1800.0000,0.2000
Y,Y,N,Y,Y,N,Y,N,N,990,[3N 2Y 7Y 4Y ],885.0000,0.1061
Y,N,Y,N,N,Y,N,N,N,1770,[3Y 9N 4N ],1800.0000,0.0169
Y,Y,Y,Y,N,N,Y,Y,N,2160,[3Y 9N 4Y ],2160.0000,0.0000
Y,Y,N,N,Y,Y,N,Y,N,1020,[3N 2Y 7N ],990.0000,0.0294
