Base,HostnameLookups,KeepAlive,EnableSendfile,FollowSymLinks,AccessLog,ExtendedStatus,InMemory,Handle,Performance,[DomFlist],DomEst,RelErr
Y,N,N,N,Y,N,Y,Y,N,1380,[3N 2N 8Y ],1357.5000,0.0163
Y,Y,N,Y,N,N,N,Y,N,1110,[3N 2Y 9N ],950.0000,0.1441
Y,N,N,N,N,Y,Y,N,N,1020,[3N 2N 8N ],1230.0000,0.2059
Y,Y,Y,Y,Y,N,N,Y,N,2340,[3Y 9N 4Y ],2152.5000,0.0801
Y,Y,N,N,Y,N,N,N,Y,1020,[3N 2Y 9Y ],930.0000,0.0882
Y,N,Y,Y,Y,N,N,N,Y,1200,[3Y 9Y 2N ],1220.0000,0.0167
Y,Y,N,Y,N,N,Y,Y,N,1020,[3N 2Y 9N ],950.0000,0.0686
Y,N,Y,N,N,Y,Y,N,N,1680,[3Y 9N 4N ],2000.0000,0.1905
Y,N,Y,N,N,Y,Y,Y,N,1980,[3Y 9N 4N ],2000.0000,0.0101
Y,Y,Y,N,Y,Y,N,Y,N,2070,[3Y 9N 4N ],2000.0000,0.0338
Y,Y,N,Y,Y,N,Y,Y,N,1080,[3N 2Y 9N ],950.0000,0.1204
Y,Y,N,Y,N,N,Y,N,N,960,[3N 2Y 9N ],950.0000,0.0104
Y,Y,N,Y,N,Y,N,N,Y,930,[3N 2Y 9Y ],930.0000,0.0000
Y,N,N,N,N,N,N,Y,N,1410,[3N 2N 8Y ],1357.5000,0.0372
Y,Y,N,N,Y,Y,N,N,N,900,[3N 2Y 9N ],950.0000,0.0556
Y,Y,Y,Y,N,N,Y,N,Y,1170,[3Y 9Y 2Y ],1120.0000,0.0427
Y,Y,Y,N,Y,Y,Y,N,Y,1500,[3Y 9Y 2Y ],1120.0000,0.2533
Y,Y,Y,N,Y,Y,Y,N,N,1680,[3Y 9N 4N ],2000.0000,0.1905
Y,N,Y,Y,N,Y,N,Y,N,2100,[3Y 9N 4Y ],2152.5000,0.0250
Y,Y,Y,N,N,Y,Y,N,N,1620,[3Y 9N 4N ],2000.0000,0.2346
Y,Y,Y,Y,N,Y,N,Y,N,1890,[3Y 9N 4Y ],2152.5000,0.1389
Y,Y,Y,N,Y,N,N,N,N,1950,[3Y 9N 4N ],2000.0000,0.0256
Y,N,N,N,N,N,N,N,N,1200,[3N 2N 8N ],1230.0000,0.0250
Y,Y,Y,Y,Y,N,Y,Y,N,2190,[3Y 9N 4Y ],2152.5000,0.0171
Y,N,N,N,N,N,Y,Y,N,1290,[3N 2N 8Y ],1357.5000,0.0523
Y,Y,Y,N,Y,Y,N,N,Y,1080,[3Y 9Y 2Y ],1120.0000,0.0370
Y,Y,N,N,N,Y,Y,N,N,840,[3N 2Y 9N ],950.0000,0.1310
Y,N,Y,Y,Y,Y,N,Y,N,2190,[3Y 9N 4Y ],2152.5000,0.0171
Y,N,N,N,Y,N,Y,N,Y,1200,[3N 2N 8N ],1230.0000,0.0250
Y,Y,Y,N,Y,Y,Y,Y,N,1920,[3Y 9N 4N ],2000.0000,0.0417
Y,Y,Y,Y,Y,N,Y,N,N,2070,[3Y 9N 4Y ],2152.5000,0.0399
Y,Y,Y,N,N,Y,Y,N,Y,1140,[3Y 9Y 2Y ],1120.0000,0.0175
Y,Y,N,Y,Y,N,N,N,Y,1050,[3N 2Y 9Y ],930.0000,0.1143
Y,Y,N,N,Y,N,Y,N,N,930,[3N 2Y 9N ],950.0000,0.0215
Y,N,N,N,Y,N,N,N,Y,1260,[3N 2N 8N ],1230.0000,0.0238
Y,Y,Y,N,N,N,N,Y,N,2280,[3Y 9N 4N ],2000.0000,0.1228
Y,N,N,N,N,Y,Y,Y,N,1140,[3N 2N 8Y ],1357.5000,0.1908
Y,N,N,N,N,Y,N,Y,N,1260,[3N 2N 8Y ],1357.5000,0.0774
Y,Y,N,N,Y,N,Y,N,Y,960,[3N 2Y 9Y ],930.0000,0.0312
Y,N,Y,N,N,N,N,Y,N,2490,[3Y 9N 4N ],2000.0000,0.1968
Y,Y,Y,Y,N,Y,N,N,Y,1080,[3Y 9Y 2Y ],1120.0000,0.0370
Y,Y,Y,N,Y,N,Y,N,Y,1170,[3Y 9Y 2Y ],1120.0000,0.0427
Y,Y,Y,N,N,Y,N,N,Y,1200,[3Y 9Y 2Y ],1120.0000,0.0667
Y,N,Y,Y,N,Y,N,N,N,1980,[3Y 9N 4Y ],2152.5000,0.0871
Y,Y,Y,N,N,N,Y,N,Y,1020,[3Y 9Y 2Y ],1120.0000,0.0980
Y,N,N,Y,Y,Y,Y,N,N,1110,[3N 2N 8N ],1230.0000,0.1081
Y,N,Y,Y,Y,N,N,N,N,2370,[3Y 9N 4Y ],2152.5000,0.0918
Y,N,N,Y,Y,Y,N,N,N,1200,[3N 2N 8N ],1230.0000,0.0250
Y,N,N,N,Y,N,N,Y,N,1410,[3N 2N 8Y ],1357.5000,0.0372
Y,N,Y,N,N,N,N,N,Y,1200,[3Y 9Y 2N ],1220.0000,0.0167
Y,Y,N,Y,Y,N,Y,N,Y,990,[3N 2Y 9Y ],930.0000,0.0606
Y,Y,Y,Y,Y,Y,N,N,Y,1170,[3Y 9Y 2Y ],1120.0000,0.0427
Y,N,N,Y,Y,N,Y,Y,N,1380,[3N 2N 8Y ],1357.5000,0.0163
Y,N,N,N,Y,Y,N,N,Y,1200,[3N 2N 8N ],1230.0000,0.0250
Y,Y,N,Y,Y,N,N,Y,N,1140,[3N 2Y 9N ],950.0000,0.1667
Y,N,Y,N,Y,N,Y,Y,N,2430,[3Y 9N 4N ],2000.0000,0.1770
Y,N,Y,N,N,Y,Y,N,Y,1260,[3Y 9Y 2N ],1220.0000,0.0317
Y,N,Y,Y,Y,N,N,Y,N,2640,[3Y 9N 4Y ],2152.5000,0.1847
Y,N,Y,N,Y,N,N,N,N,2100,[3Y 9N 4N ],2000.0000,0.0476
Y,N,Y,Y,N,Y,Y,N,Y,1230,[3Y 9Y 2N ],1220.0000,0.0081
Y,Y,N,N,N,Y,N,N,N,900,[3N 2Y 9N ],950.0000,0.0556
Y,Y,N,Y,Y,Y,N,N,Y,930,[3N 2Y 9Y ],930.0000,0.0000
Y,N,Y,N,Y,N,N,Y,N,2400,[3Y 9N 4N ],2000.0000,0.1667
Y,N,Y,N,Y,N,N,N,Y,1380,[3Y 9Y 2N ],1220.0000,0.1159
Y,Y,Y,Y,N,N,N,Y,N,2160,[3Y 9N 4Y ],2152.5000,0.0035
Y,Y,N,Y,N,Y,Y,N,Y,870,[3N 2Y 9Y ],930.0000,0.0690
Y,Y,N,Y,Y,Y,Y,Y,N,990,[3N 2Y 9N ],950.0000,0.0404
Y,N,N,Y,Y,N,Y,N,N,1170,[3N 2N 8N ],1230.0000,0.0513
Y,Y,N,Y,N,N,N,N,Y,990,[3N 2Y 9Y ],930.0000,0.0606
Y,N,N,N,N,Y,N,N,Y,1050,[3N 2N 8N ],1230.0000,0.1714
Y,Y,N,Y,Y,Y,Y,N,Y,870,[3N 2Y 9Y ],930.0000,0.0690
Y,Y,Y,N,N,Y,N,N,N,1710,[3Y 9N 4N ],2000.0000,0.1696
Y,Y,Y,Y,N,Y,Y,N,Y,1470,[3Y 9Y 2Y ],1120.0000,0.2381
Y,Y,Y,Y,N,N,Y,Y,N,2160,[3Y 9N 4Y ],2152.5000,0.0035
Y,N,Y,Y,N,N,N,N,Y,1290,[3Y 9Y 2N ],1220.0000,0.0543
Y,N,Y,Y,Y,Y,Y,N,Y,1170,[3Y 9Y 2N ],1220.0000,0.0427
Y,Y,N,N,Y,N,N,Y,N,1140,[3N 2Y 9N ],950.0000,0.1667
Y,N,Y,Y,N,Y,N,N,Y,1020,[3Y 9Y 2N ],1220.0000,0.1961
Y,N,Y,N,N,N,Y,N,Y,1350,[3Y 9Y 2N ],1220.0000,0.0963
Y,Y,Y,Y,Y,N,N,N,Y,1050,[3Y 9Y 2Y ],1120.0000,0.0667
Y,Y,Y,Y,N,N,Y,N,N,2010,[3Y 9N 4Y ],2152.5000,0.0709
Y,N,Y,Y,N,N,N,N,N,2220,[3Y 9N 4Y ],2152.5000,0.0304
Y,Y,N,N,N,Y,N,Y,N,1020,[3N 2Y 9N ],950.0000,0.0686
Y,N,Y,Y,N,N,N,Y,N,2460,[3Y 9N 4Y ],2152.5000,0.1250
Y,N,N,Y,N,N,N,N,Y,1200,[3N 2N 8N ],1230.0000,0.0250
Y,N,N,Y,Y,Y,N,N,Y,1140,[3N 2N 8N ],1230.0000,0.0789
Y,Y,N,N,Y,Y,Y,N,Y,900,[3N 2Y 9Y ],930.0000,0.0333
Y,N,N,Y,Y,N,Y,N,Y,1230,[3N 2N 8N ],1230.0000,0.0000
Y,N,N,Y,N,Y,N,N,N,1170,[3N 2N 8N ],1230.0000,0.0513
Y,N,N,N,Y,Y,Y,N,Y,1050,[3N 2N 8N ],1230.0000,0.1714
Y,Y,Y,N,N,N,N,N,Y,1140,[3Y 9Y 2Y ],1120.0000,0.0175
Y,N,Y,Y,N,N,Y,Y,N,2310,[3Y 9N 4Y ],2152.5000,0.0682
Y,Y,Y,N,Y,N,N,N,Y,1320,[3Y 9Y 2Y ],1120.0000,0.1515
Y,N,Y,N,Y,N,Y,N,N,1950,[3Y 9N 4N ],2000.0000,0.0256
Y,N,Y,Y,Y,Y,Y,Y,N,2070,[3Y 9N 4Y ],2152.5000,0.0399
Y,Y,N,N,Y,N,Y,Y,N,1050,[3N 2Y 9N ],950.0000,0.0952
Y,Y,Y,N,Y,N,N,Y,N,2280,[3Y 9N 4N ],2000.0000,0.1228
Y,Y,N,Y,N,N,Y,N,Y,960,[3N 2Y 9Y ],930.0000,0.0312
Y,N,N,Y,Y,Y,Y,N,Y,1110,[3N 2N 8N ],1230.0000,0.1081
Y,N,N,N,Y,N,N,N,N,1200,[3N 2N 8N ],1230.0000,0.0250
Y,N,N,N,N,Y,N,N,N,1080,[3N 2N 8N ],1230.0000,0.1389
Y,Y,Y,N,N,N,Y,Y,N,2160,[3Y 9N 4N ],2000.0000,0.0741
Y,Y,N,Y,N,Y,N,N,N,930,[3N 2Y 9N ],950.0000,0.0215
Y,Y,N,N,N,N,N,N,N,990,[3N 2Y 9N ],950.0000,0.0404
Y,N,N,Y,N,N,Y,N,Y,1140,[3N 2N 8N ],1230.0000,0.0789
Y,Y,N,N,N,Y,N,N,Y,930,[3N 2Y 9Y ],930.0000,0.0000
Y,Y,Y,Y,N,N,N,N,Y,1170,[3Y 9Y 2Y ],1120.0000,0.0427
Y,Y,Y,Y,Y,N,Y,N,Y,1200,[3Y 9Y 2Y ],1120.0000,0.0667
Y,N,Y,N,Y,N,Y,N,Y,1110,[3Y 9Y 2N ],1220.0000,0.0991
Y,N,Y,Y,Y,Y,N,N,N,2040,[3Y 9N 4Y ],2152.5000,0.0551
Y,N,N,Y,N,N,Y,N,N,1230,[3N 2N 8N ],1230.0000,0.0000
Y,N,Y,Y,N,Y,Y,N,N,1830,[3Y 9N 4Y ],2152.5000,0.1762
Y,N,Y,Y,Y,Y,Y,N,N,1890,[3Y 9N 4Y ],2152.5000,0.1389
