time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,Performance,[DomFlist],DomEst,RelErr
Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,238.27,[4Y 3N ],232.7400,0.0232
Y,N,N,Y,Y,Y,N,N,N,N,N,216.37,[4Y 3N ],232.7400,0.0757
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,246.81,[4N 11Y 6N ],234.1433,0.0513
Y,Y,Y,N,N,N,Y,Y,N,N,Y,251.74,[4N 11Y 6N ],234.1433,0.0699
Y,N,Y,N,Y,N,Y,N,Y,Y,N,219.75,[4N 11N 9Y 8N ],225.1300,0.0245
Y,Y,Y,Y,N,N,N,N,N,N,N,244.30,[4Y 3Y 11N ],248.9067,0.0189
Y,Y,N,N,N,N,N,Y,N,N,N,227.85,[4N 11N 9N ],234.7600,0.0303
Y,N,Y,Y,N,Y,N,N,N,N,N,230.54,[4Y 3Y 11N ],248.9067,0.0797
Y,Y,Y,Y,N,N,Y,Y,N,N,N,256.45,[4Y 3Y 11N ],248.9067,0.0294
Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,269.47,[4Y 3Y 11Y ],258.3100,0.0414
Y,Y,N,Y,Y,Y,Y,Y,N,N,N,258.50,[4Y 3N ],232.7400,0.0997
Y,Y,N,N,Y,N,Y,Y,N,N,N,231.80,[4N 11N 9N ],234.7600,0.0128
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,253.74,[4N 11Y 6Y 3Y ],242.8800,0.0428
Y,N,Y,Y,N,N,Y,N,Y,Y,N,227.40,[4Y 3Y 11N ],248.9067,0.0946
Y,Y,N,N,N,Y,Y,N,Y,Y,Y,237.51,[4N 11Y 6Y 3N ],235.7100,0.0076
Y,N,N,N,Y,N,Y,Y,Y,N,N,200.82,[4N 11N 9Y 8Y ],222.4800,0.1079
Y,Y,Y,N,Y,N,Y,N,N,Y,N,242.87,[4N 11N 9N ],234.7600,0.0334
Y,Y,N,Y,N,N,Y,Y,N,Y,N,233.43,[4Y 3N ],232.7400,0.0030
Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,249.58,[4N 11Y 6N ],234.1433,0.0619
Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,253.47,[4N 11Y 6Y 3N ],235.7100,0.0701
Y,Y,N,Y,Y,Y,Y,N,N,N,Y,240.43,[4Y 3N ],232.7400,0.0320
Y,Y,N,Y,N,Y,Y,Y,N,N,Y,250.57,[4Y 3N ],232.7400,0.0712
Y,N,N,N,N,N,N,N,N,Y,N,210.34,[4N 11N 9N ],234.7600,0.1161
Y,N,N,Y,N,N,Y,N,Y,Y,Y,265.38,[4Y 3N ],232.7400,0.1230
Y,N,Y,N,N,N,N,Y,N,Y,Y,233.66,[4N 11Y 6N ],234.1433,0.0021
Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,236.17,[4N 11Y 6Y 3Y ],242.8800,0.0284
Y,N,Y,Y,N,Y,N,N,N,N,Y,252.27,[4Y 3Y 11Y ],258.3100,0.0239
Y,Y,N,Y,Y,Y,N,Y,N,Y,N,238.46,[4Y 3N ],232.7400,0.0240
Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,263.79,[4Y 3Y 11Y ],258.3100,0.0208
Y,N,Y,N,Y,N,N,N,N,N,Y,237.70,[4N 11Y 6N ],234.1433,0.0150
Y,N,N,Y,Y,N,Y,N,Y,N,N,211.27,[4Y 3N ],232.7400,0.1016
Y,Y,Y,N,N,N,Y,N,Y,Y,N,241.97,[4N 11N 9Y 8N ],225.1300,0.0696
Y,Y,Y,N,N,N,Y,N,Y,N,Y,249.99,[4N 11Y 6N ],234.1433,0.0634
Y,N,N,N,N,N,Y,N,N,Y,N,200.66,[4N 11N 9N ],234.7600,0.1699
Y,N,Y,Y,Y,Y,Y,N,N,N,N,224.51,[4Y 3Y 11N ],248.9067,0.1087
Y,N,Y,N,N,Y,Y,Y,N,N,Y,232.59,[4N 11Y 6Y 3Y ],242.8800,0.0442
Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,251.81,[4N 11Y 6Y 3Y ],242.8800,0.0355
Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,251.25,[4Y 3N ],232.7400,0.0737
Y,N,Y,N,N,N,Y,Y,N,N,N,220.42,[4N 11N 9N ],234.7600,0.0651
Y,Y,N,N,N,N,N,Y,N,Y,Y,233.33,[4N 11Y 6N ],234.1433,0.0035
Y,N,Y,N,N,Y,N,Y,N,Y,N,218.56,[4N 11N 9N ],234.7600,0.0741
Y,N,Y,N,Y,N,Y,Y,N,N,Y,237.41,[4N 11Y 6N ],234.1433,0.0138
Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,255.47,[4Y 3Y 11N ],248.9067,0.0257
Y,N,Y,N,Y,N,Y,Y,Y,N,Y,235.79,[4N 11Y 6N ],234.1433,0.0070
Y,Y,N,Y,N,Y,N,Y,N,N,N,242.55,[4Y 3N ],232.7400,0.0404
Y,N,Y,N,N,Y,Y,Y,N,N,N,220.57,[4N 11N 9N ],234.7600,0.0643
Y,N,N,N,N,Y,N,N,N,N,Y,219.50,[4N 11Y 6Y 3N ],235.7100,0.0738
Y,N,Y,N,Y,N,Y,Y,Y,Y,N,223.42,[4N 11N 9Y 8Y ],222.4800,0.0042
Y,N,Y,N,N,N,Y,N,Y,Y,Y,236.60,[4N 11Y 6N ],234.1433,0.0104
Y,N,Y,Y,N,Y,Y,Y,N,N,Y,247.87,[4Y 3Y 11Y ],258.3100,0.0421
Y,Y,Y,N,Y,N,Y,N,Y,N,N,242.81,[4N 11N 9Y 8N ],225.1300,0.0728
Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,261.68,[4Y 3Y 11Y ],258.3100,0.0129
Y,N,N,N,N,N,Y,N,Y,Y,Y,215.61,[4N 11Y 6N ],234.1433,0.0860
Y,Y,N,N,Y,Y,N,N,N,N,Y,255.64,[4N 11Y 6Y 3N ],235.7100,0.0780
Y,N,Y,N,Y,Y,N,N,N,N,Y,235.91,[4N 11Y 6Y 3Y ],242.8800,0.0295
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,251.93,[4N 11Y 6Y 3Y ],242.8800,0.0359
Y,N,Y,N,Y,N,Y,Y,N,N,N,221.57,[4N 11N 9N ],234.7600,0.0595
Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,262.67,[4Y 3N ],232.7400,0.1139
Y,N,N,N,N,N,Y,N,Y,Y,N,205.13,[4N 11N 9Y 8N ],225.1300,0.0975
Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,235.31,[4N 11Y 6N ],234.1433,0.0050
Y,Y,N,Y,N,Y,N,N,N,Y,N,232.33,[4Y 3N ],232.7400,0.0018
Y,N,N,N,Y,Y,Y,Y,Y,Y,N,207.65,[4N 11N 9Y 8Y ],222.4800,0.0714
Y,N,N,N,N,N,N,N,N,N,Y,258.83,[4N 11Y 6N ],234.1433,0.0954
Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,234.77,[4N 11Y 6Y 3N ],235.7100,0.0040
Y,N,Y,Y,N,Y,N,N,N,Y,Y,246.61,[4Y 3Y 11Y ],258.3100,0.0474
Y,N,Y,Y,N,N,Y,Y,N,Y,N,227.19,[4Y 3Y 11N ],248.9067,0.0956
Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,235.79,[4N 11Y 6Y 3Y ],242.8800,0.0301
Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,250.86,[4Y 3Y 11N ],248.9067,0.0078
Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,236.84,[4Y 3N ],232.7400,0.0173
Y,Y,Y,Y,N,N,Y,N,N,Y,N,247.77,[4Y 3Y 11N ],248.9067,0.0046
Y,Y,Y,N,N,N,Y,Y,N,Y,N,239.27,[4N 11N 9N ],234.7600,0.0188
Y,N,Y,N,N,N,Y,Y,Y,N,N,221.10,[4N 11N 9Y 8Y ],222.4800,0.0062
Y,Y,N,N,N,N,Y,Y,Y,Y,Y,234.10,[4N 11Y 6N ],234.1433,0.0002
Y,Y,Y,N,Y,N,Y,N,N,N,Y,252.99,[4N 11Y 6N ],234.1433,0.0745
Y,N,Y,N,Y,N,Y,Y,Y,N,Y,231.76,[4N 11Y 6N ],234.1433,0.0103
Y,N,Y,N,N,N,N,N,N,Y,Y,230.74,[4N 11Y 6N ],234.1433,0.0147
Y,N,N,N,N,Y,Y,N,Y,Y,N,203.98,[4N 11N 9Y 8N ],225.1300,0.1037
Y,Y,N,N,Y,Y,Y,N,N,Y,N,227.64,[4N 11N 9N ],234.7600,0.0313
Y,N,N,N,Y,N,Y,N,N,N,N,207.23,[4N 11N 9N ],234.7600,0.1328
Y,N,Y,N,Y,Y,Y,Y,N,N,Y,234.75,[4N 11Y 6Y 3Y ],242.8800,0.0346
Y,N,Y,Y,Y,Y,Y,N,Y,N,N,229.21,[4Y 3Y 11N ],248.9067,0.0859
Y,Y,Y,N,N,N,Y,N,Y,N,N,240.16,[4N 11N 9Y 8N ],225.1300,0.0626
Y,N,N,N,Y,Y,Y,N,Y,N,N,202.81,[4N 11N 9Y 8N ],225.1300,0.1101
Y,Y,N,Y,N,N,Y,N,N,N,Y,253.98,[4Y 3N ],232.7400,0.0836
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,230.94,[4Y 3Y 11N ],248.9067,0.0778
Y,Y,N,Y,N,N,N,N,N,Y,N,230.17,[4Y 3N ],232.7400,0.0112
Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,264.17,[4Y 3Y 11Y ],258.3100,0.0222
Y,N,N,N,N,N,Y,N,Y,N,Y,213.27,[4N 11Y 6N ],234.1433,0.0979
Y,N,N,N,N,N,Y,N,N,N,Y,217.40,[4N 11Y 6N ],234.1433,0.0770
Y,Y,N,N,Y,N,Y,N,Y,N,Y,236.98,[4N 11Y 6N ],234.1433,0.0120
Y,N,N,Y,N,Y,Y,N,N,N,N,217.24,[4Y 3N ],232.7400,0.0713
Y,Y,N,N,Y,N,Y,N,Y,N,N,228.28,[4N 11N 9Y 8N ],225.1300,0.0138
Y,N,N,Y,N,Y,Y,N,N,Y,N,212.44,[4Y 3N ],232.7400,0.0956
Y,N,N,N,N,Y,N,Y,N,Y,Y,214.65,[4N 11Y 6Y 3N ],235.7100,0.0981
Y,Y,N,N,N,Y,Y,N,N,N,N,229.68,[4N 11N 9N ],234.7600,0.0221
Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,256.18,[4Y 3Y 11N ],248.9067,0.0284
Y,Y,N,N,N,N,N,Y,N,Y,N,224.73,[4N 11N 9N ],234.7600,0.0446
Y,N,Y,Y,N,N,Y,N,Y,Y,Y,248.20,[4Y 3Y 11Y ],258.3100,0.0407
Y,Y,Y,N,N,Y,Y,N,N,N,N,246.48,[4N 11N 9N ],234.7600,0.0475
Y,N,N,N,Y,N,N,N,N,N,N,208.47,[4N 11N 9N ],234.7600,0.1261
Y,Y,N,Y,Y,Y,N,Y,N,N,N,241.90,[4Y 3N ],232.7400,0.0379
Y,N,N,N,Y,Y,Y,N,Y,N,Y,216.63,[4N 11Y 6Y 3N ],235.7100,0.0881
Y,N,Y,Y,N,N,Y,N,Y,N,Y,247.47,[4Y 3Y 11Y ],258.3100,0.0438
Y,N,Y,Y,N,N,Y,Y,Y,N,N,224.99,[4Y 3Y 11N ],248.9067,0.1063
Y,N,N,N,Y,Y,Y,Y,N,Y,N,203.86,[4N 11N 9N ],234.7600,0.1516
Y,N,N,Y,Y,Y,Y,N,Y,Y,N,215.73,[4Y 3N ],232.7400,0.0788
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,251.36,[4N 11Y 6Y 3Y ],242.8800,0.0337
Y,Y,Y,N,N,N,N,N,N,Y,Y,246.33,[4N 11Y 6N ],234.1433,0.0495
Y,Y,N,Y,N,N,N,Y,N,Y,N,235.17,[4Y 3N ],232.7400,0.0103
Y,N,N,N,Y,Y,Y,Y,Y,N,Y,217.40,[4N 11Y 6Y 3N ],235.7100,0.0842
Y,N,N,N,Y,Y,Y,N,Y,Y,N,204.96,[4N 11N 9Y 8N ],225.1300,0.0984
Y,Y,N,N,N,N,Y,Y,Y,N,N,221.33,[4N 11N 9Y 8Y ],222.4800,0.0052
Y,N,N,Y,Y,Y,Y,N,Y,N,N,213.97,[4Y 3N ],232.7400,0.0877
Y,Y,Y,Y,Y,N,Y,N,Y,N,N,248.89,[4Y 3Y 11N ],248.9067,0.0001
Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,231.69,[4Y 3Y 11N ],248.9067,0.0743
Y,N,N,Y,Y,N,N,Y,N,N,Y,264.74,[4Y 3N ],232.7400,0.1209
Y,N,N,N,N,N,Y,Y,Y,N,N,199.95,[4N 11N 9Y 8Y ],222.4800,0.1127
Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,252.37,[4Y 3N ],232.7400,0.0778
Y,N,N,Y,N,N,N,N,N,Y,Y,241.78,[4Y 3N ],232.7400,0.0374
Y,N,N,Y,N,Y,Y,N,Y,Y,N,215.94,[4Y 3N ],232.7400,0.0778
Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,234.45,[4N 11Y 6Y 3N ],235.7100,0.0054
Y,N,N,Y,Y,N,Y,N,N,Y,N,215.31,[4Y 3N ],232.7400,0.0810
Y,Y,Y,N,N,Y,Y,N,Y,Y,N,242.43,[4N 11N 9Y 8N ],225.1300,0.0714
Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,249.46,[4N 11Y 6Y 3Y ],242.8800,0.0264
Y,N,N,N,N,Y,Y,N,Y,Y,Y,216.72,[4N 11Y 6Y 3N ],235.7100,0.0876
Y,N,Y,N,N,Y,Y,Y,N,Y,N,220.21,[4N 11N 9N ],234.7600,0.0661
Y,N,Y,N,N,N,Y,N,N,N,Y,234.87,[4N 11Y 6N ],234.1433,0.0031
Y,Y,Y,N,Y,Y,N,N,N,N,N,245.76,[4N 11N 9N ],234.7600,0.0448
Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,259.26,[4Y 3Y 11Y ],258.3100,0.0037
Y,Y,N,N,Y,Y,N,N,N,Y,Y,232.22,[4N 11Y 6Y 3N ],235.7100,0.0150
Y,N,Y,Y,N,N,Y,N,N,Y,Y,247.25,[4Y 3Y 11Y ],258.3100,0.0447
Y,N,N,Y,N,Y,N,Y,N,N,Y,263.58,[4Y 3N ],232.7400,0.1170
Y,Y,Y,N,Y,N,Y,N,Y,Y,N,244.59,[4N 11N 9Y 8N ],225.1300,0.0796
Y,Y,Y,Y,N,N,N,Y,N,N,N,253.53,[4Y 3Y 11N ],248.9067,0.0182
Y,Y,N,Y,N,N,Y,N,Y,N,Y,252.13,[4Y 3N ],232.7400,0.0769
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,250.26,[4Y 3N ],232.7400,0.0700
Y,N,N,N,Y,N,Y,N,Y,N,N,203.56,[4N 11N 9Y 8N ],225.1300,0.1060
Y,Y,N,Y,Y,N,N,N,N,Y,N,231.33,[4Y 3N ],232.7400,0.0061
Y,Y,Y,N,N,Y,Y,Y,Y,N,N,245.60,[4N 11N 9Y 8Y ],222.4800,0.0941
Y,Y,Y,Y,N,Y,Y,N,N,Y,N,251.52,[4Y 3Y 11N ],248.9067,0.0104
Y,N,N,Y,Y,Y,Y,N,N,Y,Y,266.12,[4Y 3N ],232.7400,0.1254
Y,N,N,Y,N,N,N,N,N,N,Y,220.87,[4Y 3N ],232.7400,0.0537
Y,Y,N,Y,N,N,Y,Y,N,N,N,238.78,[4Y 3N ],232.7400,0.0253
Y,Y,Y,N,N,N,Y,Y,Y,Y,N,241.70,[4N 11N 9Y 8Y ],222.4800,0.0795
Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,251.16,[4N 11Y 6Y 3Y ],242.8800,0.0330
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,232.52,[4Y 3Y 11N ],248.9067,0.0705
Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,232.96,[4N 11N 9Y 8Y ],222.4800,0.0450
Y,N,N,N,N,Y,Y,Y,N,Y,Y,216.27,[4N 11Y 6Y 3N ],235.7100,0.0899
Y,Y,N,N,Y,Y,Y,N,Y,N,Y,238.56,[4N 11Y 6Y 3N ],235.7100,0.0119
Y,Y,N,N,Y,N,N,Y,N,N,Y,237.33,[4N 11Y 6N ],234.1433,0.0134
Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,264.93,[4Y 3Y 11Y ],258.3100,0.0250
Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,251.30,[4Y 3Y 11Y ],258.3100,0.0279
Y,N,Y,N,Y,N,Y,N,Y,N,Y,232.47,[4N 11Y 6N ],234.1433,0.0072
Y,N,N,N,Y,Y,Y,N,N,Y,Y,219.77,[4N 11Y 6Y 3N ],235.7100,0.0725
Y,N,N,N,N,N,N,Y,N,N,N,204.53,[4N 11N 9N ],234.7600,0.1478
Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,251.98,[4N 11Y 6Y 3Y ],242.8800,0.0361
Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,248.70,[4Y 3N ],232.7400,0.0642
Y,N,N,N,Y,Y,Y,Y,Y,N,N,204.29,[4N 11N 9Y 8Y ],222.4800,0.0890
Y,N,N,Y,N,N,Y,N,Y,N,N,209.70,[4Y 3N ],232.7400,0.1099
Y,N,Y,N,Y,N,Y,N,Y,Y,N,222.37,[4N 11N 9Y 8N ],225.1300,0.0124
Y,N,Y,N,N,Y,Y,N,Y,Y,N,220.39,[4N 11N 9Y 8N ],225.1300,0.0215
Y,N,Y,N,N,Y,Y,Y,Y,N,Y,235.73,[4N 11Y 6Y 3Y ],242.8800,0.0303
Y,Y,N,N,N,N,N,N,N,Y,N,219.15,[4N 11N 9N ],234.7600,0.0712
Y,N,N,N,N,N,Y,Y,N,N,Y,215.13,[4N 11Y 6N ],234.1433,0.0884
Y,N,N,N,Y,N,Y,Y,Y,Y,N,207.10,[4N 11N 9Y 8Y ],222.4800,0.0743
Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,223.52,[4Y 3Y 11N ],248.9067,0.1136
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,230.79,[4Y 3Y 11N ],248.9067,0.0785
Y,Y,N,Y,N,N,Y,Y,Y,N,Y,252.52,[4Y 3N ],232.7400,0.0783
Y,N,Y,Y,N,N,Y,Y,Y,N,Y,250.12,[4Y 3Y 11Y ],258.3100,0.0327
Y,Y,N,N,N,N,N,N,N,Y,Y,228.30,[4N 11Y 6N ],234.1433,0.0256
Y,N,N,Y,N,Y,Y,Y,Y,N,N,211.00,[4Y 3N ],232.7400,0.1030
Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,248.74,[4Y 3N ],232.7400,0.0643
Y,Y,N,N,Y,Y,Y,N,Y,N,N,224.88,[4N 11N 9Y 8N ],225.1300,0.0011
Y,N,N,Y,N,Y,Y,N,N,Y,Y,258.90,[4Y 3N ],232.7400,0.1010
Y,N,Y,N,N,Y,Y,N,Y,Y,Y,233.43,[4N 11Y 6Y 3Y ],242.8800,0.0405
Y,N,Y,Y,Y,N,Y,Y,N,N,N,227.53,[4Y 3Y 11N ],248.9067,0.0940
Y,Y,N,N,Y,N,Y,N,Y,Y,Y,233.55,[4N 11Y 6N ],234.1433,0.0025
Y,Y,Y,Y,N,N,N,N,N,N,Y,253.15,[4Y 3Y 11Y ],258.3100,0.0204
Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,262.68,[4Y 3Y 11Y ],258.3100,0.0166
Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,252.62,[4N 11Y 6Y 3N ],235.7100,0.0669
Y,N,Y,N,Y,N,Y,N,N,N,N,222.82,[4N 11N 9N ],234.7600,0.0536
Y,N,Y,Y,N,Y,Y,N,Y,N,N,228.27,[4Y 3Y 11N ],248.9067,0.0904
Y,N,Y,Y,Y,N,Y,N,Y,N,N,227.73,[4Y 3Y 11N ],248.9067,0.0930
Y,Y,Y,N,N,Y,N,N,N,N,Y,255.21,[4N 11Y 6Y 3Y ],242.8800,0.0483
Y,N,Y,N,N,N,N,N,N,Y,N,216.40,[4N 11N 9N ],234.7600,0.0848
Y,Y,N,Y,N,N,Y,Y,N,Y,Y,246.87,[4Y 3N ],232.7400,0.0572
Y,N,Y,N,N,Y,N,Y,N,N,N,224.18,[4N 11N 9N ],234.7600,0.0472
Y,N,Y,Y,N,N,N,Y,N,N,Y,248.90,[4Y 3Y 11Y ],258.3100,0.0378
Y,N,N,N,N,Y,Y,Y,N,N,N,203.19,[4N 11N 9N ],234.7600,0.1554
Y,Y,Y,Y,N,Y,Y,N,Y,N,N,252.14,[4Y 3Y 11N ],248.9067,0.0128
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,225.16,[4Y 3Y 11N ],248.9067,0.1055
Y,Y,N,Y,N,Y,Y,N,Y,Y,N,235.35,[4Y 3N ],232.7400,0.0111
Y,N,N,Y,N,Y,Y,N,N,N,Y,265.69,[4Y 3N ],232.7400,0.1240
Y,Y,Y,N,Y,N,Y,N,Y,Y,N,240.22,[4N 11N 9Y 8N ],225.1300,0.0628
Y,Y,Y,N,Y,N,N,N,N,N,N,245.94,[4N 11N 9N ],234.7600,0.0455
Y,N,N,Y,Y,Y,Y,N,N,Y,N,216.92,[4Y 3N ],232.7400,0.0729
Y,N,N,Y,N,Y,Y,N,Y,N,N,214.38,[4Y 3N ],232.7400,0.0856
Y,N,N,Y,N,N,Y,Y,Y,N,N,214.25,[4Y 3N ],232.7400,0.0863
Y,N,Y,N,N,N,Y,Y,Y,N,Y,231.00,[4N 11Y 6N ],234.1433,0.0136
Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,262.60,[4Y 3Y 11Y ],258.3100,0.0163
Y,Y,Y,N,N,Y,Y,Y,N,N,N,247.28,[4N 11N 9N ],234.7600,0.0506
Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,251.79,[4N 11Y 6N ],234.1433,0.0701
Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,248.30,[4Y 3Y 11Y ],258.3100,0.0403
Y,Y,Y,N,Y,Y,Y,N,N,N,N,246.50,[4N 11N 9N ],234.7600,0.0476
Y,N,Y,N,Y,Y,Y,N,Y,Y,N,222.56,[4N 11N 9Y 8N ],225.1300,0.0115
Y,Y,N,N,N,N,N,Y,N,N,Y,236.21,[4N 11Y 6N ],234.1433,0.0087
Y,Y,N,N,Y,N,Y,Y,Y,N,N,230.13,[4N 11N 9Y 8Y ],222.4800,0.0332
Y,N,Y,Y,Y,N,N,Y,N,N,Y,249.49,[4Y 3Y 11Y ],258.3100,0.0354
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,226.65,[4N 11N 9Y 8Y ],222.4800,0.0184
Y,N,Y,N,Y,N,N,Y,N,N,N,221.78,[4N 11N 9N ],234.7600,0.0585
Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,268.80,[4Y 3Y 11Y ],258.3100,0.0390
Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,264.29,[4Y 3N ],232.7400,0.1194
Y,Y,N,Y,N,N,Y,Y,N,N,Y,255.17,[4Y 3N ],232.7400,0.0879
Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,249.72,[4N 11Y 6Y 3Y ],242.8800,0.0274
Y,Y,N,N,Y,N,N,N,N,Y,Y,230.79,[4N 11Y 6N ],234.1433,0.0145
Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,241.57,[4Y 3N ],232.7400,0.0366
Y,Y,N,Y,N,N,N,Y,N,N,Y,250.88,[4Y 3N ],232.7400,0.0723
Y,N,Y,Y,Y,N,N,Y,N,Y,N,225.80,[4Y 3Y 11N ],248.9067,0.1023
Y,Y,Y,N,N,N,Y,N,N,N,Y,252.84,[4N 11Y 6N ],234.1433,0.0739
Y,N,Y,Y,Y,N,Y,N,Y,Y,N,228.26,[4Y 3Y 11N ],248.9067,0.0905
Y,Y,N,Y,N,N,N,N,N,N,N,248.17,[4Y 3N ],232.7400,0.0622
Y,N,N,N,N,Y,Y,Y,Y,N,Y,217.65,[4N 11Y 6Y 3N ],235.7100,0.0830
Y,N,N,Y,Y,N,Y,N,Y,N,N,211.59,[4Y 3N ],232.7400,0.1000
Y,Y,N,N,N,N,Y,Y,N,Y,N,223.49,[4N 11N 9N ],234.7600,0.0504
Y,N,Y,Y,N,N,Y,Y,Y,Y,N,232.29,[4Y 3Y 11N ],248.9067,0.0715
Y,N,N,N,Y,Y,N,N,N,Y,Y,214.24,[4N 11Y 6Y 3N ],235.7100,0.1002
