time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,Performance,[DomFlist],DomEst,RelErr
Y,N,N,N,N,N,N,N,N,N,Y,258.83,[11Y ],259.8867,0.0041
Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,249.41,[11Y ],259.8867,0.0420
Y,Y,N,Y,N,N,Y,N,Y,N,Y,252.13,[11Y ],259.8867,0.0308
Y,Y,Y,N,N,N,Y,Y,N,Y,N,239.27,[11N 2Y 3Y ],244.3167,0.0211
Y,Y,Y,N,N,Y,Y,Y,N,N,N,247.28,[11N 2Y 3Y ],244.3167,0.0120
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,253.74,[11Y ],259.8867,0.0242
Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,236.95,[11N 2Y 3N ],232.8733,0.0172
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,265.82,[11Y ],259.8867,0.0223
Y,N,N,Y,N,Y,Y,N,N,N,N,217.24,[11N 2N ],210.3300,0.0318
Y,Y,Y,N,Y,Y,N,Y,N,N,N,244.28,[11N 2Y 3Y ],244.3167,0.0002
Y,N,Y,N,N,N,Y,N,Y,Y,N,222.87,[11N 2N ],210.3300,0.0563
Y,N,Y,N,Y,N,Y,N,N,Y,Y,233.42,[11Y ],259.8867,0.1134
Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,252.81,[11Y ],259.8867,0.0280
Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,260.41,[11Y ],259.8867,0.0020
Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,251.57,[11Y ],259.8867,0.0331
Y,N,N,Y,Y,Y,Y,Y,Y,N,N,214.41,[11N 2N ],210.3300,0.0190
Y,Y,Y,Y,N,N,Y,Y,N,Y,N,247.72,[11N 2Y 3Y ],244.3167,0.0137
Y,N,Y,N,Y,N,N,Y,N,Y,Y,234.61,[11Y ],259.8867,0.1077
Y,Y,N,N,N,N,Y,N,Y,N,N,227.78,[11N 2Y 3N ],232.8733,0.0224
Y,Y,N,N,Y,Y,Y,Y,N,N,Y,256.23,[11Y ],259.8867,0.0143
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,244.26,[11N 2Y 3Y ],244.3167,0.0002
Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,243.12,[11N 2Y 3Y ],244.3167,0.0049
Y,Y,Y,N,N,Y,Y,Y,N,N,Y,255.32,[11Y ],259.8867,0.0179
Y,N,N,N,N,Y,Y,N,N,Y,Y,218.30,[11Y ],259.8867,0.1905
Y,N,N,Y,Y,Y,N,Y,N,Y,Y,260.77,[11Y ],259.8867,0.0034
Y,Y,Y,N,N,N,Y,Y,N,N,N,242.79,[11N 2Y 3Y ],244.3167,0.0063
Y,Y,Y,N,Y,N,N,Y,N,N,N,246.27,[11N 2Y 3Y ],244.3167,0.0079
Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,236.84,[11N 2Y 3N ],232.8733,0.0167
Y,N,Y,Y,Y,N,Y,N,N,N,Y,250.60,[11Y ],259.8867,0.0371
Y,N,N,N,N,N,N,Y,N,Y,Y,216.59,[11Y ],259.8867,0.1999
Y,N,Y,N,N,N,Y,Y,N,N,N,220.42,[11N 2N ],210.3300,0.0458
Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,260.33,[11Y ],259.8867,0.0017
Y,Y,N,N,Y,N,Y,N,N,N,Y,238.20,[11Y ],259.8867,0.0910
Y,Y,N,N,N,N,Y,Y,Y,Y,N,225.62,[11N 2Y 3N ],232.8733,0.0321
Y,N,N,Y,N,N,Y,Y,N,N,Y,259.39,[11Y ],259.8867,0.0019
Y,Y,Y,Y,N,N,Y,N,Y,N,N,251.58,[11N 2Y 3Y ],244.3167,0.0289
Y,Y,N,Y,Y,N,N,N,N,Y,N,231.33,[11N 2Y 3N ],232.8733,0.0067
Y,N,Y,N,N,Y,Y,N,Y,N,Y,233.00,[11Y ],259.8867,0.1154
Y,Y,Y,Y,Y,Y,N,Y,N,N,N,254.89,[11N 2Y 3Y ],244.3167,0.0415
Y,N,N,N,Y,N,Y,Y,Y,N,N,200.82,[11N 2N ],210.3300,0.0474
Y,N,N,Y,N,N,N,Y,N,N,Y,246.96,[11Y ],259.8867,0.0523
Y,N,N,Y,N,N,N,N,N,N,N,208.92,[11N 2N ],210.3300,0.0067
Y,N,N,Y,Y,Y,Y,N,N,N,Y,266.27,[11Y ],259.8867,0.0240
Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,234.92,[11Y ],259.8867,0.1063
Y,N,N,Y,Y,Y,N,N,N,Y,Y,257.43,[11Y ],259.8867,0.0095
Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,242.50,[11N 2Y 3N ],232.8733,0.0397
Y,N,N,N,Y,N,N,N,N,N,Y,220.80,[11Y ],259.8867,0.1770
Y,N,N,Y,Y,N,Y,Y,N,Y,Y,260.82,[11Y ],259.8867,0.0036
Y,Y,Y,N,N,N,Y,Y,Y,N,N,236.89,[11N 2Y 3Y ],244.3167,0.0314
Y,N,Y,N,N,N,Y,N,Y,N,Y,233.85,[11Y ],259.8867,0.1113
Y,N,N,N,N,Y,Y,Y,N,N,N,203.19,[11N 2N ],210.3300,0.0351
Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,267.51,[11Y ],259.8867,0.0285
Y,N,Y,Y,N,Y,Y,N,N,N,Y,250.24,[11Y ],259.8867,0.0385
Y,N,N,N,N,N,Y,Y,N,N,N,202.39,[11N 2N ],210.3300,0.0392
Y,N,Y,N,N,Y,Y,Y,N,Y,Y,232.99,[11Y ],259.8867,0.1154
Y,N,Y,Y,N,Y,Y,N,Y,N,N,228.27,[11N 2N ],210.3300,0.0786
Y,Y,N,N,N,N,Y,N,Y,Y,N,226.57,[11N 2Y 3N ],232.8733,0.0278
Y,Y,N,N,N,Y,Y,N,Y,Y,N,229.24,[11N 2Y 3N ],232.8733,0.0158
Y,N,N,Y,N,Y,Y,Y,Y,N,Y,263.57,[11Y ],259.8867,0.0140
Y,N,N,N,Y,N,N,Y,N,N,Y,217.63,[11Y ],259.8867,0.1942
Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,250.40,[11Y ],259.8867,0.0379
Y,N,Y,N,N,N,Y,N,N,Y,Y,232.22,[11Y ],259.8867,0.1191
Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,234.45,[11Y ],259.8867,0.1085
Y,Y,N,Y,N,N,N,N,N,N,Y,240.35,[11Y ],259.8867,0.0813
Y,N,N,N,Y,Y,Y,Y,Y,Y,N,206.23,[11N 2N ],210.3300,0.0199
Y,Y,Y,N,N,Y,Y,Y,Y,N,N,245.60,[11N 2Y 3Y ],244.3167,0.0052
Y,Y,Y,N,Y,Y,N,Y,N,Y,N,240.21,[11N 2Y 3Y ],244.3167,0.0171
Y,N,Y,Y,N,N,N,Y,N,N,N,229.28,[11N 2N ],210.3300,0.0827
Y,N,Y,N,N,N,Y,N,Y,Y,N,219.28,[11N 2N ],210.3300,0.0408
Y,N,N,Y,Y,Y,N,Y,N,Y,N,211.48,[11N 2N ],210.3300,0.0054
Y,N,N,Y,Y,N,Y,N,Y,Y,Y,259.50,[11Y ],259.8867,0.0015
Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,232.96,[11N 2N ],210.3300,0.0971
Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,253.47,[11Y ],259.8867,0.0253
Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,266.54,[11Y ],259.8867,0.0250
Y,Y,Y,N,N,Y,Y,Y,N,Y,N,240.98,[11N 2Y 3Y ],244.3167,0.0138
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,252.87,[11Y ],259.8867,0.0277
Y,N,N,N,N,Y,Y,Y,Y,N,Y,217.73,[11Y ],259.8867,0.1936
Y,Y,Y,N,Y,N,N,N,N,Y,N,238.97,[11N 2Y 3Y ],244.3167,0.0224
Y,N,N,N,Y,N,Y,N,Y,N,N,203.56,[11N 2N ],210.3300,0.0333
Y,N,Y,N,N,Y,Y,N,Y,Y,Y,233.43,[11Y ],259.8867,0.1133
Y,N,Y,Y,Y,N,Y,Y,N,N,N,227.53,[11N 2N ],210.3300,0.0756
Y,N,Y,Y,N,N,Y,Y,N,N,Y,249.79,[11Y ],259.8867,0.0404
Y,N,N,Y,Y,N,Y,Y,Y,N,Y,262.48,[11Y ],259.8867,0.0099
Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,250.28,[11Y ],259.8867,0.0384
Y,Y,Y,Y,Y,N,N,Y,N,N,Y,268.38,[11Y ],259.8867,0.0316
Y,N,Y,N,Y,Y,Y,Y,N,Y,N,220.82,[11N 2N ],210.3300,0.0475
Y,Y,Y,Y,N,N,Y,Y,N,N,N,256.45,[11N 2Y 3Y ],244.3167,0.0473
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,225.16,[11N 2N ],210.3300,0.0659
Y,N,Y,N,Y,N,Y,Y,N,Y,N,219.63,[11N 2N ],210.3300,0.0423
Y,N,Y,N,Y,N,Y,N,N,N,Y,236.74,[11Y ],259.8867,0.0978
Y,N,Y,Y,N,Y,N,N,N,N,Y,252.27,[11Y ],259.8867,0.0302
Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,250.86,[11N 2Y 3Y ],244.3167,0.0261
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,219.77,[11N 2N ],210.3300,0.0430
Y,N,N,Y,N,N,Y,N,Y,N,Y,243.79,[11Y ],259.8867,0.0660
Y,N,N,N,Y,Y,Y,N,N,N,Y,218.96,[11Y ],259.8867,0.1869
Y,N,N,Y,Y,Y,N,N,N,N,N,216.37,[11N 2N ],210.3300,0.0279
Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,248.90,[11Y ],259.8867,0.0441
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,252.45,[11Y ],259.8867,0.0295
Y,N,Y,N,N,Y,N,Y,N,N,Y,235.85,[11Y ],259.8867,0.1019
Y,N,Y,Y,N,N,Y,Y,Y,Y,N,227.15,[11N 2N ],210.3300,0.0740
Y,N,Y,N,N,N,N,Y,N,N,Y,234.27,[11Y ],259.8867,0.1093
Y,N,N,N,N,N,Y,N,Y,N,N,201.15,[11N 2N ],210.3300,0.0456
Y,N,Y,N,N,Y,N,Y,N,Y,N,218.56,[11N 2N ],210.3300,0.0377
Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,249.28,[11N 2Y 3Y ],244.3167,0.0199
Y,Y,Y,Y,N,Y,Y,N,N,N,Y,267.28,[11Y ],259.8867,0.0277
Y,N,N,Y,Y,Y,Y,N,Y,N,N,213.97,[11N 2N ],210.3300,0.0170
Y,N,N,N,Y,Y,Y,N,Y,N,Y,216.63,[11Y ],259.8867,0.1997
Y,N,N,N,N,N,N,Y,N,Y,N,203.18,[11N 2N ],210.3300,0.0352
Y,Y,N,N,N,Y,N,N,N,Y,Y,231.22,[11Y ],259.8867,0.1240
Y,N,N,N,N,N,Y,N,Y,Y,Y,218.43,[11Y ],259.8867,0.1898
Y,Y,N,Y,N,Y,Y,Y,Y,N,N,240.50,[11N 2Y 3N ],232.8733,0.0317
Y,N,N,Y,Y,Y,Y,N,N,Y,N,216.92,[11N 2N ],210.3300,0.0304
Y,N,N,Y,N,Y,Y,Y,N,Y,N,213.00,[11N 2N ],210.3300,0.0125
Y,N,N,Y,Y,Y,N,N,N,Y,N,210.51,[11N 2N ],210.3300,0.0009
Y,N,N,N,Y,N,Y,Y,N,N,Y,219.83,[11Y ],259.8867,0.1822
Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,250.49,[11N 2Y 3Y ],244.3167,0.0246
Y,Y,Y,N,N,Y,Y,N,Y,N,N,245.20,[11N 2Y 3Y ],244.3167,0.0036
Y,Y,N,Y,N,Y,Y,Y,N,Y,N,235.53,[11N 2Y 3N ],232.8733,0.0113
Y,N,N,Y,Y,N,N,N,N,Y,Y,255.44,[11Y ],259.8867,0.0174
Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,261.69,[11Y ],259.8867,0.0069
Y,N,N,Y,N,Y,Y,N,Y,N,Y,258.16,[11Y ],259.8867,0.0067
Y,Y,N,N,Y,Y,N,N,N,Y,Y,232.22,[11Y ],259.8867,0.1191
Y,Y,N,N,N,Y,Y,N,N,N,N,229.68,[11N 2Y 3N ],232.8733,0.0139
Y,Y,N,N,N,Y,Y,Y,Y,N,Y,237.47,[11Y ],259.8867,0.0944
Y,Y,N,N,N,N,Y,Y,Y,N,Y,230.24,[11Y ],259.8867,0.1288
Y,N,Y,N,Y,Y,N,N,N,N,Y,235.91,[11Y ],259.8867,0.1016
Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,251.15,[11Y ],259.8867,0.0348
Y,Y,N,Y,N,N,Y,Y,N,Y,N,233.43,[11N 2Y 3N ],232.8733,0.0024
Y,Y,N,N,N,Y,Y,N,Y,N,Y,233.12,[11Y ],259.8867,0.1148
Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,246.50,[11Y ],259.8867,0.0543
Y,Y,Y,N,N,N,Y,N,Y,Y,N,241.97,[11N 2Y 3Y ],244.3167,0.0097
Y,Y,N,N,Y,N,Y,Y,Y,N,N,230.13,[11N 2Y 3N ],232.8733,0.0119
Y,N,N,Y,Y,Y,Y,N,Y,N,N,213.41,[11N 2N ],210.3300,0.0144
Y,Y,N,N,N,Y,N,Y,N,N,N,231.34,[11N 2Y 3N ],232.8733,0.0066
Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,242.86,[11N 2Y 3Y ],244.3167,0.0060
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,241.33,[11N 2Y 3Y ],244.3167,0.0124
Y,Y,N,Y,Y,N,Y,Y,N,N,N,240.62,[11N 2Y 3N ],232.8733,0.0322
Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,249.36,[11Y ],259.8867,0.0422
Y,N,Y,Y,N,N,Y,N,N,Y,Y,247.25,[11Y ],259.8867,0.0511
Y,Y,Y,N,Y,N,N,N,N,N,Y,254.34,[11Y ],259.8867,0.0218
Y,Y,N,N,Y,N,Y,N,Y,N,Y,236.98,[11Y ],259.8867,0.0967
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,263.82,[11Y ],259.8867,0.0149
Y,Y,N,N,Y,Y,Y,Y,N,Y,N,225.77,[11N 2Y 3N ],232.8733,0.0315
Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,264.16,[11Y ],259.8867,0.0162
Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,249.46,[11Y ],259.8867,0.0418
Y,N,N,Y,Y,N,Y,N,N,N,Y,263.31,[11Y ],259.8867,0.0130
Y,Y,N,N,Y,Y,Y,N,N,N,Y,255.12,[11Y ],259.8867,0.0187
Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,263.59,[11Y ],259.8867,0.0140
Y,N,Y,Y,N,N,N,Y,N,Y,N,228.65,[11N 2N ],210.3300,0.0801
Y,N,N,Y,Y,Y,Y,Y,N,Y,N,214.50,[11N 2N ],210.3300,0.0194
Y,N,Y,Y,N,N,N,N,N,Y,Y,244.92,[11Y ],259.8867,0.0611
Y,N,Y,N,Y,N,Y,N,Y,N,Y,234.47,[11Y ],259.8867,0.1084
Y,Y,N,Y,N,N,Y,N,Y,Y,Y,246.39,[11Y ],259.8867,0.0548
Y,N,Y,N,N,Y,Y,N,N,Y,Y,234.87,[11Y ],259.8867,0.1065
Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,248.81,[11N 2Y 3Y ],244.3167,0.0181
Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,238.82,[11Y ],259.8867,0.0882
Y,N,Y,Y,N,N,Y,N,Y,N,Y,248.43,[11Y ],259.8867,0.0461
Y,N,Y,Y,N,Y,N,N,N,Y,N,226.13,[11N 2N ],210.3300,0.0699
Y,N,Y,N,N,N,N,N,N,Y,N,216.40,[11N 2N ],210.3300,0.0280
Y,Y,N,Y,N,Y,Y,N,N,Y,Y,250.44,[11Y ],259.8867,0.0377
Y,Y,N,Y,Y,Y,N,Y,N,Y,N,238.46,[11N 2Y 3N ],232.8733,0.0234
Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,253.10,[11N 2Y 3Y ],244.3167,0.0347
Y,N,Y,Y,N,N,Y,Y,N,N,N,232.76,[11N 2N ],210.3300,0.0964
Y,N,N,N,N,Y,Y,Y,Y,N,N,204.96,[11N 2N ],210.3300,0.0262
Y,N,Y,Y,Y,N,Y,Y,Y,N,N,229.95,[11N 2N ],210.3300,0.0853
Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,239.51,[11N 2Y 3N ],232.8733,0.0277
Y,Y,N,N,N,Y,N,Y,N,Y,N,223.21,[11N 2Y 3N ],232.8733,0.0433
Y,N,N,Y,N,Y,Y,Y,N,N,Y,267.17,[11Y ],259.8867,0.0273
Y,N,N,Y,N,Y,N,N,N,Y,N,209.58,[11N 2N ],210.3300,0.0036
Y,N,Y,N,N,Y,Y,N,N,Y,N,222.19,[11N 2N ],210.3300,0.0534
Y,Y,N,Y,N,N,Y,N,Y,Y,N,233.67,[11N 2Y 3N ],232.8733,0.0034
Y,Y,N,Y,N,N,Y,Y,N,N,Y,255.17,[11Y ],259.8867,0.0185
Y,N,N,Y,Y,N,Y,N,N,Y,Y,264.18,[11Y ],259.8867,0.0163
Y,Y,N,Y,Y,Y,N,N,N,Y,N,233.74,[11N 2Y 3N ],232.8733,0.0037
Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,248.70,[11Y ],259.8867,0.0450
Y,N,N,Y,N,Y,Y,Y,Y,N,N,215.47,[11N 2N ],210.3300,0.0239
Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,236.31,[11Y ],259.8867,0.0998
Y,N,Y,N,Y,Y,N,Y,N,Y,N,221.86,[11N 2N ],210.3300,0.0520
Y,N,Y,N,N,N,Y,Y,Y,N,Y,235.16,[11Y ],259.8867,0.1051
Y,N,Y,Y,N,N,N,N,N,N,Y,256.25,[11Y ],259.8867,0.0142
Y,Y,N,Y,N,N,Y,N,Y,N,N,236.24,[11N 2Y 3N ],232.8733,0.0143
Y,N,N,N,Y,N,Y,N,Y,Y,Y,215.99,[11Y ],259.8867,0.2032
Y,N,Y,N,N,Y,Y,N,Y,N,N,219.97,[11N 2N ],210.3300,0.0438
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,248.60,[11Y ],259.8867,0.0454
Y,Y,N,Y,N,N,N,N,N,Y,N,230.17,[11N 2Y 3N ],232.8733,0.0117
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,215.74,[11N 2N ],210.3300,0.0251
Y,Y,N,Y,Y,Y,Y,Y,N,N,N,258.50,[11N 2Y 3N ],232.8733,0.0991
Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,262.67,[11Y ],259.8867,0.0106
Y,Y,Y,N,Y,Y,Y,Y,N,N,N,244.61,[11N 2Y 3Y ],244.3167,0.0012
Y,Y,Y,N,Y,N,Y,N,Y,N,Y,251.85,[11Y ],259.8867,0.0319
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,254.42,[11Y ],259.8867,0.0215
Y,Y,Y,N,N,Y,N,Y,N,N,Y,253.12,[11Y ],259.8867,0.0267
Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,264.40,[11Y ],259.8867,0.0171
Y,N,N,Y,N,Y,Y,N,Y,Y,Y,263.13,[11Y ],259.8867,0.0123
Y,N,Y,Y,Y,N,Y,N,Y,N,Y,248.19,[11Y ],259.8867,0.0471
Y,N,N,N,Y,N,Y,Y,Y,Y,N,202.69,[11N 2N ],210.3300,0.0377
Y,N,N,Y,Y,Y,Y,N,Y,Y,N,215.73,[11N 2N ],210.3300,0.0250
Y,Y,N,N,Y,Y,Y,N,N,N,N,230.59,[11N 2Y 3N ],232.8733,0.0099
Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,235.31,[11Y ],259.8867,0.1044
Y,N,N,Y,N,Y,N,N,N,N,N,218.15,[11N 2N ],210.3300,0.0358
Y,N,Y,Y,N,Y,N,Y,N,Y,N,226.57,[11N 2N ],210.3300,0.0717
Y,Y,N,N,N,N,N,N,N,N,Y,267.43,[11Y ],259.8867,0.0282
Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,249.74,[11Y ],259.8867,0.0406
Y,N,N,N,N,Y,Y,Y,Y,Y,Y,219.37,[11Y ],259.8867,0.1847
Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,263.19,[11Y ],259.8867,0.0126
Y,N,N,N,Y,N,Y,Y,N,Y,Y,215.96,[11Y ],259.8867,0.2034
Y,N,N,N,N,Y,Y,Y,Y,Y,Y,218.59,[11Y ],259.8867,0.1889
Y,N,Y,Y,Y,Y,N,N,N,Y,N,226.75,[11N 2N ],210.3300,0.0724
Y,Y,N,N,Y,N,Y,N,Y,N,Y,235.21,[11Y ],259.8867,0.1049
Y,Y,N,Y,N,N,N,Y,N,Y,Y,247.63,[11Y ],259.8867,0.0495
Y,Y,Y,N,Y,N,Y,N,N,N,Y,252.99,[11Y ],259.8867,0.0273
Y,Y,Y,Y,N,N,N,N,N,Y,N,244.91,[11N 2Y 3Y ],244.3167,0.0024
Y,Y,Y,N,N,Y,Y,N,N,Y,N,240.34,[11N 2Y 3Y ],244.3167,0.0165
Y,Y,N,Y,Y,Y,Y,N,Y,N,N,240.73,[11N 2Y 3N ],232.8733,0.0326
Y,Y,Y,Y,Y,N,Y,N,Y,N,N,248.89,[11N 2Y 3Y ],244.3167,0.0184
Y,N,Y,Y,Y,N,N,Y,N,N,N,232.14,[11N 2N ],210.3300,0.0940
