OperatingSystemCharacteristics,SQLITE_SECURE_DELETE,ChooseSQLITE_TEMP_STORE,SQLITE_TEMP_STOREzero,SQLITE_TEMP_STOREone,SQLITE_TEMP_STOREtwo,SQLITE_TEMP_STOREthree,EnableFeatures,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,DisableFeatures,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,OmitFeatures,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,Options,SetAutoVacuum,AutoVacuumOff,AutoVacuumOn,SetCacheSize,StandardCacheSize,LowerCacheSize,HigherCacheSize,LockingMode,ExclusiveLock,NormalLockingMode,PageSize,StandardPageSize,LowerPageSize,HigherPageSize,HighestPageSize,Performance,[DomFlist],DomEst,RelErr
Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,14.34592096,[23Y 5N 2Y ],14.4111,0.0045
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,13.76046853,[23Y 5N 2Y ],14.4111,0.0473
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,14.29778185,[23N 5N 15Y ],14.7819,0.0339
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,14.3139291,[23Y 5N 2Y ],14.4111,0.0068
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,13.94448168,[23Y 5N 2Y ],14.4111,0.0335
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,13.54234914,[23Y 5Y ],14.4557,0.0674
Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,14.44081162,[23N 5N 15Y ],14.7819,0.0236
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,14.04076001,[23Y 5N 2Y ],14.4111,0.0264
Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,13.88342308,[23Y 5N 2N ],13.8418,0.0030
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,13.93568235,[23Y 5Y ],14.4557,0.0373
Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,14.14850323,[23N 5N 15N 3Y 26Y ],14.7909,0.0454
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,14.16419357,[23Y 5Y ],14.4557,0.0206
Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,13.77366453,[23N 5N 15N 3Y 26Y ],14.7909,0.0739
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,14.42056383,[23N 5N 15Y ],14.7819,0.0251
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.39457358,[23N 5N 15N 3Y 26Y ],14.7909,0.0978
Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,15.94136766,[23Y 5N 2N ],13.8418,0.1317
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.05409836,[23Y 5Y ],14.4557,0.0996
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,16.02078256,[23Y 5Y ],14.4557,0.0977
Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,15.41854443,[23N 5N 15Y ],14.7819,0.0413
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.16675866,[23Y 5N 2N ],13.8418,0.1438
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,16.3155961,[23Y 5N 2Y ],14.4111,0.1167
Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,16.20824795,[23Y 5N 2N ],13.8418,0.1460
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.25479606,[23Y 5N 2Y ],14.4111,0.1134
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,16.12674637,[23Y 5N 2Y ],14.4111,0.1064
Y,N,Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,16.15671219,[23N 5N 15N 3Y 26Y ],14.7909,0.0845
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.37471925,[23Y 5Y ],14.4557,0.1172
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,15.75885754,[23N 5N 15Y ],14.7819,0.0620
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,16.51125921,[23N 5N 15N 3Y 26N 4N ],14.3561,0.1305
Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,16.20594642,[23Y 5N 2N ],13.8418,0.1459
Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.30329523,[23Y 5N 2N ],13.8418,0.1510
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.40281628,[23N 5N 15Y ],14.7819,0.0988
Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,N,16.12851034,[23N 5N 15Y ],14.7819,0.0835
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.25904774,[23N 5N 15Y ],14.7819,0.0908
Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,16.27112871,[23N 5N 15Y ],14.7819,0.0915
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.94398314,[23Y 5N 2Y ],14.4111,0.0961
Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,15.8977786,[23N 5N 15Y ],14.7819,0.0702
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.24432392,[23N 5N 15Y ],14.7819,0.0303
Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,15.80690526,[23N 5N 15Y ],14.7819,0.0648
Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.87110576,[23Y 5N 2N ],13.8418,0.1279
Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,15.75906376,[23Y 5N 2Y ],14.4111,0.0855
Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.08235211,[23N 5Y ],14.8747,0.0751
Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,15.63468587,[23Y 5N 2Y ],14.4111,0.0783
Y,N,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,16.13159519,[23N 5N 15N 3Y 26Y ],14.7909,0.0831
Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,16.12785751,[23Y 5N 2Y ],14.4111,0.1064
Y,N,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,15.68831099,[23N 5N 15Y ],14.7819,0.0578
Y,N,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,16.09092984,[23Y 5N 2N ],13.8418,0.1398
Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.73454455,[23N 5N 15Y ],14.7819,0.0605
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,15.81551018,[23Y 5N 2Y ],14.4111,0.0888
Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.11868973,[23N 5N 15N 3Y 26N 4N ],14.3561,0.1094
Y,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,15.54896144,[23Y 5N 2N ],13.8418,0.1098
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,15.94993085,[23Y 5N 2Y ],14.4111,0.0965
Y,N,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.90440353,[23N 5N 15Y ],14.7819,0.0706
Y,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,15.86532599,[23N 5Y ],14.8747,0.0624
Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.03035529,[23Y 5N 2Y ],14.4111,0.1010
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,16.06047514,[23N 5N 15Y ],14.7819,0.0796
Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,15.69026894,[23N 5Y ],14.8747,0.0520
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,15.9445142,[23N 5N 15N 3Y 26Y ],14.7909,0.0724
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,16.16979091,[23Y 5Y ],14.4557,0.1060
Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,16.19423902,[23Y 5N 2N ],13.8418,0.1453
Y,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.72062837,[23Y 5N 2N ],13.8418,0.1195
Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,16.28245614,[23N 5N 15N 3Y 26N 4Y ],14.5253,0.1079
Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,16.01044844,[23Y 5N 2N ],13.8418,0.1355
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,15.75774796,[23N 5N 15N 3Y 26Y ],14.7909,0.0614
Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.98614337,[23N 5N 15N 3Y 26Y ],14.7909,0.0748
Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,15.56506286,[23Y 5N 2Y ],14.4111,0.0741
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,16.26308183,[23Y 5Y ],14.4557,0.1111
Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.19475781,[23Y 5Y ],14.4557,0.1074
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,15.66009761,[23Y 5N 2Y ],14.4111,0.0798
Y,N,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,15.46426624,[23Y 5N 2N ],13.8418,0.1049
Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,15.81288495,[23N 5Y ],14.8747,0.0593
Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,16.10221386,[23N 5N 15Y ],14.7819,0.0820
Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.96794209,[23Y 5N 2N ],13.8418,0.1332
Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,15.39619914,[23N 5N 15N 3Y 26Y ],14.7909,0.0393
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,15.34894061,[23N 5N 15Y ],14.7819,0.0369
Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,15.94638236,[23N 5N 15Y ],14.7819,0.0730
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,15.72271891,[23Y 5N 2Y ],14.4111,0.0834
Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,15.83827845,[23N 5N 15N 3Y 26Y ],14.7909,0.0661
Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,16.04628455,[23N 5N 15N 3Y 26Y ],14.7909,0.0782
Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,15.80195796,[23N 5N 15Y ],14.7819,0.0646
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.92324735,[23Y 5Y ],14.4557,0.0922
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,15.12268987,[23Y 5N 2N ],13.8418,0.0847
Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,15.87772684,[23N 5N 15N 3Y 26N 4N ],14.3561,0.0958
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,16.16935809,[23N 5N 15N 3Y 26N 4N ],14.3561,0.1121
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.09498508,[23Y 5N 2Y ],14.4111,0.1046
Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.14184751,[23Y 5Y ],14.4557,0.1045
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.05575679,[23Y 5N 2N ],13.8418,0.1379
