"","Performance","freqAll","freqN1","freqN2","freqN3","freqPW"
"53",305.48,0.000868055555555556,0,0,0,0
"54",310.793,0.000868055555555556,0,0.00625,0,0
"55",304.94,0.000868055555555556,0,0.00625,0,0
"56",310.29,0.000868055555555556,0,0,0,0
"57",295.59,0.000868055555555556,0,0,0,0
"58",295.333,0.000868055555555556,0,0,0,0
"59",295.527,0.000868055555555556,0,0,0,0.00246913580246914
"60",295.41,0.00173611111111111,0,0,0,0.00246913580246914
"61",299.69,0.00173611111111111,0,0,0.00416666666666667,0.00493827160493827
"62",299.843,0.000868055555555556,0,0.00625,0,0
"63",299.647,0.000868055555555556,0,0,0,0
"64",299.703,0.000868055555555556,0,0,0,0
"65",254.587,0.000868055555555556,0,0,0.00416666666666667,0
"66",254.177,0.000868055555555556,0,0,0,0
"67",261.077,0.000868055555555556,0,0,0,0
"68",260.497,0.000868055555555556,0,0,0,0
"69",244.39,0.000868055555555556,0,0.00625,0,0
"70",249.497,0.000868055555555556,0,0,0,0
"71",244.23,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"72",249.363,0.000868055555555556,0,0,0,0
"73",254.733,0.000868055555555556,0.0125,0,0,0.00246913580246914
"74",254.033,0.000868055555555556,0.0125,0,0,0
"75",244.303,0.000868055555555556,0,0,0,0
"76",244.353,0.000868055555555556,0,0,0,0
"77",261.31,0.000868055555555556,0,0,0,0.00246913580246914
"78",249.64,0.000868055555555556,0,0,0,0.00246913580246914
"79",260.617,0.000868055555555556,0,0,0,0
"80",249.463,0.000868055555555556,0,0,0,0
"81",287.01,0.000868055555555556,0,0,0,0
"82",286.287,0.000868055555555556,0.0125,0,0,0
"83",291.633,0.000868055555555556,0,0,0,0
"84",291.01,0.000868055555555556,0,0,0,0.00246913580246914
"85",287.06,0.000868055555555556,0,0,0.00416666666666667,0
"86",291.62,0.000868055555555556,0,0,0.00416666666666667,0
"87",286.397,0.000868055555555556,0,0,0,0
"88",291.15,0.000868055555555556,0,0,0,0
"89",275.923,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"90",275.387,0.000868055555555556,0,0,0,0
"91",275.927,0.000868055555555556,0,0,0,0
"92",275.433,0.000868055555555556,0,0.00625,0,0.00246913580246914
"93",279.79,0.000868055555555556,0,0,0,0
"94",279.777,0.000868055555555556,0,0.00625,0,0.00246913580246914
"95",279.15,0.00173611111111111,0,0,0,0
"97",254.82,0.000868055555555556,0,0,0.00416666666666667,0
"98",254.11,0.000868055555555556,0,0,0,0
"99",261.203,0.000868055555555556,0,0,0,0.00246913580246914
"100",260.637,0.000868055555555556,0,0,0,0.00246913580246914
"101",244.433,0.000868055555555556,0,0,0,0
"102",249.73,0.000868055555555556,0,0,0,0
"103",244.277,0.000868055555555556,0,0,0,0
"104",249.44,0.000868055555555556,0,0.00625,0,0.00246913580246914
"105",287.087,0.00173611111111111,0,0,0,0
"106",286.43,0.000868055555555556,0,0,0.00416666666666667,0
"107",275.993,0.000868055555555556,0,0,0,0
"108",275.417,0.000868055555555556,0,0,0.00833333333333333,0
"109",291.66,0.000868055555555556,0,0,0.00416666666666667,0
"110",279.753,0.00173611111111111,0,0.00625,0,0
"111",291.043,0.000868055555555556,0,0,0,0
"112",279.153,0.000868055555555556,0,0,0,0
"113",254.707,0.000868055555555556,0,0,0,0
"114",254.013,0.000868055555555556,0,0,0,0.00246913580246914
"115",261.207,0.000868055555555556,0,0,0,0
"116",260.55,0.000868055555555556,0,0.00625,0,0
"118",291.61,0.000868055555555556,0,0.00625,0.00416666666666667,0.00246913580246914
"119",286.44,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"120",290.917,0.000868055555555556,0.0125,0,0,0
"121",244.333,0.000868055555555556,0,0,0,0
"122",244.28,0.000868055555555556,0,0,0,0.00246913580246914
"123",276.027,0.000868055555555556,0,0,0.00416666666666667,0
"124",275.47,0.000868055555555556,0,0,0,0
"125",249.607,0.000868055555555556,0,0,0,0
"126",279.81,0.000868055555555556,0.0125,0,0,0.00493827160493827
"127",249.41,0.000868055555555556,0,0,0,0
"128",279.267,0.000868055555555556,0.0125,0,0,0.00246913580246914
"129",270.657,0.000868055555555556,0,0,0,0
"130",270.07,0.000868055555555556,0,0,0,0
"131",278.197,0.000868055555555556,0,0,0,0.00493827160493827
"132",277.813,0.000868055555555556,0,0,0,0.00246913580246914
"133",262.563,0.000868055555555556,0,0,0.00416666666666667,0
"134",268.787,0.000868055555555556,0,0,0,0
"135",262.233,0.000868055555555556,0.0125,0,0,0.00493827160493827
"136",268.397,0.00173611111111111,0,0,0,0.00246913580246914
"137",270.707,0.000868055555555556,0,0,0,0
"138",270.153,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"139",262.567,0.000868055555555556,0.0125,0,0.00416666666666667,0
"140",262.29,0.000868055555555556,0,0,0,0
"141",278.12,0.000868055555555556,0,0,0,0
"142",268.873,0.000868055555555556,0,0,0,0.00246913580246914
"143",277.533,0.000868055555555556,0,0.00625,0,0
"144",268.207,0.000868055555555556,0,0,0.00416666666666667,0
"145",270.66,0.000868055555555556,0,0,0,0
"146",270.137,0.000868055555555556,0,0,0,0.00493827160493827
"147",278.227,0.000868055555555556,0,0.00625,0,0
"148",277.853,0.000868055555555556,0,0.00625,0,0
"149",270.727,0.000868055555555556,0,0,0,0
"150",278.077,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"151",270.013,0.000868055555555556,0,0,0,0
"152",277.563,0.000868055555555556,0,0,0,0
"153",262.653,0.000868055555555556,0,0,0,0
"154",262.17,0.000868055555555556,0,0,0,0
"155",262.53,0.000868055555555556,0,0,0,0
"156",262.277,0.000868055555555556,0,0,0,0.00246913580246914
"157",268.763,0.000868055555555556,0,0,0,0
"158",268.883,0.000868055555555556,0.0125,0,0,0.00493827160493827
"160",268.263,0.000868055555555556,0,0,0,0
"161",256.727,0.000868055555555556,0,0,0,0
"162",256.333,0.000868055555555556,0,0,0,0.00246913580246914
"163",263.437,0.000868055555555556,0,0,0,0
"164",262.793,0.000868055555555556,0,0,0,0
"165",246.487,0.000868055555555556,0,0,0,0
"166",251.87,0.000868055555555556,0,0.00625,0,0
"167",246.4,0.000868055555555556,0,0,0,0
"168",251.573,0.000868055555555556,0,0,0.00416666666666667,0
"169",256.82,0.000868055555555556,0,0.00625,0.00416666666666667,0.00740740740740741
"170",256.34,0.000868055555555556,0,0.00625,0,0
"171",246.543,0.000868055555555556,0,0.00625,0,0
"172",246.273,0.000868055555555556,0,0.00625,0.00833333333333333,0
"173",263.207,0.000868055555555556,0,0,0,0
"174",251.823,0.000868055555555556,0,0.00625,0,0
"175",262.643,0.000868055555555556,0,0,0,0.00246913580246914
"176",251.587,0.000868055555555556,0.0125,0,0,0.00493827160493827
"177",256.667,0.000868055555555556,0,0,0.00416666666666667,0
"178",256.273,0.000868055555555556,0,0,0,0
"179",263.253,0.000868055555555556,0,0,0,0
"180",262.61,0.000868055555555556,0,0,0.00416666666666667,0
"181",256.72,0.000868055555555556,0,0,0.00416666666666667,0
"182",263.073,0.000868055555555556,0,0,0,0.00246913580246914
"183",256.32,0.000868055555555556,0,0,0,0.00246913580246914
"184",262.51,0.000868055555555556,0,0.00625,0,0
"185",246.41,0.000868055555555556,0,0.00625,0,0
"186",246.2,0.000868055555555556,0,0,0,0
"187",246.58,0.000868055555555556,0,0,0,0
"188",246.237,0.000868055555555556,0.0125,0,0,0
"189",251.787,0.000868055555555556,0,0,0,0
"190",251.86,0.000868055555555556,0,0,0,0.00246913580246914
"191",251.53,0.000868055555555556,0,0,0,0
"192",251.637,0.000868055555555556,0,0,0,0
"193",305.457,0.000868055555555556,0,0,0,0.00246913580246914
"194",305.173,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"195",310.697,0.00173611111111111,0,0,0,0.00246913580246914
"196",310.287,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"197",295.49,0.000868055555555556,0,0,0,0
"198",299.813,0.00173611111111111,0,0,0,0.00246913580246914
"199",295.427,0.000868055555555556,0,0,0.00416666666666667,0
"200",299.707,0.000868055555555556,0,0,0.00416666666666667,0
"201",305.443,0.000868055555555556,0,0.00625,0,0
"202",305.04,0.000868055555555556,0,0,0,0.00246913580246914
"203",295.61,0.000868055555555556,0,0.00625,0,0
"204",295.503,0.000868055555555556,0,0,0.00416666666666667,0
"205",310.777,0.000868055555555556,0,0,0,0
"206",299.907,0.000868055555555556,0,0,0.00416666666666667,0.00740740740740741
"207",310.317,0.000868055555555556,0,0,0,0.00246913580246914
"208",299.627,0.000868055555555556,0,0,0,0
"209",287.05,0.000868055555555556,0,0,0,0.00246913580246914
"210",286.427,0.000868055555555556,0.0125,0.0125,0.00416666666666667,0.00246913580246914
"211",291.59,0.000868055555555556,0,0,0,0
"212",291.067,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"213",287.107,0.00173611111111111,0,0,0,0
"214",291.577,0.000868055555555556,0.0125,0,0.00416666666666667,0.00246913580246914
"215",286.4,0.000868055555555556,0,0,0,0
"216",291.2,0.000868055555555556,0,0,0,0.00493827160493827
"217",276.01,0.00173611111111111,0,0,0,0
"218",275.56,0.000868055555555556,0,0,0,0
"219",275.973,0.000868055555555556,0,0,0.00416666666666667,0
"220",275.453,0.00173611111111111,0,0.0125,0,0
"222",279.89,0.000868055555555556,0,0,0,0
"223",279.247,0.00173611111111111,0,0,0.00416666666666667,0.00493827160493827
"224",279.157,0.000868055555555556,0,0,0,0.00246913580246914
"225",305.503,0.000868055555555556,0,0,0,0
"226",305.03,0.000868055555555556,0,0,0,0.00246913580246914
"228",310.25,0.000868055555555556,0,0,0,0
"229",295.68,0.000868055555555556,0,0.00625,0.00416666666666667,0
"230",299.75,0.000868055555555556,0,0,0,0
"231",295.36,0.000868055555555556,0,0,0.00416666666666667,0
"233",287.21,0.000868055555555556,0,0,0,0.00246913580246914
"234",286.28,0.000868055555555556,0,0,0,0
"235",275.897,0.000868055555555556,0,0,0,0.00246913580246914
"236",275.523,0.000868055555555556,0,0,0,0.00246913580246914
"237",291.673,0.000868055555555556,0,0,0,0
"238",279.74,0.000868055555555556,0,0,0,0
"239",291.173,0.000868055555555556,0,0,0.00416666666666667,0
"240",279.26,0.000868055555555556,0,0,0,0
"241",305.433,0.00173611111111111,0,0,0.00416666666666667,0.00246913580246914
"242",305,0.000868055555555556,0,0,0.00416666666666667,0.00493827160493827
"243",310.753,0.000868055555555556,0,0.00625,0,0
"244",310.283,0.000868055555555556,0,0,0,0
"245",287.037,0.000868055555555556,0,0,0,0
"246",291.603,0.000868055555555556,0,0,0,0.00246913580246914
"247",286.337,0.000868055555555556,0.0125,0,0.00416666666666667,0
"248",291.21,0.000868055555555556,0,0,0,0
"249",295.58,0.000868055555555556,0,0,0,0.00493827160493827
"250",295.447,0.000868055555555556,0,0,0,0
"252",275.407,0.000868055555555556,0,0,0,0.00246913580246914
"253",299.84,0.000868055555555556,0,0,0,0
"254",279.903,0.000868055555555556,0,0.00625,0,0
"255",299.733,0.000868055555555556,0,0,0,0.00246913580246914
"256",279.193,0.000868055555555556,0,0,0,0
"257",271.967,0.000868055555555556,0,0,0,0.00246913580246914
"258",279.357,0.000868055555555556,0,0,0,0.00246913580246914
"259",263.823,0.000868055555555556,0.0125,0,0,0.00246913580246914
"260",269.917,0.000868055555555556,0,0,0,0
"261",272.003,0.000868055555555556,0,0,0,0
"262",263.643,0.000868055555555556,0.0125,0,0.00416666666666667,0
"263",279.333,0.000868055555555556,0,0,0,0.00246913580246914
"264",269.95,0.000868055555555556,0,0,0.00416666666666667,0
"265",272.13,0.000868055555555556,0,0,0,0
"266",279.533,0.000868055555555556,0,0,0,0
"267",272.053,0.000868055555555556,0.0125,0,0,0
"268",279.303,0.000868055555555556,0,0,0,0.00246913580246914
"269",263.887,0.000868055555555556,0,0,0,0.00740740740740741
"270",263.753,0.000868055555555556,0,0,0,0
"271",270.09,0.000868055555555556,0,0,0.00416666666666667,0
"272",270.063,0.000868055555555556,0,0,0,0.00246913580246914
"273",305.383,0.000868055555555556,0,0,0,0
"274",310.607,0.000868055555555556,0,0,0,0
"275",295.577,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"276",299.867,0.000868055555555556,0,0,0.00416666666666667,0
"277",305.35,0.000868055555555556,0,0,0,0.00246913580246914
"278",295.62,0.000868055555555556,0,0,0,0.00246913580246914
"279",310.673,0.00173611111111111,0.0125,0.00625,0.00416666666666667,0
"280",299.89,0.000868055555555556,0,0,0,0
"281",305.5,0.000868055555555556,0,0,0.00416666666666667,0
"282",310.687,0.000868055555555556,0,0,0,0
"285",295.607,0.000868055555555556,0,0,0,0.00246913580246914
"286",295.683,0.000868055555555556,0,0.0125,0,0
"287",299.85,0.000868055555555556,0,0.00625,0.00416666666666667,0.00246913580246914
"288",299.96,0.000868055555555556,0,0.00625,0.00416666666666667,0
"289",271.337,0.000868055555555556,0,0,0,0
"290",279.037,0.000868055555555556,0,0,0,0.00246913580246914
"291",263.367,0.000868055555555556,0,0,0,0
"292",269.733,0.000868055555555556,0,0,0,0
"293",271.38,0.000868055555555556,0,0,0,0
"294",263.363,0.000868055555555556,0,0,0.00833333333333333,0
"295",279.083,0.000868055555555556,0.0125,0,0,0
"296",269.523,0.000868055555555556,0,0,0,0
"297",304.96,0.000868055555555556,0,0,0,0.00246913580246914
"298",310.227,0.000868055555555556,0,0,0,0
"299",305.147,0.000868055555555556,0,0.00625,0,0.00246913580246914
"300",310.327,0.000868055555555556,0,0,0,0.00493827160493827
"301",295.353,0.000868055555555556,0,0,0,0
"302",295.423,0.000868055555555556,0,0.00625,0,0
"304",299.797,0.000868055555555556,0,0,0.00416666666666667,0
"305",271.417,0.000868055555555556,0,0,0,0
"306",279.097,0.000868055555555556,0,0,0,0
"307",263.403,0.000868055555555556,0,0,0,0.00246913580246914
"308",269.583,0.000868055555555556,0,0,0,0
"309",305.027,0.000868055555555556,0,0,0,0
"310",295.413,0.000868055555555556,0,0,0,0.00246913580246914
"311",310.263,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"312",299.677,0.00173611111111111,0,0.00625,0,0
"313",271.403,0.000868055555555556,0,0,0,0.00246913580246914
"314",279.013,0.000868055555555556,0,0,0,0.00246913580246914
"315",305.103,0.000868055555555556,0,0,0,0
"316",310.253,0.000868055555555556,0,0,0,0
"317",263.373,0.000868055555555556,0,0,0.00416666666666667,0
"319",269.493,0.000868055555555556,0,0,0,0
"321",257.973,0.000868055555555556,0,0,0,0.00246913580246914
"322",264.293,0.000868055555555556,0,0,0,0
"323",247.73,0.000868055555555556,0,0,0,0.00246913580246914
"324",252.963,0.000868055555555556,0,0.00625,0,0.00246913580246914
"325",257.927,0.000868055555555556,0,0,0,0.00246913580246914
"326",247.507,0.000868055555555556,0,0.00625,0,0
"327",264.287,0.000868055555555556,0,0.00625,0,0
"328",253.01,0.000868055555555556,0,0,0,0.00246913580246914
"329",258.113,0.000868055555555556,0,0,0,0.00246913580246914
"330",264.38,0.000868055555555556,0,0.00625,0,0.00246913580246914
"331",257.877,0.000868055555555556,0,0,0,0.00246913580246914
"332",264.33,0.000868055555555556,0.0125,0,0,0
"333",247.717,0.000868055555555556,0,0,0,0.00246913580246914
"334",247.693,0.000868055555555556,0,0,0,0
"335",253.127,0.000868055555555556,0,0,0,0.00246913580246914
"336",253.08,0.000868055555555556,0,0,0.00416666666666667,0
"337",257.463,0.000868055555555556,0,0,0.00416666666666667,0
"338",263.91,0.000868055555555556,0,0.0125,0,0
"339",247.483,0.000868055555555556,0,0,0,0
"340",252.827,0.000868055555555556,0,0,0,0.00246913580246914
"341",257.407,0.000868055555555556,0,0,0,0
"342",247.667,0.000868055555555556,0,0,0,0
"343",263.847,0.000868055555555556,0,0,0.00416666666666667,0
"344",252.78,0.000868055555555556,0,0,0,0
"345",257.45,0.000868055555555556,0,0.0125,0,0
"346",263.853,0.000868055555555556,0,0,0,0
"347",257.53,0.000868055555555556,0,0,0,0
"348",263.92,0.000868055555555556,0,0,0,0
"349",247.517,0.000868055555555556,0.0125,0,0,0
"350",247.537,0.000868055555555556,0,0,0,0.00246913580246914
"351",252.737,0.000868055555555556,0,0,0,0
"352",252.63,0.000868055555555556,0,0.00625,0,0
"353",287.113,0.000868055555555556,0,0,0.00416666666666667,0
"354",291.643,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"355",275.97,0.000868055555555556,0,0,0,0.00246913580246914
"356",279.84,0.000868055555555556,0,0,0,0
"358",275.96,0.000868055555555556,0,0,0.00416666666666667,0
"359",291.53,0.000868055555555556,0,0,0,0
"360",279.757,0.000868055555555556,0,0.00625,0,0.00246913580246914
"361",286.353,0.000868055555555556,0,0,0,0
"362",291.14,0.000868055555555556,0,0,0,0
"363",286.327,0.000868055555555556,0,0,0,0.00246913580246914
"364",291.057,0.000868055555555556,0,0,0,0
"367",279.223,0.000868055555555556,0,0,0,0
"368",279.217,0.000868055555555556,0,0,0,0.00246913580246914
"369",287.053,0.000868055555555556,0,0,0,0
"370",291.483,0.000868055555555556,0,0,0,0
"371",275.987,0.000868055555555556,0,0,0,0
"372",279.853,0.000868055555555556,0,0,0,0
"373",286.47,0.000868055555555556,0,0,0,0
"374",275.39,0.000868055555555556,0,0,0,0.00246913580246914
"375",291.277,0.000868055555555556,0,0,0,0
"376",279.13,0.000868055555555556,0,0,0,0
"377",287.063,0.000868055555555556,0,0,0,0
"378",291.587,0.000868055555555556,0,0,0,0
"379",286.457,0.000868055555555556,0,0,0,0
"380",291.237,0.000868055555555556,0,0,0,0
"381",276.073,0.000868055555555556,0,0,0,0
"382",275.46,0.000868055555555556,0,0,0,0.00246913580246914
"383",279.927,0.000868055555555556,0,0,0.00416666666666667,0
"385",444.6,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"386",446.633,0.000868055555555556,0,0,0,0
"387",515.543,0.000868055555555556,0,0,0,0
"388",518.143,0.000868055555555556,0,0,0,0
"389",438.197,0.000868055555555556,0,0,0,0.00246913580246914
"390",507.75,0.000868055555555556,0,0,0,0
"391",439.607,0.000868055555555556,0,0,0,0
"392",509.273,0.000868055555555556,0,0,0.00833333333333333,0
"393",444.333,0.000868055555555556,0,0.00625,0,0
"394",446.6,0.000868055555555556,0,0,0,0.00246913580246914
"395",437.933,0.000868055555555556,0,0,0,0
"396",439.26,0.000868055555555556,0,0,0,0
"397",515.663,0.000868055555555556,0,0,0.00833333333333333,0
"398",507.39,0.000868055555555556,0,0,0,0
"399",517.123,0.000868055555555556,0,0,0.00833333333333333,0.00246913580246914
"400",508.623,0.000868055555555556,0,0,0.00416666666666667,0
"401",383.053,0.000868055555555556,0,0,0,0.00246913580246914
"402",382.12,0.000868055555555556,0,0,0,0
"403",449.28,0.000868055555555556,0,0,0,0
"404",448.53,0.000868055555555556,0,0,0.00416666666666667,0
"405",382.883,0.000868055555555556,0,0,0,0
"406",449.133,0.000868055555555556,0,0,0,0.00246913580246914
"407",382.01,0.000868055555555556,0,0,0,0
"408",448.11,0.000868055555555556,0,0,0,0
"409",380.663,0.000868055555555556,0,0,0,0
"410",379.457,0.000868055555555556,0,0,0,0.00246913580246914
"411",380.277,0.000868055555555556,0,0,0.00833333333333333,0.00246913580246914
"412",379.4,0.000868055555555556,0,0.00625,0.00416666666666667,0
"413",445.837,0.000868055555555556,0,0.00625,0,0
"414",445.457,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"415",444.607,0.000868055555555556,0,0.00625,0,0.00493827160493827
"416",444.38,0.000868055555555556,0,0,0.00833333333333333,0
"417",519.583,0.000868055555555556,0,0,0,0
"418",521.843,0.000868055555555556,0,0,0,0.00246913580246914
"419",571.397,0.000868055555555556,0,0,0,0
"420",573.63,0.000868055555555556,0.0125,0,0,0
"421",511.58,0.000868055555555556,0,0.00625,0,0
"422",562.677,0.000868055555555556,0,0,0,0
"423",513.233,0.00173611111111111,0,0.0125,0,0
"424",564.2,0.000868055555555556,0,0,0,0
"425",433.223,0.00260416666666667,0,0,0,0.00246913580246914
"426",432.667,0.000868055555555556,0,0,0.00416666666666667,0
"427",428.383,0.000868055555555556,0,0,0,0
"428",427.753,0.000868055555555556,0,0.00625,0,0
"429",482.877,0.000868055555555556,0.0125,0,0.00416666666666667,0.00246913580246914
"430",476.913,0.000868055555555556,0,0,0,0
"431",482.257,0.000868055555555556,0,0,0,0
"432",476.33,0.000868055555555556,0,0,0,0
"433",519.153,0.000868055555555556,0,0,0,0
"434",521.607,0.000868055555555556,0,0,0,0
"435",571.31,0.000868055555555556,0,0,0,0
"436",573.4,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"437",433.153,0.000868055555555556,0,0,0.00416666666666667,0
"438",482.613,0.000868055555555556,0,0,0,0
"439",432.797,0.000868055555555556,0,0,0,0.00246913580246914
"440",482.04,0.000868055555555556,0,0.00625,0,0
"441",511.343,0.000868055555555556,0,0,0,0
"442",513,0.000868055555555556,0,0,0,0
"443",428.073,0.000868055555555556,0,0,0,0
"444",427.477,0.000868055555555556,0,0,0.00416666666666667,0
"445",562.297,0.000868055555555556,0,0,0,0
"446",476.953,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"447",564.03,0.000868055555555556,0,0,0,0
"448",476.127,0.000868055555555556,0,0,0.00416666666666667,0
"449",425.15,0.000868055555555556,0,0,0,0
"450",427.07,0.000868055555555556,0.0125,0,0,0
"451",493.893,0.000868055555555556,0,0,0,0
"452",495.1,0.000868055555555556,0,0,0,0
"453",418.563,0.000868055555555556,0,0,0,0
"454",486.637,0.000868055555555556,0,0,0.00416666666666667,0
"455",420.01,0.000868055555555556,0,0,0,0
"456",487.373,0.000868055555555556,0,0.00625,0.00416666666666667,0
"457",424.82,0.000868055555555556,0,0,0,0
"458",426.75,0.000868055555555556,0,0.00625,0,0
"459",418.123,0.000868055555555556,0,0,0,0.00246913580246914
"460",419.82,0.000868055555555556,0,0,0,0.00246913580246914
"461",493.44,0.000868055555555556,0,0,0.00833333333333333,0.00246913580246914
"462",486.57,0.000868055555555556,0,0,0,0
"463",494.267,0.000868055555555556,0,0,0.00416666666666667,0.00493827160493827
"464",487.057,0.000868055555555556,0,0,0,0
"465",492.307,0.000868055555555556,0,0,0,0.00246913580246914
"466",494.233,0.000868055555555556,0,0,0.00416666666666667,0
"467",543.463,0.000868055555555556,0,0.00625,0,0
"468",544.74,0.000868055555555556,0,0,0,0.00246913580246914
"469",492.353,0.000868055555555556,0,0,0,0.00246913580246914
"470",543.217,0.000868055555555556,0,0,0,0.00246913580246914
"471",493.71,0.000868055555555556,0,0.00625,0,0.00246913580246914
"472",544.75,0.000868055555555556,0,0,0,0.00246913580246914
"473",485.477,0.000868055555555556,0,0,0,0.00246913580246914
"474",487.01,0.000868055555555556,0,0,0,0
"475",485.523,0.000868055555555556,0,0,0,0
"476",486.827,0.000868055555555556,0,0.00625,0.00416666666666667,0
"477",535.8,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"478",535.86,0.000868055555555556,0,0,0,0.00246913580246914
"479",537.143,0.000868055555555556,0,0.00625,0.00416666666666667,0
"480",536.877,0.000868055555555556,0,0,0,0
"481",369.81,0.000868055555555556,0,0,0,0.00246913580246914
"482",368.987,0.000868055555555556,0,0,0,0.00246913580246914
"483",433.86,0.000868055555555556,0,0,0,0
"484",433,0.000868055555555556,0,0.00625,0,0.00493827160493827
"485",364.76,0.000868055555555556,0,0,0,0
"486",428.413,0.000868055555555556,0,0,0,0.00246913580246914
"487",363.937,0.000868055555555556,0,0,0,0.00246913580246914
"488",427.243,0.000868055555555556,0,0.00625,0,0.00246913580246914
"489",414.847,0.000868055555555556,0,0,0,0.00493827160493827
"490",414.173,0.000868055555555556,0,0,0,0.00246913580246914
"491",408.75,0.000868055555555556,0,0,0,0
"492",408.073,0.000868055555555556,0,0,0,0.00493827160493827
"493",463.39,0.000868055555555556,0,0,0,0
"494",456.707,0.000868055555555556,0,0,0,0
"495",462.57,0.000868055555555556,0,0,0,0
"496",455.68,0.000868055555555556,0,0,0,0
"497",369.463,0.000868055555555556,0,0,0,0
"498",368.63,0.000868055555555556,0,0,0.00833333333333333,0
"499",433.693,0.000868055555555556,0,0.0125,0.00416666666666667,0
"500",432.77,0.000868055555555556,0,0,0.00416666666666667,0.00246913580246914
"501",414.687,0.000868055555555556,0,0,0,0.00246913580246914
"502",463.347,0.000868055555555556,0,0,0,0
"503",413.88,0.000868055555555556,0,0,0,0.00740740740740741
"504",462.437,0.000868055555555556,0,0,0,0
"505",364.347,0.000868055555555556,0,0,0,0
"506",363.56,0.000868055555555556,0,0,0,0
"507",408.617,0.000868055555555556,0,0,0,0
"508",407.687,0.000868055555555556,0,0,0,0.00246913580246914
"509",428.16,0.000868055555555556,0,0,0.00416666666666667,0
"510",456.363,0.000868055555555556,0,0,0,0
"511",427.06,0.000868055555555556,0,0,0,0
