Base,HostnameLookups,KeepAlive,EnableSendfile,FollowSymLinks,AccessLog,ExtendedStatus,InMemory,Handle,Performance,[DomFlist],DomEst,RelErr
Y,N,Y,N,N,N,N,N,N,2040,[3Y 8N 4N ],1640.0000,0.1961
Y,Y,Y,Y,Y,Y,N,Y,N,2100,[3Y 8Y 7N ],2150.0000,0.0238
Y,N,N,N,N,N,N,N,N,1200,[3N 2N 6N ],1300.0000,0.0833
Y,Y,Y,N,Y,Y,N,Y,N,2070,[3Y 8Y 7N ],2150.0000,0.0386
Y,Y,N,Y,Y,N,N,N,Y,1050,[3N 2Y 5Y ],982.5000,0.0643
Y,N,Y,Y,N,N,Y,N,N,2130,[3Y 8N 4Y 5N ],2050.0000,0.0376
Y,N,Y,N,N,N,N,Y,N,2490,[3Y 8Y 7N ],2150.0000,0.1365
Y,N,Y,N,Y,Y,Y,N,N,1740,[3Y 8N 4N ],1640.0000,0.0575
Y,N,Y,N,Y,Y,N,N,Y,1350,[3Y 8N 4N ],1640.0000,0.2148
Y,Y,N,Y,Y,N,Y,N,Y,990,[3N 2Y 5Y ],982.5000,0.0076
Y,Y,Y,Y,N,N,Y,N,N,2010,[3Y 8N 4Y 5N ],2050.0000,0.0199
Y,N,N,Y,Y,N,Y,N,Y,1230,[3N 2N 6N ],1300.0000,0.0569
Y,N,Y,N,N,N,Y,N,Y,1350,[3Y 8N 4N ],1640.0000,0.2148
Y,Y,Y,Y,N,N,N,N,N,2130,[3Y 8N 4Y 5N ],2050.0000,0.0376
Y,Y,Y,Y,Y,N,N,Y,N,2340,[3Y 8Y 7N ],2150.0000,0.0812
Y,N,N,N,Y,N,Y,N,N,1140,[3N 2N 6N ],1300.0000,0.1404
Y,N,N,N,N,Y,N,Y,N,1260,[3N 2N 6Y ],1220.0000,0.0317
Y,N,N,N,Y,N,N,N,N,1200,[3N 2N 6N ],1300.0000,0.0833
Y,N,N,N,N,Y,Y,N,N,1020,[3N 2N 6Y ],1220.0000,0.1961
Y,N,N,N,Y,Y,Y,N,Y,1050,[3N 2N 6Y ],1220.0000,0.1619
Y,N,N,Y,N,N,Y,N,Y,1140,[3N 2N 6N ],1300.0000,0.1404
Y,Y,Y,N,Y,Y,Y,N,N,1680,[3Y 8N 4N ],1640.0000,0.0238
Y,N,Y,Y,Y,N,N,N,Y,1200,[3Y 8N 4Y 5Y ],1800.0000,0.5000
Y,N,N,N,N,Y,Y,Y,N,1140,[3N 2N 6Y ],1220.0000,0.0702
Y,Y,N,Y,N,Y,Y,N,Y,870,[3N 2Y 5N ],1000.0000,0.1494
Y,N,Y,Y,N,Y,N,N,N,1980,[3Y 8N 4Y 5N ],2050.0000,0.0354
Y,Y,N,Y,Y,Y,N,N,Y,930,[3N 2Y 5Y ],982.5000,0.0565
Y,Y,N,N,N,Y,N,N,N,900,[3N 2Y 5N ],1000.0000,0.1111
Y,N,Y,Y,Y,Y,Y,Y,N,2070,[3Y 8Y 7Y ],2370.0000,0.1449
Y,N,Y,N,Y,N,N,N,Y,1380,[3Y 8N 4N ],1640.0000,0.1884
Y,N,N,N,N,N,N,N,Y,1230,[3N 2N 6N ],1300.0000,0.0569
Y,N,N,N,Y,N,N,N,Y,1260,[3N 2N 6N ],1300.0000,0.0317
Y,Y,Y,Y,N,N,N,Y,N,2160,[3Y 8Y 7N ],2150.0000,0.0046
Y,N,Y,Y,Y,Y,N,N,Y,1200,[3Y 8N 4Y 5Y ],1800.0000,0.5000
Y,N,Y,N,N,Y,N,Y,N,2130,[3Y 8Y 7N ],2150.0000,0.0094
Y,N,Y,Y,N,Y,Y,Y,N,1980,[3Y 8Y 7Y ],2370.0000,0.1970
Y,N,Y,Y,N,Y,Y,N,N,1830,[3Y 8N 4Y 5N ],2050.0000,0.1202
Y,Y,Y,N,Y,N,N,Y,N,2280,[3Y 8Y 7N ],2150.0000,0.0570
Y,N,Y,Y,N,Y,Y,N,Y,1230,[3Y 8N 4Y 5N ],2050.0000,0.6667
Y,N,Y,N,Y,Y,N,N,N,1830,[3Y 8N 4N ],1640.0000,0.1038
Y,N,Y,N,Y,Y,Y,Y,N,2100,[3Y 8Y 7Y ],2370.0000,0.1286
Y,N,N,Y,Y,Y,Y,N,N,1110,[3N 2N 6Y ],1220.0000,0.0991
Y,N,Y,Y,Y,N,Y,Y,N,2430,[3Y 8Y 7Y ],2370.0000,0.0247
Y,N,N,N,N,Y,N,N,N,1080,[3N 2N 6Y ],1220.0000,0.1296
Y,N,Y,Y,Y,Y,N,Y,N,2190,[3Y 8Y 7N ],2150.0000,0.0183
Y,N,N,N,Y,Y,Y,Y,N,1230,[3N 2N 6Y ],1220.0000,0.0081
Y,Y,N,Y,Y,N,N,Y,N,1140,[3N 2Y 5Y ],982.5000,0.1382
Y,N,N,N,N,Y,Y,N,Y,1080,[3N 2N 6Y ],1220.0000,0.1296
Y,Y,Y,N,Y,N,Y,N,N,1890,[3Y 8N 4N ],1640.0000,0.1323
Y,N,Y,Y,N,Y,N,Y,N,2100,[3Y 8Y 7N ],2150.0000,0.0238
Y,N,N,Y,N,N,Y,N,N,1230,[3N 2N 6N ],1300.0000,0.0569
Y,N,N,N,N,N,Y,Y,N,1290,[3N 2N 6N ],1300.0000,0.0078
Y,Y,Y,Y,N,N,Y,N,Y,1170,[3Y 8N 4Y 5N ],2050.0000,0.7521
Y,N,Y,N,N,Y,N,N,N,1770,[3Y 8N 4N ],1640.0000,0.0734
Y,Y,N,N,N,N,N,Y,N,1110,[3N 2Y 5N ],1000.0000,0.0991
Y,N,Y,Y,Y,N,Y,N,N,2190,[3Y 8N 4Y 5Y ],1800.0000,0.1781
Y,Y,N,Y,N,Y,N,Y,N,990,[3N 2Y 5N ],1000.0000,0.0101
Y,N,Y,N,Y,N,N,Y,N,2400,[3Y 8Y 7N ],2150.0000,0.1042
Y,Y,N,N,N,N,N,N,N,990,[3N 2Y 5N ],1000.0000,0.0101
Y,Y,N,N,Y,N,N,N,Y,1020,[3N 2Y 5Y ],982.5000,0.0368
Y,N,N,Y,N,Y,N,Y,N,1260,[3N 2N 6Y ],1220.0000,0.0317
Y,N,N,Y,N,N,N,N,N,1320,[3N 2N 6N ],1300.0000,0.0152
Y,N,Y,N,N,N,Y,N,N,1920,[3Y 8N 4N ],1640.0000,0.1458
Y,N,N,Y,N,Y,N,N,N,1170,[3N 2N 6Y ],1220.0000,0.0427
Y,Y,Y,Y,N,Y,Y,N,Y,1470,[3Y 8N 4Y 5N ],2050.0000,0.3946
Y,N,Y,N,N,Y,N,N,Y,1230,[3Y 8N 4N ],1640.0000,0.3333
Y,Y,N,N,Y,N,Y,N,Y,960,[3N 2Y 5Y ],982.5000,0.0234
Y,Y,Y,Y,N,Y,Y,Y,N,1860,[3Y 8Y 7Y ],2370.0000,0.2742
Y,N,N,N,Y,N,Y,N,Y,1200,[3N 2N 6N ],1300.0000,0.0833
Y,Y,N,Y,N,N,Y,N,N,960,[3N 2Y 5N ],1000.0000,0.0417
Y,Y,Y,N,N,N,Y,Y,N,2160,[3Y 8Y 7Y ],2370.0000,0.0972
Y,N,N,Y,Y,Y,N,N,Y,1140,[3N 2N 6Y ],1220.0000,0.0702
Y,Y,Y,N,N,Y,N,Y,N,1980,[3Y 8Y 7N ],2150.0000,0.0859
Y,N,Y,Y,Y,N,Y,N,Y,1110,[3Y 8N 4Y 5Y ],1800.0000,0.6216
Y,N,Y,N,N,Y,Y,Y,N,1980,[3Y 8Y 7Y ],2370.0000,0.1970
Y,Y,Y,Y,Y,N,Y,N,Y,1200,[3Y 8N 4Y 5Y ],1800.0000,0.5000
Y,Y,N,Y,N,N,N,Y,N,1110,[3N 2Y 5N ],1000.0000,0.0991
Y,Y,N,N,Y,Y,N,N,N,900,[3N 2Y 5Y ],982.5000,0.0917
Y,N,Y,Y,N,N,N,N,N,2220,[3Y 8N 4Y 5N ],2050.0000,0.0766
Y,N,N,N,Y,Y,N,N,Y,1200,[3N 2N 6Y ],1220.0000,0.0167
Y,Y,Y,Y,Y,Y,N,N,Y,1170,[3Y 8N 4Y 5Y ],1800.0000,0.5385
Y,Y,N,N,N,Y,N,Y,N,1020,[3N 2Y 5N ],1000.0000,0.0196
Y,Y,Y,N,Y,Y,N,N,Y,1080,[3Y 8N 4N ],1640.0000,0.5185
Y,Y,Y,N,N,N,N,N,N,1950,[3Y 8N 4N ],1640.0000,0.1590
Y,Y,Y,N,Y,Y,Y,N,Y,1500,[3Y 8N 4N ],1640.0000,0.0933
Y,Y,N,N,Y,N,Y,N,N,930,[3N 2Y 5Y ],982.5000,0.0565
Y,Y,N,N,N,Y,Y,Y,N,930,[3N 2Y 5N ],1000.0000,0.0753
Y,Y,Y,Y,N,N,N,N,Y,1170,[3Y 8N 4Y 5N ],2050.0000,0.7521
Y,N,Y,N,Y,N,N,N,N,2100,[3Y 8N 4N ],1640.0000,0.2190
Y,N,N,N,Y,Y,Y,N,N,990,[3N 2N 6Y ],1220.0000,0.2323
Y,N,N,Y,N,N,Y,Y,N,1320,[3N 2N 6N ],1300.0000,0.0152
Y,Y,N,Y,Y,N,N,N,N,1080,[3N 2Y 5Y ],982.5000,0.0903
Y,Y,Y,Y,Y,N,Y,Y,N,2190,[3Y 8Y 7Y ],2370.0000,0.0822
Y,N,N,Y,Y,Y,Y,Y,N,1230,[3N 2N 6Y ],1220.0000,0.0081
Y,Y,Y,Y,N,Y,N,N,N,1890,[3Y 8N 4Y 5N ],2050.0000,0.0847
Y,Y,Y,N,Y,N,Y,Y,N,2190,[3Y 8Y 7Y ],2370.0000,0.0822
Y,Y,N,Y,N,Y,Y,Y,N,960,[3N 2Y 5N ],1000.0000,0.0417
Y,N,Y,Y,N,Y,N,N,Y,1020,[3Y 8N 4Y 5N ],2050.0000,1.0098
Y,N,Y,Y,Y,N,N,Y,N,2640,[3Y 8Y 7N ],2150.0000,0.1856
Y,Y,N,N,Y,N,N,Y,N,1140,[3N 2Y 5Y ],982.5000,0.1382
Y,Y,Y,Y,Y,N,N,N,Y,1050,[3Y 8N 4Y 5Y ],1800.0000,0.7143
Y,Y,N,N,N,N,N,N,Y,990,[3N 2Y 5N ],1000.0000,0.0101
Y,Y,N,N,N,N,Y,N,N,900,[3N 2Y 5N ],1000.0000,0.1111
Y,N,N,Y,Y,N,N,N,Y,1200,[3N 2N 6N ],1300.0000,0.0833
Y,N,N,Y,N,Y,Y,N,Y,1050,[3N 2N 6Y ],1220.0000,0.1619
Y,Y,Y,N,N,N,Y,N,Y,1020,[3Y 8N 4N ],1640.0000,0.6078
Y,Y,N,N,Y,Y,Y,Y,N,960,[3N 2Y 5Y ],982.5000,0.0234
Y,N,N,Y,Y,Y,N,N,N,1200,[3N 2N 6Y ],1220.0000,0.0167
Y,Y,N,N,N,N,Y,N,Y,960,[3N 2Y 5N ],1000.0000,0.0417
Y,Y,Y,N,N,N,Y,N,N,1830,[3Y 8N 4N ],1640.0000,0.1038
Y,N,Y,Y,N,N,N,Y,N,2460,[3Y 8Y 7N ],2150.0000,0.1260
Y,Y,Y,N,Y,N,N,N,N,1950,[3Y 8N 4N ],1640.0000,0.1590
Y,Y,N,N,Y,N,Y,Y,N,1050,[3N 2Y 5Y ],982.5000,0.0643
Y,N,N,N,N,N,Y,N,Y,1080,[3N 2N 6N ],1300.0000,0.2037
Y,N,N,Y,N,Y,N,N,Y,1110,[3N 2N 6Y ],1220.0000,0.0991
Y,N,N,Y,N,N,N,N,Y,1200,[3N 2N 6N ],1300.0000,0.0833
Y,N,Y,Y,Y,Y,N,N,N,2040,[3Y 8N 4Y 5Y ],1800.0000,0.1176
Y,N,N,N,Y,N,Y,Y,N,1380,[3N 2N 6N ],1300.0000,0.0580
Y,Y,N,Y,Y,Y,Y,N,N,900,[3N 2Y 5Y ],982.5000,0.0917
Y,Y,Y,Y,Y,N,N,N,N,2220,[3Y 8N 4Y 5Y ],1800.0000,0.1892
Y,Y,N,Y,N,N,Y,Y,N,1020,[3N 2Y 5N ],1000.0000,0.0196
Y,Y,N,N,N,Y,N,N,Y,930,[3N 2Y 5N ],1000.0000,0.0753
Y,Y,N,Y,Y,Y,Y,Y,N,990,[3N 2Y 5Y ],982.5000,0.0076
Y,N,N,Y,Y,N,Y,N,N,1170,[3N 2N 6N ],1300.0000,0.1111
