HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS1K,PS4K,PS8K,PS16K,PS32K,CACHESIZE,CS32MB,CS16MB,CS64MB,CS512MB,Performance
N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5202
Y,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,Y,N,N,N,21.2861
N,N,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.4501
Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,3.2881
Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5083
N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,0.5703
N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9252
N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,1.2666
Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,10.9550
N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,0.9545
N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,0.5250
N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,0.5841
N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,0.3671
N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,0.3660
Y,N,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,37.8359
N,N,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9324
N,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,2.3789
N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,0.6412
N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5378
N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,Y,2.1108
N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.4581
N,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,0.9298
Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,20.0204
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.3110
N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3881
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,3.3166
N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,0.7508
N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,0.3872
N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5355
Y,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.7362
N,N,N,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,0.5058
Y,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,10.7587
Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,37.7474
Y,Y,N,Y,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,2.0232
N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,1.2480
Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.4994
Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8231
Y,N,N,Y,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,19.9631
Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,37.6526
N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,0.4746
N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,0.4428
Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,10.9054
Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,3.2809
Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,37.8136
Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,2.0868
N,N,Y,N,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6332
Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,3.2609
Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,2.0865
N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3831
Y,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,10.7189
N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,0.5359
N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6383
Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8622
Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,38.8631
Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,5.8451
Y,Y,N,Y,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,10.9181
Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,3.2492
Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,37.7028
N,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5341
Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,10.9363
Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,2.0378
N,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7732
Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,21.2569
N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,0.5210
Y,N,N,N,N,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,10.7291
N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,1.2640
N,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,0.3635
N,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,1.2699
N,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,0.5147
N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,0.4492
N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6389
Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,6.5317
Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N,21.2837
N,N,Y,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,0.6332
Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,5.8584
N,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,0.9544
Y,Y,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,38.9337
Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,20.0094
N,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,2.1029
N,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,0.6290
Y,N,Y,N,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,19.9904
Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8309
Y,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,37.8377
N,Y,N,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7437
N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3903
Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,39.0261
N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,1.2565
N,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,2.4085
N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,0.4975
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,3.2988
N,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,0.5390
N,N,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,0.4481
Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,2.0428
N,N,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,0.4513
Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0846
N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,1.2548
Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,20.0124
N,N,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,0.5273
N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,0.5204
Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.9158
Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.7131
N,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4717
Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,37.6443
Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,3.2689
Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,21.2171
Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,2.0869
N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,0.6271
Y,N,N,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,10.7314
Y,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,39.0409
N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,0.5180
N,Y,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,1.3070
N,N,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,0.9259
Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,19.9360
N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,1.2541
N,N,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,Y,0.9129
N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,0.7751
Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,38.9911
Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.8904
Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,21.2706
Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8326
Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,38.9268
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,3.3135
Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,3.2768
Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8158
N,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,0.7438
N,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,2.3944
Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,5.8256
Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,10.7379
Y,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,10.7224
Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,10.7320
N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4542
N,N,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4545
N,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,0.7420
Y,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,21.2325
N,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3879
Y,Y,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,39.0525
N,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,0.3758
Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,3.3045
N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,0.3859
Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,39.0334
Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,20.0248
N,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,2.3917
N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,0.4785
Y,Y,N,Y,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,10.9035
N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6492
N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,0.4532
N,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,0.4997
Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,5.8433
Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,3.2556
N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,0.7594
N,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,0.5144
N,Y,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,1.3076
Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8511
Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2684
N,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,0.9542
N,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9250
N,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,0.9619
N,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,0.5155
Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8617
N,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,0.5275
Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,10.7103
Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,5.8393
N,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,2.3977
Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8403
Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0315
N,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5405
N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,2.1478
Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,10.9177
N,Y,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,0.7508
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,2.0720
N,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,0.7521
Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,2.0872
Y,N,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,Y,N,N,37.7801
Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8321
Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,6.5168
N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9261
N,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,0.7601
Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,21.2163
N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,2.1795
N,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5185
Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0851
Y,N,N,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,19.9533
N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5695
N,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,0.3693
Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,10.7423
Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,3.2852
N,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,0.5297
Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,10.9029
N,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6315
N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5321
N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7435
N,Y,Y,N,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7514
Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,2.0806
N,Y,N,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N,1.2577
N,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,0.7482
Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,10.9089
Y,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,10.9427
Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8659
N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,0.3905
N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,2.1619
Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,5.8540
Y,N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,3.2654
N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,0.9207
N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,2.1051
N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,0.4532
Y,Y,N,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,10.9376
Y,Y,N,Y,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,Y,38.9837
N,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,0.6337
N,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,2.1513
Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,10.7534
N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,0.3676
N,N,Y,Y,N,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9212
Y,Y,N,N,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,21.2663
N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9492
N,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,1.2688
N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,0.7475
N,N,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,0.4534
N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,2.1595
Y,N,Y,N,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,37.8200
Y,N,N,Y,N,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,37.8210
N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,0.6434
Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0343
Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8394
Y,N,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5211
Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,6.5524
N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,0.5254
N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3675
Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,10.9115
Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,19.8986
Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2279
Y,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,6.5364
N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4646
N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,0.9279
Y,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,Y,37.8248
N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,0.5356
N,Y,N,N,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,2.3791
N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4498
N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,0.3676
N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,0.6438
N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5260
N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,0.6533
Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,10.9305
Y,Y,N,Y,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,10.8977
Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,3.2391
Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,5.8353
N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,0.5228
Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8444
Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5273
Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,2.0721
Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,3.2374
Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,10.9456
Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0300
N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5102
N,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5222
N,N,Y,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,0.9333
N,Y,N,Y,N,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,2.0880
Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,Y,N,N,39.0524
Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,5.8296
Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,3.2834
