no_asm,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,rc_lookahead_20,rc_lookahead_40,rc_lookahead_60,ref,ref_1,ref_5,ref_9,Performance,[DomFlist],DomEst,RelErr
Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,428.157,[16N 14N 7Y 3Y ],393.5738,0.0808
Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,268.397,[16N 14Y 6N ],258.3546,0.0374
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,705.213,[16Y 5Y ],709.7036,0.0064
Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,455.680,[16N 14N 7Y 3Y ],393.5738,0.1363
Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,256.320,[16N 14Y 6N ],258.3546,0.0079
Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,775.803,[16Y 5Y ],709.7036,0.0852
Y,N,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,433.223,[16N 14N 7Y 3N ],427.5891,0.0130
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,427.520,[16N 14N 7Y 3Y ],393.5738,0.0794
Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,256.273,[16N 14Y 6N ],258.3546,0.0081
Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,407.763,[16N 14N 7Y 3Y ],393.5738,0.0348
Y,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,272.053,[16N 14Y 6N ],258.3546,0.0504
Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,276.010,[16N 14Y 6Y ],293.4795,0.0633
Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,291.140,[16N 14Y 6Y ],293.4795,0.0080
Y,N,Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,732.007,[16Y 5Y ],709.7036,0.0305
Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,246.410,[16N 14Y 6N ],258.3546,0.0485
Y,N,Y,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,263.823,[16N 14Y 6N ],258.3546,0.0207
Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,775.853,[16Y 5Y ],709.7036,0.0853
Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,279.853,[16N 14Y 6Y ],293.4795,0.0487
Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,310.673,[16N 14Y 6Y ],293.4795,0.0553
Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,249.463,[16N 14Y 6N ],258.3546,0.0356
Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,279.083,[16N 14Y 6N ],258.3546,0.0743
Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,275.920,[16N 14Y 6N ],258.3546,0.0637
Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,407.757,[16N 14N 7Y 3Y ],393.5738,0.0348
Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,671.500,[16Y 5Y ],709.7036,0.0569
Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,666.250,[16Y 5Y ],709.7036,0.0652
Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,252.630,[16N 14Y 6N ],258.3546,0.0227
Y,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,613.517,[16Y 5N 7N ],606.4640,0.0115
Y,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,713.577,[16Y 5Y ],709.7036,0.0054
Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,305.000,[16N 14Y 6Y ],293.4795,0.0378
Y,N,N,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,N,446.633,[16N 14N 7N ],484.5499,0.0849
Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,275.453,[16N 14Y 6Y ],293.4795,0.0654
Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,433.000,[16N 14N 7Y 3N ],427.5891,0.0125
Y,N,N,N,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,433.223,[16N 14N 7Y 3N ],427.5891,0.0130
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,364.347,[16N 14N 7Y 3Y ],393.5738,0.0802
Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,310.697,[16N 14Y 6Y ],293.4795,0.0554
Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,456.740,[16N 14N 7Y 3Y ],393.5738,0.1383
Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,482.080,[16N 14N 7Y 3N ],427.5891,0.1130
Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,573.653,[16N 14N 7N ],484.5499,0.1553
Y,N,N,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,278.120,[16N 14Y 6N ],258.3546,0.0711
Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,362.627,[16N 14N 7Y 3Y ],393.5738,0.0853
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,263.920,[16N 14Y 6N ],258.3546,0.0211
Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,291.643,[16N 14Y 6Y ],293.4795,0.0063
Y,Y,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,690.717,[16Y 5N 7N ],606.4640,0.1220
Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,616.610,[16Y 5Y ],709.7036,0.1510
Y,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,587.240,[16Y 5N 7N ],606.4640,0.0327
Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,680.557,[16Y 5N 7N ],606.4640,0.1089
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,446.250,[16N 14N 7Y 3N ],427.5891,0.0418
Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,514.170,[16N 14N 7N ],484.5499,0.0576
Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,652.653,[16Y 5Y ],709.7036,0.0874
Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,629.397,[16Y 5Y ],709.7036,0.1276
Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,615.060,[16Y 5Y ],709.7036,0.1539
Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,263.853,[16N 14Y 6N ],258.3546,0.0208
Y,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,383.053,[16N 14N 7Y 3N ],427.5891,0.1163
Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,495.450,[16N 14N 7N ],484.5499,0.0220
Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,680.727,[16Y 5N 7N ],606.4640,0.1091
Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,427.793,[16N 14N 7Y 3Y ],393.5738,0.0800
Y,Y,Y,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,247.730,[16N 14Y 6N ],258.3546,0.0429
Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,414.687,[16N 14N 7Y 3N ],427.5891,0.0311
Y,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,612.970,[16Y 5N 7N ],606.4640,0.0106
Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,632.127,[16Y 5Y ],709.7036,0.1227
Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,631.283,[16Y 5Y ],709.7036,0.1242
Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,275.690,[16N 14Y 6N ],258.3546,0.0629
Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,580.607,[16Y 5N 7Y ],535.7243,0.0773
Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,580.577,[16Y 5N 7Y ],535.7243,0.0773
Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,476.127,[16N 14N 7Y 3Y ],393.5738,0.1734
Y,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,310.317,[16N 14Y 6Y ],293.4795,0.0543
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,575.477,[16Y 5N 7Y ],535.7243,0.0691
Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,509.803,[16N 14N 7N ],484.5499,0.0495
Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,430.697,[16N 14N 7Y 3N ],427.5891,0.0072
Y,N,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,510.210,[16N 14N 7N ],484.5499,0.0503
Y,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,268.603,[16N 14Y 6N ],258.3546,0.0382
Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,494.320,[16N 14N 7N ],484.5499,0.0198
Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,706.247,[16Y 5Y ],709.7036,0.0049
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,261.207,[16N 14Y 6N ],258.3546,0.0109
Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,486.817,[16N 14N 7N ],484.5499,0.0047
Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,408.627,[16N 14N 7Y 3Y ],393.5738,0.0368
Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,291.483,[16N 14Y 6Y ],293.4795,0.0068
Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,295.503,[16N 14Y 6Y ],293.4795,0.0068
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,629.390,[16Y 5Y ],709.7036,0.1276
Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,446.630,[16N 14N 7Y 3Y ],393.5738,0.1188
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,427.493,[16N 14N 7Y 3Y ],393.5738,0.0793
Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,304.940,[16N 14Y 6Y ],293.4795,0.0376
Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,495.560,[16N 14N 7N ],484.5499,0.0222
Y,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,268.170,[16N 14Y 6N ],258.3546,0.0366
Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,683.420,[16Y 5N 7N ],606.4640,0.1126
Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,564.200,[16N 14N 7N ],484.5499,0.1412
Y,N,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,509.893,[16Y 5N 7Y ],535.7243,0.0507
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,486.570,[16N 14N 7N ],484.5499,0.0042
Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,299.677,[16N 14Y 6Y ],293.4795,0.0207
Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,544.750,[16N 14N 7N ],484.5499,0.1105
Y,N,N,N,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,519.153,[16N 14N 7N ],484.5499,0.0667
Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,247.483,[16N 14Y 6N ],258.3546,0.0439
Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,510.010,[16Y 5N 7Y ],535.7243,0.0504
Y,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,N,N,Y,498.490,[16Y 5N 7Y ],535.7243,0.0747
Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,277.853,[16N 14Y 6N ],258.3546,0.0702
Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,367.543,[16N 14N 7Y 3N ],427.5891,0.1634
Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,807.273,[16Y 5Y ],709.7036,0.1209
Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,269.523,[16N 14Y 6N ],258.3546,0.0414
Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,576.217,[16Y 5N 7Y ],535.7243,0.0703
Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,615.337,[16Y 5Y ],709.7036,0.1534
Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,286.457,[16N 14Y 6Y ],293.4795,0.0245
Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,279.097,[16N 14Y 6N ],258.3546,0.0743
Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,367.963,[16N 14N 7Y 3N ],427.5891,0.1620
Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,561.420,[16Y 5N 7Y ],535.7243,0.0458
Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,279.790,[16N 14Y 6Y ],293.4795,0.0489
Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,733.763,[16Y 5Y ],709.7036,0.0328
Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,672.213,[16Y 5Y ],709.7036,0.0558
Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,305.027,[16N 14Y 6Y ],293.4795,0.0379
Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,254.707,[16N 14Y 6N ],258.3546,0.0143
Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,249.410,[16N 14Y 6N ],258.3546,0.0359
Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,508.423,[16Y 5N 7Y ],535.7243,0.0537
Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,784.020,[16Y 5Y ],709.7036,0.0948
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,666.503,[16Y 5Y ],709.7036,0.0648
Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,493.703,[16N 14N 7N ],484.5499,0.0185
Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,310.520,[16N 14Y 6Y ],293.4795,0.0549
Y,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,516.767,[16N 14N 7N ],484.5499,0.0623
Y,N,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,511.580,[16N 14N 7N ],484.5499,0.0528
Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,651.200,[16Y 5Y ],709.7036,0.0898
Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,630.577,[16Y 5Y ],709.7036,0.1255
Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,511.480,[16N 14N 7N ],484.5499,0.0527
Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,279.740,[16N 14Y 6Y ],293.4795,0.0491
Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,275.407,[16N 14Y 6Y ],293.4795,0.0656
Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,291.620,[16N 14Y 6Y ],293.4795,0.0064
Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,279.247,[16N 14Y 6Y ],293.4795,0.0510
Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,260.617,[16N 14Y 6N ],258.3546,0.0087
Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,262.610,[16N 14Y 6N ],258.3546,0.0162
Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,537.153,[16N 14N 7N ],484.5499,0.0979
Y,N,Y,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,604.123,[16Y 5N 7N ],606.4640,0.0039
Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,712.667,[16Y 5Y ],709.7036,0.0042
Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,462.437,[16N 14N 7Y 3N ],427.5891,0.0754
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,561.743,[16Y 5N 7Y ],535.7243,0.0463
Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,690.873,[16Y 5N 7N ],606.4640,0.1222
Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,414.230,[16N 14N 7Y 3N ],427.5891,0.0323
Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,261.310,[16N 14Y 6N ],258.3546,0.0113
Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,244.303,[16N 14Y 6N ],258.3546,0.0575
Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,424.490,[16N 14N 7N ],484.5499,0.1415
Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,299.843,[16N 14Y 6Y ],293.4795,0.0212
Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,672.600,[16Y 5Y ],709.7036,0.0552
Y,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,N,427.070,[16N 14N 7N ],484.5499,0.1346
Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,408.683,[16N 14N 7Y 3Y ],393.5738,0.0370
Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,259.807,[16N 14Y 6N ],258.3546,0.0056
Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,299.677,[16N 14Y 6Y ],293.4795,0.0207
Y,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,444.600,[16N 14N 7N ],484.5499,0.0899
Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,535.707,[16N 14N 7N ],484.5499,0.0955
Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,571.350,[16N 14N 7N ],484.5499,0.1519
Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,437.920,[16N 14N 7N ],484.5499,0.1065
Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,299.750,[16N 14Y 6Y ],293.4795,0.0209
Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,268.207,[16N 14Y 6N ],258.3546,0.0367
Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,427.797,[16N 14N 7N ],484.5499,0.1327
Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,462.570,[16N 14N 7Y 3N ],427.5891,0.0756
Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,482.257,[16N 14N 7Y 3N ],427.5891,0.1134
Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,476.330,[16N 14N 7Y 3Y ],393.5738,0.1737
Y,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,445.487,[16N 14N 7N ],484.5499,0.0877
