time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,Performance,[DomFlist],DomEst,RelErr
Y,N,Y,N,Y,N,Y,N,Y,N,N,219.40,[2N 11N 4N ],204.7243,0.0669
Y,N,Y,Y,N,N,Y,Y,Y,N,N,230.69,[2N 11N 4Y ],212.4500,0.0791
Y,N,Y,Y,N,Y,Y,N,N,Y,N,231.25,[2N 11N 4Y ],212.4500,0.0813
Y,N,N,Y,Y,Y,N,N,N,Y,Y,257.43,[2N 11Y ],230.1427,0.1060
Y,N,Y,N,N,N,N,Y,N,Y,N,220.40,[2N 11N 4N ],204.7243,0.0711
Y,N,N,Y,Y,N,Y,N,Y,N,Y,257.71,[2N 11Y ],230.1427,0.1070
Y,N,Y,N,Y,Y,N,Y,N,Y,Y,233.15,[2N 11Y ],230.1427,0.0129
Y,Y,Y,N,N,Y,Y,Y,Y,N,N,245.60,[2Y 10N ],243.1330,0.0100
Y,N,N,N,Y,Y,N,Y,N,Y,Y,215.18,[2N 11Y ],230.1427,0.0695
Y,N,N,N,Y,N,Y,Y,Y,Y,N,207.10,[2N 11N 4N ],204.7243,0.0115
Y,N,Y,N,Y,Y,Y,N,N,Y,N,219.87,[2N 11N 4N ],204.7243,0.0689
Y,Y,Y,N,N,Y,N,Y,N,Y,N,241.70,[2Y 10Y 4N ],225.9250,0.0653
Y,N,N,Y,N,Y,Y,N,Y,Y,N,215.94,[2N 11N 4Y ],212.4500,0.0162
Y,N,N,Y,N,Y,Y,Y,Y,N,N,211.00,[2N 11N 4Y ],212.4500,0.0069
Y,N,Y,N,Y,N,Y,Y,Y,N,N,217.90,[2N 11N 4N ],204.7243,0.0605
Y,Y,N,N,Y,Y,Y,Y,N,N,N,228.56,[2Y 10N ],243.1330,0.0638
Y,Y,Y,N,N,N,N,Y,N,Y,Y,249.50,[2Y 10Y 4N ],225.9250,0.0945
Y,N,N,N,N,Y,N,Y,N,N,Y,219.31,[2N 11Y ],230.1427,0.0494
Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,231.31,[2Y 10Y 4N ],225.9250,0.0233
Y,Y,Y,N,Y,N,N,Y,N,Y,Y,247.61,[2Y 10Y 4N ],225.9250,0.0876
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,215.74,[2N 11N 4Y ],212.4500,0.0152
Y,Y,Y,Y,N,Y,N,N,N,Y,N,246.94,[2Y 10Y 4Y ],238.8000,0.0330
Y,Y,N,Y,N,N,Y,Y,Y,Y,N,240.99,[2Y 10Y 4Y ],238.8000,0.0091
Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,263.58,[2N 11Y ],230.1427,0.1269
Y,Y,Y,N,Y,Y,Y,N,N,N,N,246.50,[2Y 10N ],243.1330,0.0137
Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,247.26,[2N 11Y ],230.1427,0.0692
Y,N,N,N,N,Y,Y,N,N,N,Y,217.68,[2N 11Y ],230.1427,0.0573
Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,236.38,[2Y 10Y 4N ],225.9250,0.0442
Y,N,Y,N,Y,N,Y,Y,Y,N,Y,235.79,[2N 11Y ],230.1427,0.0240
Y,Y,N,Y,N,Y,Y,N,Y,Y,N,235.35,[2Y 10Y 4Y ],238.8000,0.0147
Y,Y,Y,N,Y,N,Y,N,Y,Y,N,240.22,[2Y 10Y 4N ],225.9250,0.0595
Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,246.50,[2Y 10Y 4Y ],238.8000,0.0312
Y,N,Y,N,Y,N,Y,N,Y,N,Y,232.47,[2N 11Y ],230.1427,0.0100
Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,264.93,[2Y 10N ],243.1330,0.0823
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,263.82,[2Y 10Y 4Y ],238.8000,0.0948
Y,N,N,N,N,N,Y,Y,Y,Y,Y,218.40,[2N 11Y ],230.1427,0.0538
Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,249.34,[2N 11Y ],230.1427,0.0770
Y,N,Y,Y,Y,N,N,N,N,N,Y,269.52,[2N 11Y ],230.1427,0.1461
Y,Y,Y,Y,N,N,N,N,N,Y,Y,258.56,[2Y 10Y 4Y ],238.8000,0.0764
Y,Y,N,Y,N,Y,N,Y,N,N,N,242.55,[2Y 10N ],243.1330,0.0024
Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,241.83,[2Y 10N ],243.1330,0.0054
Y,N,Y,Y,Y,N,Y,N,N,Y,Y,247.67,[2N 11Y ],230.1427,0.0708
Y,N,N,N,N,N,Y,N,Y,N,Y,216.22,[2N 11Y ],230.1427,0.0644
Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,253.67,[2Y 10Y 4Y ],238.8000,0.0586
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,248.34,[2Y 10Y 4N ],225.9250,0.0903
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,255.43,[2Y 10Y 4N ],225.9250,0.1155
Y,Y,N,Y,N,N,N,Y,N,N,Y,250.88,[2Y 10N ],243.1330,0.0309
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,251.13,[2Y 10N ],243.1330,0.0318
Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,244.23,[2Y 10Y 4N ],225.9250,0.0749
Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,262.66,[2Y 10Y 4Y ],238.8000,0.0908
Y,N,N,N,Y,Y,Y,N,Y,N,N,203.93,[2N 11N 4N ],204.7243,0.0039
Y,Y,N,Y,N,Y,Y,Y,N,Y,N,235.53,[2Y 10Y 4Y ],238.8000,0.0139
Y,N,N,Y,N,Y,Y,N,Y,Y,N,213.60,[2N 11N 4Y ],212.4500,0.0054
Y,N,N,Y,N,N,N,Y,N,N,N,213.18,[2N 11N 4Y ],212.4500,0.0034
Y,N,N,Y,N,N,Y,Y,Y,Y,N,210.24,[2N 11N 4Y ],212.4500,0.0105
Y,N,N,N,Y,N,Y,N,Y,Y,N,205.87,[2N 11N 4N ],204.7243,0.0056
Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,251.30,[2N 11Y ],230.1427,0.0842
Y,N,N,Y,Y,N,N,N,N,N,Y,266.32,[2N 11Y ],230.1427,0.1358
Y,Y,N,N,N,Y,Y,Y,Y,N,N,226.58,[2Y 10N ],243.1330,0.0731
Y,N,Y,Y,Y,N,Y,N,Y,N,N,227.75,[2N 11N 4Y ],212.4500,0.0672
Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,261.69,[2Y 10Y 4Y ],238.8000,0.0875
Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,260.41,[2N 11Y ],230.1427,0.1162
Y,Y,N,Y,N,N,Y,Y,Y,N,Y,252.52,[2Y 10N ],243.1330,0.0372
Y,Y,N,N,Y,N,N,N,N,Y,N,221.61,[2Y 10Y 4N ],225.9250,0.0195
Y,N,N,N,N,Y,Y,Y,N,Y,N,203.19,[2N 11N 4N ],204.7243,0.0076
Y,N,Y,N,N,N,Y,Y,N,N,N,220.42,[2N 11N 4N ],204.7243,0.0712
Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,264.16,[2Y 10Y 4Y ],238.8000,0.0960
Y,N,Y,N,Y,Y,N,N,N,Y,N,218.12,[2N 11N 4N ],204.7243,0.0614
Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,253.82,[2Y 10Y 4Y ],238.8000,0.0592
Y,N,Y,N,N,N,N,N,N,N,N,219.64,[2N 11N 4N ],204.7243,0.0679
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,244.26,[2Y 10N ],243.1330,0.0046
Y,N,N,Y,N,N,Y,N,N,Y,Y,256.94,[2N 11Y ],230.1427,0.1043
Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,252.62,[2Y 10Y 4N ],225.9250,0.1057
Y,N,Y,Y,N,Y,Y,N,Y,Y,N,230.77,[2N 11N 4Y ],212.4500,0.0794
Y,N,N,Y,Y,N,Y,N,Y,N,N,211.59,[2N 11N 4Y ],212.4500,0.0041
Y,N,Y,Y,N,Y,Y,N,Y,N,Y,248.71,[2N 11Y ],230.1427,0.0747
Y,N,Y,N,N,N,N,N,N,Y,Y,230.74,[2N 11Y ],230.1427,0.0026
Y,Y,N,Y,Y,Y,N,N,N,Y,Y,246.94,[2Y 10Y 4Y ],238.8000,0.0330
Y,Y,Y,Y,N,Y,Y,Y,N,N,N,252.68,[2Y 10N ],243.1330,0.0378
Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,262.22,[2Y 10N ],243.1330,0.0728
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,230.94,[2N 11N 4Y ],212.4500,0.0801
Y,N,N,Y,N,Y,N,Y,N,N,Y,263.58,[2N 11Y ],230.1427,0.1269
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,247.17,[2Y 10Y 4N ],225.9250,0.0860
Y,N,Y,Y,N,Y,Y,N,N,Y,Y,251.20,[2N 11Y ],230.1427,0.0838
Y,N,Y,Y,N,N,N,Y,N,N,Y,248.90,[2N 11Y ],230.1427,0.0754
Y,Y,Y,N,N,N,Y,N,Y,N,Y,249.99,[2Y 10N ],243.1330,0.0274
Y,Y,N,Y,N,N,Y,N,N,N,N,239.98,[2Y 10N ],243.1330,0.0131
Y,N,Y,Y,N,N,Y,Y,Y,Y,N,232.29,[2N 11N 4Y ],212.4500,0.0854
Y,N,N,Y,N,Y,N,Y,N,Y,Y,263.75,[2N 11Y ],230.1427,0.1274
Y,Y,Y,N,Y,Y,Y,N,N,Y,N,243.26,[2Y 10Y 4N ],225.9250,0.0713
Y,N,Y,N,N,N,Y,N,Y,Y,Y,233.45,[2N 11Y ],230.1427,0.0142
Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,250.43,[2Y 10N ],243.1330,0.0291
Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,248.74,[2Y 10Y 4Y ],238.8000,0.0400
Y,N,N,N,Y,N,Y,Y,Y,Y,Y,215.27,[2N 11Y ],230.1427,0.0691
Y,N,Y,Y,N,N,N,Y,N,Y,Y,249.53,[2N 11Y ],230.1427,0.0777
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,231.16,[2N 11N 4N ],204.7243,0.1144
Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,269.47,[2N 11Y ],230.1427,0.1459
Y,Y,Y,Y,N,N,Y,N,Y,N,Y,264.60,[2Y 10N ],243.1330,0.0811
Y,Y,Y,N,N,Y,Y,N,N,N,N,246.48,[2Y 10N ],243.1330,0.0136
Y,Y,Y,N,N,N,Y,N,N,N,N,244.50,[2Y 10N ],243.1330,0.0056
Y,N,Y,Y,N,N,Y,N,N,N,N,232.12,[2N 11N 4Y ],212.4500,0.0847
Y,N,N,N,Y,N,N,Y,N,N,Y,217.63,[2N 11Y ],230.1427,0.0575
Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,249.87,[2Y 10N ],243.1330,0.0270
Y,Y,N,N,N,N,Y,Y,Y,Y,N,229.79,[2Y 10Y 4N ],225.9250,0.0168
Y,N,Y,Y,N,N,Y,N,Y,N,N,227.13,[2N 11N 4Y ],212.4500,0.0646
Y,N,N,N,N,N,Y,Y,N,Y,N,201.90,[2N 11N 4N ],204.7243,0.0140
Y,Y,N,N,N,N,Y,N,Y,N,N,227.78,[2Y 10N ],243.1330,0.0674
Y,Y,Y,N,N,N,Y,Y,Y,N,N,236.89,[2Y 10N ],243.1330,0.0264
Y,Y,N,N,N,Y,Y,N,N,N,Y,237.89,[2Y 10N ],243.1330,0.0220
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,257.17,[2Y 10Y 4Y ],238.8000,0.0714
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,254.12,[2Y 10Y 4N ],225.9250,0.1110
Y,Y,Y,N,Y,N,Y,Y,N,N,Y,251.32,[2Y 10N ],243.1330,0.0326
Y,Y,N,Y,N,N,Y,Y,Y,N,Y,243.81,[2Y 10N ],243.1330,0.0028
Y,Y,N,Y,Y,N,Y,N,Y,N,Y,247.79,[2Y 10N ],243.1330,0.0188
Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,249.74,[2N 11Y ],230.1427,0.0785
Y,N,Y,Y,Y,Y,Y,N,Y,N,N,229.21,[2N 11N 4Y ],212.4500,0.0731
Y,N,N,N,N,Y,Y,N,Y,N,N,201.83,[2N 11N 4N ],204.7243,0.0143
Y,Y,N,Y,N,N,N,N,N,Y,Y,243.93,[2Y 10Y 4Y ],238.8000,0.0210
Y,N,Y,N,Y,N,Y,N,N,Y,N,218.73,[2N 11N 4N ],204.7243,0.0640
Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,267.59,[2Y 10N ],243.1330,0.0914
Y,Y,Y,Y,N,N,Y,N,Y,Y,N,247.50,[2Y 10Y 4Y ],238.8000,0.0352
Y,N,Y,Y,N,N,Y,Y,N,N,N,232.76,[2N 11N 4Y ],212.4500,0.0873
Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,251.25,[2N 11Y ],230.1427,0.0840
Y,N,N,Y,N,N,N,N,N,N,N,208.92,[2N 11N 4Y ],212.4500,0.0169
Y,N,N,Y,N,N,Y,N,Y,Y,N,215.85,[2N 11N 4Y ],212.4500,0.0158
Y,N,Y,N,N,N,Y,N,Y,Y,N,222.87,[2N 11N 4N ],204.7243,0.0814
Y,N,Y,Y,Y,N,Y,Y,N,Y,N,227.99,[2N 11N 4Y ],212.4500,0.0682
Y,N,N,N,N,N,Y,Y,Y,Y,N,205.99,[2N 11N 4N ],204.7243,0.0061
Y,Y,Y,N,N,Y,Y,N,N,N,Y,255.13,[2Y 10N ],243.1330,0.0470
Y,N,Y,N,Y,N,N,N,N,N,Y,237.70,[2N 11Y ],230.1427,0.0318
Y,Y,N,Y,N,Y,N,Y,N,Y,N,232.96,[2Y 10Y 4Y ],238.8000,0.0251
Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,249.58,[2Y 10Y 4N ],225.9250,0.0948
Y,N,Y,N,N,Y,Y,N,Y,N,Y,233.00,[2N 11Y ],230.1427,0.0123
Y,N,N,Y,N,N,Y,Y,N,N,N,212.52,[2N 11N 4Y ],212.4500,0.0003
Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,249.72,[2Y 10Y 4N ],225.9250,0.0953
Y,Y,N,N,N,N,Y,Y,Y,N,Y,230.24,[2Y 10N ],243.1330,0.0560
Y,N,Y,N,N,N,N,Y,N,N,N,221.38,[2N 11N 4N ],204.7243,0.0752
Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,251.52,[2N 11Y ],230.1427,0.0850
Y,N,N,N,Y,N,Y,N,N,Y,N,201.70,[2N 11N 4N ],204.7243,0.0150
Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,230.31,[2Y 10Y 4N ],225.9250,0.0190
Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,248.65,[2N 11Y ],230.1427,0.0744
Y,N,N,N,Y,N,N,N,N,N,N,208.47,[2N 11N 4N ],204.7243,0.0180
Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,237.23,[2N 11Y ],230.1427,0.0299
Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,232.98,[2N 11Y ],230.1427,0.0122
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,241.23,[2Y 10Y 4Y ],238.8000,0.0101
Y,Y,N,N,Y,N,Y,N,N,Y,N,223.34,[2Y 10Y 4N ],225.9250,0.0116
Y,N,Y,Y,Y,Y,Y,Y,N,N,N,222.63,[2N 11N 4Y ],212.4500,0.0457
Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,218.62,[2N 11N 4Y ],212.4500,0.0282
Y,N,N,N,N,Y,Y,N,Y,N,Y,214.28,[2N 11Y ],230.1427,0.0740
Y,Y,Y,N,N,N,Y,N,Y,Y,N,238.78,[2Y 10Y 4N ],225.9250,0.0538
Y,N,N,Y,N,N,Y,Y,N,Y,Y,261.13,[2N 11Y ],230.1427,0.1187
Y,Y,N,N,N,Y,Y,N,N,Y,N,227.18,[2Y 10Y 4N ],225.9250,0.0055
Y,Y,N,Y,Y,Y,N,Y,N,N,N,241.90,[2Y 10N ],243.1330,0.0051
Y,Y,Y,Y,N,Y,N,N,N,Y,Y,260.50,[2Y 10Y 4Y ],238.8000,0.0833
Y,Y,Y,N,N,Y,Y,N,Y,Y,N,242.43,[2Y 10Y 4N ],225.9250,0.0681
Y,N,Y,N,Y,Y,N,Y,N,N,N,222.90,[2N 11N 4N ],204.7243,0.0815
Y,Y,Y,Y,Y,N,Y,N,Y,N,N,248.89,[2Y 10N ],243.1330,0.0231
Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,261.85,[2Y 10N ],243.1330,0.0715
Y,Y,N,N,Y,Y,Y,N,Y,Y,N,227.27,[2Y 10Y 4N ],225.9250,0.0059
Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,251.43,[2Y 10Y 4N ],225.9250,0.1014
Y,N,Y,N,Y,N,Y,N,Y,Y,Y,235.37,[2N 11Y ],230.1427,0.0222
Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,251.15,[2N 11Y ],230.1427,0.0836
Y,Y,N,N,N,Y,Y,N,Y,N,N,224.34,[2Y 10N ],243.1330,0.0838
Y,N,N,Y,N,Y,N,N,N,N,N,218.15,[2N 11N 4Y ],212.4500,0.0261
Y,N,N,N,Y,N,Y,Y,Y,Y,N,202.69,[2N 11N 4N ],204.7243,0.0100
Y,N,Y,Y,N,N,Y,N,Y,N,Y,247.47,[2N 11Y ],230.1427,0.0700
Y,N,N,N,N,Y,Y,Y,N,Y,Y,216.27,[2N 11Y ],230.1427,0.0641
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,248.58,[2N 11Y ],230.1427,0.0742
Y,N,N,Y,N,N,Y,N,N,N,Y,248.20,[2N 11Y ],230.1427,0.0728
Y,N,N,Y,Y,Y,Y,Y,N,N,N,214.48,[2N 11N 4Y ],212.4500,0.0095
Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,259.76,[2Y 10Y 4Y ],238.8000,0.0807
Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,235.31,[2Y 10Y 4N ],225.9250,0.0399
Y,N,Y,N,N,Y,Y,Y,Y,N,N,222.27,[2N 11N 4N ],204.7243,0.0789
Y,N,N,Y,Y,Y,Y,Y,N,Y,N,214.50,[2N 11N 4Y ],212.4500,0.0096
Y,Y,Y,N,Y,N,N,N,N,N,N,245.94,[2Y 10N ],243.1330,0.0114
Y,Y,N,Y,N,N,Y,N,Y,Y,Y,246.39,[2Y 10Y 4Y ],238.8000,0.0308
Y,Y,Y,N,Y,Y,N,Y,N,Y,N,240.21,[2Y 10Y 4N ],225.9250,0.0595
Y,Y,N,N,Y,Y,Y,N,N,N,Y,255.12,[2Y 10N ],243.1330,0.0470
Y,N,N,N,N,Y,Y,N,Y,Y,Y,216.72,[2N 11Y ],230.1427,0.0619
Y,N,Y,Y,Y,Y,N,N,N,Y,N,226.75,[2N 11N 4Y ],212.4500,0.0631
Y,N,N,N,Y,Y,Y,N,N,N,N,206.62,[2N 11N 4N ],204.7243,0.0092
Y,Y,N,Y,N,N,Y,Y,Y,N,N,231.37,[2Y 10N ],243.1330,0.0508
Y,N,Y,Y,Y,Y,N,N,N,N,N,223.77,[2N 11N 4Y ],212.4500,0.0506
Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,239.51,[2Y 10Y 4Y ],238.8000,0.0030
Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,264.74,[2Y 10Y 4Y ],238.8000,0.0980
Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,252.51,[2Y 10Y 4Y ],238.8000,0.0543
Y,N,Y,Y,N,N,Y,Y,N,Y,N,227.19,[2N 11N 4Y ],212.4500,0.0649
Y,Y,N,N,Y,N,Y,Y,N,Y,Y,233.12,[2Y 10Y 4N ],225.9250,0.0309
Y,Y,Y,N,Y,Y,N,N,N,N,N,245.76,[2Y 10N ],243.1330,0.0107
Y,Y,N,N,N,Y,Y,Y,Y,N,Y,234.95,[2Y 10N ],243.1330,0.0348
Y,Y,N,Y,Y,N,Y,N,N,N,N,240.83,[2Y 10N ],243.1330,0.0096
Y,Y,N,N,N,N,Y,N,Y,Y,Y,232.18,[2Y 10Y 4N ],225.9250,0.0269
Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,218.50,[2N 11Y ],230.1427,0.0533
Y,N,Y,Y,N,Y,N,Y,N,Y,N,226.57,[2N 11N 4Y ],212.4500,0.0623
Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,243.44,[2Y 10N ],243.1330,0.0013
Y,Y,N,N,Y,N,Y,N,Y,N,Y,235.21,[2Y 10N ],243.1330,0.0337
Y,N,Y,Y,N,N,Y,Y,Y,N,Y,245.50,[2N 11Y ],230.1427,0.0626
Y,Y,Y,N,N,N,Y,Y,Y,N,N,241.17,[2Y 10N ],243.1330,0.0081
Y,Y,Y,N,N,N,Y,N,Y,Y,N,241.97,[2Y 10Y 4N ],225.9250,0.0663
Y,N,N,N,N,Y,N,Y,N,Y,Y,214.65,[2N 11Y ],230.1427,0.0722
Y,N,N,Y,N,N,Y,Y,Y,N,N,214.25,[2N 11N 4Y ],212.4500,0.0084
Y,N,Y,N,Y,N,N,Y,N,Y,Y,234.61,[2N 11Y ],230.1427,0.0190
Y,N,N,N,N,Y,N,Y,N,Y,N,201.47,[2N 11N 4N ],204.7243,0.0162
Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,215.95,[2N 11N 4Y ],212.4500,0.0162
Y,Y,Y,N,N,Y,Y,N,N,Y,Y,250.67,[2Y 10Y 4N ],225.9250,0.0987
Y,N,N,N,Y,Y,Y,N,N,Y,Y,219.77,[2N 11Y ],230.1427,0.0472
Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,251.79,[2Y 10Y 4N ],225.9250,0.1027
Y,Y,N,N,N,Y,N,Y,N,N,Y,239.59,[2Y 10N ],243.1330,0.0148
Y,N,Y,Y,Y,N,N,Y,N,N,N,232.14,[2N 11N 4Y ],212.4500,0.0848
Y,N,Y,N,N,Y,Y,Y,N,Y,N,220.21,[2N 11N 4N ],204.7243,0.0703
Y,N,N,Y,Y,N,Y,N,Y,Y,N,212.93,[2N 11N 4Y ],212.4500,0.0023
Y,N,N,N,N,Y,Y,Y,Y,Y,Y,218.59,[2N 11Y ],230.1427,0.0529
Y,N,Y,Y,N,N,Y,Y,N,N,Y,249.79,[2N 11Y ],230.1427,0.0787
Y,N,Y,Y,N,Y,Y,N,N,N,N,231.39,[2N 11N 4Y ],212.4500,0.0819
Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,232.64,[2Y 10N ],243.1330,0.0451
Y,Y,Y,Y,Y,N,N,N,N,N,Y,252.50,[2Y 10N ],243.1330,0.0371
Y,Y,N,N,Y,Y,N,N,N,N,Y,255.64,[2Y 10N ],243.1330,0.0489
Y,N,N,N,Y,N,N,N,N,Y,Y,212.92,[2N 11Y ],230.1427,0.0809
Y,Y,N,N,Y,Y,Y,N,Y,N,N,227.91,[2Y 10N ],243.1330,0.0668
