time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,Performance,[DomFlist],DomEst,RelErr
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,253.74,[11Y 8Y 3N ],257.0750,0.0131
Y,N,Y,N,N,N,N,N,N,N,N,219.64,[11N 2N 3Y ],229.2758,0.0439
Y,N,N,N,Y,N,Y,N,Y,N,N,203.56,[11N 2N 3N ],214.5833,0.0542
Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,248.40,[11Y 8Y 3N ],257.0750,0.0349
Y,N,N,Y,Y,Y,Y,Y,Y,N,N,214.41,[11N 2N 3N ],214.5833,0.0008
Y,N,N,Y,N,N,Y,Y,Y,Y,Y,264.64,[11Y 8Y 3N ],257.0750,0.0286
Y,Y,N,N,N,N,Y,Y,Y,N,Y,230.24,[11Y 8Y 3N ],257.0750,0.1166
Y,N,Y,N,Y,N,Y,Y,N,N,N,221.57,[11N 2N 3Y ],229.2758,0.0348
Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,265.82,[11Y 8Y 3Y ],262.1743,0.0137
Y,N,N,N,N,N,N,Y,N,Y,N,203.18,[11N 2N 3N ],214.5833,0.0561
Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,253.57,[11Y 8Y 3Y ],262.1743,0.0339
Y,N,Y,N,Y,N,Y,N,N,Y,N,218.73,[11N 2N 3Y ],229.2758,0.0482
Y,N,N,Y,Y,N,Y,Y,Y,N,Y,262.48,[11Y 8Y 3N ],257.0750,0.0206
Y,N,N,N,Y,Y,Y,Y,Y,Y,N,206.23,[11N 2N 3N ],214.5833,0.0405
Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,236.84,[11N 2Y 3N ],235.4914,0.0057
Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,250.73,[11N 2Y 3Y ],250.9838,0.0010
Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,253.49,[11Y 8N 2Y ],256.2957,0.0111
Y,N,Y,N,N,N,Y,Y,Y,N,Y,235.16,[11Y 8Y 3Y ],262.1743,0.1149
Y,Y,Y,Y,Y,N,Y,N,N,N,Y,266.48,[11Y 8N 2Y ],256.2957,0.0382
Y,N,Y,Y,Y,Y,N,N,N,Y,Y,247.13,[11Y 8N 2N ],250.0833,0.0120
Y,N,Y,N,N,Y,Y,Y,Y,N,N,222.27,[11N 2N 3Y ],229.2758,0.0315
Y,N,Y,Y,N,Y,Y,N,Y,N,N,228.27,[11N 2N 3Y ],229.2758,0.0044
Y,Y,N,Y,N,N,N,Y,N,Y,Y,247.63,[11Y 8Y 3N ],257.0750,0.0381
Y,Y,N,Y,N,Y,N,Y,N,N,N,242.55,[11N 2Y 3N ],235.4914,0.0291
Y,N,Y,Y,N,N,Y,Y,Y,N,Y,245.50,[11Y 8Y 3Y ],262.1743,0.0679
Y,N,N,Y,N,N,N,Y,N,N,N,213.18,[11N 2N 3N ],214.5833,0.0066
Y,Y,N,Y,Y,N,N,N,N,N,Y,239.96,[11Y 8N 2Y ],256.2957,0.0681
Y,N,Y,Y,Y,N,Y,N,N,Y,Y,247.67,[11Y 8N 2N ],250.0833,0.0097
Y,Y,N,N,N,Y,Y,Y,Y,N,Y,237.47,[11Y 8Y 3N ],257.0750,0.0826
Y,Y,Y,N,N,Y,Y,Y,N,Y,N,240.98,[11N 2Y 3Y ],250.9838,0.0415
Y,Y,N,Y,N,Y,N,Y,N,Y,Y,245.56,[11Y 8Y 3N ],257.0750,0.0469
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,247.17,[11N 2Y 3Y ],250.9838,0.0154
Y,Y,N,Y,N,Y,Y,N,Y,Y,N,235.35,[11N 2Y 3N ],235.4914,0.0006
Y,N,N,Y,N,N,Y,N,Y,Y,Y,246.13,[11Y 8N 2N ],250.0833,0.0161
Y,N,N,N,Y,N,N,N,N,N,N,208.47,[11N 2N 3N ],214.5833,0.0293
Y,N,N,N,Y,Y,Y,Y,N,N,N,204.51,[11N 2N 3N ],214.5833,0.0493
Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,236.95,[11N 2Y 3N ],235.4914,0.0062
Y,Y,N,Y,N,N,Y,Y,Y,Y,N,235.92,[11N 2Y 3N ],235.4914,0.0018
Y,N,Y,N,Y,N,N,N,N,Y,N,217.93,[11N 2N 3Y ],229.2758,0.0521
Y,N,N,Y,N,Y,Y,Y,N,Y,N,213.00,[11N 2N 3N ],214.5833,0.0074
Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,254.59,[11Y 8Y 3N ],257.0750,0.0098
Y,Y,N,Y,Y,N,Y,N,N,N,Y,252.43,[11Y 8N 2Y ],256.2957,0.0153
Y,N,N,N,N,Y,N,Y,N,N,N,207.12,[11N 2N 3N ],214.5833,0.0360
Y,Y,N,N,N,N,Y,Y,N,Y,N,223.49,[11N 2Y 3N ],235.4914,0.0537
Y,N,Y,N,N,N,Y,N,N,Y,N,218.97,[11N 2N 3Y ],229.2758,0.0471
Y,Y,Y,Y,N,N,Y,N,N,N,N,255.47,[11N 2Y 3Y ],250.9838,0.0176
Y,Y,N,N,Y,Y,N,N,N,N,Y,255.64,[11Y 8N 2Y ],256.2957,0.0026
Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,252.62,[11Y 8Y 3N ],257.0750,0.0176
Y,Y,Y,N,Y,N,Y,N,Y,N,N,242.81,[11N 2Y 3Y ],250.9838,0.0337
Y,N,N,Y,N,Y,Y,Y,Y,N,N,211.00,[11N 2N 3N ],214.5833,0.0170
Y,Y,N,N,Y,Y,Y,Y,Y,N,N,227.12,[11N 2Y 3N ],235.4914,0.0369
Y,N,Y,Y,Y,N,Y,Y,N,N,Y,250.37,[11Y 8Y 3Y ],262.1743,0.0471
Y,Y,N,N,N,Y,N,N,N,Y,N,222.24,[11N 2Y 3N ],235.4914,0.0596
Y,Y,N,Y,Y,N,Y,N,N,Y,Y,249.68,[11Y 8N 2Y ],256.2957,0.0265
Y,N,Y,Y,Y,Y,N,N,N,N,N,223.77,[11N 2N 3Y ],229.2758,0.0246
Y,N,N,N,N,N,Y,Y,Y,N,Y,213.53,[11Y 8Y 3N ],257.0750,0.2039
Y,N,N,N,Y,N,Y,Y,Y,N,Y,214.00,[11Y 8Y 3N ],257.0750,0.2013
Y,Y,N,Y,Y,N,Y,N,Y,N,N,239.79,[11N 2Y 3N ],235.4914,0.0179
Y,N,N,Y,Y,N,Y,N,Y,Y,N,212.93,[11N 2N 3N ],214.5833,0.0078
Y,Y,N,N,N,N,N,Y,N,Y,Y,233.33,[11Y 8Y 3N ],257.0750,0.1018
Y,N,N,N,N,N,Y,N,N,Y,N,200.66,[11N 2N 3N ],214.5833,0.0694
Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,238.27,[11Y 8Y 3N ],257.0750,0.0789
Y,Y,N,Y,Y,Y,N,N,N,Y,Y,246.94,[11Y 8N 2Y ],256.2957,0.0379
Y,N,Y,N,Y,Y,Y,N,N,N,Y,236.43,[11Y 8N 2N ],250.0833,0.0577
Y,Y,Y,N,Y,N,Y,N,Y,N,Y,249.44,[11Y 8N 2Y ],256.2957,0.0275
Y,N,N,N,N,Y,Y,N,Y,N,N,201.83,[11N 2N 3N ],214.5833,0.0632
Y,N,Y,N,N,N,N,N,N,Y,N,216.40,[11N 2N 3Y ],229.2758,0.0595
Y,Y,Y,N,N,N,N,Y,N,Y,Y,249.50,[11Y 8Y 3Y ],262.1743,0.0508
Y,N,N,N,Y,N,N,Y,N,N,N,204.69,[11N 2N 3N ],214.5833,0.0483
Y,N,N,N,N,Y,Y,N,N,N,N,205.21,[11N 2N 3N ],214.5833,0.0457
Y,Y,N,N,N,Y,Y,Y,Y,Y,N,228.34,[11N 2Y 3N ],235.4914,0.0313
Y,Y,Y,N,Y,N,N,Y,N,N,N,246.27,[11N 2Y 3Y ],250.9838,0.0191
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,228.72,[11N 2Y 3N ],235.4914,0.0296
Y,N,N,N,N,N,Y,Y,Y,Y,N,205.99,[11N 2N 3N ],214.5833,0.0417
Y,Y,Y,N,N,N,Y,Y,Y,N,N,236.89,[11N 2Y 3Y ],250.9838,0.0595
Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,247.31,[11Y 8Y 3Y ],262.1743,0.0601
Y,Y,N,N,N,N,N,N,N,N,N,234.68,[11N 2Y 3N ],235.4914,0.0035
Y,Y,Y,Y,N,Y,N,N,N,N,Y,266.97,[11Y 8N 2Y ],256.2957,0.0400
Y,N,N,N,N,N,Y,Y,Y,N,N,199.95,[11N 2N 3N ],214.5833,0.0732
Y,N,N,N,N,N,Y,N,Y,N,Y,213.27,[11Y 8N 2N ],250.0833,0.1726
Y,N,Y,N,Y,N,Y,Y,N,Y,N,219.63,[11N 2N 3Y ],229.2758,0.0439
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,254.42,[11Y 8N 2Y ],256.2957,0.0074
Y,N,N,Y,N,N,Y,N,Y,Y,N,215.85,[11N 2N 3N ],214.5833,0.0059
Y,N,Y,Y,Y,Y,Y,N,N,N,Y,268.55,[11Y 8N 2N ],250.0833,0.0688
Y,N,Y,N,Y,N,N,Y,N,N,Y,234.38,[11Y 8Y 3Y ],262.1743,0.1186
Y,N,N,N,Y,Y,Y,N,Y,N,Y,216.30,[11Y 8N 2N ],250.0833,0.1562
Y,N,Y,N,N,N,Y,N,Y,N,N,218.82,[11N 2N 3Y ],229.2758,0.0478
Y,N,N,Y,N,Y,Y,N,Y,N,Y,258.16,[11Y 8N 2N ],250.0833,0.0313
Y,N,Y,N,Y,N,Y,N,Y,N,N,219.40,[11N 2N 3Y ],229.2758,0.0450
Y,Y,N,Y,N,Y,Y,Y,N,N,Y,250.57,[11Y 8Y 3N ],257.0750,0.0260
Y,Y,N,N,Y,N,Y,N,Y,Y,N,224.53,[11N 2Y 3N ],235.4914,0.0488
Y,N,Y,N,Y,N,Y,N,Y,N,Y,234.47,[11Y 8N 2N ],250.0833,0.0666
Y,N,N,N,Y,N,Y,N,Y,Y,Y,218.20,[11Y 8N 2N ],250.0833,0.1461
Y,Y,Y,N,N,N,Y,N,Y,Y,Y,248.69,[11Y 8N 2Y ],256.2957,0.0306
Y,N,N,N,Y,Y,Y,N,Y,N,N,203.93,[11N 2N 3N ],214.5833,0.0522
Y,Y,Y,N,N,Y,Y,N,N,Y,N,240.34,[11N 2Y 3Y ],250.9838,0.0443
Y,Y,N,Y,N,N,Y,Y,Y,N,Y,243.81,[11Y 8Y 3N ],257.0750,0.0544
Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,265.65,[11Y 8Y 3N ],257.0750,0.0323
Y,Y,Y,N,N,Y,Y,N,Y,N,N,245.20,[11N 2Y 3Y ],250.9838,0.0236
Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,248.63,[11Y 8Y 3Y ],262.1743,0.0545
Y,N,N,N,Y,N,Y,N,Y,N,Y,215.85,[11Y 8N 2N ],250.0833,0.1586
Y,Y,N,N,N,Y,N,N,N,N,N,230.74,[11N 2Y 3N ],235.4914,0.0206
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,231.91,[11N 2Y 3N ],235.4914,0.0154
Y,N,Y,N,Y,Y,N,N,N,N,N,233.28,[11N 2N 3Y ],229.2758,0.0172
Y,Y,Y,Y,Y,N,N,N,N,N,N,243.78,[11N 2Y 3Y ],250.9838,0.0296
Y,N,Y,Y,Y,N,N,Y,N,N,Y,249.49,[11Y 8Y 3Y ],262.1743,0.0508
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,252.45,[11Y 8Y 3Y ],262.1743,0.0385
Y,Y,Y,Y,Y,Y,N,N,N,Y,N,248.54,[11N 2Y 3Y ],250.9838,0.0098
Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,234.34,[11N 2Y 3N ],235.4914,0.0049
Y,N,Y,Y,N,N,Y,N,N,N,N,232.12,[11N 2N 3Y ],229.2758,0.0123
Y,N,N,Y,Y,N,Y,N,N,N,N,214.34,[11N 2N 3N ],214.5833,0.0011
Y,N,Y,Y,Y,N,N,Y,N,N,N,232.14,[11N 2N 3Y ],229.2758,0.0123
Y,Y,Y,N,Y,N,N,N,N,Y,N,238.97,[11N 2Y 3Y ],250.9838,0.0503
Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,246.16,[11N 2Y 3Y ],250.9838,0.0196
Y,Y,N,N,Y,N,Y,Y,N,N,Y,237.63,[11Y 8Y 3N ],257.0750,0.0818
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,253.51,[11Y 8Y 3Y ],262.1743,0.0342
Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,269.47,[11Y 8Y 3Y ],262.1743,0.0271
Y,N,Y,Y,Y,N,Y,N,N,N,N,230.80,[11N 2N 3Y ],229.2758,0.0066
Y,N,Y,N,N,N,N,Y,N,Y,N,220.40,[11N 2N 3Y ],229.2758,0.0403
Y,N,Y,N,N,Y,N,Y,N,Y,Y,231.63,[11Y 8Y 3Y ],262.1743,0.1319
Y,Y,N,N,Y,Y,Y,N,N,Y,Y,234.53,[11Y 8N 2Y ],256.2957,0.0928
Y,N,N,Y,Y,N,Y,Y,N,N,N,211.59,[11N 2N 3N ],214.5833,0.0141
Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,246.50,[11Y 8Y 3N ],257.0750,0.0429
Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,234.65,[11Y 8Y 3Y ],262.1743,0.1173
Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,231.33,[11N 2N 3Y ],229.2758,0.0089
Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,249.83,[11Y 8Y 3Y ],262.1743,0.0494
Y,Y,N,N,N,Y,Y,N,Y,Y,N,225.41,[11N 2Y 3N ],235.4914,0.0447
Y,Y,N,Y,Y,N,Y,N,Y,N,Y,247.79,[11Y 8N 2Y ],256.2957,0.0343
Y,N,N,Y,N,N,Y,N,N,N,N,214.72,[11N 2N 3N ],214.5833,0.0006
Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,262.67,[11Y 8N 2N ],250.0833,0.0479
Y,N,Y,N,Y,N,Y,N,Y,N,Y,232.47,[11Y 8N 2N ],250.0833,0.0758
Y,N,Y,Y,Y,Y,Y,N,N,Y,N,231.77,[11N 2N 3Y ],229.2758,0.0108
Y,Y,N,Y,Y,N,Y,N,Y,Y,N,239.60,[11N 2Y 3N ],235.4914,0.0171
Y,N,Y,N,Y,N,N,Y,N,Y,Y,234.61,[11Y 8Y 3Y ],262.1743,0.1175
Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,252.87,[11Y 8Y 3Y ],262.1743,0.0368
Y,N,Y,Y,N,N,N,N,N,Y,N,224.49,[11N 2N 3Y ],229.2758,0.0213
Y,N,N,Y,Y,N,Y,Y,Y,Y,N,216.91,[11N 2N 3N ],214.5833,0.0107
Y,Y,Y,N,Y,N,Y,N,Y,Y,N,244.59,[11N 2Y 3Y ],250.9838,0.0261
Y,N,Y,Y,N,N,Y,N,Y,Y,N,227.40,[11N 2N 3Y ],229.2758,0.0082
Y,N,Y,Y,N,N,N,N,N,N,Y,256.25,[11Y 8N 2N ],250.0833,0.0241
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,237.52,[11N 2Y 3N ],235.4914,0.0085
Y,Y,N,Y,N,N,Y,Y,N,Y,N,233.43,[11N 2Y 3N ],235.4914,0.0088
Y,N,N,Y,N,N,Y,N,Y,N,Y,260.88,[11Y 8N 2N ],250.0833,0.0414
Y,Y,Y,Y,N,Y,Y,N,Y,N,N,252.14,[11N 2Y 3Y ],250.9838,0.0046
Y,N,Y,Y,N,N,N,Y,N,N,Y,248.90,[11Y 8Y 3Y ],262.1743,0.0533
Y,N,N,Y,N,N,Y,N,N,Y,N,210.71,[11N 2N 3N ],214.5833,0.0184
Y,Y,Y,Y,N,N,Y,Y,N,N,N,256.45,[11N 2Y 3Y ],250.9838,0.0213
Y,N,Y,Y,Y,Y,Y,N,Y,N,N,229.21,[11N 2N 3Y ],229.2758,0.0003
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,226.65,[11N 2Y 3N ],235.4914,0.0390
Y,Y,N,Y,N,Y,Y,Y,N,Y,N,235.53,[11N 2Y 3N ],235.4914,0.0002
Y,N,N,N,Y,N,N,N,N,Y,N,199.68,[11N 2N 3N ],214.5833,0.0746
Y,N,N,N,Y,N,N,N,N,N,Y,220.80,[11Y 8N 2N ],250.0833,0.1326
Y,Y,N,N,Y,Y,Y,N,Y,Y,N,227.27,[11N 2Y 3N ],235.4914,0.0362
Y,N,Y,Y,N,Y,Y,Y,N,N,Y,247.87,[11Y 8Y 3Y ],262.1743,0.0577
Y,N,N,Y,Y,Y,Y,Y,N,N,N,214.48,[11N 2N 3N ],214.5833,0.0005
Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,236.17,[11Y 8Y 3Y ],262.1743,0.1101
Y,N,Y,N,Y,N,Y,N,Y,Y,Y,235.37,[11Y 8N 2N ],250.0833,0.0625
Y,Y,Y,Y,N,N,Y,N,Y,N,Y,267.43,[11Y 8N 2Y ],256.2957,0.0416
Y,Y,N,Y,Y,Y,N,N,N,N,N,257.54,[11N 2Y 3N ],235.4914,0.0856
Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,262.74,[11Y 8Y 3Y ],262.1743,0.0022
Y,N,Y,Y,N,N,N,Y,N,N,N,229.28,[11N 2N 3Y ],229.2758,0.0000
Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,260.69,[11Y 8Y 3Y ],262.1743,0.0057
Y,N,N,Y,N,Y,Y,N,Y,N,Y,261.77,[11Y 8N 2N ],250.0833,0.0446
Y,Y,N,Y,Y,Y,N,Y,N,N,Y,252.89,[11Y 8Y 3N ],257.0750,0.0165
Y,Y,N,Y,N,Y,Y,Y,Y,N,N,237.37,[11N 2Y 3N ],235.4914,0.0079
Y,N,Y,Y,Y,N,N,N,N,N,Y,269.52,[11Y 8N 2N ],250.0833,0.0721
Y,Y,Y,N,N,N,Y,N,N,N,Y,252.84,[11Y 8N 2Y ],256.2957,0.0137
Y,N,N,Y,N,N,Y,N,N,N,Y,248.20,[11Y 8N 2N ],250.0833,0.0076
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,245.70,[11N 2Y 3Y ],250.9838,0.0215
Y,N,Y,Y,Y,N,Y,N,Y,N,Y,248.19,[11Y 8N 2N ],250.0833,0.0076
Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,267.17,[11Y 8Y 3Y ],262.1743,0.0187
Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,252.77,[11Y 8Y 3Y ],262.1743,0.0372
Y,N,N,Y,N,Y,Y,N,Y,Y,N,215.94,[11N 2N 3N ],214.5833,0.0063
Y,N,N,Y,Y,N,N,N,N,Y,N,208.99,[11N 2N 3N ],214.5833,0.0268
Y,N,N,Y,N,N,N,Y,N,N,Y,246.96,[11Y 8Y 3N ],257.0750,0.0410
Y,Y,N,N,N,Y,Y,N,N,Y,N,227.18,[11N 2Y 3N ],235.4914,0.0366
Y,N,N,N,N,N,Y,Y,Y,N,Y,217.55,[11Y 8Y 3N ],257.0750,0.1817
Y,Y,N,N,Y,N,N,Y,N,N,N,228.94,[11N 2Y 3N ],235.4914,0.0286
Y,Y,N,N,N,Y,Y,Y,Y,N,Y,234.95,[11Y 8Y 3N ],257.0750,0.0942
Y,Y,N,Y,N,N,N,Y,N,N,N,238.62,[11N 2Y 3N ],235.4914,0.0131
Y,N,N,Y,N,N,Y,Y,Y,Y,N,215.88,[11N 2N 3N ],214.5833,0.0060
Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,255.87,[11N 2Y 3Y ],250.9838,0.0191
Y,N,N,N,Y,Y,Y,Y,Y,N,N,204.29,[11N 2N 3N ],214.5833,0.0504
Y,Y,Y,Y,Y,Y,N,N,N,N,Y,251.80,[11Y 8N 2Y ],256.2957,0.0179
Y,N,Y,N,N,N,Y,Y,Y,N,N,221.10,[11N 2N 3Y ],229.2758,0.0370
Y,N,N,N,N,N,Y,Y,Y,Y,Y,218.40,[11Y 8Y 3N ],257.0750,0.1771
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,231.16,[11N 2N 3Y ],229.2758,0.0082
Y,Y,Y,Y,N,N,Y,N,N,N,Y,267.85,[11Y 8N 2Y ],256.2957,0.0431
Y,N,N,N,N,Y,N,N,N,N,N,206.90,[11N 2N 3N ],214.5833,0.0371
Y,N,N,Y,N,N,N,N,N,Y,N,207.75,[11N 2N 3N ],214.5833,0.0329
Y,N,N,N,Y,Y,N,Y,N,N,N,202.94,[11N 2N 3N ],214.5833,0.0574
Y,Y,Y,Y,Y,N,Y,N,N,Y,N,251.41,[11N 2Y 3Y ],250.9838,0.0017
Y,N,Y,Y,N,Y,N,N,N,Y,Y,246.61,[11Y 8N 2N ],250.0833,0.0141
Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,236.58,[11Y 8Y 3N ],257.0750,0.0866
Y,N,N,Y,Y,Y,Y,Y,N,N,Y,263.43,[11Y 8Y 3N ],257.0750,0.0241
Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,236.89,[11N 2Y 3N ],235.4914,0.0059
Y,Y,N,N,Y,N,N,N,N,Y,Y,230.79,[11Y 8N 2Y ],256.2957,0.1105
Y,N,Y,Y,N,N,Y,Y,N,Y,Y,247.43,[11Y 8Y 3Y ],262.1743,0.0596
Y,N,Y,Y,Y,N,Y,N,Y,N,N,227.75,[11N 2N 3Y ],229.2758,0.0067
Y,Y,N,Y,Y,Y,Y,Y,N,N,N,258.50,[11N 2Y 3N ],235.4914,0.0890
Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,251.98,[11Y 8N 2Y ],256.2957,0.0171
Y,N,N,N,Y,N,Y,Y,N,Y,N,202.68,[11N 2N 3N ],214.5833,0.0587
Y,N,Y,N,N,Y,Y,N,Y,N,Y,232.64,[11Y 8N 2N ],250.0833,0.0750
Y,N,Y,Y,N,Y,Y,N,N,N,Y,250.24,[11Y 8N 2N ],250.0833,0.0006
Y,N,N,Y,N,Y,Y,Y,Y,Y,N,212.53,[11N 2N 3N ],214.5833,0.0097
Y,Y,Y,N,Y,N,Y,N,Y,N,Y,251.85,[11Y 8N 2Y ],256.2957,0.0177
Y,Y,N,N,N,Y,N,Y,N,Y,Y,231.89,[11Y 8Y 3N ],257.0750,0.1086
Y,N,N,Y,Y,N,Y,Y,N,Y,N,212.45,[11N 2N 3N ],214.5833,0.0100
Y,Y,N,N,N,Y,N,N,N,Y,Y,231.22,[11Y 8N 2Y ],256.2957,0.1084
Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,263.79,[11Y 8N 2Y ],256.2957,0.0284
Y,N,N,Y,N,N,Y,Y,Y,Y,N,210.24,[11N 2N 3N ],214.5833,0.0207
Y,N,N,N,N,Y,Y,Y,Y,N,N,204.73,[11N 2N 3N ],214.5833,0.0481
Y,Y,Y,Y,N,N,N,N,N,Y,Y,258.56,[11Y 8N 2Y ],256.2957,0.0088
Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,248.30,[11Y 8Y 3Y ],262.1743,0.0559
Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,250.45,[11Y 8Y 3Y ],262.1743,0.0468
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,252.14,[11N 2Y 3Y ],250.9838,0.0046
Y,Y,N,N,Y,Y,N,Y,N,N,Y,238.74,[11Y 8Y 3N ],257.0750,0.0768
Y,N,Y,N,N,Y,Y,Y,N,N,Y,232.59,[11Y 8Y 3Y ],262.1743,0.1272
Y,N,Y,Y,N,N,Y,N,Y,N,Y,248.43,[11Y 8N 2N ],250.0833,0.0067
Y,N,N,N,N,Y,Y,Y,N,N,N,203.19,[11N 2N 3N ],214.5833,0.0561
Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,248.65,[11Y 8Y 3Y ],262.1743,0.0544
Y,N,N,Y,N,Y,Y,Y,N,Y,Y,261.90,[11Y 8Y 3N ],257.0750,0.0184
Y,N,N,Y,N,Y,Y,N,N,N,Y,265.69,[11Y 8N 2N ],250.0833,0.0587
Y,Y,Y,N,Y,N,N,Y,N,Y,N,238.70,[11N 2Y 3Y ],250.9838,0.0515
Y,Y,N,N,N,Y,Y,N,Y,Y,Y,237.51,[11Y 8N 2Y ],256.2957,0.0791
Y,N,Y,N,N,Y,Y,Y,Y,N,N,221.26,[11N 2N 3Y ],229.2758,0.0362
Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,255.36,[11N 2Y 3Y ],250.9838,0.0171
Y,Y,Y,Y,Y,N,N,N,N,Y,Y,260.17,[11Y 8N 2Y ],256.2957,0.0149
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,232.47,[11Y 8Y 3Y ],262.1743,0.1278
Y,Y,N,N,Y,N,Y,Y,N,N,N,231.80,[11N 2Y 3N ],235.4914,0.0159
