no_asm,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,rc_lookahead_20,rc_lookahead_40,rc_lookahead_60,ref,ref_1,ref_5,ref_9,Performance,[DomFlist],DomEst,RelErr
Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,270.090,[16N 14Y 6N 3Y ],245.7810,0.0900
Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,418.190,[16N 14N 4Y ],430.0850,0.0284
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,279.810,[16N 14Y 6Y 3Y ],290.3253,0.0376
Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,579.023,[16Y 7N 5N ],699.9490,0.2088
Y,N,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,521.607,[16N 14N 4Y ],430.0850,0.1755
Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,492.663,[16N 14N 4Y ],430.0850,0.1270
Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,413.913,[16N 14N 4Y ],430.0850,0.0391
Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,254.013,[16N 14Y 6N 3N ],260.6367,0.0261
Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,704.807,[16Y 7N 5Y ],751.3268,0.0660
Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,291.210,[16N 14Y 6Y 3N ],304.3453,0.0451
Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,299.867,[16N 14Y 6Y 3Y ],290.3253,0.0318
Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,562.677,[16N 14N 4N ],470.3392,0.1641
Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,295.427,[16N 14Y 6Y 3Y ],290.3253,0.0173
Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,651.200,[16Y 7Y ],577.6008,0.1130
Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,511.693,[16N 14N 4N ],470.3392,0.0808
Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,363.560,[16N 14N 4Y ],430.0850,0.1830
Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,704.220,[16Y 7N 5Y ],751.3268,0.0669
Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,444.520,[16N 14N 4Y ],430.0850,0.0325
Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,562.067,[16Y 7Y ],577.6008,0.0276
Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,706.063,[16Y 7N 5Y ],751.3268,0.0641
Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,252.737,[16N 14Y 6N 3Y ],245.7810,0.0275
Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,456.363,[16N 14N 4N ],470.3392,0.0306
Y,N,Y,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,263.823,[16N 14Y 6N 3Y ],245.7810,0.0684
Y,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,807.000,[16Y 7N 5Y ],751.3268,0.0690
Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,652.373,[16Y 7Y ],577.6008,0.1146
Y,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,277.813,[16N 14Y 6N 3N ],260.6367,0.0618
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,705.213,[16Y 7N 5Y ],751.3268,0.0654
Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,561.373,[16Y 7Y ],577.6008,0.0289
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,476.900,[16N 14N 4N ],470.3392,0.0138
Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,494.320,[16N 14N 4N ],470.3392,0.0485
Y,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,276.030,[16N 14Y 6N 3N ],260.6367,0.0558
Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,485.590,[16N 14N 4N ],470.3392,0.0314
Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,715.250,[16Y 7N 5Y ],751.3268,0.0504
Y,Y,N,N,N,N,N,N,Y,N,N,Y,Y,N,Y,N,426.417,[16N 14N 4N ],470.3392,0.1030
Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,N,428.027,[16N 14N 4Y ],430.0850,0.0048
Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,576.480,[16Y 7Y ],577.6008,0.0019
Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,448.530,[16N 14N 4Y ],430.0850,0.0411
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,253.080,[16N 14Y 6N 3Y ],245.7810,0.0288
Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,556.513,[16Y 7Y ],577.6008,0.0379
Y,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,254.733,[16N 14Y 6N 3N ],260.6367,0.0232
Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,287.060,[16N 14Y 6Y 3N ],304.3453,0.0602
Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,484.290,[16N 14N 4N ],470.3392,0.0288
Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,310.227,[16N 14Y 6Y 3N ],304.3453,0.0190
Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,614.570,[16Y 7N 5N ],699.9490,0.1389
Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,275.417,[16N 14Y 6Y 3Y ],290.3253,0.0541
Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,581.243,[16Y 7N 5N ],699.9490,0.2042
Y,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,270.660,[16N 14Y 6N 3N ],260.6367,0.0370
Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,544.507,[16N 14N 4Y ],430.0850,0.2101
Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,543.590,[16N 14N 4N ],470.3392,0.1348
Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,536.950,[16N 14N 4Y ],430.0850,0.1990
Y,N,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,666.687,[16Y 7Y ],577.6008,0.1336
Y,Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,369.680,[16N 14N 4Y ],430.0850,0.1634
Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,506.930,[16N 14N 4Y ],430.0850,0.1516
Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,429.643,[16N 14N 4N ],470.3392,0.0947
Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,616.970,[16Y 7Y ],577.6008,0.0638
Y,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,818.040,[16Y 7N 5Y ],751.3268,0.0816
Y,N,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,741.590,[16Y 7N 5Y ],751.3268,0.0131
Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,651.287,[16Y 7Y ],577.6008,0.1131
Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,455.493,[16N 14N 4Y ],430.0850,0.0558
Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,276.010,[16N 14Y 6Y 3Y ],290.3253,0.0519
Y,N,N,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,519.583,[16N 14N 4N ],470.3392,0.0948
Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,731.410,[16Y 7N 5Y ],751.3268,0.0272
Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,427.477,[16N 14N 4Y ],430.0850,0.0061
Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,485.537,[16N 14N 4Y ],430.0850,0.1142
Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,513.530,[16N 14N 4N ],470.3392,0.0841
Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,543.523,[16N 14N 4N ],470.3392,0.1346
Y,Y,N,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,370.770,[16N 14N 4N ],470.3392,0.2685
Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,249.363,[16N 14Y 6N 3Y ],245.7810,0.0144
Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,680.727,[16Y 7N 5N ],699.9490,0.0282
Y,Y,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,690.717,[16Y 7N 5N ],699.9490,0.0134
Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,625.710,[16Y 7Y ],577.6008,0.0769
Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,428.413,[16N 14N 4N ],470.3392,0.0979
Y,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,279.037,[16N 14Y 6N 3N ],260.6367,0.0659
Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,535.697,[16N 14N 4N ],470.3392,0.1220
Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,456.740,[16N 14N 4N ],470.3392,0.0298
Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,364.347,[16N 14N 4N ],470.3392,0.2909
Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,482.040,[16N 14N 4Y ],430.0850,0.1078
Y,Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,497.803,[16Y 7Y ],577.6008,0.1603
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,575.477,[16Y 7Y ],577.6008,0.0037
Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,613.763,[16Y 7Y ],577.6008,0.0589
Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,519.587,[16N 14N 4N ],470.3392,0.0948
Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,291.483,[16N 14Y 6Y 3N ],304.3453,0.0441
Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,573.630,[16N 14N 4Y ],430.0850,0.2502
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,616.133,[16Y 7Y ],577.6008,0.0625
Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,739.903,[16Y 7N 5Y ],751.3268,0.0154
Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,555.613,[16Y 7Y ],577.6008,0.0396
Y,N,N,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,616.087,[16Y 7N 5N ],699.9490,0.1361
Y,Y,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,369.617,[16N 14N 4Y ],430.0850,0.1636
Y,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,268.787,[16N 14Y 6N 3Y ],245.7810,0.0856
Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,Y,508.340,[16Y 7Y ],577.6008,0.1362
Y,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,310.317,[16N 14Y 6Y 3N ],304.3453,0.0192
Y,N,N,N,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,450.157,[16N 14N 4N ],470.3392,0.0448
Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,414.230,[16N 14N 4Y ],430.0850,0.0383
Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,729.300,[16Y 7N 5Y ],751.3268,0.0302
Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,426.443,[16N 14N 4N ],470.3392,0.1029
Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,268.397,[16N 14Y 6N 3Y ],245.7810,0.0843
Y,N,Y,N,N,N,Y,N,Y,N,N,Y,Y,Y,N,N,263.887,[16N 14Y 6N 3Y ],245.7810,0.0686
Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,287.107,[16N 14Y 6Y 3N ],304.3453,0.0600
Y,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,511.733,[16Y 7Y ],577.6008,0.1287
Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,370.557,[16N 14N 4N ],470.3392,0.2693
Y,N,Y,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,604.123,[16Y 7N 5N ],699.9490,0.1586
Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,485.350,[16N 14N 4Y ],430.0850,0.1139
Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,687.093,[16Y 7N 5N ],699.9490,0.0187
Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,807.017,[16Y 7N 5Y ],751.3268,0.0690
Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,562.923,[16N 14N 4N ],470.3392,0.1645
Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,367.067,[16N 14N 4Y ],430.0850,0.1717
Y,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,435.977,[16N 14N 4N ],470.3392,0.0788
Y,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,516.587,[16N 14N 4N ],470.3392,0.0895
Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,365.903,[16N 14N 4N ],470.3392,0.2854
Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,513.000,[16N 14N 4Y ],430.0850,0.1616
Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,780.930,[16Y 7N 5Y ],751.3268,0.0379
Y,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,272.053,[16N 14Y 6N 3N ],260.6367,0.0420
Y,N,N,Y,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,304.960,[16N 14Y 6Y 3N ],304.3453,0.0020
Y,N,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,381.403,[16N 14N 4N ],470.3392,0.2332
Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,310.287,[16N 14Y 6Y 3N ],304.3453,0.0191
Y,N,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,712.917,[16Y 7N 5N ],699.9490,0.0182
Y,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,516.767,[16N 14N 4N ],470.3392,0.0898
Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,252.963,[16N 14Y 6N 3Y ],245.7810,0.0284
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,611.433,[16Y 7Y ],577.6008,0.0553
Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,615.057,[16Y 7Y ],577.6008,0.0609
Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,449.133,[16N 14N 4N ],470.3392,0.0472
Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,262.510,[16N 14Y 6N 3N ],260.6367,0.0071
Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,275.453,[16N 14Y 6Y 3Y ],290.3253,0.0540
Y,N,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,383.260,[16N 14N 4Y ],430.0850,0.1222
Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,773.387,[16Y 7N 5Y ],751.3268,0.0285
Y,N,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,628.497,[16Y 7Y ],577.6008,0.0810
Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,286.280,[16N 14Y 6Y 3N ],304.3453,0.0631
Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,498.827,[16Y 7Y ],577.6008,0.1579
Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,264.330,[16N 14Y 6N 3N ],260.6367,0.0140
Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,269.950,[16N 14Y 6N 3Y ],245.7810,0.0895
Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,665.293,[16Y 7Y ],577.6008,0.1318
Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,275.390,[16N 14Y 6Y 3Y ],290.3253,0.0542
Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,535.860,[16N 14N 4N ],470.3392,0.1223
Y,N,N,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,270.013,[16N 14Y 6N 3N ],260.6367,0.0347
Y,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,270.137,[16N 14Y 6N 3N ],260.6367,0.0352
Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,262.610,[16N 14Y 6N 3N ],260.6367,0.0075
Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,616.687,[16Y 7Y ],577.6008,0.0634
Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,491.520,[16Y 7Y ],577.6008,0.1751
Y,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,780.757,[16Y 7N 5Y ],751.3268,0.0377
Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,251.823,[16N 14Y 6N 3Y ],245.7810,0.0240
Y,N,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,516.220,[16N 14N 4Y ],430.0850,0.1669
Y,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,508.710,[16Y 7Y ],577.6008,0.1354
Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,690.217,[16Y 7N 5N ],699.9490,0.0141
Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,449.030,[16N 14N 4Y ],430.0850,0.0422
Y,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,442.547,[16N 14N 4N ],470.3392,0.0628
Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,493.710,[16N 14N 4Y ],430.0850,0.1289
Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,299.850,[16N 14Y 6Y 3Y ],290.3253,0.0318
Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,254.110,[16N 14Y 6N 3N ],260.6367,0.0257
Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,683.520,[16Y 7N 5N ],699.9490,0.0240
Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,672.413,[16Y 7Y ],577.6008,0.1410
Y,N,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,440.410,[16N 14N 4Y ],430.0850,0.0234
Y,Y,N,N,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,287.050,[16N 14Y 6Y 3N ],304.3453,0.0603
Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,275.433,[16N 14Y 6Y 3Y ],290.3253,0.0541
Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,279.157,[16N 14Y 6Y 3Y ],290.3253,0.0400
Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,535.553,[16N 14N 4N ],470.3392,0.1218
Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,521.443,[16N 14N 4Y ],430.0850,0.1752
Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,407.687,[16N 14N 4Y ],430.0850,0.0549
Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,362.613,[16N 14N 4N ],470.3392,0.2971
Y,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,492.367,[16N 14N 4N ],470.3392,0.0447
Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,291.620,[16N 14Y 6Y 3N ],304.3453,0.0436
Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,628.757,[16Y 7Y ],577.6008,0.0814
Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,279.260,[16N 14Y 6Y 3Y ],290.3253,0.0396
Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,254.033,[16N 14Y 6N 3N ],260.6367,0.0260
Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,536.850,[16N 14N 4Y ],430.0850,0.1989
Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,744.260,[16Y 7N 5Y ],751.3268,0.0095
Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,433.213,[16N 14N 4N ],470.3392,0.0857
Y,N,N,Y,N,N,Y,N,Y,N,N,Y,Y,Y,N,N,271.417,[16N 14Y 6N 3N ],260.6367,0.0397
Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,260.637,[16N 14Y 6N 3N ],260.6367,0.0000
Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,492.427,[16Y 7Y ],577.6008,0.1730
Y,N,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,N,Y,509.370,[16Y 7Y ],577.6008,0.1340
Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,310.520,[16N 14Y 6Y 3N ],304.3453,0.0199
Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,731.193,[16Y 7N 5Y ],751.3268,0.0275
Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,279.303,[16N 14Y 6N 3N ],260.6367,0.0668
Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,305.000,[16N 14Y 6Y 3N ],304.3453,0.0021
Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,773.277,[16Y 7N 5Y ],751.3268,0.0284
Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,715.907,[16Y 7N 5N ],699.9490,0.0223
Y,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,610.823,[16Y 7N 5N ],699.9490,0.1459
Y,N,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,295.257,[16N 14Y 6Y 3Y ],290.3253,0.0167
Y,Y,N,N,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,499.270,[16Y 7Y ],577.6008,0.1569
Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,256.273,[16N 14Y 6N 3N ],260.6367,0.0170
Y,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,745.597,[16Y 7N 5Y ],751.3268,0.0077
Y,N,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,511.580,[16N 14N 4N ],470.3392,0.0806
