time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,Performance,[DomFlist],DomEst,RelErr
Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,262.66,[4Y 11Y 5N ],253.3014,0.0356
Y,N,Y,N,Y,N,Y,N,N,N,N,222.82,[4N 2N 3Y ],226.6633,0.0172
Y,Y,N,N,N,Y,N,Y,N,N,Y,239.59,[4N 2Y 6Y ],242.2100,0.0109
Y,N,Y,N,N,N,N,Y,N,N,Y,234.27,[4N 2N 3Y ],226.6633,0.0325
Y,N,Y,Y,Y,Y,Y,N,N,N,Y,268.55,[4Y 11Y 5Y ],260.3443,0.0306
Y,N,Y,N,N,N,Y,N,Y,N,N,221.17,[4N 2N 3Y ],226.6633,0.0248
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,269.47,[4Y 11Y 5Y ],260.3443,0.0339
Y,Y,N,Y,N,N,Y,N,N,N,N,239.98,[4Y 11N 8N ],228.6438,0.0472
Y,N,Y,N,Y,N,N,Y,N,N,N,221.78,[4N 2N 3Y ],226.6633,0.0220
Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,241.57,[4Y 11N 8Y ],240.0686,0.0062
Y,N,Y,N,N,Y,Y,Y,N,Y,Y,232.99,[4N 2N 3Y ],226.6633,0.0272
Y,Y,Y,N,Y,N,Y,Y,N,N,N,242.56,[4N 2Y 6N ],230.8900,0.0481
Y,N,N,Y,Y,Y,N,Y,N,N,N,212.71,[4Y 11N 8Y ],240.0686,0.1286
Y,Y,N,N,N,Y,Y,N,Y,N,N,227.39,[4N 2Y 6Y ],242.2100,0.0652
Y,Y,N,N,N,Y,N,N,N,N,Y,238.75,[4N 2Y 6Y ],242.2100,0.0145
Y,Y,N,Y,N,N,Y,N,Y,N,N,236.24,[4Y 11N 8N ],228.6438,0.0322
Y,Y,N,Y,N,Y,Y,N,N,N,N,240.23,[4Y 11N 8N ],228.6438,0.0482
Y,N,N,Y,Y,N,Y,Y,N,Y,N,212.45,[4Y 11N 8Y ],240.0686,0.1300
Y,N,Y,N,N,Y,Y,N,Y,N,Y,233.00,[4N 2N 3Y ],226.6633,0.0272
Y,N,Y,Y,N,N,Y,Y,Y,Y,N,232.29,[4Y 11N 8Y ],240.0686,0.0335
Y,N,Y,N,N,Y,Y,Y,Y,N,N,222.27,[4N 2N 3Y ],226.6633,0.0198
Y,Y,Y,N,N,N,Y,N,Y,N,N,243.37,[4N 2Y 6N ],230.8900,0.0513
Y,N,N,N,N,N,Y,Y,Y,N,N,204.18,[4N 2N 3N 11N ],205.9150,0.0085
Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,251.57,[4Y 11Y 5N ],253.3014,0.0069
Y,N,N,Y,N,Y,Y,Y,N,N,N,218.23,[4Y 11N 8Y ],240.0686,0.1001
Y,Y,Y,Y,N,Y,N,N,N,Y,N,246.94,[4Y 11N 8N ],228.6438,0.0741
Y,N,N,N,Y,Y,Y,N,Y,Y,N,205.47,[4N 2N 3N 11N ],205.9150,0.0022
Y,N,N,Y,N,Y,Y,Y,Y,N,N,211.00,[4Y 11N 8Y ],240.0686,0.1378
Y,N,N,N,N,Y,Y,Y,Y,N,Y,217.65,[4N 2N 3N 11Y ],217.0367,0.0028
Y,N,N,Y,Y,N,Y,N,Y,Y,N,212.93,[4Y 11N 8N ],228.6438,0.0738
Y,N,Y,N,Y,N,N,N,N,N,Y,237.70,[4N 2N 3Y ],226.6633,0.0464
Y,Y,Y,N,Y,N,N,N,N,Y,N,238.97,[4N 2Y 6N ],230.8900,0.0338
Y,N,N,Y,Y,N,Y,N,N,N,Y,263.31,[4Y 11Y 5Y ],260.3443,0.0113
Y,N,N,N,N,N,N,Y,N,N,N,204.53,[4N 2N 3N 11N ],205.9150,0.0068
Y,N,Y,Y,N,N,N,N,N,Y,N,224.49,[4Y 11N 8N ],228.6438,0.0185
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,232.47,[4N 2N 3Y ],226.6633,0.0250
Y,N,Y,Y,Y,N,N,N,N,N,N,224.33,[4Y 11N 8N ],228.6438,0.0192
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,241.33,[4N 2Y 6N ],230.8900,0.0433
Y,Y,N,Y,N,Y,N,Y,N,N,Y,251.91,[4Y 11Y 5N ],253.3014,0.0055
Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,238.27,[4Y 11Y 5Y ],260.3443,0.0926
Y,N,Y,Y,Y,N,Y,N,Y,Y,N,228.26,[4Y 11N 8N ],228.6438,0.0017
Y,Y,Y,Y,N,N,N,Y,N,Y,N,248.97,[4Y 11N 8Y ],240.0686,0.0358
Y,N,N,N,Y,Y,Y,Y,N,Y,N,203.86,[4N 2N 3N 11N ],205.9150,0.0101
Y,Y,Y,N,N,Y,N,N,N,N,N,246.76,[4N 2Y 6Y ],242.2100,0.0184
Y,Y,N,N,N,N,Y,N,Y,Y,N,223.68,[4N 2Y 6N ],230.8900,0.0322
Y,N,N,Y,Y,N,Y,N,N,Y,Y,264.18,[4Y 11Y 5Y ],260.3443,0.0145
Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,232.52,[4Y 11N 8Y ],240.0686,0.0325
Y,N,Y,N,N,N,Y,Y,Y,N,Y,231.00,[4N 2N 3Y ],226.6633,0.0188
Y,N,N,Y,Y,N,Y,Y,N,N,Y,259.37,[4Y 11Y 5Y ],260.3443,0.0038
Y,N,N,N,Y,Y,Y,N,Y,Y,Y,218.40,[4N 2N 3N 11Y ],217.0367,0.0062
Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,250.86,[4Y 11N 8Y ],240.0686,0.0430
Y,Y,N,N,N,N,N,N,N,N,Y,267.43,[4N 2Y 6N ],230.8900,0.1366
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,261.44,[4Y 11Y 5N ],253.3014,0.0311
Y,N,Y,Y,Y,N,N,N,N,Y,Y,245.79,[4Y 11Y 5Y ],260.3443,0.0592
Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,249.30,[4Y 11Y 5N ],253.3014,0.0161
Y,N,N,Y,N,Y,N,N,N,N,Y,266.19,[4Y 11Y 5N ],253.3014,0.0484
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,251.93,[4N 2Y 6Y ],242.2100,0.0386
Y,N,N,Y,N,N,Y,N,Y,Y,Y,265.38,[4Y 11Y 5N ],253.3014,0.0455
Y,Y,N,Y,N,Y,Y,N,Y,N,N,234.65,[4Y 11N 8N ],228.6438,0.0256
Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,251.00,[4Y 11N 8Y ],240.0686,0.0436
Y,N,N,N,N,N,Y,N,N,N,Y,217.40,[4N 2N 3N 11Y ],217.0367,0.0017
Y,Y,N,N,N,Y,Y,N,Y,N,N,224.34,[4N 2Y 6Y ],242.2100,0.0797
Y,N,N,N,N,N,Y,Y,Y,Y,Y,218.40,[4N 2N 3N 11Y ],217.0367,0.0062
Y,N,N,Y,N,N,N,Y,N,Y,Y,247.37,[4Y 11Y 5N ],253.3014,0.0240
Y,N,N,N,N,N,Y,N,Y,Y,Y,215.61,[4N 2N 3N 11Y ],217.0367,0.0066
Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,250.40,[4Y 11Y 5N ],253.3014,0.0116
Y,N,Y,N,N,Y,Y,N,Y,Y,Y,234.22,[4N 2N 3Y ],226.6633,0.0323
Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,229.68,[4Y 11N 8Y ],240.0686,0.0452
Y,N,Y,N,Y,Y,N,N,N,N,Y,235.91,[4N 2N 3Y ],226.6633,0.0392
Y,N,N,Y,N,N,Y,Y,Y,Y,Y,264.64,[4Y 11Y 5N ],253.3014,0.0428
Y,Y,Y,N,Y,Y,Y,N,N,Y,N,243.26,[4N 2Y 6Y ],242.2100,0.0043
Y,Y,N,N,N,N,Y,N,Y,Y,Y,232.18,[4N 2Y 6N ],230.8900,0.0056
Y,N,Y,N,Y,Y,Y,N,N,N,N,232.66,[4N 2N 3Y ],226.6633,0.0258
Y,N,Y,N,Y,N,Y,N,Y,Y,Y,233.23,[4N 2N 3Y ],226.6633,0.0282
Y,N,N,Y,N,Y,N,Y,N,N,N,214.89,[4Y 11N 8Y ],240.0686,0.1172
Y,Y,Y,N,Y,N,N,Y,N,Y,Y,247.61,[4N 2Y 6N ],230.8900,0.0675
Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,241.83,[4N 2Y 6Y ],242.2100,0.0016
Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,254.27,[4Y 11Y 5N ],253.3014,0.0038
Y,Y,Y,Y,N,N,Y,Y,N,N,N,256.45,[4Y 11N 8Y ],240.0686,0.0639
Y,Y,N,Y,Y,N,N,Y,N,N,N,239.56,[4Y 11N 8Y ],240.0686,0.0021
Y,N,Y,Y,N,N,Y,N,N,N,N,232.12,[4Y 11N 8N ],228.6438,0.0150
Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,260.69,[4Y 11Y 5Y ],260.3443,0.0013
Y,Y,N,Y,N,N,Y,N,Y,Y,N,233.67,[4Y 11N 8N ],228.6438,0.0215
Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,237.36,[4N 2N 3Y ],226.6633,0.0451
Y,N,Y,Y,Y,N,Y,Y,N,N,N,227.53,[4Y 11N 8Y ],240.0686,0.0551
Y,N,N,N,N,N,Y,Y,Y,Y,Y,214.33,[4N 2N 3N 11Y ],217.0367,0.0126
Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,252.68,[4Y 11Y 5Y ],260.3443,0.0303
Y,Y,Y,N,N,N,N,N,N,N,N,232.70,[4N 2Y 6N ],230.8900,0.0078
Y,Y,N,Y,Y,N,Y,N,N,Y,Y,249.68,[4Y 11Y 5Y ],260.3443,0.0427
Y,N,N,N,N,N,Y,Y,Y,Y,N,201.52,[4N 2N 3N 11N ],205.9150,0.0218
Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,249.83,[4Y 11Y 5N ],253.3014,0.0139
Y,Y,N,N,N,N,Y,Y,N,N,N,226.50,[4N 2Y 6N ],230.8900,0.0194
Y,Y,N,Y,N,N,N,N,N,Y,Y,243.93,[4Y 11Y 5N ],253.3014,0.0384
Y,N,N,Y,N,Y,Y,Y,Y,Y,N,212.53,[4Y 11N 8Y ],240.0686,0.1296
Y,N,N,N,Y,Y,Y,N,N,Y,Y,219.77,[4N 2N 3N 11Y ],217.0367,0.0124
Y,Y,Y,N,N,N,Y,Y,N,N,N,242.79,[4N 2Y 6N ],230.8900,0.0490
Y,Y,N,N,N,N,Y,N,Y,N,N,224.43,[4N 2Y 6N ],230.8900,0.0288
Y,N,N,N,N,N,Y,Y,Y,N,N,199.95,[4N 2N 3N 11N ],205.9150,0.0298
Y,Y,N,N,Y,N,Y,N,Y,Y,Y,235.95,[4N 2Y 6N ],230.8900,0.0214
Y,N,Y,N,Y,N,Y,Y,Y,N,N,221.44,[4N 2N 3Y ],226.6633,0.0236
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,231.16,[4N 2N 3Y ],226.6633,0.0195
Y,N,Y,N,Y,N,Y,N,Y,N,N,221.62,[4N 2N 3Y ],226.6633,0.0228
Y,Y,N,Y,N,Y,Y,Y,Y,N,N,237.37,[4Y 11N 8Y ],240.0686,0.0114
Y,Y,N,N,N,Y,N,N,N,N,N,230.74,[4N 2Y 6Y ],242.2100,0.0497
Y,Y,Y,N,N,Y,N,Y,N,N,N,244.73,[4N 2Y 6Y ],242.2100,0.0103
Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,234.92,[4N 2N 3Y ],226.6633,0.0351
Y,N,N,N,N,Y,N,N,N,N,Y,219.50,[4N 2N 3N 11Y ],217.0367,0.0112
Y,N,Y,N,N,Y,Y,Y,Y,N,N,221.26,[4N 2N 3Y ],226.6633,0.0244
Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,231.31,[4N 2Y 6Y ],242.2100,0.0471
Y,N,N,Y,N,Y,Y,N,Y,N,N,211.74,[4Y 11N 8N ],228.6438,0.0798
Y,Y,N,N,N,Y,N,N,N,Y,Y,231.22,[4N 2Y 6Y ],242.2100,0.0475
Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,262.74,[4Y 11Y 5N ],253.3014,0.0359
Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,231.33,[4Y 11N 8N ],228.6438,0.0116
Y,N,Y,N,N,N,Y,N,N,N,N,222.43,[4N 2N 3Y ],226.6633,0.0190
Y,N,Y,Y,N,N,Y,N,Y,N,Y,248.43,[4Y 11Y 5N ],253.3014,0.0196
Y,Y,N,N,Y,N,Y,N,N,Y,Y,232.49,[4N 2Y 6N ],230.8900,0.0069
Y,N,N,N,Y,N,Y,N,Y,Y,Y,218.20,[4N 2N 3N 11Y ],217.0367,0.0053
Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,249.74,[4Y 11Y 5Y ],260.3443,0.0425
Y,N,Y,Y,Y,N,Y,Y,N,N,Y,250.37,[4Y 11Y 5Y ],260.3443,0.0398
Y,Y,N,N,N,N,N,N,N,N,N,234.68,[4N 2Y 6N ],230.8900,0.0161
Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,251.24,[4Y 11Y 5N ],253.3014,0.0082
Y,Y,N,N,Y,Y,N,Y,N,Y,N,223.98,[4N 2Y 6Y ],242.2100,0.0814
Y,Y,Y,N,Y,N,N,N,N,Y,Y,247.80,[4N 2Y 6N ],230.8900,0.0682
Y,N,N,N,N,N,Y,N,Y,N,N,203.64,[4N 2N 3N 11N ],205.9150,0.0112
Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,250.49,[4Y 11N 8Y ],240.0686,0.0416
Y,Y,N,Y,Y,Y,N,Y,N,N,N,241.90,[4Y 11N 8Y ],240.0686,0.0076
Y,N,Y,Y,N,Y,Y,Y,N,N,Y,247.87,[4Y 11Y 5N ],253.3014,0.0219
Y,Y,Y,Y,Y,N,Y,Y,N,N,N,252.60,[4Y 11N 8Y ],240.0686,0.0496
Y,N,N,Y,N,N,Y,Y,Y,Y,N,215.88,[4Y 11N 8Y ],240.0686,0.1120
Y,N,Y,Y,N,Y,Y,N,N,Y,N,231.25,[4Y 11N 8N ],228.6438,0.0113
Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,239.32,[4Y 11N 8Y ],240.0686,0.0031
Y,N,Y,N,Y,Y,Y,Y,N,Y,N,220.82,[4N 2N 3Y ],226.6633,0.0265
Y,N,Y,Y,Y,N,Y,N,Y,N,N,227.75,[4Y 11N 8N ],228.6438,0.0039
Y,N,N,Y,N,Y,Y,Y,N,N,Y,267.17,[4Y 11Y 5N ],253.3014,0.0519
Y,N,N,N,Y,Y,N,N,N,N,N,205.95,[4N 2N 3N 11N ],205.9150,0.0002
Y,N,N,N,N,N,Y,N,Y,Y,N,202.23,[4N 2N 3N 11N ],205.9150,0.0182
Y,Y,Y,N,N,Y,Y,Y,Y,N,N,245.60,[4N 2Y 6Y ],242.2100,0.0138
Y,Y,Y,N,N,Y,Y,Y,N,N,Y,255.32,[4N 2Y 6Y ],242.2100,0.0513
Y,Y,Y,N,N,N,Y,Y,Y,N,N,236.89,[4N 2Y 6N ],230.8900,0.0253
Y,N,Y,Y,Y,Y,Y,N,Y,N,N,229.21,[4Y 11N 8N ],228.6438,0.0025
Y,Y,N,N,N,Y,Y,N,N,N,N,229.68,[4N 2Y 6Y ],242.2100,0.0546
Y,Y,N,Y,N,N,Y,N,Y,N,N,238.25,[4Y 11N 8N ],228.6438,0.0403
Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,268.42,[4Y 11Y 5N ],253.3014,0.0563
Y,Y,Y,Y,Y,N,N,Y,N,N,N,256.47,[4Y 11N 8Y ],240.0686,0.0640
Y,Y,Y,N,N,Y,Y,N,N,N,Y,255.13,[4N 2Y 6Y ],242.2100,0.0506
Y,Y,N,N,Y,N,Y,N,N,N,N,231.19,[4N 2Y 6N ],230.8900,0.0013
Y,N,Y,Y,N,N,Y,N,Y,Y,Y,251.24,[4Y 11Y 5N ],253.3014,0.0082
Y,Y,Y,Y,N,N,N,Y,N,N,N,253.53,[4Y 11N 8Y ],240.0686,0.0531
Y,Y,Y,N,Y,Y,N,N,N,N,Y,254.73,[4N 2Y 6Y ],242.2100,0.0492
Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,248.30,[4Y 11Y 5Y ],260.3443,0.0485
Y,Y,Y,N,Y,Y,Y,N,Y,N,N,241.23,[4N 2Y 6Y ],242.2100,0.0041
Y,Y,N,Y,Y,N,N,N,N,N,N,257.51,[4Y 11N 8N ],228.6438,0.1121
Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,249.13,[4Y 11Y 5N ],253.3014,0.0167
Y,Y,N,N,Y,N,N,N,N,Y,N,221.61,[4N 2Y 6N ],230.8900,0.0419
Y,Y,N,Y,Y,N,Y,Y,N,Y,N,235.30,[4Y 11N 8Y ],240.0686,0.0203
Y,Y,N,Y,N,N,Y,Y,N,N,N,238.78,[4Y 11N 8Y ],240.0686,0.0054
Y,Y,Y,N,Y,N,Y,N,Y,N,N,242.81,[4N 2Y 6N ],230.8900,0.0491
Y,N,N,N,N,N,Y,N,N,Y,N,200.66,[4N 2N 3N 11N ],205.9150,0.0262
Y,N,Y,N,N,Y,Y,Y,N,N,N,220.57,[4N 2N 3Y ],226.6633,0.0276
Y,Y,N,N,N,Y,N,Y,N,Y,Y,231.89,[4N 2Y 6Y ],242.2100,0.0445
Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,220.98,[4N 2N 3Y ],226.6633,0.0257
Y,N,Y,N,N,N,N,Y,N,Y,Y,233.66,[4N 2N 3Y ],226.6633,0.0299
Y,N,N,Y,N,N,Y,Y,Y,N,N,208.37,[4Y 11N 8Y ],240.0686,0.1521
Y,Y,Y,Y,N,Y,N,Y,N,N,N,253.26,[4Y 11N 8Y ],240.0686,0.0521
Y,N,Y,Y,N,N,N,N,N,N,Y,256.25,[4Y 11Y 5N ],253.3014,0.0115
Y,N,N,N,Y,Y,N,Y,N,Y,N,201.97,[4N 2N 3N 11N ],205.9150,0.0195
Y,N,Y,N,N,N,Y,Y,N,N,N,220.42,[4N 2N 3Y ],226.6633,0.0283
Y,N,Y,N,Y,Y,N,Y,N,N,Y,234.63,[4N 2N 3Y ],226.6633,0.0340
Y,N,Y,Y,Y,N,Y,N,Y,Y,N,230.14,[4Y 11N 8N ],228.6438,0.0065
Y,N,N,Y,Y,N,Y,N,Y,N,N,211.59,[4Y 11N 8N ],228.6438,0.0806
Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,258.23,[4Y 11Y 5N ],253.3014,0.0191
Y,N,N,N,Y,N,Y,N,N,N,Y,219.31,[4N 2N 3N 11Y ],217.0367,0.0104
Y,N,N,N,Y,N,Y,Y,Y,Y,N,202.69,[4N 2N 3N 11N ],205.9150,0.0159
Y,N,Y,Y,N,Y,Y,N,Y,Y,N,230.77,[4Y 11N 8N ],228.6438,0.0092
Y,N,N,N,N,N,Y,Y,Y,N,Y,217.55,[4N 2N 3N 11Y ],217.0367,0.0024
Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,253.67,[4Y 11Y 5Y ],260.3443,0.0263
Y,N,N,Y,N,N,Y,N,Y,N,Y,243.79,[4Y 11Y 5N ],253.3014,0.0390
Y,Y,N,Y,Y,Y,Y,N,N,N,Y,240.43,[4Y 11Y 5Y ],260.3443,0.0828
Y,Y,N,N,N,N,Y,N,N,Y,Y,230.47,[4N 2Y 6N ],230.8900,0.0018
Y,Y,Y,N,Y,N,Y,N,Y,N,Y,251.85,[4N 2Y 6N ],230.8900,0.0832
Y,N,N,Y,N,Y,Y,N,Y,N,Y,261.77,[4Y 11Y 5N ],253.3014,0.0324
Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,232.98,[4N 2N 3Y ],226.6633,0.0271
Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,236.53,[4N 2N 3Y ],226.6633,0.0417
Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,245.70,[4N 2Y 6Y ],242.2100,0.0142
Y,Y,N,N,Y,Y,N,N,N,N,N,229.86,[4N 2Y 6Y ],242.2100,0.0537
Y,Y,N,Y,Y,N,Y,Y,N,N,N,240.62,[4Y 11N 8Y ],240.0686,0.0023
Y,Y,N,Y,N,N,Y,N,Y,Y,Y,248.78,[4Y 11Y 5N ],253.3014,0.0182
Y,N,Y,N,Y,N,N,N,N,Y,Y,231.32,[4N 2N 3Y ],226.6633,0.0201
Y,N,Y,Y,N,Y,Y,Y,N,Y,N,228.86,[4Y 11N 8Y ],240.0686,0.0490
Y,Y,Y,N,Y,Y,N,N,N,Y,Y,249.37,[4N 2Y 6Y ],242.2100,0.0287
Y,Y,Y,N,N,Y,N,Y,N,Y,N,241.70,[4N 2Y 6Y ],242.2100,0.0021
Y,N,Y,N,Y,Y,Y,N,Y,Y,N,220.80,[4N 2N 3Y ],226.6633,0.0266
Y,Y,Y,N,N,Y,Y,N,N,Y,Y,250.67,[4N 2Y 6Y ],242.2100,0.0337
Y,N,N,Y,N,N,Y,Y,Y,Y,N,210.24,[4Y 11N 8Y ],240.0686,0.1419
Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,269.47,[4Y 11Y 5Y ],260.3443,0.0339
Y,N,N,Y,Y,N,N,Y,N,Y,Y,257.68,[4Y 11Y 5Y ],260.3443,0.0103
Y,N,Y,Y,N,N,Y,N,Y,Y,Y,248.20,[4Y 11Y 5N ],253.3014,0.0206
Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,249.36,[4Y 11Y 5Y ],260.3443,0.0440
Y,N,N,Y,N,Y,Y,N,N,Y,N,212.44,[4Y 11N 8N ],228.6438,0.0763
Y,Y,N,N,Y,Y,Y,N,N,N,N,230.59,[4N 2Y 6Y ],242.2100,0.0504
Y,Y,N,Y,N,Y,Y,Y,N,Y,N,235.53,[4Y 11N 8Y ],240.0686,0.0193
Y,N,Y,Y,Y,N,Y,Y,Y,N,N,229.56,[4Y 11N 8Y ],240.0686,0.0458
Y,N,N,Y,N,Y,N,N,N,Y,Y,256.60,[4Y 11Y 5N ],253.3014,0.0129
Y,N,N,N,N,N,Y,N,Y,Y,Y,218.43,[4N 2N 3N 11Y ],217.0367,0.0064
Y,Y,Y,N,Y,Y,N,Y,N,N,N,244.28,[4N 2Y 6Y ],242.2100,0.0085
Y,Y,N,Y,Y,Y,N,Y,N,Y,N,238.46,[4Y 11N 8Y ],240.0686,0.0067
Y,Y,Y,N,N,Y,Y,N,N,Y,N,240.34,[4N 2Y 6Y ],242.2100,0.0078
Y,N,N,Y,Y,Y,N,N,N,Y,N,210.51,[4Y 11N 8N ],228.6438,0.0861
Y,Y,N,N,Y,N,Y,Y,N,Y,N,224.30,[4N 2Y 6N ],230.8900,0.0294
Y,N,N,N,N,N,Y,Y,Y,N,Y,213.53,[4N 2N 3N 11Y ],217.0367,0.0164
Y,N,N,Y,N,N,N,N,N,Y,Y,241.78,[4Y 11Y 5N ],253.3014,0.0477
Y,Y,N,Y,Y,N,N,N,N,Y,N,231.33,[4Y 11N 8N ],228.6438,0.0116
Y,Y,N,Y,N,N,N,Y,N,Y,Y,247.63,[4Y 11Y 5N ],253.3014,0.0229
