time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,Performance,[DomFlist],DomEst,RelErr
Y,N,Y,Y,Y,N,N,Y,N,N,Y,249.49,[2N 3Y 4Y 8Y ],227.8400,0.0868
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,269.47,[2Y 4Y 11Y 5Y ],254.8533,0.0542
Y,Y,N,Y,Y,N,N,Y,N,Y,Y,244.85,[2Y 4Y 11Y 5Y ],254.8533,0.0409
Y,N,Y,Y,N,N,Y,Y,Y,Y,N,227.15,[2N 3Y 4Y 8Y ],227.8400,0.0030
Y,Y,Y,Y,Y,N,Y,N,Y,N,N,248.89,[2Y 4Y 11N 10N ],243.8325,0.0203
Y,Y,N,N,N,Y,Y,N,Y,N,N,224.34,[2Y 4N ],232.8033,0.0377
Y,Y,N,Y,N,N,N,N,N,N,N,248.17,[2Y 4Y 11N 10N ],243.8325,0.0175
Y,Y,N,N,Y,N,Y,N,N,Y,Y,232.49,[2Y 4N ],232.8033,0.0013
Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,241.69,[2Y 4Y 11N 10N ],243.8325,0.0089
Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,232.98,[2N 3Y 4N ],224.5500,0.0362
Y,Y,N,Y,Y,Y,N,Y,N,Y,N,238.46,[2Y 4Y 11N 10Y ],249.5900,0.0467
Y,N,Y,N,N,N,Y,N,Y,N,N,221.17,[2N 3Y 4N ],224.5500,0.0153
Y,N,Y,N,Y,Y,Y,N,N,N,N,232.66,[2N 3Y 4N ],224.5500,0.0349
Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,253.49,[2Y 4N ],232.8033,0.0816
Y,N,Y,N,Y,N,Y,Y,Y,N,N,217.90,[2N 3Y 4N ],224.5500,0.0305
Y,Y,N,N,N,N,Y,Y,Y,N,N,221.33,[2Y 4N ],232.8033,0.0518
Y,Y,Y,N,N,Y,Y,N,Y,N,Y,253.74,[2Y 4N ],232.8033,0.0825
Y,N,N,N,Y,N,Y,N,Y,N,N,203.56,[2N 3N ],210.8400,0.0358
Y,N,N,N,Y,N,Y,Y,N,N,Y,219.83,[2N 3N ],210.8400,0.0409
Y,Y,N,N,N,Y,Y,N,Y,N,N,227.39,[2Y 4N ],232.8033,0.0238
Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,251.52,[2N 3Y 4Y 8N ],235.7100,0.0629
Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,253.54,[2Y 4Y 11Y 5Y ],254.8533,0.0052
Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,255.87,[2Y 4Y 11N 10Y ],249.5900,0.0245
Y,N,Y,N,Y,N,Y,Y,N,N,N,221.57,[2N 3Y 4N ],224.5500,0.0134
Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,263.79,[2Y 4Y 11Y 5Y ],254.8533,0.0339
Y,Y,Y,Y,N,Y,Y,Y,N,N,N,252.68,[2Y 4Y 11N 10N ],243.8325,0.0350
Y,N,N,N,N,Y,N,Y,N,N,N,207.12,[2N 3N ],210.8400,0.0180
Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,247.26,[2N 3Y 4Y 8Y ],227.8400,0.0785
Y,N,Y,N,N,Y,Y,N,Y,N,N,219.97,[2N 3Y 4N ],224.5500,0.0208
Y,Y,N,N,N,N,Y,Y,N,Y,Y,232.27,[2Y 4N ],232.8033,0.0023
Y,Y,N,N,Y,N,N,Y,N,N,N,228.94,[2Y 4N ],232.8033,0.0169
Y,N,Y,Y,Y,N,Y,N,N,N,N,230.80,[2N 3Y 4Y 8N ],235.7100,0.0213
Y,Y,Y,Y,N,N,N,N,N,Y,Y,258.56,[2Y 4Y 11Y 5N ],263.7700,0.0202
Y,N,Y,N,N,Y,Y,Y,Y,N,Y,234.25,[2N 3Y 4N ],224.5500,0.0414
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,257.17,[2Y 4Y 11N 10Y ],249.5900,0.0295
Y,N,Y,N,Y,N,Y,Y,N,N,Y,237.41,[2N 3Y 4N ],224.5500,0.0542
Y,N,N,Y,N,Y,N,Y,N,N,Y,263.58,[2N 3N ],210.8400,0.2001
Y,N,Y,Y,N,Y,N,N,N,N,N,230.54,[2N 3Y 4Y 8N ],235.7100,0.0224
Y,N,N,N,N,Y,Y,N,Y,N,N,201.83,[2N 3N ],210.8400,0.0446
Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,250.86,[2Y 4Y 11N 10Y ],249.5900,0.0051
Y,Y,N,Y,N,Y,Y,Y,Y,N,N,237.37,[2Y 4Y 11N 10N ],243.8325,0.0272
Y,Y,N,N,Y,N,Y,N,Y,Y,N,226.13,[2Y 4N ],232.8033,0.0295
Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,249.58,[2Y 4N ],232.8033,0.0672
Y,Y,Y,N,N,N,Y,N,Y,N,N,243.37,[2Y 4N ],232.8033,0.0434
Y,Y,N,Y,Y,Y,N,Y,N,N,Y,252.89,[2Y 4Y 11Y 5Y ],254.8533,0.0078
Y,N,Y,Y,N,N,Y,N,N,Y,Y,247.25,[2N 3Y 4Y 8N ],235.7100,0.0467
Y,N,N,Y,Y,N,Y,Y,N,Y,N,212.45,[2N 3N ],210.8400,0.0076
Y,Y,Y,Y,N,Y,N,Y,N,Y,N,247.27,[2Y 4Y 11N 10Y ],249.5900,0.0094
Y,N,N,N,Y,N,Y,N,Y,N,Y,213.86,[2N 3N ],210.8400,0.0141
Y,Y,Y,Y,N,N,Y,N,Y,N,N,253.64,[2Y 4Y 11N 10N ],243.8325,0.0387
Y,Y,Y,N,Y,N,Y,N,Y,N,N,242.81,[2Y 4N ],232.8033,0.0412
Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,249.57,[2Y 4Y 11N 10N ],243.8325,0.0230
Y,N,Y,Y,N,Y,Y,N,N,N,N,231.39,[2N 3Y 4Y 8N ],235.7100,0.0187
Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,241.57,[2Y 4Y 11N 10Y ],249.5900,0.0332
Y,Y,N,N,N,Y,Y,Y,N,Y,Y,233.79,[2Y 4N ],232.8033,0.0042
Y,Y,N,N,N,N,N,N,N,N,N,234.68,[2Y 4N ],232.8033,0.0080
Y,Y,N,Y,Y,N,Y,N,N,Y,Y,249.68,[2Y 4Y 11Y 5Y ],254.8533,0.0207
Y,N,Y,Y,N,N,Y,Y,N,Y,N,227.19,[2N 3Y 4Y 8Y ],227.8400,0.0029
Y,Y,N,Y,Y,N,N,N,N,N,Y,239.96,[2Y 4Y 11Y 5Y ],254.8533,0.0621
Y,N,Y,N,Y,N,Y,N,Y,Y,Y,235.37,[2N 3Y 4N ],224.5500,0.0460
Y,Y,Y,N,N,N,Y,N,Y,Y,N,241.97,[2Y 4N ],232.8033,0.0379
Y,N,Y,Y,N,Y,Y,N,N,Y,Y,251.20,[2N 3Y 4Y 8N ],235.7100,0.0617
Y,N,N,Y,N,N,Y,N,Y,Y,Y,265.38,[2N 3N ],210.8400,0.2055
Y,N,N,Y,N,N,Y,Y,Y,N,Y,264.18,[2N 3N ],210.8400,0.2019
Y,Y,Y,Y,N,Y,Y,N,N,N,Y,267.28,[2Y 4Y 11Y 5N ],263.7700,0.0131
