OperatingSystemCharacteristics,SQLITE_SECURE_DELETE,ChooseSQLITE_TEMP_STORE,SQLITE_TEMP_STOREzero,SQLITE_TEMP_STOREone,SQLITE_TEMP_STOREtwo,SQLITE_TEMP_STOREthree,EnableFeatures,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,DisableFeatures,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,OmitFeatures,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,Options,SetAutoVacuum,AutoVacuumOff,AutoVacuumOn,SetCacheSize,StandardCacheSize,LowerCacheSize,HigherCacheSize,LockingMode,ExclusiveLock,NormalLockingMode,PageSize,StandardPageSize,LowerPageSize,HigherPageSize,HighestPageSize,Performance,[DomFlist],DomEst,RelErr
Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,13.88342308,[13N 5N 7Y ],15.1420,0.0907
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,13.93568235,[13N 5Y ],15.2976,0.0977
Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,14.14850323,[13Y 6N 36N ],14.2264,0.0055
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,14.16419357,[13Y 6N 36N ],14.2264,0.0044
Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,13.77366453,[13N 5N 7N 4Y 26Y ],14.3347,0.0407
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,14.42056383,[13N 5N 7N 4N 9N 2Y ],14.3367,0.0058
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.39457358,[13Y 6N 36N ],14.2264,0.1323
Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,15.94136766,[13Y 6N 36N ],14.2264,0.1076
Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.05409836,[13N 5Y ],15.2976,0.0471
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,16.02078256,[13Y 6N 36N ],14.2264,0.1120
Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,15.41854443,[13N 5N 7N 4Y 26Y ],14.3347,0.0703
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.16675866,[13Y 6N 36Y ],13.8795,0.1415
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,16.3155961,[13Y 6N 36N ],14.2264,0.1281
Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,16.20824795,[13N 5N 7N 4N 9N 2N 16N 36N 37Y ],14.7918,0.0874
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.25479606,[13N 5N 7N 4N 9Y ],14.0670,0.1346
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,16.12674637,[13Y 6Y ],14.6922,0.0890
Y,N,Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,16.15671219,[13N 5N 7N 4Y 26Y ],14.3347,0.1128
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.37471925,[13Y 6N 36N ],14.2264,0.1312
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,15.75885754,[13N 5N 7Y ],15.1420,0.0391
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,16.51125921,[13Y 6N 36N ],14.2264,0.1384
Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,16.20594642,[13Y 6N 36Y ],13.8795,0.1436
Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.30329523,[13Y 6Y ],14.6922,0.0988
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.40281628,[13Y 6N 36Y ],13.8795,0.1538
Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,N,16.12851034,[13N 5N 7N 4N 9N 2Y ],14.3367,0.1111
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.25904774,[13Y 6N 36N ],14.2264,0.1250
Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,16.27112871,[13Y 6N 36N ],14.2264,0.1257
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.94398314,[13N 5N 7N 4N 9Y ],14.0670,0.1177
Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,15.8977786,[13Y 6N 36N ],14.2264,0.1051
Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.24432392,[13Y 6N 36N ],14.2264,0.0668
Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,15.80690526,[13N 5N 7N 4N 9N 2N 16N 36N 37N ],15.0356,0.0488
Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.87110576,[13Y 6N 36N ],14.2264,0.1036
Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,15.75906376,[13Y 6N 36Y ],13.8795,0.1193
Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,16.08235211,[13N 5Y ],15.2976,0.0488
Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,15.63468587,[13N 5N 7N 4N 9N 2Y ],14.3367,0.0830
Y,N,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,16.13159519,[13N 5N 7N 4N 9Y ],14.0670,0.1280
Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,16.12785751,[13Y 6Y ],14.6922,0.0890
Y,N,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,15.68831099,[13N 5N 7N 4Y 26Y ],14.3347,0.0863
Y,N,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,16.09092984,[13N 5N 7N 4N 9Y ],14.0670,0.1258
Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.73454455,[13N 5N 7N 4N 9Y ],14.0670,0.1060
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,15.81551018,[13N 5N 7Y ],15.1420,0.0426
Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.11868973,[13Y 6N 36Y ],13.8795,0.1389
Y,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,15.54896144,[13N 5N 7N 4N 9N 2N 16N 36Y 29N ],14.8904,0.0424
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,15.94993085,[13N 5N 7Y ],15.1420,0.0507
Y,N,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.90440353,[13N 5N 7N 4Y 26Y ],14.3347,0.0987
Y,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,15.86532599,[13N 5Y ],15.2976,0.0358
Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.03035529,[13N 5N 7N 4N 9N 2Y ],14.3367,0.1057
Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,16.06047514,[13N 5N 7N 4N 9N 2Y ],14.3367,0.1073
Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,15.69026894,[13Y 6N 36N ],14.2264,0.0933
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,15.9445142,[13Y 6N 36Y ],13.8795,0.1295
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,16.16979091,[13Y 6N 36N ],14.2264,0.1202
Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,16.19423902,[13N 5N 7N 4N 9Y ],14.0670,0.1314
Y,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.72062837,[13Y 6N 36N ],14.2264,0.0951
Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,16.28245614,[13Y 6N 36N ],14.2264,0.1263
Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,16.01044844,[13N 5N 7Y ],15.1420,0.0542
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,15.75774796,[13N 5N 7Y ],15.1420,0.0391
Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.98614337,[13Y 6Y ],14.6922,0.0809
Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,15.56506286,[13Y 6Y ],14.6922,0.0561
Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,16.26308183,[13N 5Y ],15.2976,0.0594
Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.19475781,[13N 5Y ],15.2976,0.0554
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,15.66009761,[13N 5N 7Y ],15.1420,0.0331
Y,N,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,15.46426624,[13Y 6Y ],14.6922,0.0499
Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,15.81288495,[13N 5Y ],15.2976,0.0326
Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,16.10221386,[13N 5N 7N 4Y 26N ],13.9004,0.1367
Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,15.96794209,[13N 5N 7N 4N 9Y ],14.0670,0.1190
Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,15.39619914,[13Y 6N 36Y ],13.8795,0.0985
Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,15.34894061,[13Y 6Y ],14.6922,0.0428
Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,15.94638236,[13N 5N 7Y ],15.1420,0.0504
Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,15.72271891,[13N 5N 7Y ],15.1420,0.0369
Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,15.83827845,[13N 5N 7Y ],15.1420,0.0440
Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,16.04628455,[13Y 6N 36Y ],13.8795,0.1350
Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,15.80195796,[13N 5N 7N 4Y 26Y ],14.3347,0.0929
Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,15.92324735,[13N 5Y ],15.2976,0.0393
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,15.12268987,[13N 5N 7Y ],15.1420,0.0013
Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,15.87772684,[13Y 6N 36Y ],13.8795,0.1259
Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,16.16935809,[13N 5N 7Y ],15.1420,0.0635
Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,16.09498508,[13Y 6N 36N ],14.2264,0.1161
Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,16.14184751,[13N 5Y ],15.2976,0.0523
